chromosome1	x1	x2	chromosome2	y1	y2	color	loopId	distance	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMeanCounts	scaledTargetNearbyMeanCounts	rawControlNearbyMeanCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue
chr11	66638315	66638651	chr11	66639420	66639727	"0,255,255"	loop_chr11-chr11-12600|activate_100m|loop_chr11-chr11-10838|resting_100m	1090.5	11	11.447194257956545	36	5.75	5.84440949514058	14.5	1.9130434782608696	2.4827586206896552	0.17107309486780714	0.5598755832037324	-1.7104933828050157	-1.6530028738361633	0.0005049289117001719
chr11	35043428	35044389	chr11	35045129	35045473	"0,255,255"	loop_chr11-chr11-12609|activate_100m|loop_chr11-chr11-10760|resting_100m	1392.5	13	13.610845440074888	42	4.25	4.272608043927639	3.0	3.0588235294117645	14.0	0.0996168582375479	0.3218390804597701	-1.691877704637669	-1.6256326450082486	5.0246862372428485e-05
chr11	118224768	118225241	chr11	118227724	118228839	"0,255,255"	loop_chr11-chr11-12622|activate_100m|loop_chr11-chr11-10649|resting_100m	3277.0	10	10.370573889424657	54	3.5	3.4938900656724083	3.25	2.857142857142857	16.615384615384617	0.06297229219143577	0.3400503778337532	-2.4329594072761047	-2.3804636746950765	1.1218640289825826e-16
chr11	118228301	118228753	chr11	118229578	118230475	"0,255,255"	loop_chr11-chr11-12645|activate_100m|loop_chr11-chr11-10695|resting_100m	1499.5	10	10.370573889424657	47	3.0	2.9780406612491883	11.75	3.3333333333333335	4.0	0.07412898443291326	0.34840622683469236	-2.232660756790274	-2.180165024209246	8.029676956534444e-12
chr11	57792160	57792685	chr11	57793275	57795637	"0,255,255"	loop_chr11-chr11-12719|activate_100m|loop_chr11-chr11-10712|resting_100m	2033.5	35	37.98690856821511	84	20.75	22.09716118221227	50.25	1.6867469879518073	1.671641791044776	0.12123311395912713	0.29095947350190504	-1.2630344058337961	-1.1448870198047798	7.923097435535302e-06
chr11	58525147	58525701	chr11	58529875	58530564	"0,255,255"	loop_chr11-chr11-12831|activate_100m|loop_chr11-chr11-10688|resting_100m	4795.5	9	9.297863621059879	45	2.5	2.4653191027461783	11.25	3.6	4.0	0.07240547063555913	0.36202735317779566	-2.3219280948873617	-2.274953831438979	3.4069658135832338e-12
chr11	128039746	128040251	chr11	128050322	128054807	"0,255,255"	loop_chr11-chr11-13311|activate_100m|loop_chr11-chr11-12137|resting_100m	12566.0	7	7.165954734806063	29	0.75	0.7079473719790254	1.25	7.0	23.2	0.014028056112224447	0.058116232464929855	-2.0506260730699672	-2.0168220646234483	6.838383152117982e-05
chr11	11148090	11148607	chr11	11149371	11149844	"0,255,255"	loop_chr11-chr11-13411|activate_100m|loop_chr11-chr11-11055|resting_100m	1259.0	6	6.107949642318402	24	2.0	1.9563335334889713	9.5	3.0	2.526315789473684	0.0606060606060606	0.2424242424242424	-2.0	-1.974274332999784	0.0032329829755838005
chr11	118872417	118873311	chr11	118876491	118877119	"0,255,255"	loop_chr11-chr11-13541|activate_100m|loop_chr11-chr11-10991|resting_100m	3941.0	6	6.107949642318402	28	2.0	1.9563335334889713	7.25	3.0	3.8620689655172415	0.03942181340341655	0.18396846254927726	-2.2223924213364477	-2.1966667543362317	8.779399401205307e-06
chr11	85628396	85628852	chr11	85647139	85648202	"0,255,255"	loop_chr11-chr11-13614|activate_100m|loop_chr11-chr11-11032|resting_100m	19046.5	6	6.107949642318402	24	0.75	0.7079473719790254	5.0	6.0	4.8	0.03949967083607637	0.15799868334430547	-2.0	-1.974274332999784	0.0032329829755838005
chr11	102306065	102307028	chr11	102316753	102317922	"0,255,255"	loop_chr11-chr11-14094|activate_100m|loop_chr11-chr11-10714|resting_100m	10791.0	5	5.056359749467925	33	2.75	2.721256024776493	14.0	1.8181818181818181	2.357142857142857	0.023452157598499064	0.15478424015009382	-2.722466024471089	-2.7062950074435754	1.3646879571449796e-11
chr11	73995460	73996217	chr11	74011749	74012528	"0,255,255"	loop_chr11-chr11-14185|activate_100m|loop_chr11-chr11-10744|resting_100m	16300.0	5	5.056359749467925	25	1.25	1.202010651834016	8.5	4.0	2.9411764705882355	0.032552083333333336	0.16276041666666669	-2.3219280948873617	-2.3057570778598464	1.8872666432381822e-05
chr11	48001631	48003130	chr11	48016705	48017764	"0,255,255"	loop_chr11-chr11-14265|activate_100m|loop_chr11-chr11-10843|resting_100m	14854.0	5	5.056359749467925	33	1.0	0.953845586631926	7.75	5.0	4.258064516129032	0.019546520719311962	0.12900703674745895	-2.722466024471089	-2.7062950074435754	1.3646879571449796e-11
chr11	116926533	116927504	chr11	116928396	116928662	"0,255,255"	loop_chr11-chr11-10635|resting_100m	1510.5	7	7.165954734806063	72	5.0	5.056359749467925	3.25	1.4	22.153846153846153	0.05658852061438965	0.5820533548908651	-3.36257007938471	-3.3287660709381885	4.99879660778067e-41
chr11	118876648	118877204	chr11	118878058	118878484	"0,255,255"	loop_chr11-chr11-10637|resting_100m	1345.0	15	15.786669396867383	101	12.75	13.339685859768892	25.5	1.1764705882352942	3.9607843137254903	0.15274949083503056	1.0285132382892055	-2.751320887143276	-2.6775765581140787	1.7510531682727604e-41
chr11	58573432	58574203	chr11	58574738	58576102	"0,255,255"	loop_chr11-chr11-10641|resting_100m	1602.5	36	39.11225187383887	170	39.25	42.77731364452344	90.25	0.9171974522292994	1.8836565096952909	0.1686182669789227	0.7962529274004685	-2.2394659346953887	-2.1198422401399784	9.242219186840782e-44
chr11	128290529	128290890	chr11	128291659	128292236	"0,255,255"	loop_chr11-chr11-10645|resting_100m	1238.0	11	11.447194257956545	63	6.0	6.107949642318402	12.25	1.8333333333333333	5.142857142857143	0.11727078891257997	0.6716417910447762	-2.5178483048626177	-2.460357795893768	3.0766788947727665e-21
chr11	3852609	3853495	chr11	3854113	3855078	"0,255,255"	loop_chr11-chr11-10648|resting_100m	1543.5	21	22.373122941500352	175	25.25	27.081717463857743	62.0	0.8316831683168316	2.8225806451612905	0.11345218800648298	0.9454349000540249	-3.058893689053569	-2.9675163686053674	8.951572784545759e-75
chr11	58575460	58576165	chr11	58577164	58578368	"0,255,255"	loop_chr11-chr11-10657|resting_100m	1953.5	27	29.02924363684334	113	15.75	16.605406379587134	24.75	1.7142857142857142	4.565656565656566	0.14143530644316396	0.5919329491880565	-2.0652914602517214	-1.960743884801654	2.788175466457579e-27
chr11	102413603	102413848	chr11	102415274	102415822	"0,255,255"	loop_chr11-chr11-10658|resting_100m	1822.5	4	4.012432355815172	43	1.25	1.202010651834016	4.75	3.2	9.052631578947368	0.05044136191677175	0.5422446406052964	-3.426264754702096	-3.42178768415005	2.739681051271425e-24
chr11	112024302	112024353	chr11	112025356	112025585	"0,255,255"	loop_chr11-chr11-10660|resting_100m	1143.0	1	0.953845586631926	30	0.25	0.22675058978093654	0.75	1.0	30.0	0.03571428571428571	1.0714285714285714	-4.906890595608516	-4.975062956163498	3.415480735710707e-29
chr11	73153060	73153334	chr11	73154105	73154444	"0,255,255"	loop_chr11-chr11-10661|resting_100m	1077.5	8	8.229482925276072	38	2.5	2.4653191027461783	8.25	3.2	4.606060606060606	0.13050570962479607	0.6199021207177815	-2.247927513443585	-2.207125727338024	3.69192983855405e-09
chr11	66113444	66113946	chr11	66114887	66115928	"0,255,255"	loop_chr11-chr11-10665|resting_100m	1712.5	14	14.697344878081276	63	6.0	6.107949642318402	3.25	2.3333333333333335	19.384615384615383	0.09073233959818536	0.40829552819183407	-2.169925001442312	-2.09979627744228	8.750354115393741e-16
chr11	118226845	118227391	chr11	118228100	118228676	"0,255,255"	loop_chr11-chr11-10670|resting_100m	1270.0	14	14.697344878081276	50	8.0	8.229482925276072	16.0	1.75	3.125	0.12477718360071301	0.4456327985739751	-1.8365012677171215	-1.7663725437170874	4.127300357321181e-08
chr11	122696215	122697068	chr11	122697687	122698173	"0,255,255"	loop_chr11-chr11-10677|resting_100m	1288.5	37	40.238731389848155	104	12.75	13.339685859768892	28.0	2.9019607843137254	3.7142857142857144	0.27632561613144135	0.7766990291262135	-1.4909863525121416	-1.3699268013713555	3.7718228833084186e-12
chr11	17285844	17286421	chr11	17286981	17287639	"0,255,255"	loop_chr11-chr11-10680|resting_100m	1177.5	15	15.786669396867383	46	11.75	12.257016263215899	26.5	1.2765957446808511	1.7358490566037736	0.1214574898785425	0.3724696356275304	-1.6166713604484961	-1.542927031419297	4.7179085527797786e-05
chr11	128525691	128526231	chr11	128526739	128527807	"0,255,255"	loop_chr11-chr11-10684|resting_100m	1312.0	18	19.069881589446158	59	20.25	21.545601333449856	35.0	0.8888888888888888	1.6857142857142857	0.11194029850746269	0.36691542288557216	-1.7127180479195268	-1.629419068917632	2.155413316437553e-06
chr11	116853560	116854006	chr11	116854878	116855860	"0,255,255"	loop_chr11-chr11-10685|resting_100m	1586.0	25	26.803891818923045	65	2.75	2.721256024776493	3.75	9.090909090909092	17.333333333333332	0.17507002801120447	0.45518207282913165	-1.3785116232537291	-1.2779972286437191	2.9691824702198978e-05
chr11	128726947	128727052	chr11	128729310	128729446	"0,255,255"	loop_chr11-chr11-10686|resting_100m	2378.5	1	0.953845586631926	19	0.25	0.22675058978093654	5.25	1.0	3.619047619047619	0.04149377593360996	0.7883817427385892	-4.247927513443585	-4.3160998739985645	1.2745902856617175e-13
chr11	123070462	123070790	chr11	123087750	123087952	"0,255,255"	loop_chr11-chr11-10699|resting_100m	17225.0	0	0.0	24	0.0	0.0	2.75	0.0	8.727272727272727	0.018867924528301886	0.45283018867924524	-inf	-inf	9.407200000000001e-296
chr11	91989046	91989056	chr11	91990115	91990119	"0,255,255"	loop_chr11-chr11-10705|resting_100m	1066.0	1	0.953845586631926	16	0.0	0.0	4.0	1.0	4.0	0.7142857142857142	11.428571428571427	-4.0	-4.068172360554979	8.614575546795472e-10
chr11	88843694	88844185	chr11	88844954	88845292	"0,255,255"	loop_chr11-chr11-10708|resting_100m	1183.5	6	6.107949642318402	53	1.75	1.703508917201487	9.5	3.4285714285714284	5.578947368421052	0.07237635705669482	0.6393244873341375	-3.1429579538420427	-3.1172322868418267	2.479414634778442e-26
chr11	88336396	88336764	chr11	88337682	88337838	"0,255,255"	loop_chr11-chr11-10711|resting_100m	1180.0	9	9.297863621059879	42	1.5	1.4519972657612144	3.75	6.0	11.2	0.1717557251908397	0.8015267175572519	-2.2223924213364477	-2.175418157888065	3.6723569980756754e-10
chr11	118340156	118340766	chr11	118341749	118342238	"0,255,255"	loop_chr11-chr11-10717|resting_100m	1532.5	15	15.786669396867383	47	5.75	5.84440949514058	16.0	2.608695652173913	2.9375	0.1364877161055505	0.42766151046405826	-1.6476982560691198	-1.5739539270399217	1.568776106138418e-05
chr11	11855256	11855716	chr11	11856516	11856944	"0,255,255"	loop_chr11-chr11-10718|resting_100m	1244.0	4	4.012432355815172	36	1.5	1.4519972657612144	7.25	2.6666666666666665	4.9655172413793105	0.04504504504504504	0.40540540540540543	-3.169925001442312	-3.1654479308902643	2.7083863543428993e-17
chr11	6733756	6734108	chr11	6734867	6736060	"0,255,255"	loop_chr11-chr11-10720|resting_100m	1531.5	19	20.168891811425084	69	13.0	13.610845440074888	8.5	1.4615384615384615	8.117647058823529	0.12297734627831715	0.4466019417475728	-1.8605969433345813	-1.7744645452717807	1.4144834073459321e-12
chr11	98701630	98701633	chr11	99799720	99799723	"0,255,255"	loop_chr11-chr11-10724|resting_100m	1098090.0	1	0.953845586631926	14	0.25	0.22675058978093654	3.5	1.0	4.0	1.6666666666666665	23.333333333333332	-3.807354922057602	-3.8755272826125835	2.2903711999401944e-07
chr11	83073255	83073986	chr11	83074889	83075218	"0,255,255"	loop_chr11-chr11-10727|resting_100m	1433.0	7	7.165954734806063	36	3.5	3.4938900656724083	7.5	2.0	4.8	0.0660377358490566	0.33962264150943394	-2.36257007938471	-2.3287660709381885	1.4910934512030241e-09
chr11	59636437	59636444	chr11	59637633	59637637	"0,255,255"	loop_chr11-chr11-10731|resting_100m	1194.5	0	0.0	13	0.0	0.0	3.5	0.0	3.7142857142857144	0.9090909090909091	11.818181818181818	-inf	-inf	9.407200000000001e-296
chr11	86062842	86063302	chr11	86064031	86064616	"0,255,255"	loop_chr11-chr11-10734|resting_100m	1251.5	7	7.165954734806063	50	2.5	2.4653191027461783	14.5	2.8	3.4482758620689653	0.06698564593301436	0.4784688995215311	-2.8365012677171215	-2.8026972592706008	1.6124725046782686e-20
chr11	75383316	75383567	chr11	75384566	75384682	"0,255,255"	loop_chr11-chr11-10742|resting_100m	1182.5	2	1.9563335334889713	15	1.75	1.703508917201487	2.25	1.1428571428571428	6.666666666666667	0.05449591280653951	0.4087193460490463	-2.906890595608516	-2.9387382406099842	0.00027235725443386903
chr11	46347508	46347579	chr11	46349232	46349295	"0,255,255"	loop_chr11-chr11-10743|resting_100m	1720.0	0	0.0	15	0.25	0.22675058978093654	3.5	0.0	4.285714285714286	0.0746268656716418	1.1194029850746268	-inf	-inf	1.2528646798395431e-17
chr11	118044880	118045131	chr11	118046160	118046766	"0,255,255"	loop_chr11-chr11-10749|resting_100m	1457.5	4	4.012432355815172	25	3.75	3.752847050491901	1.25	1.0666666666666667	20.0	0.046674445740956826	0.29171528588098017	-2.6438561897747235	-2.6393791192226765	1.576543352029092e-07
chr11	118224749	118225201	chr11	118230139	118230244	"0,255,255"	loop_chr11-chr11-10750|resting_100m	5216.5	2	1.9563335334889713	20	0.75	0.7079473719790254	0.0	2.0	20.0	0.03590664272890485	0.35906642728904853	-3.3219280948873617	-3.353775739888828	4.062871890625676e-09
chr11	35077931	35078440	chr11	35082510	35082751	"0,255,255"	loop_chr11-chr11-10752|resting_100m	4445.0	2	1.9563335334889713	24	1.75	1.703508917201487	3.75	1.1428571428571428	6.4	0.026666666666666665	0.32	-3.5849625007211543	-3.6168101457226216	2.2963021253935694e-13
chr11	66268591	66268667	chr11	66269651	66269686	"0,255,255"	loop_chr11-chr11-10754|resting_100m	1039.5	1	0.953845586631926	12	1.0	0.953845586631926	2.0	1.0	6.0	0.09009009009009009	1.0810810810810811	-3.5849625007211543	-3.6531348612761354	4.629296780675972e-05
chr11	67484299	67484576	chr11	67485958	67486287	"0,255,255"	loop_chr11-chr11-10757|resting_100m	1685.0	2	1.9563335334889713	24	0.5	0.46506456468831575	6.5	2.0	3.6923076923076925	0.03300330033003301	0.39603960396039606	-3.5849625007211543	-3.6168101457226216	2.2963021253935694e-13
chr11	14074084	14074235	chr11	14075109	14075310	"0,255,255"	loop_chr11-chr11-10759|resting_100m	1050.0	2	1.9563335334889713	19	1.0	0.953845586631926	4.0	2.0	4.75	0.056818181818181816	0.5397727272727273	-3.247927513443585	-3.2797751584450507	4.1746784077556005e-08
chr11	73980122	73980444	chr11	73982309	73982602	"0,255,255"	loop_chr11-chr11-10761|resting_100m	2172.5	2	1.9563335334889713	23	0.5	0.46506456468831575	6.0	2.0	3.8333333333333335	0.03252032520325203	0.37398373983739835	-3.523561956057012	-3.5554096010584786	2.826964046014077e-12
chr11	121657896	121657898	chr11	121659048	121659051	"0,255,255"	loop_chr11-chr11-10763|resting_100m	1152.5	0	0.0	11	0.0	0.0	0.75	0.0	11.0	2.0	22.000000000000004	-inf	-inf	9.407200000000001e-296
chr11	65426264	65426674	chr11	65430107	65430293	"0,255,255"	loop_chr11-chr11-10766|resting_100m	3731.0	1	0.953845586631926	16	0.75	0.7079473719790254	2.5	1.0	6.4	0.016778523489932886	0.2684563758389262	-4.0	-4.068172360554979	8.614575546795472e-10
chr11	14308652	14308854	chr11	14310376	14311262	"0,255,255"	loop_chr11-chr11-10769|resting_100m	2066.0	5	5.056359749467925	29	0.0	0.0	0.25	5.0	29.0	0.04595588235294117	0.2665441176470588	-2.5360529002402075	-2.519881883212694	2.0983351449478658e-08
chr11	12195821	12196065	chr11	12196989	12197739	"0,255,255"	loop_chr11-chr11-10773|resting_100m	1421.0	7	7.165954734806063	33	1.25	1.202010651834016	1.25	5.6	26.4	0.07042253521126761	0.3319919517102616	-2.2370391973008488	-2.20323518885433	1.7726415790260176e-07
chr11	35045334	35046395	chr11	35047106	35047611	"0,255,255"	loop_chr11-chr11-10774|resting_100m	1494.0	11	11.447194257956545	64	8.75	9.030344158966185	13.25	1.2571428571428571	4.830188679245283	0.070242656449553	0.4086845466155811	-2.5405683813627036	-2.483077872393851	5.484843935935243e-22
chr11	60912423	60912839	chr11	60913713	60914339	"0,255,255"	loop_chr11-chr11-10775|resting_100m	1395.0	11	11.447194257956545	37	4.75	4.794600066890395	9.25	2.3157894736842106	4.0	0.10556621880998081	0.3550863723608445	-1.7500217469916528	-1.6925312380228013	0.0001544694170439807
chr11	102476792	102477235	chr11	102478064	102478973	"0,255,255"	loop_chr11-chr11-10776|resting_100m	1505.0	7	7.165954734806063	28	5.0	5.056359749467925	2.5	1.4	11.2	0.051775147928994084	0.20710059171597633	-2.0	-1.9661959915534801	0.0002796639593745764
chr11	66576980	66576984	chr11	66678430	66678433	"0,255,255"	loop_chr11-chr11-10778|resting_100m	101449.5	0	0.0	11	0.0	0.0	2.75	0.0	4.0	1.4285714285714284	15.714285714285715	-inf	-inf	9.407200000000001e-296
chr11	6378312	6378378	chr11	6379363	6379496	"0,255,255"	loop_chr11-chr11-10784|resting_100m	1084.5	0	0.0	13	0.0	0.0	4.5	0.0	2.888888888888889	0.05025125628140703	0.6532663316582915	-inf	-inf	9.407200000000001e-296
chr11	19713263	19713266	chr11	94648293	94648295	"0,255,255"	loop_chr11-chr11-10785|resting_100m	74935029.5	0	0.0	12	0.0	0.0	0.5	0.0	12.0	2.0	24.0	-inf	-inf	9.407200000000001e-296
chr11	4090072	4090905	chr11	4094421	4094916	"0,255,255"	loop_chr11-chr11-10789|resting_100m	4180.0	3	2.9780406612491883	36	0.5	0.46506456468831575	6.5	3.0	5.538461538461538	0.02259036144578313	0.2710843373493976	-3.584962500721158	-3.595561549274454	1.6122659726004002e-21
chr11	10742816	10743074	chr11	10743860	10744493	"0,255,255"	loop_chr11-chr11-10790|resting_100m	1231.5	7	7.165954734806063	32	3.75	3.752847050491901	6.5	1.8666666666666667	4.923076923076923	0.07856341189674523	0.3591470258136925	-2.192645077942398	-2.1588410694958764	8.228053625764294e-07
chr11	116925162	116925453	chr11	116927127	116927385	"0,255,255"	loop_chr11-chr11-10791|resting_100m	1948.5	3	2.9780406612491883	17	1.25	1.202010651834016	4.75	2.4	3.5789473684210527	0.0546448087431694	0.3096539162112933	-2.502500340529185	-2.513099389082481	0.0018346395591347466
chr11	18394449	18395211	chr11	18395922	18396381	"0,255,255"	loop_chr11-chr11-10792|resting_100m	1321.5	5	5.056359749467925	33	3.5	3.4938900656724083	9.5	1.4285714285714286	3.473684210526316	0.04095004095004095	0.2702702702702703	-2.722466024471089	-2.7062950074435754	1.3646879571449796e-11
chr11	102320800	102320935	chr11	102322681	102322798	"0,255,255"	loop_chr11-chr11-10794|resting_100m	1872.0	1	0.953845586631926	16	0.25	0.22675058978093654	4.25	1.0	3.764705882352941	0.03968253968253968	0.6349206349206349	-4.0	-4.068172360554979	8.614575546795472e-10
chr11	128052999	128053359	chr11	128054047	128055448	"0,255,255"	loop_chr11-chr11-10808|resting_100m	1568.5	15	15.786669396867383	60	12.0	12.527380609184974	16.75	1.25	3.582089552238806	0.08517887563884156	0.34071550255536626	-2.0	-1.9262556709708027	1.6744970599209693e-12
chr11	9886653	9886656	chr11	9891239	9891241	"0,255,255"	loop_chr11-chr11-10811|resting_100m	4585.5	0	0.0	10	0.0	0.0	1.25	0.0	8.0	2.0	20.0	-inf	-inf	9.407200000000001e-296
chr11	62787247	62787401	chr11	62791905	62792081	"0,255,255"	loop_chr11-chr11-10817|resting_100m	4669.0	1	0.953845586631926	12	0.75	0.7079473719790254	2.5	1.0	4.8	0.0303030303030303	0.36363636363636365	-3.5849625007211543	-3.6531348612761354	4.629296780675972e-05
chr11	61412970	61413076	chr11	61414372	61414395	"0,255,255"	loop_chr11-chr11-10819|resting_100m	1360.5	0	0.0	9	0.0	0.0	0.0	0.0	9.0	0.07751937984496124	0.6976744186046511	-inf	-inf	9.407200000000001e-296
chr11	18012095	18012435	chr11	18013215	18013645	"0,255,255"	loop_chr11-chr11-10820|resting_100m	1165.0	2	1.9563335334889713	20	3.5	3.4938900656724083	7.0	0.5714285714285714	2.857142857142857	0.025974025974025972	0.25974025974025977	-3.3219280948873617	-3.353775739888828	0.00010337499009379108
chr11	4090411	4090734	chr11	4092069	4092713	"0,255,255"	loop_chr11-chr11-10822|resting_100m	1818.5	2	1.9563335334889713	32	0.5	0.46506456468831575	4.25	2.0	7.529411764705882	0.020682523267838676	0.3309203722854188	-4.0	-4.0318476450014655	1.1384845090291525e-22
chr11	122749090	122749212	chr11	122750170	122750332	"0,255,255"	loop_chr11-chr11-10824|resting_100m	1100.0	1	0.953845586631926	12	0.25	0.22675058978093654	4.25	1.0	2.823529411764706	0.035211267605633804	0.4225352112676056	-3.5849625007211543	-3.6531348612761354	4.629296780675972e-05
chr11	6733807	6733942	chr11	6746255	6746547	"0,255,255"	loop_chr11-chr11-10828|resting_100m	12526.5	0	0.0	14	0.0	0.0	2.0	0.0	7.0	0.0234192037470726	0.32786885245901637	-inf	-inf	9.407200000000001e-296
chr11	60972836	60973074	chr11	60974276	60974640	"0,255,255"	loop_chr11-chr11-10832|resting_100m	1503.0	1	0.953845586631926	17	0.5	0.46506456468831575	4.5	1.0	3.7777777777777777	0.016611295681063124	0.2823920265780731	-4.087462841250339	-4.155635201805318	4.817753609788109e-11
chr11	46329794	46329795	chr11	46336751	46336755	"0,255,255"	loop_chr11-chr11-10834|resting_100m	6958.5	0	0.0	9	0.0	0.0	0.0	0.0	9.0	2.0	18.0	-inf	-inf	9.407200000000001e-296
chr11	30313562	30313669	chr11	30314638	30314853	"0,255,255"	loop_chr11-chr11-10835|resting_100m	1130.0	0	0.0	11	0.75	0.7079473719790254	1.75	0.0	6.285714285714286	0.031055900621118012	0.34161490683229817	-inf	-inf	2.76144979335162e-05
chr11	85752943	85753489	chr11	85823766	85824171	"0,255,255"	loop_chr11-chr11-10845|resting_100m	70752.5	1	0.953845586631926	29	0.75	0.7079473719790254	8.75	1.0	3.3142857142857145	0.010515247108307044	0.3049421661409043	-4.857980995127569	-4.926153355682551	1.0753588499187788e-27
chr11	74005381	74005499	chr11	74010537	74010674	"0,255,255"	loop_chr11-chr11-10849|resting_100m	5165.5	0	0.0	9	0.0	0.0	1.75	0.0	5.142857142857143	0.0392156862745098	0.35294117647058826	-inf	-inf	9.407200000000001e-296
chr11	126020742	126020745	chr11	126157750	126157753	"0,255,255"	loop_chr11-chr11-10850|resting_100m	137008.0	0	0.0	9	0.0	0.0	2.25	0.0	4.0	1.6666666666666665	14.999999999999998	-inf	-inf	9.407200000000001e-296
chr11	30325924	30326104	chr11	30327064	30327241	"0,255,255"	loop_chr11-chr11-10854|resting_100m	1138.5	1	0.953845586631926	12	0.5	0.46506456468831575	3.25	1.0	3.6923076923076925	0.028011204481792718	0.3361344537815126	-3.5849625007211543	-3.6531348612761354	4.629296780675972e-05
chr11	35236054	35236423	chr11	35247444	35247822	"0,255,255"	loop_chr11-chr11-10856|resting_100m	11394.5	0	0.0	15	0.5	0.46506456468831575	4.5	0.0	3.3333333333333335	0.013386880856760373	0.20080321285140562	-inf	-inf	4.791509239753517e-13
chr11	46349187	46349426	chr11	46352037	46352485	"0,255,255"	loop_chr11-chr11-10858|resting_100m	2954.5	4	4.012432355815172	19	1.25	1.202010651834016	3.5	3.2	5.428571428571429	0.058224163027656484	0.2765647743813683	-2.247927513443585	-2.2434504428915374	0.0050879589696093104
chr11	96339129	96339571	chr11	96341068	96341811	"0,255,255"	loop_chr11-chr11-10859|resting_100m	2089.5	6	6.107949642318402	29	2.75	2.721256024776493	3.5	2.1818181818181817	8.285714285714286	0.05063291139240506	0.24472573839662448	-2.273018494406415	-2.2472928274062	1.8332636235717595e-06
chr11	66117953	66118297	chr11	66119367	66119614	"0,255,255"	loop_chr11-chr11-10862|resting_100m	1365.5	2	1.9563335334889713	18	1.5	1.4519972657612144	4.5	1.3333333333333333	4.0	0.0338409475465313	0.3045685279187817	-3.169925001442312	-3.2017726464437777	4.0773464826079174e-07
chr11	66100855	66101020	chr11	66103061	66103406	"0,255,255"	loop_chr11-chr11-10864|resting_100m	2296.0	1	0.953845586631926	12	0.0	0.0	2.0	1.0	6.0	0.0196078431372549	0.23529411764705882	-3.5849625007211543	-3.6531348612761354	4.629296780675972e-05
chr11	128039832	128039881	chr11	128042988	128043344	"0,255,255"	loop_chr11-chr11-10867|resting_100m	3309.5	1	0.953845586631926	13	0.0	0.0	0.0	1.0	13.0	0.024691358024691357	0.3209876543209877	-3.700439718141091	-3.7686120786960715	3.3778376936927763e-06
chr11	118344303	118344403	chr11	118345385	118345531	"0,255,255"	loop_chr11-chr11-10868|resting_100m	1105.0	1	0.953845586631926	13	1.25	1.202010651834016	3.25	0.8	4.0	0.04065040650406505	0.5284552845528455	-3.700439718141091	-3.7686120786960715	5.4287341205390036e-05
chr11	63938380	63938384	chr11	64034205	64034208	"0,255,255"	loop_chr11-chr11-10869|resting_100m	95824.5	0	0.0	9	0.0	0.0	3.5	0.0	2.5714285714285716	1.4285714285714284	12.857142857142858	-inf	-inf	9.407200000000001e-296
chr11	50775422	50775423	chr11	50778683	50778691	"0,255,255"	loop_chr11-chr11-10870|resting_100m	3264.5	0	0.0	9	0.0	0.0	0.0	0.0	9.0	1.1111111111111112	10.0	-inf	-inf	9.407200000000001e-296
chr11	128329229	128329650	chr11	128331358	128331640	"0,255,255"	loop_chr11-chr11-10871|resting_100m	2059.5	5	5.056359749467925	21	1.5	1.4519972657612144	6.0	3.3333333333333335	3.5	0.07112375533428165	0.29871977240398295	-2.070389327891398	-2.0542183108638827	0.009153549176006531
chr11	97940534	97940537	chr11	97947814	97947820	"0,255,255"	loop_chr11-chr11-10873|resting_100m	7281.5	0	0.0	9	0.0	0.0	1.0	0.0	9.0	1.1111111111111112	10.0	-inf	-inf	9.407200000000001e-296
chr11	66115608	66115934	chr11	66116995	66117183	"0,255,255"	loop_chr11-chr11-10887|resting_100m	1318.0	0	0.0	18	1.25	1.202010651834016	5.25	0.0	3.4285714285714284	0.019455252918287938	0.3501945525291829	-inf	-inf	1.2933836604875924e-10
chr11	67416990	67417225	chr11	67421166	67421294	"0,255,255"	loop_chr11-chr11-10893|resting_100m	4122.5	1	0.953845586631926	11	0.75	0.7079473719790254	1.25	1.0	8.8	0.027548209366391185	0.30303030303030304	-3.4594316186372964	-3.5276039791922766	0.0005861933128670403
chr11	12192819	12193187	chr11	12195812	12196197	"0,255,255"	loop_chr11-chr11-10896|resting_100m	3001.5	4	4.012432355815172	23	1.25	1.202010651834016	6.0	3.2	3.8333333333333335	0.05312084993359893	0.3054448871181939	-2.523561956057012	-2.5190848855049652	5.964040894892494e-06
chr11	116928553	116928659	chr11	116931647	116931887	"0,255,255"	loop_chr11-chr11-10906|resting_100m	3161.0	0	0.0	9	0.0	0.0	1.75	0.0	5.142857142857143	0.028901734104046242	0.2601156069364162	-inf	-inf	9.407200000000001e-296
chr11	46670919	46671508	chr11	46674818	46675157	"0,255,255"	loop_chr11-chr11-10907|resting_100m	3774.0	1	0.953845586631926	22	1.0	0.953845586631926	5.0	1.0	4.4	0.010775862068965518	0.23706896551724138	-4.459431618637296	-4.527603979192277	1.189386231035594e-17
chr11	6604244	6604592	chr11	6619417	6619492	"0,255,255"	loop_chr11-chr11-10908|resting_100m	15036.5	0	0.0	11	0.25	0.22675058978093654	0.0	0.0	11.0	0.02364066193853428	0.26004728132387706	-inf	-inf	1.560031566045494e-10
