chromosome1	x1	x2	chromosome2	y1	y2	color	loopId	distance	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMeanCounts	scaledTargetNearbyMeanCounts	rawControlNearbyMeanCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue
chr22	21570979	21571924	chr22	21588019	21588591	"0,255,255"	loop_chr22-chr22-48525|activate_100m	16853.5	7	7.165954734806063	0	1.5	1.4519972657612144	0.0	4.666666666666667	0.0	0.04614370468029005	0.0065919578114700065	inf	inf	9.407200000000001e-296
chr22	24091928	24093142	chr22	24093934	24094394	"0,255,255"	loop_chr22-chr22-48549|activate_100m	1629.0	12	12.527380609184974	1	2.0	1.9563335334889713	0.0	6.0	1.0	0.07168458781362007	0.005973715651135005	3.5849625007211543	3.6470128832748854	7.823128578616743e-05
chr22	21612867	21613436	chr22	21622042	21622276	"0,255,255"	loop_chr22-chr22-48550|activate_100m	9007.5	9	9.297863621059879	0	2.25	2.2103116996353003	0.0	4.0	0.0	0.112079701120797	0.012453300124533	inf	inf	9.407200000000001e-296
chr22	24434252	24434915	chr22	24486429	24486827	"0,255,255"	loop_chr22-chr22-48551|activate_100m	52044.5	7	7.165954734806063	0	1.0	0.953845586631926	0.0	7.0	0.0	0.06597549481621112	0.00942507068803016	inf	inf	9.407200000000001e-296
chr22	39906314	39907676	chr22	39932808	39933028	"0,255,255"	loop_chr22-chr22-48554|activate_100m	25923.0	8	8.229482925276072	0	0.0	0.0	0.0	8.0	0.0	0.050568900126422255	0.006321112515802782	inf	inf	9.407200000000001e-296
chr22	43374747	43374828	chr22	43378444	43379005	"0,255,255"	loop_chr22-chr22-48555|activate_100m	3937.0	7	7.165954734806063	0	0.0	0.0	0.0	7.0	0.0	0.10903426791277258	0.01557632398753894	inf	inf	9.407200000000001e-296
chr22	25398275	25398818	chr22	25402485	25403960	"0,255,255"	loop_chr22-chr22-48568|activate_100m	4676.0	10	10.370573889424657	0	2.0	1.9563335334889713	0.75	5.0	0.0	0.049554013875123884	0.004955401387512388	inf	inf	0.0007397220559071277
chr22	32813483	32813995	chr22	32814820	32816219	"0,255,255"	loop_chr22-chr22-48571|activate_100m	1780.5	11	11.447194257956545	0	0.75	0.7079473719790254	1.25	11.0	0.0	0.05756148613291471	0.005232862375719519	inf	inf	0.00876562770231944
chr22	40044520	40044599	chr22	40210860	40211770	"0,255,255"	loop_chr22-chr22-48581|activate_100m	166755.5	6	6.107949642318402	0	0.0	0.0	0.0	6.0	0.0	0.06066734074823054	0.010111223458038422	inf	inf	9.407200000000001e-296
chr22	47474734	47476111	chr22	47477118	47477543	"0,255,255"	loop_chr22-chr22-48593|activate_100m	1908.0	9	9.297863621059879	0	0.25	0.22675058978093654	0.75	9.0	0.0	0.04994450610432853	0.0055493895671476145	inf	inf	0.009934216476126453
chr22	20507587	20508040	chr22	20566723	20567833	"0,255,255"	loop_chr22-chr22-48597|activate_100m	59464.5	6	6.107949642318402	0	1.25	1.202010651834016	0.0	4.8	0.0	0.03838771593090211	0.006397952655150352	inf	inf	9.407200000000001e-296
chr22	40711650	40711819	chr22	40725612	40727645	"0,255,255"	loop_chr22-chr22-48607|activate_100m	14894.0	7	7.165954734806063	0	0.0	0.0	0.0	7.0	0.0	0.031789282470481385	0.004541326067211625	inf	inf	9.407200000000001e-296
chr22	39840222	39840395	chr22	39859900	39860583	"0,255,255"	loop_chr22-chr22-48613|activate_100m	19933.0	6	6.107949642318402	0	0.0	0.0	0.0	6.0	0.0	0.07009345794392524	0.011682242990654203	inf	inf	9.407200000000001e-296
chr22	50615525	50616394	chr22	50619550	50621823	"0,255,255"	loop_chr22-chr22-48618|activate_100m	4727.0	12	12.527380609184974	1	1.0	0.953845586631926	0.25	12.0	1.0	0.03819223424570337	0.0031826861871419474	3.5849625007211543	3.6470128832748854	7.823128578616743e-05
chr22	30114175	30115181	chr22	30122139	30122299	"0,255,255"	loop_chr22-chr22-48622|activate_100m	7541.0	6	6.107949642318402	0	0.0	0.0	0.0	6.0	0.0	0.05145797598627788	0.00857632933104631	inf	inf	9.407200000000001e-296
chr22	40094556	40095456	chr22	40346507	40347294	"0,255,255"	loop_chr22-chr22-48637|activate_100m	251894.5	6	6.107949642318402	0	1.5	1.4519972657612144	0.0	4.0	0.0	0.03556609365737996	0.005927682276229994	inf	inf	9.407200000000001e-296
chr22	38987276	38987711	chr22	39024695	39027004	"0,255,255"	loop_chr22-chr22-48646|activate_100m	38356.0	6	6.107949642318402	0	0.0	0.0	0.0	6.0	0.0	0.021865889212827987	0.0036443148688046646	inf	inf	9.407200000000001e-296
chr22	21568209	21569362	chr22	21587652	21588971	"0,255,255"	loop_chr22-chr22-48652|activate_100m	19526.0	7	7.165954734806063	0	1.75	1.703508917201487	0.0	4.0	0.0	0.02831715210355987	0.004045307443365696	inf	inf	9.407200000000001e-296
chr22	39236126	39236700	chr22	39238569	39239380	"0,255,255"	loop_chr22-chr22-48657|activate_100m	2561.5	7	7.165954734806063	0	2.0	1.9563335334889713	0.0	3.5	0.0	0.05054151624548736	0.007220216606498194	inf	inf	9.407200000000001e-296
chr22	35647547	35650889	chr22	35679054	35680036	"0,255,255"	loop_chr22-chr22-48659|activate_100m	30327.0	13	13.610845440074888	0	0.75	0.7079473719790254	0.0	13.0	0.0	0.030064754856614247	0.0023126734505087886	inf	inf	9.407200000000001e-296
chr22	18092012	18093106	chr22	18096824	18096914	"0,255,255"	loop_chr22-chr22-48660|activate_100m	4310.0	6	6.107949642318402	0	0.0	0.0	0.0	6.0	0.0	0.05067567567567568	0.008445945945945946	inf	inf	9.407200000000001e-296
chr22	41862451	41863809	chr22	41884767	41885792	"0,255,255"	loop_chr22-chr22-48673|activate_100m	22149.5	7	7.165954734806063	0	1.25	1.202010651834016	0.0	5.6	0.0	0.029374737725556026	0.00419639110365086	inf	inf	9.407200000000001e-296
chr22	41822816	41823705	chr22	41831521	41832319	"0,255,255"	loop_chr22-chr22-48675|activate_100m	8659.5	6	6.107949642318402	0	1.5	1.4519972657612144	0.0	4.0	0.0	0.03556609365737996	0.005927682276229994	inf	inf	9.407200000000001e-296
chr22	39926119	39927717	chr22	39940972	39941259	"0,255,255"	loop_chr22-chr22-48676|activate_100m	14197.5	6	6.107949642318402	0	0.0	0.0	0.0	6.0	0.0	0.03183023872679045	0.005305039787798408	inf	inf	9.407200000000001e-296
chr22	31633992	31634425	chr22	31645721	31646801	"0,255,255"	loop_chr22-chr22-48682|activate_100m	12052.5	7	7.165954734806063	0	0.75	0.7079473719790254	0.0	7.0	0.0	0.04626569729015202	0.006609385327164574	inf	inf	9.407200000000001e-296
chr22	36332311	36334257	chr22	36386014	36386303	"0,255,255"	loop_chr22-chr22-48688|activate_100m	52874.5	6	6.107949642318402	0	0.0	0.0	0.0	6.0	0.0	0.026845637583892617	0.0044742729306487695	inf	inf	9.407200000000001e-296
chr22	42533480	42535215	chr22	42541156	42542130	"0,255,255"	loop_chr22-chr22-48690|activate_100m	7295.5	6	6.107949642318402	0	1.75	1.703508917201487	0.0	3.4285714285714284	0.0	0.022148394241417495	0.00369139904023625	inf	inf	9.407200000000001e-296
chr22	39901003	39901532	chr22	39944032	39945276	"0,255,255"	loop_chr22-chr22-48714|activate_100m	43386.5	6	6.107949642318402	0	1.0	0.953845586631926	0.0	6.0	0.0	0.0338409475465313	0.005640157924421884	inf	inf	9.407200000000001e-296
chr13	99199639	99199728	chr13	99201220	99201232	"0,255,255"	loop_chr13-chr13-31644|activate_100m	1542.5	29	31.26059671818012	0	0.0	0.0	0.0	29.0	0.0	2.871287128712871	0.09900990099009901	inf	inf	9.407200000000001e-296
chr13	95706954	95706956	chr13	100599473	100599482	"0,255,255"	loop_chr13-chr13-31646|activate_100m	4892522.5	27	29.02924363684334	0	0.0	0.0	0.0	27.0	0.0	24.545454545454547	0.9090909090909091	inf	inf	9.407200000000001e-296
chr13	94155340	94155348	chr13	94156613	94156616	"0,255,255"	loop_chr13-chr13-31647|activate_100m	1270.5	24	25.693608185645687	0	1.0	0.953845586631926	0.0	24.0	0.0	21.818181818181817	0.9090909090909091	inf	inf	9.407200000000001e-296
chr13	36711916	36711922	chr13	36714901	36714912	"0,255,255"	loop_chr13-chr13-31648|activate_100m	2987.5	18	19.069881589446158	0	2.75	2.721256024776493	0.0	6.545454545454546	0.0	10.588235294117647	0.588235294117647	inf	inf	9.407200000000001e-296
chr13	36062454	36062458	chr13	36063926	36063929	"0,255,255"	loop_chr13-chr13-31649|activate_100m	1471.5	18	19.069881589446158	0	7.0	7.165954734806063	0.0	2.5714285714285716	0.0	25.714285714285715	1.4285714285714284	inf	inf	9.407200000000001e-296
chr13	25901640	25902010	chr13	25902785	25903257	"0,255,255"	loop_chr13-chr13-31654|activate_100m	1196.0	39	42.4949821256157	16	11.5	11.98686080747881	8.5	3.391304347826087	1.8823529411764706	0.4631828978622328	0.19002375296912113	1.2854022188622487	1.4092205904933497	0.004456271985046199
chr13	100392853	100393221	chr13	100394025	100394560	"0,255,255"	loop_chr13-chr13-31655|activate_100m	1255.5	45	49.28821187460292	10	14.0	14.697344878081276	4.25	3.2142857142857144	2.3529411764705883	0.49833887043189373	0.1107419712070875	2.169925001442312	2.3012426424731918	8.765968101561184e-14
chr13	79194361	79195102	chr13	79195751	79196785	"0,255,255"	loop_chr13-chr13-31656|activate_100m|loop_chr13-chr13-29694|resting_100m	1536.5	50	54.974676329455626	23	26.25	28.19401008651192	10.25	1.9047619047619047	2.2439024390243905	0.28169014084507044	0.1295774647887324	1.1202942337177113	1.257133343881236	0.0024329862926743763
chr13	41884500	41884513	chr13	41885679	41885744	"0,255,255"	loop_chr13-chr13-31657|activate_100m	1205.0	14	14.697344878081276	1	0.0	0.0	0.0	14.0	1.0	1.794871794871795	0.1282051282051282	3.807354922057602	3.877483646057637	4.2519156879810296e-07
chr13	48769343	48769433	chr13	48770440	48770552	"0,255,255"	loop_chr13-chr13-31658|activate_100m	1108.0	15	15.786669396867383	2	3.75	3.752847050491901	0.25	4.0	2.0	0.7425742574257425	0.09900990099009901	2.906890595608516	2.980634924637716	0.00036417438662155783
chr13	44071342	44071349	chr13	44072676	44072678	"0,255,255"	loop_chr13-chr13-31659|activate_100m	1331.5	14	14.697344878081276	0	0.0	0.0	0.0	14.0	0.0	15.555555555555557	1.1111111111111112	inf	inf	9.407200000000001e-296
chr13	34693280	34693284	chr13	34701457	34701461	"0,255,255"	loop_chr13-chr13-31661|activate_100m	8177.0	14	14.697344878081276	0	6.0	6.107949642318402	0.0	2.3333333333333335	0.0	17.5	1.25	inf	inf	9.407200000000001e-296
chr13	50236982	50237397	chr13	50245009	50245438	"0,255,255"	loop_chr13-chr13-31662|activate_100m	8034.0	25	26.803891818923045	2	7.5	7.697074488604391	0.75	3.3333333333333335	2.0	0.2962085308056872	0.023696682464454978	3.6438561897747235	3.7443705843847352	2.2874830812890552e-15
chr13	98548326	98548667	chr13	98549741	98550586	"0,255,255"	loop_chr13-chr13-31664|activate_100m	1667.0	37	40.238731389848155	1	3.0	2.9780406612491883	0.5	12.333333333333334	1.0	0.31197301854974707	0.008431703204047217	5.209453365628949	5.330512916769736	4.347486530962248e-44
chr13	40069826	40069845	chr13	40070896	40070918	"0,255,255"	loop_chr13-chr13-31665|activate_100m	1071.5	14	14.697344878081276	2	3.5	3.4938900656724083	0.5	4.0	2.0	3.414634146341464	0.48780487804878053	2.807354922057602	2.877483646057637	0.002756845469027152
chr13	59268201	59268204	chr13	59269320	59269324	"0,255,255"	loop_chr13-chr13-31667|activate_100m	1119.5	13	13.610845440074888	0	5.25	5.3185954763810654	0.0	2.4761904761904763	0.0	18.571428571428573	1.4285714285714284	inf	inf	9.407200000000001e-296
chr13	74062899	74063397	chr13	74064691	74065051	"0,255,255"	loop_chr13-chr13-31670|activate_100m|loop_chr13-chr13-29639|resting_100m	1723.0	24	25.693608185645687	6	6.0	6.107949642318402	1.0	4.0	6.0	0.27972027972027974	0.06993006993006994	2.0	2.098375098107243	0.0005538507709506209
chr13	79386745	79387011	chr13	79391359	79391495	"0,255,255"	loop_chr13-chr13-31671|activate_100m	4549.0	21	22.373122941500352	4	1.0	0.953845586631926	1.25	21.0	3.2	0.5223880597014925	0.09950248756218905	2.39231742277876	2.4836947432269616	3.258642012575531e-05
chr13	94863694	94863932	chr13	94864866	94864951	"0,255,255"	loop_chr13-chr13-31672|activate_100m	1095.5	17	17.973088096686716	0	1.0	0.953845586631926	0.0	17.0	0.0	0.5263157894736842	0.030959752321981424	inf	inf	9.407200000000001e-296
chr13	98455527	98455529	chr13	98470445	98470447	"0,255,255"	loop_chr13-chr13-31673|activate_100m	14918.0	13	13.610845440074888	0	9.25	9.565653185965434	0.0	1.4054054054054055	0.0	32.5	2.5	inf	inf	9.407200000000001e-296
chr13	51631615	51631681	chr13	51635253	51635338	"0,255,255"	loop_chr13-chr13-31674|activate_100m	3647.5	13	13.610845440074888	0	3.25	3.235604666214274	0.0	4.0	0.0	0.8609271523178808	0.0662251655629139	inf	inf	9.407200000000001e-296
chr13	39380507	39380512	chr13	39381600	39381603	"0,255,255"	loop_chr13-chr13-31675|activate_100m	1092.0	13	13.610845440074888	0	3.5	3.4938900656724083	0.0	3.7142857142857144	0.0	16.25	1.25	inf	inf	9.407200000000001e-296
chr13	56926339	56926343	chr13	56933152	56933155	"0,255,255"	loop_chr13-chr13-31676|activate_100m	6812.5	12	12.527380609184974	0	3.75	3.752847050491901	0.0	3.2	0.0	17.142857142857142	1.4285714285714284	inf	inf	9.407200000000001e-296
chr13	60159011	60159014	chr13	69501450	69501452	"0,255,255"	loop_chr13-chr13-31677|activate_100m	9342438.5	12	12.527380609184974	0	2.75	2.721256024776493	0.0	4.363636363636363	0.0	24.0	2.0	inf	inf	9.407200000000001e-296
chr13	25057490	25057492	chr13	25073067	25073075	"0,255,255"	loop_chr13-chr13-31678|activate_100m	15580.0	12	12.527380609184974	0	0.0	0.0	0.0	12.0	0.0	12.0	1.0	inf	inf	9.407200000000001e-296
chr13	56266275	56266277	chr13	56268185	56268188	"0,255,255"	loop_chr13-chr13-31681|activate_100m	1910.5	12	12.527380609184974	0	0.75	0.7079473719790254	0.0	12.0	0.0	24.0	2.0	inf	inf	9.407200000000001e-296
chr13	100731294	100731297	chr13	100737346	100737349	"0,255,255"	loop_chr13-chr13-31683|activate_100m	6052.0	12	12.527380609184974	0	3.0	2.9780406612491883	0.0	4.0	0.0	20.0	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	24530744	24530748	chr13	24531981	24531983	"0,255,255"	loop_chr13-chr13-31685|activate_100m	1236.0	12	12.527380609184974	0	1.5	1.4519972657612144	0.0	8.0	0.0	20.0	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	29962516	29962520	chr13	29964364	29964367	"0,255,255"	loop_chr13-chr13-31687|activate_100m	1847.5	11	11.447194257956545	0	2.75	2.721256024776493	0.0	4.0	0.0	15.714285714285715	1.4285714285714284	inf	inf	9.407200000000001e-296
chr13	41916671	41916898	chr13	41917730	41918076	"0,255,255"	loop_chr13-chr13-31688|activate_100m|loop_chr13-chr13-29497|resting_100m	1118.5	58	64.1153604878504	13	16.75	17.69925049571739	4.75	3.462686567164179	2.736842105263158	1.012216404886562	0.2268760907504363	2.1575412769864784	2.3021584097973977	4.1029422806119945e-19
chr13	33642570	33642573	chr13	33645309	33645312	"0,255,255"	loop_chr13-chr13-31691|activate_100m	2739.0	11	11.447194257956545	0	2.75	2.721256024776493	0.0	4.0	0.0	18.333333333333332	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	64723808	64723812	chr13	64725012	64725014	"0,255,255"	loop_chr13-chr13-31692|activate_100m	1203.0	11	11.447194257956545	0	2.0	1.9563335334889713	0.0	5.5	0.0	18.333333333333332	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	74096919	74096922	chr13	74133158	74133159	"0,255,255"	loop_chr13-chr13-31694|activate_100m	36238.0	11	11.447194257956545	0	4.25	4.272608043927639	0.0	2.588235294117647	0.0	27.5	2.5	inf	inf	9.407200000000001e-296
chr13	74090989	74090990	chr13	75746946	75746949	"0,255,255"	loop_chr13-chr13-31695|activate_100m	1655958.0	11	11.447194257956545	0	4.25	4.272608043927639	0.0	2.588235294117647	0.0	27.5	2.5	inf	inf	9.407200000000001e-296
chr13	102047263	102047279	chr13	102049774	102049789	"0,255,255"	loop_chr13-chr13-31696|activate_100m	2510.5	11	11.447194257956545	0	2.75	2.721256024776493	0.0	4.0	0.0	3.5483870967741935	0.3225806451612903	inf	inf	9.407200000000001e-296
chr13	93731478	93731481	chr13	111223567	111223570	"0,255,255"	loop_chr13-chr13-31698|activate_100m	17492089.0	11	11.447194257956545	0	2.75	2.721256024776493	0.0	4.0	0.0	18.333333333333332	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	102148563	102148565	chr13	102150663	102150666	"0,255,255"	loop_chr13-chr13-31701|activate_100m	2100.5	11	11.447194257956545	0	1.0	0.953845586631926	0.0	11.0	0.0	22.000000000000004	2.0	inf	inf	9.407200000000001e-296
chr13	34866990	34866992	chr13	34868193	34868196	"0,255,255"	loop_chr13-chr13-31702|activate_100m	1203.5	11	11.447194257956545	0	0.75	0.7079473719790254	0.0	11.0	0.0	22.000000000000004	2.0	inf	inf	9.407200000000001e-296
chr13	64997416	64997422	chr13	65043869	65043871	"0,255,255"	loop_chr13-chr13-31703|activate_100m	46451.0	11	11.447194257956545	0	2.0	1.9563335334889713	0.0	5.5	0.0	13.75	1.25	inf	inf	9.407200000000001e-296
chr13	41668288	41668290	chr13	42180205	42180207	"0,255,255"	loop_chr13-chr13-31705|activate_100m	511917.0	10	10.370573889424657	0	6.5	6.636212399933231	0.0	1.5384615384615385	0.0	25.0	2.5	inf	inf	9.407200000000001e-296
chr13	33673162	33673166	chr13	33679456	33679459	"0,255,255"	loop_chr13-chr13-31707|activate_100m	6293.5	10	10.370573889424657	0	3.0	2.9780406612491883	0.0	3.3333333333333335	0.0	14.285714285714286	1.4285714285714284	inf	inf	9.407200000000001e-296
chr13	45496280	45496282	chr13	45503022	45503024	"0,255,255"	loop_chr13-chr13-31708|activate_100m	6742.0	10	10.370573889424657	0	5.25	5.3185954763810654	0.0	1.9047619047619047	0.0	25.0	2.5	inf	inf	9.407200000000001e-296
chr13	25287580	25287675	chr13	25290531	25290609	"0,255,255"	loop_chr13-chr13-31709|activate_100m	2942.5	11	11.447194257956545	0	2.75	2.721256024776493	0.0	4.0	0.0	0.6358381502890172	0.057803468208092484	inf	inf	9.407200000000001e-296
chr13	67081410	67081413	chr13	67093953	67093956	"0,255,255"	loop_chr13-chr13-31711|activate_100m	12543.0	10	10.370573889424657	0	2.5	2.4653191027461783	0.0	4.0	0.0	16.666666666666668	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	30309473	30309475	chr13	30359320	30359322	"0,255,255"	loop_chr13-chr13-31713|activate_100m	49847.0	10	10.370573889424657	0	5.5	5.581285366405407	0.0	1.8181818181818181	0.0	25.0	2.5	inf	inf	9.407200000000001e-296
chr13	59073795	59073797	chr13	59078601	59078604	"0,255,255"	loop_chr13-chr13-31715|activate_100m	4806.5	10	10.370573889424657	0	0.5	0.46506456468831575	0.0	10.0	0.0	20.0	2.0	inf	inf	9.407200000000001e-296
chr13	31742058	31742331	chr13	31744401	31744555	"0,255,255"	loop_chr13-chr13-31717|activate_100m	2283.5	11	11.447194257956545	0	2.75	2.721256024776493	0.0	4.0	0.0	0.2576112412177986	0.0234192037470726	inf	inf	9.407200000000001e-296
chr13	75887668	75887671	chr13	75890553	75890555	"0,255,255"	loop_chr13-chr13-31718|activate_100m	2884.5	10	10.370573889424657	0	1.25	1.202010651834016	0.0	8.0	0.0	20.0	2.0	inf	inf	9.407200000000001e-296
chr13	75771384	75771385	chr13	75786739	75786742	"0,255,255"	loop_chr13-chr13-31720|activate_100m	15356.0	10	10.370573889424657	0	4.5	4.533340572165529	0.0	2.2222222222222223	0.0	25.0	2.5	inf	inf	9.407200000000001e-296
chr13	22212498	22212500	chr13	22377345	22377349	"0,255,255"	loop_chr13-chr13-31721|activate_100m	164848.0	10	10.370573889424657	0	2.25	2.2103116996353003	0.0	4.444444444444445	0.0	16.666666666666668	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	83669251	83669254	chr13	84690155	84690157	"0,255,255"	loop_chr13-chr13-31722|activate_100m	1020903.5	9	9.297863621059879	0	1.5	1.4519972657612144	0.0	6.0	0.0	18.0	2.0	inf	inf	9.407200000000001e-296
chr13	78896695	78896698	chr13	78897904	78897905	"0,255,255"	loop_chr13-chr13-31723|activate_100m	1208.0	9	9.297863621059879	0	3.75	3.752847050491901	0.0	2.4	0.0	22.5	2.5	inf	inf	9.407200000000001e-296
chr13	58088357	58088358	chr13	58091256	58091266	"0,255,255"	loop_chr13-chr13-31724|activate_100m	2903.5	9	9.297863621059879	0	0.0	0.0	0.0	9.0	0.0	8.181818181818183	0.9090909090909091	inf	inf	9.407200000000001e-296
chr13	91677277	91677278	chr13	91679824	91679827	"0,255,255"	loop_chr13-chr13-31725|activate_100m	2548.0	9	9.297863621059879	0	4.0	4.012432355815172	0.0	2.25	0.0	22.5	2.5	inf	inf	9.407200000000001e-296
chr13	40373584	40373963	chr13	40377879	40377991	"0,255,255"	loop_chr13-chr13-31726|activate_100m	4161.5	12	12.527380609184974	0	0.0	0.0	0.0	12.0	0.0	0.2443991853360489	0.020366598778004074	inf	inf	9.407200000000001e-296
chr13	62732913	62732916	chr13	62734674	62734676	"0,255,255"	loop_chr13-chr13-31727|activate_100m	1760.5	9	9.297863621059879	0	0.75	0.7079473719790254	0.0	9.0	0.0	18.0	2.0	inf	inf	9.407200000000001e-296
chr13	94151563	94151565	chr13	94346724	94346735	"0,255,255"	loop_chr13-chr13-31728|activate_100m	195165.5	9	9.297863621059879	0	0.0	0.0	0.0	9.0	0.0	6.9230769230769225	0.7692307692307693	inf	inf	9.407200000000001e-296
chr13	101220198	101220202	chr13	101223746	101223748	"0,255,255"	loop_chr13-chr13-31730|activate_100m	3547.0	9	9.297863621059879	0	0.5	0.46506456468831575	0.0	9.0	0.0	14.999999999999998	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	71737657	71737674	chr13	71739616	71739664	"0,255,255"	loop_chr13-chr13-31731|activate_100m	1974.5	9	9.297863621059879	0	0.75	0.7079473719790254	0.0	9.0	0.0	1.3846153846153848	0.15384615384615385	inf	inf	9.407200000000001e-296
chr13	27776947	27776951	chr13	27782348	27782350	"0,255,255"	loop_chr13-chr13-31732|activate_100m	5400.0	9	9.297863621059879	0	1.25	1.202010651834016	0.0	7.2	0.0	14.999999999999998	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	91346158	91346274	chr13	91351303	91351364	"0,255,255"	loop_chr13-chr13-31734|activate_100m	5117.5	10	10.370573889424657	0	2.25	2.2103116996353003	0.0	4.444444444444445	0.0	0.5649717514124294	0.05649717514124294	inf	inf	9.407200000000001e-296
chr13	51292095	51292208	chr13	51294755	51294776	"0,255,255"	loop_chr13-chr13-31735|activate_100m	2614.0	9	9.297863621059879	0	0.0	0.0	0.0	9.0	0.0	0.6716417910447762	0.0746268656716418	inf	inf	9.407200000000001e-296
chr13	75504111	75504114	chr13	75505290	75505291	"0,255,255"	loop_chr13-chr13-31736|activate_100m	1178.0	9	9.297863621059879	0	3.25	3.235604666214274	0.0	2.769230769230769	0.0	22.5	2.5	inf	inf	9.407200000000001e-296
chr13	67631841	67631844	chr13	67633453	67633456	"0,255,255"	loop_chr13-chr13-31737|activate_100m	1612.0	9	9.297863621059879	0	2.25	2.2103116996353003	0.0	4.0	0.0	14.999999999999998	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	105443055	105443056	chr13	105473152	105473156	"0,255,255"	loop_chr13-chr13-31738|activate_100m	30098.5	9	9.297863621059879	0	0.0	0.0	0.0	9.0	0.0	18.0	2.0	inf	inf	9.407200000000001e-296
chr13	36495172	36495175	chr13	36510324	36510327	"0,255,255"	loop_chr13-chr13-31739|activate_100m	15152.0	9	9.297863621059879	0	2.25	2.2103116996353003	0.0	4.0	0.0	14.999999999999998	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	30006574	30006712	chr13	30007889	30007992	"0,255,255"	loop_chr13-chr13-31740|activate_100m	1297.5	12	12.527380609184974	0	3.0	2.9780406612491883	0.0	4.0	0.0	0.49792531120331945	0.04149377593360996	inf	inf	9.407200000000001e-296
chr13	91333796	91333798	chr13	95707174	95707177	"0,255,255"	loop_chr13-chr13-31741|activate_100m	4373378.5	9	9.297863621059879	0	1.75	1.703508917201487	0.0	5.142857142857143	0.0	18.0	2.0	inf	inf	9.407200000000001e-296
chr13	44815761	44816191	chr13	44819149	44819644	"0,255,255"	loop_chr13-chr13-31742|activate_100m	3420.5	19	20.168891811425084	0	6.0	6.107949642318402	0.0	3.1666666666666665	0.0	0.2054054054054054	0.010810810810810811	inf	inf	9.407200000000001e-296
chr13	34034230	34034231	chr13	46501420	46501423	"0,255,255"	loop_chr13-chr13-31743|activate_100m	12467191.0	9	9.297863621059879	0	3.75	3.752847050491901	0.0	2.4	0.0	22.5	2.5	inf	inf	9.407200000000001e-296
chr13	53960908	53960909	chr13	53962003	53962016	"0,255,255"	loop_chr13-chr13-31744|activate_100m	1101.0	9	9.297863621059879	0	0.0	0.0	0.0	9.0	0.0	6.428571428571429	0.7142857142857142	inf	inf	9.407200000000001e-296
chr13	61596040	61596042	chr13	61598784	61598786	"0,255,255"	loop_chr13-chr13-31745|activate_100m	2744.0	9	9.297863621059879	0	5.25	5.3185954763810654	0.0	1.7142857142857142	0.0	22.5	2.5	inf	inf	9.407200000000001e-296
chr13	56375970	56375971	chr13	56498865	56498868	"0,255,255"	loop_chr13-chr13-31747|activate_100m	122896.0	9	9.297863621059879	0	3.5	3.4938900656724083	0.0	2.5714285714285716	0.0	22.5	2.5	inf	inf	9.407200000000001e-296
chr13	60359231	60359237	chr13	60361781	60361782	"0,255,255"	loop_chr13-chr13-31749|activate_100m	2547.5	9	9.297863621059879	0	0.0	0.0	0.0	9.0	0.0	12.857142857142858	1.4285714285714284	inf	inf	9.407200000000001e-296
chr13	64225749	64225751	chr13	64229439	64229441	"0,255,255"	loop_chr13-chr13-31751|activate_100m	3690.0	9	9.297863621059879	0	4.75	4.794600066890395	0.0	1.894736842105263	0.0	22.5	2.5	inf	inf	9.407200000000001e-296
chr13	52394951	52394953	chr13	55862657	55862659	"0,255,255"	loop_chr13-chr13-31752|activate_100m	3467706.0	9	9.297863621059879	0	5.0	5.056359749467925	0.0	1.8	0.0	22.5	2.5	inf	inf	9.407200000000001e-296
chr13	106384001	106384002	chr13	106396353	106396359	"0,255,255"	loop_chr13-chr13-31753|activate_100m	12354.5	9	9.297863621059879	0	0.0	0.0	0.0	9.0	0.0	12.857142857142858	1.4285714285714284	inf	inf	9.407200000000001e-296
chr13	83037667	83037669	chr13	83042445	83042449	"0,255,255"	loop_chr13-chr13-31754|activate_100m	4779.0	9	9.297863621059879	0	1.25	1.202010651834016	0.0	7.2	0.0	14.999999999999998	1.6666666666666665	inf	inf	9.407200000000001e-296
chr13	94667315	94667622	chr13	94668449	94668823	"0,255,255"	loop_chr13-chr13-31755|activate_100m	1167.5	26	27.91579027751903	2	8.5	8.763102234718238	0.75	3.0588235294117645	2.0	0.38179148311306904	0.029368575624082228	3.700439718141091	3.8030094933240255	1.6896451703364788e-16
chr13	49218770	49218774	chr13	49252115	49252117	"0,255,255"	loop_chr13-chr13-31756|activate_100m	33344.0	9	9.297863621059879	0	1.25	1.202010651834016	0.0	7.2	0.0	14.999999999999998	1.6666666666666665	inf	inf	9.407200000000001e-296
