loopId	mergedAnchorA	mergedAnchorB
loop_chr5-chr5-41705|activate_100m	chr5:79467706-79468097|Enhancer	chr5:79468925-79469232|Enhancer
loop_chr5-chr5-41714|activate_100m	chr5:160538038-160538247|Enhancer	chr5:160539233-160539588|Enhancer
loop_chr5-chr5-41715|activate_100m	chr5:157686867-157686992|Enhancer	chr5:157688056-157688256|Enhancer
loop_chr5-chr5-41716|activate_100m	chr5:56809848-56810288|Enhancer	chr5:56812260-56812437|Enhancer
loop_chr5-chr5-41725|activate_100m	chr5:171758059-171758186|Enhancer	chr5:171759904-171760141|Enhancer
loop_chr5-chr5-41731|activate_100m	chr5:87117257-87117428|Enhancer	chr5:87120515-87120802|Enhancer
loop_chr5-chr5-41737|activate_100m	chr5:151141640-151141841|Enhancer	chr5:151149960-151150107|Enhancer
loop_chr5-chr5-41747|activate_100m	chr5:94575422-94575484|Enhancer	chr5:94578912-94578961|Enhancer
loop_chr5-chr5-41748|activate_100m	chr5:145936508-145936697|Promoter	chr5:145937569-145937843|Promoter
loop_chr5-chr5-41751|activate_100m	chr5:170266134-170267338|Enhancer	chr5:170269318-170269834|Enhancer
loop_chr5-chr5-41752|activate_100m	chr5:132438089-132438266|Enhancer	chr5:132439443-132439779|Enhancer
loop_chr5-chr5-41754|activate_100m	chr5:170346807-170346962|Enhancer	chr5:170348319-170348484|Enhancer
loop_chr5-chr5-41761|activate_100m	chr5:67008920-67009519|Enhancer	chr5:67011918-67012704|Enhancer
loop_chr5-chr5-41764|activate_100m	chr5:78364219-78364265|Enhancer	chr5:78366405-78366571|Enhancer
loop_chr5-chr5-41766|activate_100m	chr5:67136545-67136581|Enhancer	chr5:67137871-67137976|Enhancer
loop_chr5-chr5-41768|activate_100m	chr5:140381541-140383488|Enhancer	chr5:140381541-140383488|Enhancer
loop_chr5-chr5-41771|activate_100m	chr5:40879535-40879645|Enhancer	chr5:40880642-40880696|Enhancer
loop_chr5-chr5-41772|activate_100m	chr5:102853686-102854029|Enhancer	chr5:102856240-102856443|Enhancer
loop_chr5-chr5-41780|activate_100m	chr5:22309558-22309758|Enhancer	chr5:22310738-22310929|Enhancer
loop_chr5-chr5-41784|activate_100m	chr5:53004818-53005295|Enhancer	chr5:53006659-53006708|Enhancer
loop_chr5-chr5-41807|activate_100m	chr5:145941638-145941972|Enhancer	chr5:145946449-145946933|Enhancer
loop_chr5-chr5-41810|activate_100m	chr5:143386827-143387017|Enhancer	chr5:143388796-143388932|Enhancer
loop_chr5-chr5-41812|activate_100m	chr5:175542360-175542569|Enhancer	chr5:175543602-175543840|Enhancer
loop_chr5-chr5-41816|activate_100m	chr5:122101897-122101923|Enhancer	chr5:122104505-122104834|Enhancer
loop_chr5-chr5-41818|activate_100m	chr5:119070691-119071436|Promoter	chr5:119079197-119079704|Enhancer
loop_chr5-chr5-41823|activate_100m	chr5:119343278-119344593|Enhancer	chr5:119347413-119348102|Enhancer
loop_chr5-chr5-41830|activate_100m	chr5:111248578-111248834|Enhancer	chr5:111254629-111255047|Enhancer
loop_chr5-chr5-41834|activate_100m	chr5:181207761-181208560|Enhancer	chr5:181221277-181222536|Promoter
loop_chr5-chr5-41846|activate_100m	chr5:163437263-163438031|Promoter	chr5:163439337-163439458|Promoter
loop_chr5-chr5-41855|activate_100m	chr5:115458111-115458331|Enhancer	chr5:115460411-115460697|Enhancer
loop_chr5-chr5-41860|activate_100m	chr5:37340312-37340690|Enhancer	chr5:37341796-37341823|Enhancer
loop_chr5-chr5-41871|activate_100m	chr5:74316026-74316567|Promoter	chr5:74319093-74319288|Promoter
loop_chr5-chr5-41880|activate_100m	chr5:81497982-81498291|Enhancer	chr5:81499271-81499455|Enhancer
loop_chr5-chr5-41881|activate_100m	chr5:62285028-62286328|Enhancer	chr5:62289770-62290083|Enhancer
loop_chr5-chr5-41882|activate_100m	chr5:103117459-103117721|Enhancer	chr5:103120130-103120218|Promoter
loop_chr5-chr5-41885|activate_100m	chr5:109686603-109686622|Promoter	chr5:109688672-109688897|Promoter
loop_chr5-chr5-41893|activate_100m	chr5:169701558-169701602|Enhancer	chr5:169703257-169703426|Enhancer
loop_chr5-chr5-41906|activate_100m	chr5:111260125-111260350|Enhancer	chr5:111261426-111262139|Enhancer
loop_chr5-chr5-41912|activate_100m	chr5:151149960-151150107|Enhancer	chr5:151151807-151152523|Enhancer
loop_chr5-chr5-41916|activate_100m	chr5:39259409-39259519|Enhancer	chr5:39260718-39260818|Enhancer
loop_chr5-chr5-41918|activate_100m	chr5:149551496-149551805|Promoter	chr5:149561896-149562056|Enhancer
loop_chr5-chr5-41930|activate_100m	chr5:139634833-139635003|Enhancer	chr5:139636898-139637123|Enhancer
loop_chr5-chr5-41933|activate_100m	chr5:55997888-55998247|Enhancer	chr5:55999200-55999255|Enhancer
loop_chr5-chr5-41941|activate_100m	chr5:131364060-131364162|Enhancer	chr5:131367188-131367521|Enhancer
loop_chr5-chr5-41942|activate_100m	chr5:81016015-81016169|Enhancer	chr5:81018476-81018747|Enhancer
loop_chr5-chr5-41946|activate_100m	chr5:141970487-141970520|Enhancer	chr5:141973965-141974431|Enhancer
loop_chr5-chr5-41950|activate_100m	chr5:171906323-171907835|Enhancer	chr5:171908868-171908965|Enhancer
loop_chr5-chr5-41955|activate_100m	chr5:16467581-16467814|Promoter	chr5:16469532-16470164|Enhancer
loop_chr5-chr5-41964|activate_100m	chr5:81418410-81418807|Enhancer	chr5:81420053-81420439|Enhancer
loop_chr5-chr5-41968|activate_100m	chr5:119344898-119344923|Enhancer	chr5:119346294-119347321|Enhancer
loop_chr5-chr5-41969|activate_100m	chr5:146448216-146448256|Promoter	chr5:146450470-146450652|Enhancer
loop_chr5-chr5-41971|activate_100m	chr5:165741288-165741522|Enhancer	chr5:165742780-165742858|Enhancer
loop_chr5-chr5-41976|activate_100m	chr5:57163324-57163492|Enhancer	chr5:57164447-57164675|Enhancer
loop_chr5-chr5-41978|activate_100m	chr5:82408579-82408733|Enhancer	chr5:82410748-82410819|Enhancer
loop_chr5-chr5-41989|activate_100m	chr5:131379703-131380147|Enhancer	chr5:131384737-131385946|Enhancer
loop_chr5-chr5-41993|activate_100m	chr5:115262882-115262942|Promoter	chr5:115296072-115296290|Promoter
loop_chr5-chr5-41999|activate_100m	chr5:35783959-35783999|Enhancer	chr5:35785191-35785995|Enhancer
loop_chr5-chr5-42000|activate_100m	chr5:65718168-65718634|Enhancer	chr5:65721067-65721182|Promoter
loop_chr5-chr5-42001|activate_100m	chr5:127027317-127027392|Enhancer	chr5:127029468-127029642|Promoter
loop_chr5-chr5-42002|activate_100m	chr5:138176313-138176560|Enhancer	chr5:138177990-138178031|Promoter
loop_chr5-chr5-42003|activate_100m	chr5:119074663-119074853|Enhancer	chr5:119079197-119079704|Enhancer
loop_chr5-chr5-42007|activate_100m	chr5:171408254-171408425|Enhancer	chr5:171409450-171409624|Enhancer
loop_chr5-chr5-42014|activate_100m	chr5:58502173-58502376|Promoter	chr5:58503352-58503540|Promoter
loop_chr5-chr5-42017|activate_100m	chr5:73374280-73374606|Enhancer	chr5:73376591-73376919|Enhancer
loop_chr5-chr5-42018|activate_100m	chr5:27237354-27237371|Enhancer	chr5:27238765-27239085|Enhancer
loop_chr5-chr5-42023|activate_100m	chr5:81778823-81778894|Enhancer	chr5:81782513-81782664|Enhancer
loop_chr5-chr5-42026|activate_100m	chr5:132589289-132589438|Enhancer	chr5:132591291-132591526|Enhancer
loop_chr5-chr5-42028|activate_100m	chr5:36887501-36887802|Enhancer	chr5:36889138-36889534|Enhancer
loop_chr5-chr5-42037|activate_100m	chr5:78886776-78887043|Enhancer	chr5:78887779-78888014|Enhancer
loop_chr5-chr5-42041|activate_100m	chr5:170254122-170254371|Enhancer	chr5:170269318-170269834|Enhancer
loop_chr5-chr5-42043|activate_100m	chr5:157345615-157345760|Promoter	chr5:157350626-157351385|Enhancer
loop_chr5-chr5-42057|activate_100m	chr5:150786338-150786382|Enhancer	chr5:150787484-150787686|Enhancer
loop_chr5-chr5-42062|activate_100m	chr5:156812455-156812944|Promoter	chr5:156814015-156814501|Promoter
loop_chr5-chr5-42064|activate_100m	chr5:131381884-131382630|Enhancer	chr5:131389109-131389797|Enhancer
loop_chr5-chr5-42070|activate_100m	chr5:103892409-103892752|Promoter	chr5:103893686-103893957|Enhancer
loop_chr5-chr5-42073|activate_100m	chr5:84477561-84477747|Enhancer	chr5:84478805-84479046|Enhancer
loop_chr5-chr5-42074|activate_100m	chr5:102755174-102755340|Enhancer	chr5:102762120-102762969|Enhancer
loop_chr5-chr5-42078|activate_100m	chr5:132458750-132458878|Enhancer	chr5:132464213-132464387|Enhancer
loop_chr5-chr5-42079|activate_100m	chr5:62275614-62275770|Enhancer	chr5:62276769-62276879|Enhancer
loop_chr5-chr5-42089|activate_100m	chr5:175539355-175539551|Enhancer	chr5:175542360-175542569|Enhancer
loop_chr5-chr5-42093|activate_100m	chr5:86684850-86685236|Enhancer	chr5:86686060-86686424|Enhancer
loop_chr5-chr5-42126|activate_100m	chr5:131158579-131158909|Enhancer	chr5:131160826-131160936|Enhancer
loop_chr5-chr5-42131|activate_100m	chr5:96819937-96820152|Enhancer	chr5:96823890-96823977|Enhancer
loop_chr5-chr5-42146|activate_100m	chr5:131386460-131386751|Enhancer	chr5:131389109-131389797|Enhancer
loop_chr5-chr5-42147|activate_100m	chr5:119031344-119031669|Enhancer	chr5:119035789-119036378|Enhancer
loop_chr5-chr5-42156|activate_100m	chr5:83394358-83394594|Enhancer	chr5:83395748-83395946|Enhancer
loop_chr5-chr5-42170|activate_100m	chr5:111254629-111255047|Enhancer	chr5:111261426-111262139|Enhancer
loop_chr5-chr5-42178|activate_100m	chr5:175566901-175567055|Enhancer	chr5:175568071-175568132|Enhancer
loop_chr5-chr5-42189|activate_100m	chr5:142783620-142783809|Enhancer	chr5:142821801-142822875|Enhancer
loop_chr5-chr5-42199|activate_100m	chr5:148383689-148384313|Promoter	chr5:148388837-148389132|Enhancer
loop_chr5-chr5-42205|activate_100m	chr5:121257763-121258013|Enhancer	chr5:121259636-121259775|Enhancer
loop_chr5-chr5-42209|activate_100m	chr5:80755802-80756021|Enhancer	chr5:80757408-80757592|Enhancer
loop_chr5-chr5-42214|activate_100m	chr5:149367603-149367696|Enhancer	chr5:149371329-149371716|Promoter
loop_chr5-chr5-42223|activate_100m	chr5:36889138-36889534|Enhancer	chr5:36890710-36890901|Enhancer
loop_chr5-chr5-42226|activate_100m	chr5:43282012-43282136|Enhancer	chr5:43304543-43304840|Enhancer
loop_chr5-chr5-42228|activate_100m	chr5:168112994-168113278|Enhancer	chr5:168114487-168114619|Enhancer
loop_chr5-chr5-42229|activate_100m	chr5:52744003-52744085|Enhancer	chr5:52748681-52748850|Enhancer
loop_chr5-chr5-42230|activate_100m	chr5:156918536-156918775|Enhancer	chr5:156919773-156921572|Enhancer
loop_chr5-chr5-42233|activate_100m	chr5:157215074-157215434|Enhancer	chr5:157219406-157220349|Enhancer
loop_chr5-chr5-42236|activate_100m	chr5:32531781-32531900|Promoter	chr5:32542710-32542969|Enhancer
loop_chr5-chr5-42247|activate_100m	chr5:161814442-161814743|Enhancer	chr5:161815825-161815917|Enhancer
loop_chr5-chr5-42252|activate_100m	chr5:57260490-57260806|Enhancer	chr5:57262631-57262905|Enhancer
loop_chr5-chr5-42254|activate_100m	chr5:108818783-108818887|Enhancer	chr5:108821200-108821427|Enhancer
loop_chr5-chr5-42256|activate_100m	chr5:145937569-145937843|Promoter	chr5:145941638-145941972|Enhancer
loop_chr5-chr5-42260|activate_100m	chr5:131535547-131535656|Enhancer	chr5:131538040-131538570|Enhancer
loop_chr5-chr5-42261|activate_100m	chr5:157747742-157748042|Promoter	chr5:157750407-157750486|Enhancer
loop_chr5-chr5-42271|activate_100m	chr5:39208611-39208845|Enhancer	chr5:39212297-39214058|Enhancer
loop_chr5-chr5-42272|activate_100m	chr5:119338579-119338862|Enhancer	chr5:119343278-119344593|Enhancer
loop_chr5-chr5-42286|activate_100m	chr5:160509005-160509054|Enhancer	chr5:160510738-160510913|Enhancer
loop_chr5-chr5-42291|activate_100m	chr5:157182663-157182727|Promoter	chr5:157198547-157199412|Enhancer
loop_chr5-chr5-42315|activate_100m	chr5:119393755-119394103|Enhancer	chr5:119395023-119395206|Enhancer
loop_chr5-chr5-42320|activate_100m	chr5:14703059-14703249|Enhancer	chr5:14705128-14705212|Enhancer
loop_chr5-chr5-42327|activate_100m	chr5:18109256-18109565|Enhancer	chr5:18110411-18110854|Enhancer
loop_chr5-chr5-42330|activate_100m	chr5:14665921-14666260|Promoter	chr5:14670128-14670193|Enhancer
loop_chr5-chr5-42338|activate_100m	chr5:154758110-154758348|Enhancer	chr5:154760333-154760665|Enhancer
loop_chr5-chr5-42348|activate_100m	chr5:111313191-111313848|Enhancer	chr5:111337257-111337482|Enhancer
loop_chr5-chr5-42366|activate_100m	chr5:131384737-131385946|Enhancer	chr5:131389109-131389797|Enhancer
loop_chr5-chr5-42403|activate_100m	chr5:102762120-102762969|Enhancer	chr5:102778510-102779091|Enhancer
loop_chr5-chr5-42425|activate_100m	chr5:169801405-169801671|Enhancer	chr5:169805640-169805872|Enhancer
loop_chr5-chr5-42436|activate_100m	chr5:156919773-156921572|Enhancer	chr5:156921872-156923180|Promoter
loop_chr5-chr5-42442|activate_100m	chr5:103865126-103865132|Enhancer	chr5:103866079-103866082|Enhancer
loop_chr5-chr5-42445|activate_100m	chr5:81361291-81362019|Enhancer	chr5:81362713-81363064|Enhancer
loop_chr5-chr5-42448|activate_100m	chr5:172869977-172870098|Enhancer	chr5:172870982-172871070|Enhancer
loop_chr5-chr5-42454|activate_100m	chr5:157864741-157865133|Enhancer	chr5:157865879-157866123|Enhancer
loop_chr5-chr5-42464|activate_100m	chr5:139513844-139514634|Enhancer	chr5:139517633-139518083|Enhancer
loop_chr5-chr5-42468|activate_100m	chr5:10748197-10748573|Enhancer	chr5:10749862-10750352|Enhancer
loop_chr5-chr5-42469|activate_100m	chr5:172777622-172777818|Promoter	chr5:172807303-172807481|Enhancer
loop_chr5-chr5-42470|activate_100m	chr5:35000329-35002592|Enhancer	chr5:35003474-35003593|Enhancer
loop_chr5-chr5-42471|activate_100m	chr5:54877255-54877497|Promoter	chr5:54878412-54878752|Promoter
loop_chr5-chr5-42474|activate_100m	chr5:170995672-170995994|Enhancer	chr5:170996969-170997523|Enhancer
loop_chr5-chr5-42475|activate_100m	chr5:175579809-175580243|Enhancer	chr5:175581384-175581857|Enhancer
loop_chr5-chr5-42477|activate_100m	chr5:129376473-129376741|Enhancer	chr5:129379187-129379354|Enhancer
loop_chr5-chr5-42480|activate_100m	chr5:76266500-76268688|Enhancer	chr5:76268984-76269780|Enhancer
loop_chr5-chr5-42482|activate_100m	chr5:170604002-170604215|Enhancer	chr5:170607067-170607198|Enhancer
loop_chr5-chr5-42484|activate_100m	chr5:162962362-162962448|Enhancer	chr5:162963783-162964709|Enhancer
loop_chr5-chr5-42485|activate_100m	chr5:154282081-154282753|Enhancer	chr5:154284585-154285341|Enhancer
loop_chr5-chr5-42486|activate_100m	chr5:108798138-108799002|Enhancer	chr5:108800036-108800145|Enhancer
loop_chr5-chr5-42488|activate_100m	chr5:140625442-140625969|Enhancer	chr5:140626782-140627547|Enhancer
loop_chr5-chr5-42492|activate_100m	chr5:39498827-39499227|Enhancer	chr5:39500714-39501298|Enhancer
loop_chr5-chr5-42493|activate_100m	chr5:68343293-68343987|Enhancer	chr5:68344472-68345435|Enhancer
loop_chr5-chr5-42494|activate_100m	chr5:155964367-155965165|Enhancer	chr5:155966124-155966772|Enhancer
loop_chr5-chr5-42496|activate_100m	chr5:54853068-54853682|Enhancer	chr5:54855111-54855719|Promoter
loop_chr5-chr5-42498|activate_100m	chr5:35039356-35039625|Enhancer	chr5:35041037-35041126|Enhancer
loop_chr5-chr5-42501|activate_100m	chr5:61214966-61215919|Enhancer	chr5:61216699-61217290|Enhancer
loop_chr5-chr5-42508|activate_100m	chr5:76014662-76015180|Enhancer	chr5:76016149-76016736|Enhancer
loop_chr5-chr5-42509|activate_100m	chr5:118370205-118370207|Enhancer	chr5:118371155-118371158|Enhancer
loop_chr5-chr5-42510|activate_100m	chr5:41376788-41377391|Enhancer	chr5:41378061-41378760|Enhancer
loop_chr5-chr5-42512|activate_100m	chr5:90375467-90375530|Enhancer	chr5:90377155-90377321|Enhancer
loop_chr5-chr5-42514|activate_100m	chr5:76484874-76485547|Enhancer	chr5:76487409-76487810|Enhancer
loop_chr5-chr5-42515|activate_100m	chr5:57634414-57634602|Enhancer	chr5:57635481-57635760|Enhancer
loop_chr5-chr5-42516|activate_100m	chr5:59300318-59300901|Enhancer	chr5:59302024-59302237|Enhancer
loop_chr5-chr5-42517|activate_100m	chr5:24366727-24366767|Enhancer	chr5:24368385-24368638|Enhancer
loop_chr5-chr5-42521|activate_100m	chr5:10643296-10643520|Enhancer	chr5:10644455-10644779|Enhancer
loop_chr5-chr5-42522|activate_100m	chr5:53073218-53073683|Enhancer	chr5:53074498-53075507|Enhancer
loop_chr5-chr5-42531|activate_100m	chr5:16759439-16759689|Enhancer	chr5:16762465-16762565|Enhancer
loop_chr5-chr5-42532|activate_100m	chr5:157022943-157023203|Enhancer	chr5:157025086-157025354|Enhancer
loop_chr5-chr5-42533|activate_100m	chr5:10144687-10144721|Enhancer	chr5:10146007-10146229|Enhancer
loop_chr5-chr5-42534|activate_100m	chr5:81235089-81235320|Promoter	chr5:81236321-81236492|Enhancer
loop_chr5-chr5-42536|activate_100m	chr5:165226985-165227075|Enhancer	chr5:165227958-165228263|Enhancer
loop_chr5-chr5-42538|activate_100m	chr5:93436001-93437036|Enhancer	chr5:93437992-93438298|Enhancer
loop_chr5-chr5-42540|activate_100m	chr5:43105628-43106560|Enhancer	chr5:43113124-43113945|Enhancer
loop_chr5-chr5-42541|activate_100m	chr5:117987049-117987615|Enhancer	chr5:117994124-117994160|Enhancer
loop_chr5-chr5-42543|activate_100m|loop_chr5-chr5-38123|resting_100m	chr5:170296864-170299414|Promoter	chr5:170312748-170314135|Promoter
loop_chr5-chr5-42546|activate_100m	chr5:158815847-158819605|Enhancer	chr5:158819929-158820627|Enhancer
loop_chr5-chr5-42547|activate_100m	chr5:9199997-9200211|Enhancer	chr5:9200988-9201298|Enhancer
loop_chr5-chr5-42548|activate_100m	chr5:176901888-176902410|Enhancer	chr5:176903008-176904752|Enhancer
loop_chr5-chr5-42550|activate_100m	chr5:14905263-14905392|Enhancer	chr5:14906404-14906932|Enhancer
loop_chr5-chr5-42552|activate_100m	chr5:103914244-103914306|Enhancer	chr5:103916436-103917003|Enhancer
loop_chr5-chr5-42554|activate_100m	chr5:96369950-96370313|Enhancer	chr5:96373213-96373317|Enhancer
loop_chr5-chr5-42555|activate_100m	chr5:80053246-80053616|Enhancer	chr5:80054726-80055467|Enhancer
loop_chr5-chr5-42558|activate_100m	chr5:114685159-114685677|Enhancer	chr5:114686563-114686748|Enhancer
loop_chr5-chr5-42559|activate_100m	chr5:67007439-67008309|Enhancer	chr5:67011918-67012704|Enhancer
loop_chr5-chr5-42561|activate_100m	chr5:177375954-177378450|Enhancer	chr5:177379488-177379622|Enhancer
loop_chr5-chr5-42566|activate_100m	chr5:157219406-157220349|Enhancer	chr5:157225315-157226307|Promoter
loop_chr5-chr5-42568|activate_100m	chr5:56415507-56415659|Enhancer	chr5:56416637-56416813|Enhancer
loop_chr5-chr5-42570|activate_100m	chr5:30905962-30906302|Enhancer	chr5:30907335-30908308|Enhancer
loop_chr5-chr5-42573|activate_100m	chr5:158958303-158958852|Enhancer	chr5:158962367-158962941|Enhancer
loop_chr5-chr5-42575|activate_100m	chr5:32537408-32538431|Enhancer	chr5:32542710-32542969|Enhancer
loop_chr5-chr5-42579|activate_100m	chr5:82475820-82476009|Enhancer	chr5:82476912-82477446|Enhancer
loop_chr5-chr5-42585|activate_100m	chr5:40641509-40641683|Enhancer	chr5:40675718-40676257|Enhancer
loop_chr5-chr5-42586|activate_100m	chr5:96113820-96113915|Enhancer	chr5:96114825-96114923|Enhancer
loop_chr5-chr5-42589|activate_100m	chr5:83951838-83952043|Enhancer	chr5:83952838-83953459|Enhancer
loop_chr5-chr5-42596|activate_100m	chr5:40153958-40154633|Enhancer	chr5:40156568-40156719|Enhancer
loop_chr5-chr5-42598|activate_100m	chr5:92474755-92475308|Enhancer	chr5:92476163-92476722|Enhancer
loop_chr5-chr5-42602|activate_100m	chr5:154309483-154310103|Enhancer	chr5:154311246-154311629|Enhancer
loop_chr5-chr5-42605|activate_100m	chr5:457557-457732|Enhancer	chr5:458549-458991|Enhancer
loop_chr5-chr5-42606|activate_100m	chr5:55868517-55869237|Enhancer	chr5:55871500-55872614|Enhancer
loop_chr5-chr5-42609|activate_100m	chr5:119334762-119335470|Enhancer	chr5:119343278-119344593|Enhancer
loop_chr5-chr5-42610|activate_100m	chr5:173008869-173009049|Enhancer	chr5:173010064-173010605|Enhancer
loop_chr5-chr5-42611|activate_100m	chr5:43458583-43458856|Enhancer	chr5:43459862-43460124|Enhancer
loop_chr5-chr5-42616|activate_100m	chr5:157607346-157608536|Enhancer	chr5:157611143-157611753|Enhancer
loop_chr5-chr5-42624|activate_100m	chr5:160455215-160455404|Enhancer	chr5:160458718-160459285|Enhancer
loop_chr5-chr5-42627|activate_100m	chr5:168209399-168209962|Enhancer	chr5:168211077-168211582|Enhancer
loop_chr5-chr5-42628|activate_100m	chr5:104702966-104703391|Enhancer	chr5:104704249-104705306|Enhancer
loop_chr5-chr5-42636|activate_100m	chr5:41521657-41522084|Enhancer	chr5:41523134-41524292|Enhancer
loop_chr5-chr5-42637|activate_100m	chr5:138213147-138213492|Promoter	chr5:138216590-138217121|Enhancer
loop_chr5-chr5-42638|activate_100m	chr5:18254730-18255020|Enhancer	chr5:18255775-18256346|Enhancer
loop_chr5-chr5-42639|activate_100m	chr5:97660936-97661060|Enhancer	chr5:97662023-97662044|Enhancer
loop_chr5-chr5-42640|activate_100m	chr5:23192942-23193086|Enhancer	chr5:23194136-23194652|Enhancer
loop_chr5-chr5-42641|activate_100m	chr5:80871794-80872101|Enhancer	chr5:80873166-80874602|Enhancer
loop_chr5-chr5-42643|activate_100m	chr5:120468970-120470464|Enhancer	chr5:120471454-120471636|Enhancer
loop_chr5-chr5-42651|activate_100m	chr5:157350626-157351385|Enhancer	chr5:157351987-157354266|Enhancer
loop_chr5-chr5-42652|activate_100m	chr5:150751202-150751710|Enhancer	chr5:150758562-150758765|Promoter
loop_chr5-chr5-42654|activate_100m	chr5:51418781-51419559|Enhancer	chr5:51420769-51421487|Enhancer
loop_chr5-chr5-42655|activate_100m	chr5:71676024-71676139|Enhancer	chr5:71677301-71677893|Enhancer
loop_chr5-chr5-42658|activate_100m	chr5:53008196-53009066|Enhancer	chr5:53031734-53032009|Enhancer
loop_chr5-chr5-42661|activate_100m	chr5:103356546-103357053|Enhancer	chr5:103359446-103359929|Enhancer
loop_chr5-chr5-42664|activate_100m	chr5:12758386-12759166|Enhancer	chr5:12761268-12761990|Enhancer
loop_chr5-chr5-42666|activate_100m	chr5:332771-333272|Enhancer	chr5:334065-334520|Enhancer
loop_chr5-chr5-42670|activate_100m	chr5:14914689-14915940|Enhancer	chr5:14925348-14926406|Enhancer
loop_chr5-chr5-42675|activate_100m	chr5:37767844-37768640|Enhancer	chr5:37769455-37769628|Enhancer
loop_chr5-chr5-42676|activate_100m	chr5:170322346-170322963|Enhancer	chr5:170324916-170325382|Enhancer
loop_chr5-chr5-42677|activate_100m	chr5:43113124-43113945|Enhancer	chr5:43116149-43116930|Enhancer
loop_chr5-chr5-42678|activate_100m	chr5:56313217-56313728|Enhancer	chr5:56327899-56328104|Enhancer
loop_chr5-chr5-42681|activate_100m	chr5:39147016-39147454|Enhancer	chr5:39177051-39177313|Enhancer
loop_chr5-chr5-42682|activate_100m	chr5:132945285-132945498|Enhancer	chr5:132947260-132947779|Promoter
loop_chr5-chr5-42685|activate_100m	chr5:161558866-161559008|Enhancer	chr5:161560063-161560418|Enhancer
loop_chr5-chr5-42686|activate_100m	chr5:77716973-77717280|Enhancer	chr5:77718697-77719406|Enhancer
loop_chr5-chr5-42687|activate_100m	chr5:55865363-55868140|Enhancer	chr5:55868517-55869237|Enhancer
loop_chr5-chr5-42688|activate_100m	chr5:50500854-50500949|Enhancer	chr5:50501928-50502243|Enhancer
loop_chr5-chr5-42689|activate_100m	chr5:34022319-34022773|Enhancer	chr5:34025662-34026383|Enhancer
loop_chr5-chr5-42690|activate_100m	chr5:6764142-6764829|Promoter	chr5:6765443-6765879|Promoter
loop_chr5-chr5-42694|activate_100m	chr5:146587888-146588283|Promoter	chr5:146589248-146589341|Enhancer
loop_chr5-chr5-42697|activate_100m	chr5:94189010-94189967|Enhancer	chr5:94190922-94191346|Enhancer
loop_chr5-chr5-42699|activate_100m	chr5:10627844-10628435|Promoter	chr5:10635144-10636273|Enhancer
loop_chr5-chr5-42708|activate_100m	chr5:151143223-151144589|Enhancer	chr5:151151807-151152523|Enhancer
loop_chr5-chr5-42713|activate_100m	chr5:92975745-92976126|Enhancer	chr5:92977233-92978741|Enhancer
loop_chr5-chr5-42719|activate_100m	chr5:40480173-40481172|Enhancer	chr5:40484424-40484849|Enhancer
loop_chr5-chr5-42721|activate_100m	chr5:162079161-162079569|Enhancer	chr5:162081411-162081812|Enhancer
loop_chr5-chr5-42726|activate_100m	chr5:67021669-67022204|Enhancer	chr5:67031905-67032053|Enhancer
loop_chr5-chr5-42729|activate_100m	chr5:18827036-18827544|Enhancer	chr5:18828357-18829193|Enhancer
loop_chr5-chr5-42731|activate_100m	chr5:134071523-134071856|Enhancer	chr5:134100167-134100831|Enhancer
loop_chr5-chr5-42735|activate_100m	chr5:56818789-56820138|Enhancer	chr5:56824097-56824603|Enhancer
loop_chr5-chr5-42736|activate_100m	chr5:159409674-159410138|Enhancer	chr5:159413554-159414262|Enhancer
loop_chr5-chr5-42738|activate_100m	chr5:102307048-102308067|Enhancer	chr5:102311165-102311782|Enhancer
loop_chr5-chr5-42740|activate_100m	chr5:148790740-148792284|Enhancer	chr5:148799664-148800538|Enhancer
loop_chr5-chr5-42743|activate_100m	chr5:162673308-162674097|Enhancer	chr5:162674838-162675180|Enhancer
loop_chr5-chr5-42744|activate_100m	chr5:157669041-157669098|Enhancer	chr5:157743197-157743650|Promoter
loop_chr5-chr5-42745|activate_100m	chr5:144979503-144980199|Enhancer	chr5:144982866-144983668|Enhancer
loop_chr5-chr5-42747|activate_100m	chr5:115637716-115638556|Enhancer	chr5:115639354-115642263|Enhancer
loop_chr5-chr5-42748|activate_100m	chr5:100852953-100853723|Enhancer	chr5:100860305-100861732|Enhancer
loop_chr5-chr5-42749|activate_100m	chr5:133421032-133422343|Enhancer	chr5:133423572-133423965|Enhancer
loop_chr5-chr5-42759|activate_100m	chr5:109935067-109935174|Enhancer	chr5:109936192-109936812|Enhancer
loop_chr5-chr5-42761|activate_100m	chr5:62285028-62286328|Enhancer	chr5:62305070-62306065|Promoter
loop_chr5-chr5-42762|activate_100m	chr5:98064792-98065807|Enhancer	chr5:98068377-98068758|Enhancer
loop_chr5-chr5-42763|activate_100m	chr5:154089487-154089753|Enhancer	chr5:154093369-154094043|Enhancer
loop_chr5-chr5-42773|activate_100m	chr5:95858856-95859215|Enhancer	chr5:96280172-96280806|Enhancer
loop_chr5-chr5-42774|activate_100m	chr5:61459420-61460347|Enhancer	chr5:61463445-61463845|Enhancer
loop_chr5-chr5-42777|activate_100m	chr5:169464305-169464533|Enhancer	chr5:169466119-169467357|Enhancer
loop_chr5-chr5-42781|activate_100m	chr5:153615405-153615888|Enhancer	chr5:153617054-153617501|Enhancer
