loopId	mergedAnchorA	mergedAnchorB
loop_chr5-chr5-37818|resting_100m	chr5:39177107-39179333|Enhancer	chr5:39185892-39189130|Enhancer
loop_chr5-chr5-37823|resting_100m	chr5:39197517-39198533|Enhancer	chr5:39202904-39203194|Enhancer
loop_chr5-chr5-37824|resting_100m	chr5:110752326-110752666|Enhancer	chr5:110753710-110753930|Enhancer
loop_chr5-chr5-37825|resting_100m	chr5:144183262-144183612|Enhancer	chr5:144187720-144188817|Enhancer
loop_chr5-chr5-37826|resting_100m	chr5:111227870-111228138|Enhancer	chr5:111231140-111231293|Enhancer
loop_chr5-chr5-37829|resting_100m	chr5:57180983-57181424|Enhancer	chr5:57187813-57188541|Enhancer
loop_chr5-chr5-37831|resting_100m	chr5:95808840-95809094|Enhancer	chr5:95811928-95812334|Enhancer
loop_chr5-chr5-37833|resting_100m	chr5:111227870-111228138|Enhancer	chr5:111232362-111232906|Enhancer
loop_chr5-chr5-37836|resting_100m	chr5:148845699-148845959|Enhancer	chr5:148848509-148848760|Enhancer
loop_chr5-chr5-37845|resting_100m	chr5:72955921-72956066|Promoter	chr5:72957002-72957202|Promoter
loop_chr5-chr5-37850|resting_100m	chr5:119300207-119300256|Enhancer	chr5:119308789-119309660|Enhancer
loop_chr5-chr5-37855|resting_100m	chr5:56477548-56478156|Enhancer	chr5:56479740-56480488|Promoter
loop_chr5-chr5-37857|resting_100m	chr5:111249993-111250397|Enhancer	chr5:111252903-111253501|Enhancer
loop_chr5-chr5-37866|resting_100m	chr5:159003533-159003750|Enhancer	chr5:159004703-159004855|Enhancer
loop_chr5-chr5-37871|resting_100m	chr5:91380141-91380181|Promoter	chr5:91381815-91381849|Promoter
loop_chr5-chr5-37873|resting_100m	chr5:149346446-149346556|Promoter	chr5:149348539-149348734|Enhancer
loop_chr5-chr5-37877|resting_100m	chr5:40383507-40383669|Enhancer	chr5:40386488-40386639|Enhancer
loop_chr5-chr5-37879|resting_100m	chr5:95824340-95824859|Promoter	chr5:95835020-95835213|Promoter
loop_chr5-chr5-37886|resting_100m	chr5:45330385-45330515|Enhancer	chr5:45331656-45331914|Enhancer
loop_chr5-chr5-37888|resting_100m	chr5:163406955-163407634|Enhancer	chr5:163408384-163408668|Enhancer
loop_chr5-chr5-37890|resting_100m	chr5:123512140-123512242|Promoter	chr5:123514474-123514496|Enhancer
loop_chr5-chr5-37894|resting_100m	chr5:172179402-172180137|Enhancer	chr5:172180899-172181437|Enhancer
loop_chr5-chr5-37895|resting_100m	chr5:150758634-150758941|Promoter	chr5:150783529-150784208|Enhancer
loop_chr5-chr5-37896|resting_100m	chr5:56816807-56817352|Promoter	chr5:56818898-56819669|Enhancer
loop_chr5-chr5-37898|resting_100m	chr5:35829730-35832718|Enhancer	chr5:35833345-35833534|Enhancer
loop_chr5-chr5-37900|resting_100m	chr5:139458945-139458992|Enhancer	chr5:139470753-139471095|Promoter
loop_chr5-chr5-37903|resting_100m	chr5:78981375-78981660|Enhancer	chr5:78984082-78984383|Promoter
loop_chr5-chr5-37906|resting_100m	chr5:134086271-134087493|Enhancer	chr5:134090342-134091004|Enhancer
loop_chr5-chr5-37907|resting_100m	chr5:170334665-170334891|Enhancer	chr5:170335923-170336536|Enhancer
loop_chr5-chr5-37909|resting_100m	chr5:68272471-68272749|Enhancer	chr5:68274904-68275591|Enhancer
loop_chr5-chr5-37911|resting_100m	chr5:170331122-170331755|Promoter	chr5:170335923-170336536|Enhancer
loop_chr5-chr5-37912|resting_100m	chr5:82164429-82165084|Enhancer	chr5:82166001-82166113|Enhancer
loop_chr5-chr5-37914|resting_100m	chr5:175479247-175481045|Promoter	chr5:175507870-175507900|Enhancer
loop_chr5-chr5-37917|resting_100m	chr5:132466226-132467788|Enhancer	chr5:132472969-132473351|Promoter
loop_chr5-chr5-37920|resting_100m	chr5:112923371-112924200|Promoter	chr5:112929925-112930223|Enhancer
loop_chr5-chr5-37921|resting_100m	chr5:157268123-157268740|Promoter	chr5:157271524-157272146|Enhancer
loop_chr5-chr5-37933|resting_100m	chr5:139304856-139305273|Enhancer	chr5:139306317-139306486|Enhancer
loop_chr5-chr5-37934|resting_100m	chr5:132427390-132427729|Promoter	chr5:132472969-132473351|Promoter
loop_chr5-chr5-37935|resting_100m	chr5:154857855-154858024|Promoter	chr5:154859401-154859620|Promoter
loop_chr5-chr5-37936|resting_100m	chr5:180314483-180314768|Enhancer	chr5:180315769-180315862|Enhancer
loop_chr5-chr5-37945|resting_100m	chr5:119273486-119273924|Enhancer	chr5:119277774-119278524|Enhancer
loop_chr5-chr5-37948|resting_100m	chr5:65480551-65481182|Promoter	chr5:65483701-65484025|Promoter
loop_chr5-chr5-37949|resting_100m	chr5:39200201-39200938|Enhancer	chr5:39202904-39203194|Enhancer
loop_chr5-chr5-37951|resting_100m	chr5:100903314-100903435|Promoter	chr5:100905076-100905521|Enhancer
loop_chr5-chr5-37958|resting_100m	chr5:131252772-131253484|Enhancer	chr5:131263155-131263532|Promoter
loop_chr5-chr5-37961|resting_100m	chr5:67215545-67216310|Enhancer	chr5:68274904-68275591|Enhancer
loop_chr5-chr5-37962|resting_100m	chr5:50435438-50435768|Enhancer	chr5:50437391-50437486|Enhancer
loop_chr5-chr5-37977|resting_100m	chr5:140259623-140259780|Enhancer	chr5:140260782-140261704|Enhancer
loop_chr5-chr5-37983|resting_100m	chr5:78267696-78267906|Enhancer	chr5:78269113-78269373|Enhancer
loop_chr5-chr5-37995|resting_100m	chr5:56100392-56101047|Enhancer	chr5:56102338-56102494|Enhancer
loop_chr5-chr5-38000|resting_100m	chr5:157200149-157200317|Enhancer	chr5:157201863-157205689|Enhancer
loop_chr5-chr5-38001|resting_100m	chr5:50725729-50726021|Enhancer	chr5:50727129-50727304|Enhancer
loop_chr5-chr5-38007|resting_100m	chr5:95959866-95960159|Promoter	chr5:95961817-95962133|Promoter
loop_chr5-chr5-38009|resting_100m	chr5:59034540-59034673|Enhancer	chr5:59037288-59037881|Enhancer
loop_chr5-chr5-38010|resting_100m	chr5:157198424-157198532|Enhancer	chr5:157201863-157205689|Enhancer
loop_chr5-chr5-38011|resting_100m	chr5:157196907-157197356|Enhancer	chr5:157201863-157205689|Enhancer
loop_chr5-chr5-38014|resting_100m	chr5:39200994-39201932|Enhancer	chr5:39202904-39203194|Enhancer
loop_chr5-chr5-38015|resting_100m	chr5:119330256-119330715|Enhancer	chr5:119338003-119339622|Enhancer
loop_chr5-chr5-38017|resting_100m	chr5:119337661-119337827|Enhancer	chr5:119340469-119341034|Enhancer
loop_chr5-chr5-38022|resting_100m	chr5:111225961-111226214|Enhancer	chr5:111232362-111232906|Enhancer
loop_chr5-chr5-38026|resting_100m	chr5:119315815-119316208|Enhancer	chr5:119326461-119327272|Enhancer
loop_chr5-chr5-38030|resting_100m	chr5:112861513-112861662|Promoter	chr5:112862779-112863218|Promoter
loop_chr5-chr5-38031|resting_100m	chr5:80181417-80182455|Enhancer	chr5:80186594-80187065|Enhancer
loop_chr5-chr5-38036|resting_100m	chr5:40672384-40672590|Enhancer	chr5:40673561-40673709|Enhancer
loop_chr5-chr5-38041|resting_100m	chr5:138565107-138565543|Enhancer	chr5:138566592-138566763|Enhancer
loop_chr5-chr5-38045|resting_100m	chr5:39199339-39199422|Enhancer	chr5:39200201-39200938|Enhancer
loop_chr5-chr5-38055|resting_100m	chr5:137752245-137752568|Promoter	chr5:137753346-137754444|Promoter
loop_chr5-chr5-38056|resting_100m	chr5:35810589-35812157|Enhancer	chr5:35853661-35854850|Enhancer
loop_chr5-chr5-38057|resting_100m	chr5:35855170-35855567|Promoter	chr5:35858871-35860135|Enhancer
loop_chr5-chr5-38060|resting_100m	chr5:95621177-95623050|Enhancer	chr5:95632080-95632538|Enhancer
loop_chr5-chr5-38063|resting_100m	chr5:40652406-40653543|Enhancer	chr5:40655269-40655430|Enhancer
loop_chr5-chr5-38064|resting_100m	chr5:119308789-119309660|Enhancer	chr5:119311790-119311992|Enhancer
loop_chr5-chr5-38065|resting_100m	chr5:39206724-39206888|Enhancer	chr5:39209789-39210479|Enhancer
loop_chr5-chr5-38070|resting_100m	chr5:126776915-126777078|Promoter	chr5:126778367-126778546|Promoter
loop_chr5-chr5-38078|resting_100m	chr5:119268155-119268384|Promoter	chr5:119270653-119272134|Enhancer
loop_chr5-chr5-38079|resting_100m	chr5:119302994-119303135|Enhancer	chr5:119308789-119309660|Enhancer
loop_chr5-chr5-38084|resting_100m	chr5:134079794-134080127|Enhancer	chr5:134100539-134100749|Enhancer
loop_chr5-chr5-38087|resting_100m	chr5:36870400-36870987|Enhancer	chr5:36878238-36878282|Promoter
loop_chr5-chr5-38092|resting_100m	chr5:40033509-40033635|Enhancer	chr5:40034701-40035250|Enhancer
loop_chr5-chr5-38093|resting_100m	chr5:131460654-131461393|Enhancer	chr5:131462567-131462887|Enhancer
loop_chr5-chr5-38100|resting_100m	chr5:115532396-115532675|Enhancer	chr5:115534402-115534682|Enhancer
loop_chr5-chr5-38103|resting_100m	chr5:96816344-96817103|Enhancer	chr5:96822965-96823286|Enhancer
loop_chr5-chr5-38104|resting_100m	chr5:140401558-140401767|Promoter	chr5:140647471-140648019|Promoter
loop_chr5-chr5-38106|resting_100m	chr5:75023636-75024025|Promoter	chr5:75028177-75028389|Enhancer
loop_chr5-chr5-38121|resting_100m	chr5:10377200-10377318|Enhancer	chr5:10378402-10378469|Enhancer
loop_chr5-chr5-38124|resting_100m	chr5:119285338-119286719|Enhancer	chr5:119287369-119288470|Enhancer
loop_chr5-chr5-38128|resting_100m	chr5:40683265-40683739|Enhancer	chr5:40686647-40689101|Enhancer
loop_chr5-chr5-38137|resting_100m	chr5:40683265-40683739|Enhancer	chr5:40686647-40689101|Enhancer
loop_chr5-chr5-38138|resting_100m	chr5:50363357-50363433|Enhancer	chr5:50364434-50364502|Enhancer
loop_chr5-chr5-38141|resting_100m	chr5:99058375-99058610|Enhancer	chr5:99060375-99060542|Enhancer
loop_chr5-chr5-38143|resting_100m	chr5:68252748-68252944|Enhancer	chr5:68255868-68256420|Enhancer
loop_chr5-chr5-38145|resting_100m	chr5:157180633-157181165|Promoter	chr5:157252632-157253299|Enhancer
loop_chr5-chr5-38150|resting_100m	chr5:159337723-159338168|Enhancer	chr5:159341724-159342113|Enhancer
loop_chr5-chr5-38151|resting_100m	chr5:100902650-100902749|Promoter	chr5:100905076-100905521|Enhancer
loop_chr5-chr5-38155|resting_100m	chr5:56586889-56587926|Enhancer	chr5:56588979-56589138|Enhancer
loop_chr5-chr5-38156|resting_100m	chr5:36870400-36870987|Enhancer	chr5:36877846-36878123|Promoter
loop_chr5-chr5-38162|resting_100m	chr5:39177107-39179333|Enhancer	chr5:39283278-39283592|Enhancer
loop_chr5-chr5-38173|resting_100m	chr5:35810589-35812157|Enhancer	chr5:35821466-35823082|Enhancer
loop_chr5-chr5-38174|resting_100m	chr5:146752025-146752477|Enhancer	chr5:146753747-146753893|Enhancer
loop_chr5-chr5-38176|resting_100m	chr5:56056016-56056103|Enhancer	chr5:56058897-56059353|Enhancer
loop_chr5-chr5-38183|resting_100m	chr5:126423033-126423184|Enhancer	chr5:126449769-126449858|Enhancer
loop_chr5-chr5-38190|resting_100m	chr5:81425628-81425898|Enhancer	chr5:82166001-82166113|Enhancer
loop_chr5-chr5-38196|resting_100m	chr5:80150737-80154737|Enhancer	chr5:80150737-80154737|Enhancer
loop_chr5-chr5-38206|resting_100m	chr5:57173527-57173738|Promoter	chr5:57175671-57176231|Enhancer
loop_chr5-chr5-38207|resting_100m	chr5:159209638-159210019|Promoter	chr5:159211832-159212163|Promoter
loop_chr5-chr5-38217|resting_100m	chr5:11234845-11235090|Enhancer	chr5:11236000-11236097|Enhancer
loop_chr5-chr5-38224|resting_100m	chr5:39197517-39198533|Enhancer	chr5:39202904-39203194|Enhancer
loop_chr5-chr5-38227|resting_100m	chr5:151214271-151214634|Enhancer	chr5:151223221-151223328|Promoter
loop_chr5-chr5-38235|resting_100m	chr5:39073026-39073135|Promoter	chr5:39074089-39074327|Promoter
loop_chr5-chr5-38239|resting_100m	chr5:179023491-179023823|Promoter	chr5:179060266-179060341|Promoter
loop_chr5-chr5-38246|resting_100m	chr5:139295509-139295968|Enhancer	chr5:139298518-139298570|Promoter
loop_chr5-chr5-38247|resting_100m	chr5:100902032-100902298|Promoter	chr5:100904603-100904703|Promoter
loop_chr5-chr5-38250|resting_100m	chr5:98928881-98929034|Promoter	chr5:98932939-98933889|Enhancer
loop_chr5-chr5-38251|resting_100m	chr5:108679737-108679960|Enhancer	chr5:108681345-108681479|Enhancer
loop_chr5-chr5-38263|resting_100m	chr5:131529758-131531422|Enhancer	chr5:131548261-131548811|Enhancer
loop_chr5-chr5-38265|resting_100m	chr5:112743639-112743832|Enhancer	chr5:112744827-112745019|Enhancer
loop_chr5-chr5-38270|resting_100m	chr5:61332196-61332249|Promoter	chr5:61336723-61336982|Enhancer
loop_chr5-chr5-38281|resting_100m	chr5:157210823-157210897|Enhancer	chr5:157213043-157213405|Enhancer
loop_chr5-chr5-38283|resting_100m	chr5:32536406-32536529|Enhancer	chr5:32537906-32538327|Enhancer
loop_chr5-chr5-38286|resting_100m	chr5:55410304-55410611|Enhancer	chr5:55411881-55412061|Enhancer
loop_chr5-chr5-38287|resting_100m	chr5:109854315-109854539|Enhancer	chr5:109857070-109857785|Enhancer
loop_chr5-chr5-38288|resting_100m	chr5:100902032-100902298|Promoter	chr5:100905076-100905521|Enhancer
loop_chr5-chr5-38292|resting_100m	chr5:119335027-119335487|Enhancer	chr5:119340469-119341034|Enhancer
loop_chr5-chr5-38293|resting_100m	chr5:34956455-34956914|Enhancer	chr5:34958230-34958297|Enhancer
loop_chr5-chr5-38294|resting_100m	chr5:39173857-39174115|Enhancer	chr5:39177107-39179333|Enhancer
loop_chr5-chr5-38298|resting_100m	chr5:39197517-39198533|Enhancer	chr5:39202496-39202549|Enhancer
loop_chr5-chr5-38317|resting_100m	chr5:55096232-55097239|Enhancer	chr5:55102195-55102738|Promoter
loop_chr5-chr5-38321|resting_100m	chr5:35794434-35794615|Enhancer	chr5:35795776-35795997|Enhancer
loop_chr5-chr5-38337|resting_100m	chr5:157172332-157172748|Enhancer	chr5:157180633-157181165|Promoter
loop_chr5-chr5-38339|resting_100m	chr5:34523312-34523377|Enhancer	chr5:34898298-34898518|Enhancer
loop_chr5-chr5-38340|resting_100m	chr5:56848373-56848518|Enhancer	chr5:56852396-56852642|Enhancer
loop_chr5-chr5-38341|resting_100m	chr5:56815012-56815234|Promoter	chr5:56816807-56817352|Promoter
loop_chr5-chr5-38343|resting_100m	chr5:40409701-40411077|Enhancer	chr5:40442385-40442528|Enhancer
loop_chr5-chr5-38354|resting_100m	chr5:68255868-68256420|Enhancer	chr5:68274904-68275591|Enhancer
loop_chr5-chr5-38359|resting_100m	chr5:57172578-57173055|Promoter	chr5:57176436-57176576|Enhancer
loop_chr5-chr5-38367|resting_100m	chr5:146205767-146206159|Enhancer	chr5:146207130-146207184|Enhancer
loop_chr5-chr5-38368|resting_100m	chr5:119216634-119216690|Enhancer	chr5:119218012-119218291|Enhancer
loop_chr5-chr5-38389|resting_100m	chr5:39177107-39179333|Enhancer	chr5:39190988-39192174|Enhancer
loop_chr5-chr5-38391|resting_100m	chr5:132405720-132405916|Enhancer	chr5:132407188-132407478|Enhancer
loop_chr5-chr5-38396|resting_100m	chr5:131373351-131373649|Enhancer	chr5:131379808-131379824|Enhancer
loop_chr5-chr5-38400|resting_100m	chr5:67209157-67209381|Enhancer	chr5:67215545-67216310|Enhancer
loop_chr5-chr5-38403|resting_100m	chr5:131745433-131746366|Enhancer	chr5:131747191-131747540|Enhancer
loop_chr5-chr5-38406|resting_100m	chr5:154811854-154812324|Enhancer	chr5:154813646-154813944|Enhancer
loop_chr5-chr5-38414|resting_100m	chr5:35089887-35090115|Enhancer	chr5:35091438-35091771|Enhancer
loop_chr5-chr5-38417|resting_100m	chr5:160471612-160471954|Enhancer	chr5:160475065-160475344|Promoter
loop_chr5-chr5-38421|resting_100m	chr5:40649467-40650106|Enhancer	chr5:40652406-40653543|Enhancer
loop_chr5-chr5-38423|resting_100m	chr5:80191811-80192806|Enhancer	chr5:80205064-80205274|Enhancer
loop_chr5-chr5-38426|resting_100m	chr5:80479344-80481581|Enhancer	chr5:80487822-80488161|Promoter
loop_chr5-chr5-38428|resting_100m	chr5:132427390-132427729|Promoter	chr5:132456257-132457786|Enhancer
loop_chr5-chr5-38430|resting_100m	chr5:36151913-36152150|Promoter	chr5:36168808-36169134|Enhancer
loop_chr5-chr5-38439|resting_100m	chr5:116135501-116135839|Enhancer	chr5:116137711-116138004|Enhancer
loop_chr5-chr5-38440|resting_100m	chr5:151220531-151220548|Enhancer	chr5:151223221-151223328|Promoter
loop_chr5-chr5-38444|resting_100m	chr5:131170632-131171005|Promoter	chr5:131208837-131210836|Enhancer
loop_chr5-chr5-38446|resting_100m	chr5:142095712-142096774|Enhancer	chr5:142098594-142098777|Enhancer
loop_chr5-chr5-38448|resting_100m	chr5:151095158-151095396|Enhancer	chr5:151096918-151097271|Enhancer
loop_chr5-chr5-38457|resting_100m	chr5:163460162-163461830|Promoter	chr5:163505453-163505640|Enhancer
loop_chr5-chr5-38458|resting_100m	chr5:132456257-132457786|Enhancer	chr5:132460132-132460790|Enhancer
loop_chr5-chr5-38459|resting_100m	chr5:43483962-43484925|Promoter	chr5:43487752-43487976|Enhancer
loop_chr5-chr5-38461|resting_100m	chr5:93622291-93622705|Promoter	chr5:93624982-93625176|Enhancer
loop_chr5-chr5-38480|resting_100m	chr5:157279170-157279630|Enhancer	chr5:157281105-157281274|Enhancer
loop_chr5-chr5-38483|resting_100m	chr5:80215513-80215748|Enhancer	chr5:80217020-80218109|Enhancer
loop_chr5-chr5-38492|resting_100m	chr5:71755789-71756050|Promoter	chr5:71758050-71758347|Promoter
loop_chr5-chr5-38500|resting_100m	chr5:119333058-119333520|Enhancer	chr5:119340469-119341034|Enhancer
loop_chr5-chr5-38505|resting_100m	chr5:131370857-131371325|Enhancer	chr5:131372984-131373178|Enhancer
loop_chr5-chr5-38516|resting_100m	chr5:172185279-172185387|Enhancer	chr5:172187871-172188779|Promoter
loop_chr5-chr5-38518|resting_100m	chr5:50665801-50665950|Promoter	chr5:50668160-50668949|Enhancer
loop_chr5-chr5-38533|resting_100m	chr5:56158491-56158774|Enhancer	chr5:56160660-56161001|Enhancer
loop_chr5-chr5-38535|resting_100m	chr5:131394194-131394500|Enhancer	chr5:131397286-131397533|Enhancer
loop_chr5-chr5-38538|resting_100m	chr5:136034534-136034847|Enhancer	chr5:136036827-136037305|Enhancer
loop_chr5-chr5-38546|resting_100m	chr5:131259637-131259922|Promoter	chr5:131263735-131263968|Promoter
loop_chr5-chr5-38547|resting_100m	chr5:59099458-59099843|Enhancer	chr5:59123064-59124419|Enhancer
loop_chr5-chr5-38560|resting_100m	chr5:54906116-54906555|Enhancer	chr5:54907254-54907602|Enhancer
loop_chr5-chr5-38563|resting_100m	chr5:40390343-40390587|Enhancer	chr5:40409701-40411077|Enhancer
loop_chr5-chr5-38565|resting_100m	chr5:35833692-35834064|Enhancer	chr5:35835860-35836010|Enhancer
loop_chr5-chr5-38566|resting_100m	chr5:157249166-157249796|Enhancer	chr5:157271524-157272146|Enhancer
loop_chr5-chr5-38581|resting_100m	chr5:57180110-57180204|Enhancer	chr5:57180983-57181424|Enhancer
loop_chr5-chr5-38584|resting_100m	chr5:65867018-65867432|Enhancer	chr5:65868554-65868767|Enhancer
loop_chr5-chr5-38585|resting_100m	chr5:79989379-79989537|Promoter	chr5:79990429-79990813|Promoter
loop_chr5-chr5-38586|resting_100m	chr5:96956237-96956515|Enhancer	chr5:96957907-96958336|Enhancer
loop_chr5-chr5-38589|resting_100m	chr5:131529758-131531422|Enhancer	chr5:131534969-131537126|Enhancer
loop_chr5-chr5-38593|resting_100m	chr5:157190562-157190923|Enhancer	chr5:157193638-157194275|Enhancer
loop_chr5-chr5-38598|resting_100m	chr5:7869082-7869183|Promoter	chr5:7873208-7873682|Enhancer
loop_chr5-chr5-38605|resting_100m	chr5:87367368-87367458|Enhancer	chr5:87368586-87369321|Enhancer
loop_chr5-chr5-38608|resting_100m	chr5:173782219-173782404|Enhancer	chr5:173784057-173784126|Enhancer
loop_chr5-chr5-38613|resting_100m	chr5:7869082-7869183|Promoter	chr5:7870633-7871163|Promoter
loop_chr5-chr5-38614|resting_100m	chr5:64633889-64634064|Enhancer	chr5:64635063-64635271|Enhancer
loop_chr5-chr5-38625|resting_100m	chr5:177444624-177445014|Promoter	chr5:177446350-177446501|Promoter
loop_chr5-chr5-38630|resting_100m	chr5:170274099-170274178|Enhancer	chr5:170275585-170275870|Enhancer
loop_chr5-chr5-38632|resting_100m	chr5:68241612-68241888|Enhancer	chr5:68243678-68243937|Enhancer
loop_chr5-chr5-38635|resting_100m	chr5:163460162-163461830|Promoter	chr5:163503082-163504782|Promoter
loop_chr5-chr5-38643|resting_100m	chr5:142095712-142096774|Enhancer	chr5:142110244-142110499|Promoter
loop_chr5-chr5-38645|resting_100m	chr5:134129537-134129801|Enhancer	chr5:134132391-134132624|Enhancer
loop_chr5-chr5-38649|resting_100m	chr5:100889321-100889470|Enhancer	chr5:100895484-100895909|Enhancer
loop_chr5-chr5-38650|resting_100m	chr5:134079794-134080127|Enhancer	chr5:134090342-134091004|Enhancer
loop_chr5-chr5-38656|resting_100m	chr5:131529758-131531422|Enhancer	chr5:131534969-131537126|Enhancer
loop_chr5-chr5-38657|resting_100m	chr5:40680873-40681159|Promoter	chr5:40686647-40689101|Enhancer
loop_chr5-chr5-38662|resting_100m	chr5:56012532-56013031|Enhancer	chr5:56019427-56019509|Enhancer
loop_chr5-chr5-38673|resting_100m	chr5:76326022-76326237|Enhancer	chr5:76327813-76328185|Enhancer
loop_chr5-chr5-38675|resting_100m	chr5:134147112-134149061|Enhancer	chr5:134150686-134151263|Enhancer
loop_chr5-chr5-38677|resting_100m	chr5:40838253-40838449|Enhancer	chr5:40841232-40841602|Promoter
loop_chr5-chr5-38681|resting_100m	chr5:75053853-75054535|Promoter	chr5:75060010-75060143|Enhancer
loop_chr5-chr5-38695|resting_100m	chr5:10418111-10418297|Enhancer	chr5:10419284-10419517|Enhancer
loop_chr5-chr5-38716|resting_100m	chr5:138565107-138565543|Enhancer	chr5:138575629-138576028|Promoter
loop_chr5-chr5-38730|resting_100m	chr5:39270087-39272440|Promoter	chr5:39273262-39274123|Enhancer
loop_chr5-chr5-38747|resting_100m	chr5:100728973-100730742|Enhancer	chr5:100731514-100732378|Promoter
loop_chr5-chr5-38767|resting_100m	chr5:173097119-173098077|Enhancer	chr5:173099090-173099623|Enhancer
loop_chr5-chr5-38768|resting_100m	chr5:95718276-95718568|Enhancer	chr5:95719544-95721360|Enhancer
loop_chr5-chr5-38778|resting_100m	chr5:68265440-68265633|Enhancer	chr5:68266733-68267345|Enhancer
loop_chr5-chr5-38804|resting_100m	chr5:59038382-59039048|Promoter	chr5:59123064-59124419|Enhancer
loop_chr5-chr5-38812|resting_100m	chr5:148384268-148384713|Promoter	chr5:148394097-148394965|Enhancer
loop_chr5-chr5-38816|resting_100m	chr5:176985668-176985928|Enhancer	chr5:176986775-176987445|Enhancer
loop_chr5-chr5-38821|resting_100m	chr5:16617504-16618434|Promoter	chr5:16626742-16627383|Enhancer
loop_chr5-chr5-38831|resting_100m	chr5:140638877-140639510|Promoter	chr5:140710722-140711744|Promoter
loop_chr5-chr5-38837|resting_100m	chr5:40615150-40615981|Enhancer	chr5:40623609-40624119|Enhancer
loop_chr5-chr5-38838|resting_100m	chr5:126370984-126372786|Enhancer	chr5:126373530-126374264|Enhancer
loop_chr5-chr5-38841|resting_100m	chr5:57178630-57179512|Enhancer	chr5:57187813-57188541|Enhancer
loop_chr5-chr5-38848|resting_100m	chr5:109916237-109917233|Enhancer	chr5:109921694-109922305|Enhancer
loop_chr5-chr5-38868|resting_100m	chr5:17434840-17435256|Enhancer	chr5:17436501-17436820|Enhancer
loop_chr5-chr5-38869|resting_100m	chr5:20952427-20953563|Enhancer	chr5:20955205-20955673|Enhancer
loop_chr5-chr5-38875|resting_100m	chr5:131513996-131515172|Enhancer	chr5:131531800-131532659|Enhancer
loop_chr5-chr5-38880|resting_100m	chr5:40409701-40411077|Enhancer	chr5:40683265-40683739|Enhancer
loop_chr5-chr5-38896|resting_100m	chr5:105363500-105363673|Enhancer	chr5:105365749-105365897|Enhancer
loop_chr5-chr5-38902|resting_100m	chr5:128132451-128132750|Enhancer	chr5:128133746-128134882|Enhancer
loop_chr5-chr5-38909|resting_100m	chr5:9361378-9362089|Promoter	chr5:9362948-9363328|Promoter
loop_chr5-chr5-38913|resting_100m	chr5:157265366-157266015|Promoter	chr5:157271524-157272146|Enhancer
loop_chr5-chr5-38920|resting_100m	chr5:140647471-140648019|Promoter	chr5:140710722-140711744|Promoter
loop_chr5-chr5-38922|resting_100m	chr5:119270653-119272134|Enhancer	chr5:119277774-119278524|Enhancer
loop_chr5-chr5-38925|resting_100m	chr5:131513996-131515172|Enhancer	chr5:131548261-131548811|Enhancer
loop_chr5-chr5-38928|resting_100m	chr5:170297454-170297881|Promoter	chr5:170332461-170333825|Promoter
loop_chr5-chr5-38933|resting_100m	chr5:58998983-58999810|Enhancer	chr5:59002188-59002445|Enhancer
loop_chr5-chr5-38936|resting_100m	chr5:32522912-32523619|Promoter	chr5:32531346-32532250|Promoter
loop_chr5-chr5-38956|resting_100m	chr5:140173046-140174013|Promoter	chr5:140174943-140175079|Promoter
loop_chr5-chr5-38957|resting_100m	chr5:43040308-43040940|Promoter	chr5:43064578-43066154|Enhancer
loop_chr5-chr5-38959|resting_100m	chr5:55982918-55983693|Enhancer	chr5:56200483-56201422|Enhancer
loop_chr5-chr5-38964|resting_100m	chr5:50631767-50634389|Promoter	chr5:50634682-50635586|Enhancer
loop_chr5-chr5-38966|resting_100m	chr5:35777137-35778237|Enhancer	chr5:35858871-35860135|Enhancer
loop_chr5-chr5-38973|resting_100m	chr5:57187813-57188541|Enhancer	chr5:57192950-57193919|Enhancer
loop_chr5-chr5-38975|resting_100m	chr5:21091483-21092244|Enhancer	chr5:21093736-21093968|Enhancer
loop_chr5-chr5-38976|resting_100m	chr5:56586889-56587926|Enhancer	chr5:56612609-56613059|Enhancer
loop_chr5-chr5-38977|resting_100m	chr5:119318388-119319094|Enhancer	chr5:119330256-119330715|Enhancer
loop_chr5-chr5-38982|resting_100m	chr5:141605597-141606513|Enhancer	chr5:141616564-141617064|Promoter
loop_chr5-chr5-38989|resting_100m	chr5:55414298-55414727|Enhancer	chr5:55416052-55416121|Enhancer
loop_chr5-chr5-38991|resting_100m	chr5:163467537-163468613|Enhancer	chr5:163473592-163474055|Enhancer
loop_chr5-chr5-39002|resting_100m	chr5:138543714-138544320|Promoter	chr5:138565107-138565543|Enhancer
loop_chr5-chr5-39008|resting_100m	chr5:87620000-87620692|Enhancer	chr5:87621707-87621810|Enhancer
loop_chr5-chr5-39009|resting_100m	chr5:157159299-157159809|Enhancer	chr5:157179142-157179575|Promoter
loop_chr5-chr5-39012|resting_100m	chr5:143611082-143611383|Enhancer	chr5:143612498-143613099|Enhancer
loop_chr5-chr5-39018|resting_100m	chr5:56316229-56316819|Enhancer	chr5:56327500-56327995|Enhancer
loop_chr5-chr5-39019|resting_100m	chr5:35810589-35812157|Enhancer	chr5:35819450-35820249|Enhancer
loop_chr5-chr5-39033|resting_100m	chr5:181211423-181211657|Enhancer	chr5:181216090-181218290|Enhancer
loop_chr5-chr5-39036|resting_100m	chr5:181216090-181218290|Enhancer	chr5:181243739-181244250|Promoter
