loopId	chrA	startA	endA	chrB	startB	endB	distance(bp)	centerA	centerB	rawTargetAnchorAReads	rawTargetAnchorBReads	rawControlAnchorAReads	rawControlAnchorBReads	scaledTargetAnchorAReads	scaledTargetAnchorBReads	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMedianCounts	scaledTargetNearbyMedianCounts	rawControlNearbyMedianCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue	significant
loop_chr4-chr4-31520|resting_100m	chr4	157978826	157979350	chr4	157980946	157981321	2045.5	157979088.0	157981133.5	109	27	172	29	123.28592856569138	29.029243636843336	1	0.9538455866319259	13	0.25	0.2267505897809365	3.25	1.0	4.0	0.011123470522803115	0.1446051167964405	-3.7004397181410913	-3.768612078696072	3.3778376936927763e-06	1
loop_chr4-chr4-31526|resting_100m	chr4	67575364	67575910	chr4	67580871	67581647	5622.0	67575637.0	67581259.0	142	166	307	219	162.16147309188543	190.6474309832514	1	0.9538455866319259	10	0.5	0.4650645646883158	2.25	1.0	4.4444444444444455	0.007564296520423602	0.07564296520423601	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr4-chr4-31539|resting_100m	chr4	166731350	166731740	chr4	166732907	166733659	1738.0	166731545.0	166733283.0	67	54	76	66	74.45339828373974	59.53886412486247	1	0.9538455866319259	10	0.75	0.7079473719790254	1.0	1.0	10.0	0.008756567425569177	0.08756567425569177	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr4-chr4-31559|resting_100m	chr4	40194834	40195229	chr4	40238996	40239115	44024.0	40195031.5	40239055.5	477	311	1072	485	569.236673237506	365.41576135572024	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.019455252918287938	0.11673151750972766	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31561|resting_100m	chr4	40194913	40195136	chr4	40201014	40201761	6363.0	40195024.5	40201387.5	361	448	954	597	426.46755680585983	533.4122783888444	0	0.0	10	0.25	0.2267505897809365	0.0	0.0	10.0	0.010309278350515464	0.10309278350515463	-inf	-inf	7.581150360072291e-09	1
loop_chr4-chr4-31565|resting_100m	chr4	94913307	94913749	chr4	94914616	94915692	1626.0	94913528.0	94915154.0	69	50	152	69	76.75785599646878	54.97467632945561	2	1.9563335334889715	14	1.0	0.9538455866319259	2.5	2.0	5.6	0.013175230566534916	0.0922266139657444	-2.807354922057602	-2.8392025670590697	0.0021073221325526802	1
loop_chr4-chr4-31566|resting_100m	chr4	138762831	138763154	chr4	138763896	138764331	1121.0	138762992.5	138764113.5	21	24	30	48	22.373122941500355	25.69360818564569	1	0.9538455866319259	10	0.5	0.4650645646883158	2.5	1.0	4.0	0.013192612137203168	0.13192612137203166	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr4-chr4-31569|resting_100m	chr4	142367584	142367998	chr4	142370121	142370404	2471.5	142367791.0	142370262.5	131	52	373	66	149.16215454409385	57.2551756795306	0	0.0	9	0.75	0.7079473719790254	2.25	0.0	4.0	0.014347202295552369	0.1291248206599713	-inf	-inf	0.006136397533620675	1
loop_chr4-chr4-31571|resting_100m	chr4	80438111	80438903	chr4	80439831	80439932	1374.5	80438507.0	80439881.5	53	24	75	103	58.396628585389145	25.69360818564569	0	0.0	10	0.0	0.0	0.0	0.0	10.0	0.011198208286674132	0.11198208286674133	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31576|resting_100m	chr4	40214059	40214646	chr4	40221206	40222527	7514.0	40214352.5	40221866.5	195	295	739	412	225.26698260778042	345.95186227568666	1	0.9538455866319259	11	0.75	0.7079473719790254	2.5	1.0	4.4	0.005241090146750524	0.057651991614255764	-3.4594316186372964	-3.5276039791922766	0.0005861933128670403	1
loop_chr4-chr4-31578|resting_100m	chr4	102494007	102494920	chr4	102495931	102496264	1634.0	102494463.5	102496097.5	115	43	130	63	130.3257334818251	47.01991148085435	1	0.9538455866319259	10	0.75	0.7079473719790254	1.25	1.0	8.0	0.008025682182985553	0.08025682182985552	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr4-chr4-31591|resting_100m	chr4	77779938	77780230	chr4	77782342	77783354	2764.0	77780084.0	77782848.0	49	109	88	200	53.835660594302176	123.28592856569138	1	0.9538455866319259	10	0.5	0.4650645646883158	0.0	1.0	10.0	0.007668711656441719	0.07668711656441718	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr4-chr4-31592|resting_100m	chr4	77820499	77821014	chr4	77861648	77862604	41369.5	77820756.5	77862126.0	147	415	523	704	168.0825371758096	492.74930877660125	0	0.0	11	0.5	0.4650645646883158	3.0	0.0	3.6666666666666665	0.006798096532970768	0.07477906186267845	-inf	-inf	3.389126955123134e-07	1
loop_chr4-chr4-31594|resting_100m	chr4	42627894	42628128	chr4	42655665	42656121	27882.0	42628011.0	42655893.0	142	118	300	270	162.16147309188543	133.85068758489794	0	0.0	6	0.0	0.0	1.75	0.0	3.4285714285714284	0.014492753623188406	0.08695652173913042	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31596|resting_100m	chr4	88676325	88676707	chr4	88678334	88679044	2173.0	88676516.0	88678689.0	32	40	55	60	34.61801786765326	43.62469859427743	0	0.0	8	0.25	0.2267505897809365	3.0	0.0	2.6666666666666665	0.009157509157509158	0.07326007326007326	-inf	-inf	1.333226761056249e-05	1
loop_chr4-chr4-31608|resting_100m	chr4	16225035	16225836	chr4	16227479	16227894	2251.0	16225435.5	16227686.5	131	61	307	142	149.16215454409385	67.55531261439461	0	0.0	8	0.5	0.4650645646883158	1.5	0.0	5.333333333333333	0.008223684210526315	0.06578947368421052	-inf	-inf	0.003380545313439713	1
loop_chr4-chr4-31609|resting_100m	chr4	152246532	152247387	chr4	152255243	152255626	8475.0	152246959.5	152255434.5	102	104	220	307	115.0906588551178	117.43013934066765	0	0.0	10	0.25	0.2267505897809365	2.0	0.0	5.0	0.00807754442649435	0.08077544426494346	-inf	-inf	7.581150360072291e-09	1
loop_chr4-chr4-31618|resting_100m	chr4	77871820	77872233	chr4	77873607	77874280	1917.0	77872026.5	77873943.5	33	30	54	47	35.73975749868171	32.3783966252322	0	0.0	8	0.0	0.0	2.5	0.0	3.2	0.009208103130755063	0.07366482504604052	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31626|resting_100m	chr4	152135070	152136632	chr4	152138559	152138705	2781.0	152135851.0	152138632.0	83	30	85	97	92.95358257330317	32.3783966252322	0	0.0	10	0.5	0.4650645646883158	0.75	0.0	10.0	0.00585480093676815	0.0585480093676815	-inf	-inf	8.045371656089278e-06	1
loop_chr4-chr4-31630|resting_100m	chr4	77095461	77095579	chr4	77203405	77204039	108202.0	77095520.0	77203722.0	160	147	219	261	183.5109944476883	168.0825371758096	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.013297872340425532	0.0797872340425532	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31632|resting_100m	chr4	145081731	145083041	chr4	145084394	145084795	2208.5	145082386.0	145084594.5	114	57	116	130	129.15148662640888	62.97012928355389	1	0.9538455866319259	11	1.0	0.9538455866319259	0.75	1.0	11.0	0.005844535359438925	0.06428988895382817	-3.4594316186372964	-3.5276039791922766	0.0005861933128670403	1
loop_chr4-chr4-31635|resting_100m	chr4	59272239	59272478	chr4	59273999	59274295	1788.5	59272358.5	59274147.0	35	16	27	19	37.98690856821511	16.878636999140493	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.018691588785046728	0.11214953271028036	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31649|resting_100m	chr4	113762299	113762945	chr4	113781133	113781628	18758.5	113762622.0	113781380.5	468	58	807	90	558.1100573603918	64.1153604878504	0	0.0	8	0.0	0.0	2.0	0.0	4.0	0.008764241893076249	0.07011393514460999	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31655|resting_100m	chr4	108070775	108071364	chr4	108113034	108113786	42340.5	108071069.5	108113410.0	169	229	295	923	194.21918619737184	266.0932816547507	0	0.0	7	0.0	0.0	2.0	0.0	3.5	0.007457121551081281	0.05219985085756898	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31658|resting_100m	chr4	157797568	157797711	chr4	157798733	157799624	1539.0	157797639.5	157799178.5	15	57	23	70	15.786669396867385	62.97012928355389	0	0.0	8	0.25	0.2267505897809365	0.0	0.0	8.0	0.00967117988394584	0.07736943907156672	-inf	-inf	1.333226761056249e-05	1
loop_chr4-chr4-31660|resting_100m	chr4	40190877	40191014	chr4	40198027	40198736	7436.0	40190945.5	40198381.5	64	306	430	589	71.00141801415512	359.3292945986647	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.011820330969267141	0.07092198581560284	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31663|resting_100m	chr4	4260375	4260649	chr4	4269539	4270147	9331.0	4260512.0	4269843.0	101	113	235	327	113.9215413122828	127.9776138755985	0	0.0	8	0.5	0.4650645646883158	1.75	0.0	4.571428571428571	0.011337868480725623	0.090702947845805	-inf	-inf	0.003380545313439713	1
loop_chr4-chr4-31666|resting_100m	chr4	101328181	101328621	chr4	101337341	101337689	9114.0	101328401.0	101337515.0	291	32	558	82	341.0917973801398	34.61801786765326	0	0.0	6	0.0	0.0	1.25	0.0	4.8	0.012690355329949237	0.07614213197969542	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31667|resting_100m	chr4	167094328	167095240	chr4	167096886	167096984	2151.0	167094784.0	167096935.0	78	8	87	16	87.15704061797658	8.229482925276072	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.0099009900990099	0.0693069306930693	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31680|resting_100m	chr4	98203713	98204971	chr4	98206380	98207043	2369.5	98204342.0	98206711.5	119	55	320	62	135.02640002803554	60.68186832488567	1	0.9538455866319259	16	2.0	1.9563335334889715	2.25	0.5	7.111111111111112	0.005205622071837585	0.08328995314940135	-4.0	-4.068172360554978	3.303703284464735e-05	1
loop_chr4-chr4-31681|resting_100m	chr4	102817053	102817742	chr4	102822930	102823312	5723.5	102817397.5	102823121.0	234	173	262	289	272.1165925723785	198.98510373535146	0	0.0	6	0.0	0.0	1.0	0.0	6.0	0.009337068160597572	0.056022408963585436	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31692|resting_100m	chr4	53009748	53010157	chr4	53012504	53012977	2788.0	53009952.5	53012740.5	53	109	86	288	58.396628585389145	123.28592856569138	0	0.0	8	0.25	0.2267505897809365	1.75	0.0	4.571428571428571	0.011337868480725623	0.090702947845805	-inf	-inf	1.333226761056249e-05	1
loop_chr4-chr4-31703|resting_100m	chr4	76304295	76304918	chr4	76305669	76306124	1290.0	76304606.5	76305896.5	44	86	68	117	48.153593482684535	96.43765286631721	0	0.0	13	1.75	1.7035089172014868	4.75	0.0	2.736842105263158	0.00927643784786642	0.12059369202226344	-inf	-inf	0.003181586751422351	1
loop_chr4-chr4-31715|resting_100m	chr4	42657084	42658021	chr4	42671258	42671698	13925.5	42657552.5	42671478.0	218	188	390	393	252.85895289617642	216.89226337974887	0	0.0	10	0.25	0.2267505897809365	1.5	0.0	6.666666666666668	0.007262164124909223	0.07262164124909222	-inf	-inf	7.581150360072291e-09	1
loop_chr4-chr4-31719|resting_100m	chr4	112288526	112288731	chr4	112296675	112297383	8400.5	112288628.5	112297029.0	219	130	447	217	254.06108951157643	147.9823152846475	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.01095290251916758	0.06571741511500548	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31723|resting_100m	chr4	119370610	119371606	chr4	119374668	119374939	3695.5	119371108.0	119374803.5	144	33	325	212	164.5290046175393	35.73975749868171	1	0.9538455866319259	14	0.25	0.2267505897809365	0.0	1.0	14.0	0.007892659826361484	0.11049723756906077	-3.807354922057602	-3.875527282612584	2.2903711999401947e-07	1
loop_chr4-chr4-31729|resting_100m	chr4	8200544	8200640	chr4	8221515	8222128	21229.5	8200592.0	8221821.5	60	146	175	454	66.40796368541668	166.89773092545812	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.01410437235543018	0.08462623413258111	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31730|resting_100m	chr4	77095545	77096058	chr4	77100391	77100552	4670.0	77095801.5	77100471.5	147	32	219	106	168.0825371758096	34.61801786765326	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.014836795252225518	0.10385756676557864	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31733|resting_100m	chr4	80375537	80376101	chr4	80379905	80380082	4174.5	80375819.0	80379993.5	48	10	52	44	52.69748897973563	10.370573889424657	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.01349527665317139	0.09446693657219972	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31734|resting_100m	chr4	40246770	40247711	chr4	40253281	40254308	6554.0	40247240.5	40253794.5	268	254	771	314	313.1945342735545	296.25568427218064	0	0.0	10	0.5	0.4650645646883158	2.75	0.0	3.636363636363636	0.005081300813008131	0.0508130081300813	-inf	-inf	8.045371656089278e-06	1
loop_chr4-chr4-31741|resting_100m	chr4	108150905	108152370	chr4	108159597	108160570	8446.0	108151637.5	108160083.5	330	304	358	769	388.5763074492499	356.89571596387225	0	0.0	12	1.5	1.4519972657612144	4.75	0.0	2.526315789473684	0.004101722723543889	0.04922067268252666	-inf	-inf	0.004540267176652805	1
loop_chr4-chr4-31743|resting_100m	chr4	142388961	142390157	chr4	142396641	142397487	7505.0	142389559.0	142397064.0	164	205	185	227	188.2675605879348	237.24973558936128	0	0.0	9	0.5	0.4650645646883158	2.25	0.0	4.0	0.004897159647404507	0.04407443682664055	-inf	-inf	0.0001737526636262223	1
loop_chr4-chr4-31749|resting_100m	chr4	101328414	101328628	chr4	101346345	101347344	18323.5	101328521.0	101346844.5	238	116	459	263	276.9386135274703	131.5003513063561	0	0.0	8	0.5	0.4650645646883158	0.0	0.0	8.0	0.008244023083264633	0.06595218466611706	-inf	-inf	0.003380545313439713	1
loop_chr4-chr4-31764|resting_100m	chr4	83234913	83235390	chr4	83237737	83238147	2790.5	83235151.5	83237942.0	151	50	68	45	172.82467135585637	54.97467632945561	0	0.0	6	0.0	0.0	1.0	0.0	6.0	0.011273957158962795	0.06764374295377677	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31770|resting_100m	chr4	113757156	113758052	chr4	113762679	113762791	5131.0	113757604.0	113762735.0	124	162	136	332	140.91028944996387	185.88874423009915	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.00992063492063492	0.06944444444444445	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31800|resting_100m	chr4	89254958	89255187	chr4	89290418	89290991	35632.0	89255072.5	89290704.5	137	290	257	670	156.24797897560703	339.8771589834834	0	0.0	6	0.0	0.0	0.75	0.0	6.0	0.012468827930174564	0.07481296758104737	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31801|resting_100m	chr4	2240778	2241440	chr4	2281941	2282186	40954.5	2241109.0	2282063.5	130	159	298	733	147.9823152846475	182.32252352420213	0	0.0	7	0.0	0.0	1.0	0.0	7.0	0.011025358324145536	0.07717750826901874	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31803|resting_100m	chr4	108112961	108113843	chr4	108144304	108144738	31119.0	108113402.0	108144521.0	260	195	1016	387	303.5111445836232	225.26698260778042	0	0.0	8	0.0	0.0	1.0	0.0	8.0	0.007598784194528875	0.060790273556231	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31807|resting_100m	chr4	112762841	112763432	chr4	112765397	112765878	2501.0	112763136.5	112765637.5	54	75	49	99	59.53886412486247	83.68553656398034	0	0.0	8	0.25	0.2267505897809365	2.75	0.0	2.9090909090909087	0.009328358208955223	0.0746268656716418	-inf	-inf	1.333226761056249e-05	1
loop_chr4-chr4-31820|resting_100m	chr4	23302541	23303006	chr4	23306264	23306688	3702.5	23302773.5	23306476.0	38	36	74	54	41.366317501480346	39.112251873838865	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.01124859392575928	0.06749156355455567	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31823|resting_100m	chr4	36351191	36351576	chr4	36399700	36399969	48451.0	36351383.5	36399834.5	177	65	172	93	203.7550260936808	72.15143835013701	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.01529051987767584	0.09174311926605504	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31824|resting_100m	chr4	40118529	40119108	chr4	40124625	40125105	6046.5	40118818.5	40124865.0	40	87	65	642	43.62469859427743	97.59999881152395	0	0.0	9	0.0	0.0	2.0	0.0	4.5	0.009442870632672334	0.08498583569405099	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31836|resting_100m	chr4	71004551	71004840	chr4	71009532	71010142	5141.5	71004695.5	71009837.0	53	122	135	131	58.396628585389145	138.5556795408955	0	0.0	6	0.0	0.0	1.25	0.0	4.8	0.011123470522803115	0.0667408231368187	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31841|resting_100m	chr4	121153792	121154284	chr4	121165378	121166016	11659.0	121154038.0	121165697.0	200	99	568	170	231.255638382372	111.58457149242024	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.008849557522123894	0.05309734513274336	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31859|resting_100m	chr4	102518511	102518997	chr4	102527675	102528119	9143.0	102518754.0	102527897.0	86	229	364	392	96.43765286631721	266.0932816547507	0	0.0	7	0.0	0.0	2.0	0.0	3.5	0.01075268817204301	0.07526881720430109	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31860|resting_100m	chr4	78656614	78658079	chr4	78661931	78662511	4874.5	78657346.5	78662221.0	278	82	328	132	325.31351223364015	91.7932339750351	1	0.9538455866319259	11	0.0	0.0	1.5	1.0	7.333333333333332	0.004889975550122249	0.053789731051344734	-3.4594316186372964	-3.5276039791922766	0.0005861933128670403	1
loop_chr4-chr4-31862|resting_100m	chr4	174595377	174596106	chr4	174597032	174597589	1569.0	174595741.5	174597310.5	63	31	51	43	69.85205024031403	33.49755105729849	0	0.0	9	0.75	0.7079473719790254	2.25	0.0	4.0	0.0077760497667185065	0.06998444790046655	-inf	-inf	0.006136397533620675	1
loop_chr4-chr4-31870|resting_100m	chr4	159175720	159175796	chr4	159178242	159179094	2910.0	159175758.0	159178668.0	60	68	135	90	66.40796368541668	75.60531937638522	1	0.9538455866319259	10	0.25	0.2267505897809365	0.0	1.0	10.0	0.010775862068965518	0.10775862068965518	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr4-chr4-31898|resting_100m	chr4	26996496	26997107	chr4	26999712	26999869	2989.0	26996801.5	26999790.5	105	24	106	28	118.60049456301941	25.69360818564569	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.01302083333333333	0.09114583333333333	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31899|resting_100m	chr4	58795654	58795792	chr4	58798295	58799304	3076.5	58795723.0	58798799.5	17	90	21	103	17.973088096686713	101.08992802123592	0	0.0	6	0.0	0.0	0.25	0.0	6.0	0.008718395815170008	0.052310374891020056	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31920|resting_100m	chr4	40224683	40225230	chr4	40230518	40231369	5987.0	40224956.5	40230943.5	142	241	326	636	162.16147309188543	280.55706441108225	0	0.0	9	0.0	0.0	2.75	0.0	3.272727272727273	0.0071530758226037204	0.06437768240343347	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31923|resting_100m	chr4	82899987	82900645	chr4	83035005	83035416	134894.5	82900316.0	83035210.5	330	414	766	638	388.5763074492499	491.5188848692278	0	0.0	6	0.0	0.0	0.75	0.0	6.0	0.009354536950420954	0.056127221702525716	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31924|resting_100m	chr4	110021228	110022279	chr4	110023778	110024435	2353.0	110021753.5	110024106.5	91	52	68	50	102.25418421279043	57.2551756795306	0	0.0	10	0.5	0.4650645646883158	0.75	0.0	10.0	0.00585480093676815	0.0585480093676815	-inf	-inf	8.045371656089278e-06	1
loop_chr4-chr4-31946|resting_100m	chr4	98283867	98284528	chr4	98288255	98288911	4385.5	98284197.5	98288583.0	67	42	114	163	74.45339828373974	45.88718684947739	0	0.0	6	0.0	0.0	1.75	0.0	3.4285714285714284	0.007593014426727411	0.04555808656036446	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31956|resting_100m	chr4	153521907	153522946	chr4	153530117	153530900	8082.0	153522426.5	153530508.5	302	205	707	365	354.46271883642044	237.24973558936128	0	0.0	9	0.5	0.4650645646883158	1.25	0.0	7.2	0.005488474204171241	0.04939626783754116	-inf	-inf	0.0001737526636262223	1
loop_chr4-chr4-31966|resting_100m	chr4	108052854	108053419	chr4	108059435	108059825	6493.5	108053136.5	108059630.0	145	112	148	121	165.71321941981148	126.80411841936514	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.010471204188481678	0.06282722513089006	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31970|resting_100m	chr4	140100217	140100345	chr4	140150304	140150842	50292.0	140100281.0	140150573.0	20	235	58	619	21.270006116027183	273.3218191043004	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.015015015015015015	0.09009009009009007	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31974|resting_100m	chr4	173332494	173333501	chr4	173335343	173335609	2478.5	173332997.5	173335476.0	220	58	275	79	255.26342553812438	64.1153604878504	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.007855459544383348	0.054988216810683416	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31987|resting_100m	chr4	89472238	89472576	chr4	89475417	89475905	3254.0	89472407.0	89475661.0	34	68	54	52	36.862732749077466	75.60531937638522	0	0.0	6	0.0	0.0	1.75	0.0	3.4285714285714284	0.012106537530266344	0.07263922518159806	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-31989|resting_100m	chr4	89254957	89255097	chr4	89306440	89307046	51716.0	89255027.0	89306743.0	119	200	213	467	135.02640002803554	231.255638382372	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.013404825737265416	0.0804289544235925	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32021|resting_100m	chr4	83078881	83079540	chr4	83083946	83084369	4947.0	83079210.5	83084157.5	41	135	85	567	44.755441549687355	153.8847599024154	0	0.0	7	0.0	0.0	1.75	0.0	4.0	0.009242144177449169	0.06469500924214418	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32046|resting_100m	chr4	74430411	74431885	chr4	74444873	74445615	14096.0	74431148.0	74445244.0	95	208	176	548	106.91580920006494	240.84875230762142	0	0.0	7	0.25	0.2267505897809365	2.25	0.0	3.111111111111111	0.004512635379061372	0.0315884476534296	-inf	-inf	0.00047188817047720896	1
loop_chr4-chr4-32048|resting_100m	chr4	40247050	40248183	chr4	40254756	40256236	7879.5	40247616.5	40255496.0	254	469	726	448	296.25568427218064	559.3459669270834	1	0.9538455866319259	10	0.25	0.2267505897809365	2.25	1.0	4.4444444444444455	0.003827018752391887	0.038270187523918864	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr4-chr4-32051|resting_100m	chr4	88696679	88697767	chr4	88699639	88699907	2550.0	88697223.0	88699773.0	149	27	265	41	170.45302620626634	29.029243636843336	0	0.0	6	0.0	0.0	0.25	0.0	6.0	0.00737463126843658	0.04424778761061947	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32052|resting_100m	chr4	108159983	108161605	chr4	108170832	108171693	10468.5	108160794.0	108171262.5	531	328	1151	607	636.1519738047717	386.1360237005216	1	0.9538455866319259	14	0.5	0.4650645646883158	2.5	1.0	5.6	0.0040273862263391046	0.05638340716874748	-3.807354922057602	-3.875527282612584	2.2903711999401947e-07	1
loop_chr4-chr4-32053|resting_100m	chr4	4247784	4248358	chr4	4260033	4260419	12155.0	4248071.0	4260226.0	259	77	512	176	302.3014749628872	85.99932425404465	0	0.0	6	0.0	0.0	1.25	0.0	4.8	0.010416666666666666	0.0625	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32058|resting_100m	chr4	120085259	120085965	chr4	120087621	120087870	2133.5	120085612.0	120087745.5	57	39	87	33	62.97012928355389	42.4949821256157	0	0.0	6	0.0	0.0	0.5	0.0	6.0	0.010471204188481678	0.06282722513089006	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32066|resting_100m	chr4	101021030	101021367	chr4	101037960	101038923	17243.0	101021198.5	101038441.5	284	114	554	280	332.5925412831451	129.15148662640888	0	0.0	8	0.0	0.0	1.25	0.0	6.4	0.007692307692307694	0.061538461538461535	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32073|resting_100m	chr4	69760442	69760907	chr4	69767795	69768179	7312.5	69760674.5	69767987.0	217	58	712	99	251.65701657335904	64.1153604878504	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.011778563015312129	0.07067137809187278	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32082|resting_100m	chr4	176287685	176287885	chr4	176289273	176289567	1635.0	176287785.0	176289420.0	16	36	27	26	16.878636999140493	39.112251873838865	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.020242914979757085	0.1214574898785425	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32085|resting_100m	chr4	102598480	102598816	chr4	102614105	102615218	16013.5	102598648.0	102614661.5	233	164	850	374	270.9115531184216	188.2675605879348	0	0.0	8	0.0	0.0	0.0	0.0	8.0	0.006901311249137336	0.05521048999309869	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32094|resting_100m	chr4	125041966	125042517	chr4	125044283	125044533	2166.5	125042241.5	125044408.0	38	21	40	22	41.366317501480346	22.373122941500355	0	0.0	6	0.0	0.0	1.25	0.0	4.8	0.012484394506866416	0.0749063670411985	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32120|resting_100m	chr4	7759448	7759878	chr4	7771188	7771340	11601.0	7759663.0	7771264.0	246	122	384	177	286.59144313963435	138.5556795408955	0	0.0	6	0.0	0.0	0.5	0.0	6.0	0.01718213058419244	0.10309278350515463	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32126|resting_100m	chr4	81469723	81470954	chr4	81490798	81491061	20591.0	81470338.5	81490929.5	331	69	551	152	389.7966510033226	76.75785599646878	0	0.0	6	0.0	0.0	0.25	0.0	6.0	0.006693440428380186	0.04016064257028112	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32131|resting_100m	chr4	101328283	101328769	chr4	101344653	101345444	16522.5	101328526.0	101345048.5	267	107	503	197	311.98352974355134	120.94241620555792	0	0.0	7	0.0	0.0	1.0	0.0	7.0	0.007830853563038372	0.054815974941268594	-inf	-inf	9.407199999999994e-296	1
loop_chr4-chr4-32166|resting_100m	chr4	169690728	169690972	chr4	169693366	169693927	2796.5	169690850.0	169693646.5	18	34	26	62	19.06988158944616	36.862732749077466	0	0.0	12	0.25	0.2267505897809365	3.0	0.0	4.0	0.012422360248447206	0.14906832298136646	-inf	-inf	2.943474095768831e-12	1
loop_chr4-chr4-32176|resting_100m	chr4	151437472	151437856	chr4	151438860	151440086	1809.0	151437664.0	151439473.0	19	46	37	74	20.168891811425084	50.42374659237212	0	0.0	9	0.75	0.7079473719790254	0.0	0.0	9.0	0.006211180124223603	0.05590062111801243	-inf	-inf	0.006136397533620675	1
