loopId	mergedAnchorA	mergedAnchorB
loop_chr1-chr1-10731|K562_RAD21_17m	chr1:248847437-248847595|Enhancer	chr1:248847665-248847894|Enhancer
loop_chr1-chr1-10732|K562_RAD21_17m	chr1:156388204-156388413|Promoter	chr1:156388433-156388541|Promoter
loop_chr1-chr1-10734|K562_RAD21_17m	chr1:28796852-28797937|Enhancer	chr1:28796852-28797937|Enhancer
loop_chr1-chr1-10736|K562_RAD21_17m	chr1:170686970-170689863|Enhancer	chr1:170686970-170689863|Enhancer
loop_chr1-chr1-10737|K562_RAD21_17m	chr1:215710338-215710538|Enhancer	chr1:215710548-215710809|Enhancer
loop_chr1-chr1-10738|K562_RAD21_17m	chr1:150831665-150831918|Enhancer	chr1:150831938-150832164|Enhancer
loop_chr1-chr1-10739|K562_RAD21_17m	chr1:229004008-229004396|Enhancer	chr1:229004399-229004816|Enhancer
loop_chr1-chr1-10743|K562_RAD21_17m	chr1:1469444-1469654|Enhancer	chr1:1469710-1469877|Promoter
loop_chr1-chr1-10746|K562_RAD21_17m	chr1:108571898-108571964|Enhancer	chr1:108572026-108572159|Enhancer
loop_chr1-chr1-10749|K562_RAD21_17m	chr1:151236578-151236826|Enhancer	chr1:151236859-151237832|Enhancer
loop_chr1-chr1-10750|K562_RAD21_17m	chr1:108908747-108908866|Enhancer	chr1:108909063-108909165|Enhancer
loop_chr1-chr1-10751|K562_RAD21_17m	chr1:51252689-51252877|Promoter	chr1:51252927-51253016|Promoter
loop_chr1-chr1-10752|K562_RAD21_17m	chr1:62436726-62436892|Promoter	chr1:62436966-62437214|Promoter
loop_chr1-chr1-10756|K562_RAD21_17m	chr1:32372205-32373160|Enhancer	chr1:32372205-32373160|Enhancer
loop_chr1-chr1-10757|K562_RAD21_17m	chr1:47469744-47470099|Enhancer	chr1:47470127-47470232|Enhancer
loop_chr1-chr1-10758|K562_RAD21_17m	chr1:48500291-48500313|Enhancer	chr1:48500456-48500521|Enhancer
loop_chr1-chr1-10759|K562_RAD21_17m	chr1:29409019-29409112|Enhancer	chr1:29409132-29409307|Enhancer
loop_chr1-chr1-10760|K562_RAD21_17m	chr1:246272886-246273136|Enhancer	chr1:246273176-246273597|Enhancer
loop_chr1-chr1-10761|K562_RAD21_17m	chr1:183022362-183024282|Promoter	chr1:183022362-183024282|Promoter
loop_chr1-chr1-10764|K562_RAD21_17m	chr1:181116245-181116420|Enhancer	chr1:181116498-181116581|Enhancer
loop_chr1-chr1-10765|K562_RAD21_17m	chr1:68442669-68442964|Enhancer	chr1:68443041-68443275|Enhancer
loop_chr1-chr1-10767|K562_RAD21_17m	chr1:225948336-225948560|Enhancer	chr1:225948584-225948876|Enhancer
loop_chr1-chr1-10768|K562_RAD21_17m	chr1:52848252-52848373|Enhancer	chr1:52848423-52848684|Enhancer
loop_chr1-chr1-10772|K562_RAD21_17m	chr1:22243587-22243832|Enhancer	chr1:22243880-22244224|Enhancer
loop_chr1-chr1-10773|K562_RAD21_17m	chr1:90023034-90023157|Enhancer	chr1:90023225-90023258|Enhancer
loop_chr1-chr1-10778|K562_RAD21_17m	chr1:165595049-165595174|Enhancer	chr1:165595198-165595300|Enhancer
loop_chr1-chr1-10779|K562_RAD21_17m	chr1:221806261-221806582|Enhancer	chr1:221806659-221806935|Enhancer
loop_chr1-chr1-10780|K562_RAD21_17m	chr1:209585805-209586268|Enhancer	chr1:209586401-209586737|Enhancer
loop_chr1-chr1-10783|K562_RAD21_17m	chr1:246968368-246968579|Enhancer	chr1:246968732-246968869|Enhancer
loop_chr1-chr1-10787|K562_RAD21_17m	chr1:165906974-165907166|Promoter	chr1:165907378-165907695|Promoter
loop_chr1-chr1-10788|K562_RAD21_17m	chr1:42143845-42144110|Enhancer	chr1:42144139-42144284|Enhancer
loop_chr1-chr1-10789|K562_RAD21_17m	chr1:180363658-180363939|Enhancer	chr1:180364058-180364256|Enhancer
loop_chr1-chr1-10790|K562_RAD21_17m	chr1:52344054-52344256|Enhancer	chr1:52344339-52344712|Enhancer
loop_chr1-chr1-10792|K562_RAD21_17m	chr1:200887143-200887400|Enhancer	chr1:200887446-200887656|Enhancer
loop_chr1-chr1-10793|K562_RAD21_17m	chr1:24114738-24114931|Enhancer	chr1:24114961-24115127|Enhancer
loop_chr1-chr1-10796|K562_RAD21_17m	chr1:161993858-161994280|Enhancer	chr1:161994349-161994522|Enhancer
loop_chr1-chr1-10799|K562_RAD21_17m	chr1:54050510-54050706|Enhancer	chr1:54050711-54050946|Enhancer
loop_chr1-chr1-10801|K562_RAD21_17m	chr1:175029468-175031811|Enhancer	chr1:175029468-175031811|Enhancer
loop_chr1-chr1-10802|K562_RAD21_17m	chr1:52190414-52190801|Promoter	chr1:52190877-52191307|Promoter
loop_chr1-chr1-10803|K562_RAD21_17m	chr1:35409589-35409658|Enhancer	chr1:35409948-35410053|Enhancer
loop_chr1-chr1-10804|K562_RAD21_17m	chr1:174877213-174877517|Enhancer	chr1:174877629-174877786|Enhancer
loop_chr1-chr1-10805|K562_RAD21_17m	chr1:19445663-19445884|Enhancer	chr1:19445916-19446271|Enhancer
loop_chr1-chr1-10806|K562_RAD21_17m	chr1:34981811-34981904|Enhancer	chr1:34981973-34982150|Enhancer
loop_chr1-chr1-10807|K562_RAD21_17m	chr1:70351857-70352206|Enhancer	chr1:70352281-70352470|Enhancer
loop_chr1-chr1-10810|K562_RAD21_17m	chr1:222123716-222123806|Enhancer	chr1:222123842-222123979|Enhancer
loop_chr1-chr1-10812|K562_RAD21_17m	chr1:231241231-231241464|Promoter	chr1:231241540-231242041|Promoter
loop_chr1-chr1-10815|K562_RAD21_17m	chr1:202723314-202723454|Enhancer	chr1:202723530-202723748|Enhancer
loop_chr1-chr1-10816|K562_RAD21_17m	chr1:211833909-211833978|Enhancer	chr1:211834114-211834297|Enhancer
loop_chr1-chr1-10819|K562_RAD21_17m	chr1:235114890-235114994|Enhancer	chr1:235115076-235115307|Enhancer
loop_chr1-chr1-10825|K562_RAD21_17m	chr1:16366998-16371921|Promoter	chr1:16366998-16371921|Promoter
loop_chr1-chr1-10826|K562_RAD21_17m	chr1:202270671-202270950|Enhancer	chr1:202271011-202271143|Enhancer
loop_chr1-chr1-10827|K562_RAD21_17m	chr1:15091228-15091463|Enhancer	chr1:15091506-15091605|Enhancer
loop_chr1-chr1-10830|K562_RAD21_17m	chr1:3657825-3658066|Enhancer	chr1:3658384-3658790|Enhancer
loop_chr1-chr1-10832|K562_RAD21_17m	chr1:224408311-224408498|Enhancer	chr1:224408525-224408679|Enhancer
loop_chr1-chr1-10836|K562_RAD21_17m	chr1:237814286-237814514|Enhancer	chr1:237814543-237814959|Enhancer
loop_chr1-chr1-10837|K562_RAD21_17m	chr1:235003649-235004328|Enhancer	chr1:235004396-235004570|Enhancer
loop_chr1-chr1-10839|K562_RAD21_17m	chr1:9418196-9418479|Enhancer	chr1:9418531-9418784|Enhancer
loop_chr1-chr1-10842|K562_RAD21_17m	chr1:247575205-247578101|Enhancer	chr1:247575205-247578101|Enhancer
loop_chr1-chr1-10843|K562_RAD21_17m	chr1:42777149-42783803|Enhancer	chr1:42777149-42783803|Enhancer
loop_chr1-chr1-10845|K562_RAD21_17m	chr1:201994635-201994647|Enhancer	chr1:201994860-201994994|Enhancer
loop_chr1-chr1-10846|K562_RAD21_17m	chr1:206579106-206579413|Enhancer	chr1:206579429-206579557|Enhancer
loop_chr1-chr1-10848|K562_RAD21_17m	chr1:179215972-179216706|Enhancer	chr1:179216885-179217400|Enhancer
loop_chr1-chr1-10849|K562_RAD21_17m	chr1:233363839-233364263|Enhancer	chr1:233364743-233365136|Enhancer
loop_chr1-chr1-10853|K562_RAD21_17m	chr1:28096839-28097050|Promoter	chr1:28097130-28097458|Promoter
loop_chr1-chr1-10860|K562_RAD21_17m	chr1:173959843-173960000|Enhancer	chr1:173960031-173960154|Enhancer
loop_chr1-chr1-10861|K562_RAD21_17m	chr1:154220328-154220462|Promoter	chr1:154220491-154220721|Promoter
loop_chr1-chr1-10862|K562_RAD21_17m	chr1:201108753-201109069|Enhancer	chr1:201109105-201109287|Enhancer
loop_chr1-chr1-10863|K562_RAD21_17m	chr1:203699666-203704877|Enhancer	chr1:203699666-203704877|Enhancer
loop_chr1-chr1-10864|K562_RAD21_17m	chr1:201283809-201283931|Promoter	chr1:201283982-201284318|Promoter
loop_chr1-chr1-10870|K562_RAD21_17m	chr1:85172741-85173007|Enhancer	chr1:85173102-85173340|Enhancer
loop_chr1-chr1-10879|K562_RAD21_17m	chr1:30043414-30043525|Enhancer	chr1:30043654-30043772|Enhancer
loop_chr1-chr1-10884|K562_RAD21_17m	chr1:167428374-167428497|Enhancer	chr1:167428588-167428751|Enhancer
loop_chr1-chr1-10886|K562_RAD21_17m	chr1:223270960-223271260|Enhancer	chr1:223271326-223271771|Enhancer
loop_chr1-chr1-10887|K562_RAD21_17m	chr1:17634712-17634887|Enhancer	chr1:17635029-17635137|Enhancer
loop_chr1-chr1-10888|K562_RAD21_17m	chr1:10935532-10935654|Enhancer	chr1:10935665-10935983|Enhancer
loop_chr1-chr1-10889|K562_RAD21_17m	chr1:27497703-27497860|Enhancer	chr1:27497907-27498149|Enhancer
loop_chr1-chr1-10891|K562_RAD21_17m	chr1:228891345-228891576|Enhancer	chr1:228891611-228891767|Enhancer
loop_chr1-chr1-10893|K562_RAD21_17m	chr1:78088750-78088800|Promoter	chr1:78088854-78088960|Promoter
loop_chr1-chr1-10894|K562_RAD21_17m	chr1:147699811-147700097|Enhancer	chr1:147700128-147700370|Enhancer
loop_chr1-chr1-10897|K562_RAD21_17m	chr1:200507219-200507558|Enhancer	chr1:200507580-200507665|Enhancer
loop_chr1-chr1-10898|K562_RAD21_17m	chr1:234212404-234214462|Promoter	chr1:234212404-234214462|Promoter
loop_chr1-chr1-10900|K562_RAD21_17m	chr1:41014274-41014470|Promoter	chr1:41014662-41014767|Promoter
loop_chr1-chr1-10901|K562_RAD21_17m	chr1:56892681-56892937|Enhancer	chr1:56893029-56893164|Enhancer
loop_chr1-chr1-10903|K562_RAD21_17m	chr1:244598467-244598521|Promoter	chr1:244598601-244598718|Promoter
loop_chr1-chr1-10905|K562_RAD21_17m	chr1:1479365-1479559|Enhancer	chr1:1479595-1479668|Enhancer
loop_chr1-chr1-10908|K562_RAD21_17m	chr1:30774617-30774769|Enhancer	chr1:30774815-30774957|Enhancer
loop_chr1-chr1-10913|K562_RAD21_17m	chr1:41529741-41529892|Enhancer	chr1:41529905-41530348|Enhancer
loop_chr1-chr1-10915|K562_RAD21_17m	chr1:152960697-152961849|Enhancer	chr1:152961908-152962313|Enhancer
loop_chr1-chr1-10916|K562_RAD21_17m	chr1:158506486-158506558|Enhancer	chr1:158506599-158506810|Enhancer
loop_chr1-chr1-10917|K562_RAD21_17m	chr1:156802808-156802937|Enhancer	chr1:156803184-156803294|Enhancer
loop_chr1-chr1-10918|K562_RAD21_17m	chr1:224223402-224223507|Enhancer	chr1:224223591-224223737|Enhancer
loop_chr1-chr1-10919|K562_RAD21_17m	chr1:45746926-45747128|Enhancer	chr1:45747153-45747315|Enhancer
loop_chr1-chr1-10921|K562_RAD21_17m	chr1:223760449-223760563|Enhancer	chr1:223760714-223760773|Enhancer
loop_chr1-chr1-10922|K562_RAD21_17m	chr1:37992327-37992486|Promoter	chr1:37992580-37992921|Promoter
loop_chr1-chr1-10923|K562_RAD21_17m	chr1:117577091-117577198|Enhancer	chr1:117577300-117577413|Enhancer
loop_chr1-chr1-10928|K562_RAD21_17m	chr1:241970943-241971054|Enhancer	chr1:241971165-241971509|Enhancer
loop_chr1-chr1-10930|K562_RAD21_17m	chr1:39378272-39378462|Enhancer	chr1:39378500-39379213|Enhancer
loop_chr1-chr1-10932|K562_RAD21_17m	chr1:114034761-114034992|Enhancer	chr1:114035098-114035272|Enhancer
loop_chr1-chr1-10940|K562_RAD21_17m	chr1:25116965-25117725|Enhancer	chr1:25116965-25117725|Enhancer
loop_chr1-chr1-10943|K562_RAD21_17m	chr1:173201637-173205120|Enhancer	chr1:173205383-173205439|Promoter
loop_chr1-chr1-10944|K562_RAD21_17m	chr1:33119636-33119708|Enhancer	chr1:33119868-33120017|Enhancer
loop_chr1-chr1-10945|K562_RAD21_17m	chr1:228389449-228389725|Enhancer	chr1:228389778-228389885|Enhancer
loop_chr1-chr1-10948|K562_RAD21_17m	chr1:16273333-16273469|Enhancer	chr1:16273561-16273973|Enhancer
loop_chr1-chr1-10949|K562_RAD21_17m	chr1:175516051-175516338|Enhancer	chr1:175516413-175516500|Enhancer
loop_chr1-chr1-10953|K562_RAD21_17m	chr1:89946107-89946534|Enhancer	chr1:89946649-89946709|Enhancer
loop_chr1-chr1-10954|K562_RAD21_17m	chr1:21213197-21213492|Enhancer	chr1:21213506-21213675|Enhancer
loop_chr1-chr1-10956|K562_RAD21_17m	chr1:77822662-77822808|Enhancer	chr1:77822865-77822936|Enhancer
loop_chr1-chr1-10959|K562_RAD21_17m	chr1:226449832-226450103|Enhancer	chr1:226450128-226450265|Enhancer
loop_chr1-chr1-10962|K562_RAD21_17m	chr1:224160031-224160520|Enhancer	chr1:224160530-224160859|Enhancer
loop_chr1-chr1-10966|K562_RAD21_17m	chr1:8088560-8088812|Enhancer	chr1:8088842-8089029|Enhancer
loop_chr1-chr1-10972|K562_RAD21_17m	chr1:181136362-181136477|Enhancer	chr1:181136630-181136790|Enhancer
loop_chr1-chr1-10974|K562_RAD21_17m	chr1:18594290-18594581|Promoter	chr1:18594623-18594696|Promoter
loop_chr1-chr1-10978|K562_RAD21_17m	chr1:41137411-41137625|Enhancer	chr1:41137679-41137766|Enhancer
loop_chr1-chr1-10979|K562_RAD21_17m	chr1:3208292-3208499|Enhancer	chr1:3208540-3208689|Enhancer
loop_chr1-chr1-10981|K562_RAD21_17m	chr1:167694235-167694365|Enhancer	chr1:167694519-167694807|Enhancer
loop_chr1-chr1-10987|K562_RAD21_17m	chr1:107817746-107817999|Enhancer	chr1:107818066-107818275|Enhancer
loop_chr1-chr1-10992|K562_RAD21_17m	chr1:84045123-84045449|Enhancer	chr1:84045463-84045654|Enhancer
loop_chr1-chr1-10994|K562_RAD21_17m	chr1:41885266-41885350|Enhancer	chr1:41885491-41885605|Enhancer
loop_chr1-chr1-10998|K562_RAD21_17m	chr1:172322219-172322520|Enhancer	chr1:172322631-172322861|Enhancer
loop_chr1-chr1-10999|K562_RAD21_17m	chr1:26703688-26703910|Enhancer	chr1:26704028-26704196|Enhancer
loop_chr1-chr1-11001|K562_RAD21_17m	chr1:185821926-185822181|Enhancer	chr1:185822205-185822722|Enhancer
loop_chr1-chr1-11007|K562_RAD21_17m	chr1:155006336-155006548|Enhancer	chr1:155006693-155006884|Enhancer
loop_chr1-chr1-11011|K562_RAD21_17m	chr1:118932920-118933126|Enhancer	chr1:118933158-118933195|Enhancer
loop_chr1-chr1-11013|K562_RAD21_17m	chr1:53225780-53225876|Enhancer	chr1:53225923-53226225|Enhancer
loop_chr1-chr1-11014|K562_RAD21_17m	chr1:195930572-195931057|Enhancer	chr1:195931454-195931866|Enhancer
loop_chr1-chr1-11015|K562_RAD21_17m	chr1:225484028-225484222|Enhancer	chr1:225484224-225484530|Enhancer
loop_chr1-chr1-11016|K562_RAD21_17m	chr1:247360631-247360709|Enhancer	chr1:247361026-247361640|Enhancer
loop_chr1-chr1-11019|K562_RAD21_17m	chr1:154358300-154358435|Enhancer	chr1:154358480-154358617|Enhancer
loop_chr1-chr1-11020|K562_RAD21_17m	chr1:1754337-1754553|Enhancer	chr1:1754577-1754703|Enhancer
loop_chr1-chr1-11022|K562_RAD21_17m	chr1:51800827-51800915|Promoter	chr1:51801037-51801349|Promoter
loop_chr1-chr1-11027|K562_RAD21_17m	chr1:162229918-162230120|Enhancer	chr1:162230370-162230591|Enhancer
loop_chr1-chr1-11032|K562_RAD21_17m	chr1:184621965-184622234|Enhancer	chr1:184622356-184622543|Enhancer
loop_chr1-chr1-11034|K562_RAD21_17m	chr1:230191216-230191655|Enhancer	chr1:230192036-230192214|Enhancer
loop_chr1-chr1-11037|K562_RAD21_17m	chr1:85242328-85242394|Enhancer	chr1:85242507-85242722|Enhancer
loop_chr1-chr1-11038|K562_RAD21_17m	chr1:200926463-200926795|Enhancer	chr1:200926800-200926989|Enhancer
loop_chr1-chr1-11039|K562_RAD21_17m	chr1:214633628-214633891|Enhancer	chr1:214633942-214634185|Enhancer
loop_chr1-chr1-11040|K562_RAD21_17m	chr1:8525627-8526053|Enhancer	chr1:8526108-8526480|Enhancer
loop_chr1-chr1-11050|K562_RAD21_17m	chr1:208158066-208158098|Enhancer	chr1:208158129-208158321|Enhancer
loop_chr1-chr1-11051|K562_RAD21_17m	chr1:205556172-205556451|Enhancer	chr1:205556507-205556671|Enhancer
loop_chr1-chr1-11054|K562_RAD21_17m	chr1:213131945-213132207|Enhancer	chr1:213132286-213132877|Enhancer
loop_chr1-chr1-11056|K562_RAD21_17m	chr1:35531459-35531627|Enhancer	chr1:35531653-35531880|Enhancer
loop_chr1-chr1-11057|K562_RAD21_17m	chr1:32172475-32172586|Promoter	chr1:32172636-32172716|Promoter
loop_chr1-chr1-11059|K562_RAD21_17m	chr1:211947379-211947549|Enhancer	chr1:211947619-211947807|Enhancer
loop_chr1-chr1-11062|K562_RAD21_17m	chr1:150454409-150454470|Enhancer	chr1:150454554-150454753|Enhancer
loop_chr1-chr1-11063|K562_RAD21_17m	chr1:244367026-244367554|Enhancer	chr1:244367633-244367747|Enhancer
loop_chr1-chr1-11065|K562_RAD21_17m	chr1:167826879-167827038|Enhancer	chr1:167827128-167827530|Enhancer
loop_chr1-chr1-11067|K562_RAD21_17m	chr1:15384275-15384437|Enhancer	chr1:15384519-15384767|Enhancer
loop_chr1-chr1-11068|K562_RAD21_17m	chr1:95240216-95240628|Enhancer	chr1:95240868-95241001|Enhancer
loop_chr1-chr1-11070|K562_RAD21_17m	chr1:32003414-32003731|Enhancer	chr1:32003737-32004409|Enhancer
loop_chr1-chr1-11073|K562_RAD21_17m	chr1:114288739-114288801|Enhancer	chr1:114288820-114289238|Enhancer
loop_chr1-chr1-11075|K562_RAD21_17m	chr1:234546957-234547151|Enhancer	chr1:234547192-234547676|Enhancer
loop_chr1-chr1-11076|K562_RAD21_17m	chr1:84747033-84747204|Enhancer	chr1:84747230-84747531|Enhancer
loop_chr1-chr1-11080|K562_RAD21_17m	chr1:159828981-159829427|Enhancer	chr1:159829431-159829664|Enhancer
loop_chr1-chr1-11082|K562_RAD21_17m	chr1:39875426-39875478|Enhancer	chr1:39875559-39875634|Enhancer
loop_chr1-chr1-11083|K562_RAD21_17m	chr1:154009566-154010077|Enhancer	chr1:154009566-154010077|Enhancer
loop_chr1-chr1-11085|K562_RAD21_17m	chr1:152486545-152486582|Enhancer	chr1:152486664-152486778|Enhancer
loop_chr1-chr1-11093|K562_RAD21_17m	chr1:30881005-30881128|Enhancer	chr1:30881152-30881308|Enhancer
loop_chr1-chr1-11094|K562_RAD21_17m	chr1:113038755-113038892|Enhancer	chr1:113039006-113039013|Enhancer
loop_chr1-chr1-11096|K562_RAD21_17m	chr1:218317305-218317709|Enhancer	chr1:218317806-218317946|Enhancer
loop_chr1-chr1-11097|K562_RAD21_17m	chr1:119373579-119373906|Enhancer	chr1:119374006-119374220|Enhancer
loop_chr1-chr1-11103|K562_RAD21_17m	chr1:58773613-58773685|Enhancer	chr1:58773966-58774041|Enhancer
loop_chr1-chr1-11104|K562_RAD21_17m	chr1:213061271-213061468|Enhancer	chr1:213061470-213062106|Enhancer
loop_chr1-chr1-11106|K562_RAD21_17m	chr1:110871422-110871511|Promoter	chr1:110871654-110871786|Promoter
loop_chr1-chr1-11107|K562_RAD21_17m	chr1:110652976-110653207|Enhancer	chr1:110653316-110653447|Enhancer
loop_chr1-chr1-11113|K562_RAD21_17m	chr1:195965567-195965684|Enhancer	chr1:195965713-195965807|Enhancer
loop_chr1-chr1-11115|K562_RAD21_17m	chr1:246029601-246029694|Enhancer	chr1:246029715-246030031|Enhancer
loop_chr1-chr1-11116|K562_RAD21_17m	chr1:234322777-234323968|Enhancer	chr1:234326584-234326844|Enhancer
loop_chr1-chr1-11120|K562_RAD21_17m	chr1:66954896-66955034|Enhancer	chr1:66955058-66955229|Enhancer
loop_chr1-chr1-11123|K562_RAD21_17m	chr1:10746556-10746814|Enhancer	chr1:10746831-10746931|Enhancer
loop_chr1-chr1-11125|K562_RAD21_17m	chr1:3759850-3759975|Enhancer	chr1:3760117-3760199|Enhancer
loop_chr1-chr1-11126|K562_RAD21_17m	chr1:234358091-234358412|Promoter	chr1:234358423-234358657|Promoter
loop_chr1-chr1-11129|K562_RAD21_17m	chr1:221263823-221263898|Enhancer	chr1:221263922-221264189|Enhancer
loop_chr1-chr1-11130|K562_RAD21_17m	chr1:209267991-209268158|Promoter	chr1:209268206-209268318|Promoter
loop_chr1-chr1-11131|K562_RAD21_17m	chr1:28956053-28956180|Enhancer	chr1:28956370-28956538|Enhancer
loop_chr1-chr1-11132|K562_RAD21_17m	chr1:167606426-167606487|Enhancer	chr1:167606696-167606724|Enhancer
loop_chr1-chr1-11135|K562_RAD21_17m	chr1:150001148-150001461|Enhancer	chr1:150001513-150001741|Enhancer
loop_chr1-chr1-11136|K562_RAD21_17m	chr1:167614331-167614666|Enhancer	chr1:167614725-167615059|Enhancer
loop_chr1-chr1-11140|K562_RAD21_17m	chr1:24940491-24940703|Enhancer	chr1:24940741-24940968|Enhancer
loop_chr1-chr1-11143|K562_RAD21_17m	chr1:244461355-244461499|Promoter	chr1:244461549-244461784|Promoter
loop_chr1-chr1-11144|K562_RAD21_17m	chr1:15360307-15360618|Enhancer	chr1:15360746-15361036|Enhancer
loop_chr1-chr1-11148|K562_RAD21_17m	chr1:203175085-203175129|Promoter	chr1:203175178-203175407|Promoter
loop_chr1-chr1-11153|K562_RAD21_17m	chr1:230826209-230826512|Promoter	chr1:230826605-230826806|Promoter
loop_chr1-chr1-11157|K562_RAD21_17m	chr1:28193190-28193291|Promoter	chr1:28193339-28193550|Promoter
loop_chr1-chr1-11161|K562_RAD21_17m	chr1:12491109-12491208|Enhancer	chr1:12491314-12491661|Enhancer
loop_chr1-chr1-11162|K562_RAD21_17m	chr1:35136869-35136900|Enhancer	chr1:35136976-35137123|Enhancer
loop_chr1-chr1-11168|K562_RAD21_17m|loop_chr1-chr1-5534|GM12878_RAD21_17m	chr1:23807646-23812902|Enhancer	chr1:23854426-23856009|Enhancer
loop_chr1-chr1-11171|K562_RAD21_17m	chr1:119631668-119631784|Enhancer	chr1:119631791-119631876|Enhancer
loop_chr1-chr1-11172|K562_RAD21_17m	chr1:19501382-19502196|Enhancer	chr1:19502392-19502701|Enhancer
loop_chr1-chr1-11174|K562_RAD21_17m	chr1:159775471-159775776|Enhancer	chr1:159775929-159776094|Enhancer
loop_chr1-chr1-11183|K562_RAD21_17m	chr1:161101153-161101293|Enhancer	chr1:161101374-161101503|Enhancer
loop_chr1-chr1-11186|K562_RAD21_17m	chr1:220678661-220681277|Enhancer	chr1:220678661-220681277|Enhancer
loop_chr1-chr1-11188|K562_RAD21_17m	chr1:226036479-226036565|Enhancer	chr1:226036647-226036903|Enhancer
loop_chr1-chr1-11190|K562_RAD21_17m	chr1:19560905-19561004|Enhancer	chr1:19561011-19561207|Enhancer
loop_chr1-chr1-11192|K562_RAD21_17m	chr1:159851119-159851697|Promoter	chr1:159851119-159851697|Promoter
loop_chr1-chr1-11193|K562_RAD21_17m	chr1:161200659-161200914|Promoter	chr1:161201044-161201338|Promoter
loop_chr1-chr1-11195|K562_RAD21_17m	chr1:166880325-166880500|Enhancer	chr1:166880517-166880702|Enhancer
loop_chr1-chr1-11197|K562_RAD21_17m	chr1:155857032-155857153|Enhancer	chr1:155857212-155857296|Enhancer
loop_chr1-chr1-11198|K562_RAD21_17m	chr1:116754959-116755360|Promoter	chr1:116755676-116755847|Promoter
loop_chr1-chr1-11199|K562_RAD21_17m	chr1:31082218-31082405|Enhancer	chr1:31082487-31082692|Enhancer
loop_chr1-chr1-11200|K562_RAD21_17m	chr1:147515376-147515477|Enhancer	chr1:147515522-147515626|Enhancer
loop_chr1-chr1-11201|K562_RAD21_17m	chr1:213276661-213276760|Enhancer	chr1:213276880-213277079|Enhancer
loop_chr1-chr1-11204|K562_RAD21_17m	chr1:150734846-150735150|Enhancer	chr1:150735318-150735670|Enhancer
loop_chr1-chr1-11205|K562_RAD21_17m	chr1:223645987-223646389|Promoter	chr1:223646405-223646693|Enhancer
loop_chr1-chr1-11206|K562_RAD21_17m	chr1:28077012-28077298|Enhancer	chr1:28077341-28077430|Enhancer
loop_chr1-chr1-11207|K562_RAD21_17m	chr1:200715297-200715863|Enhancer	chr1:200715867-200716280|Enhancer
loop_chr1-chr1-11208|K562_RAD21_17m	chr1:75763853-75764443|Enhancer	chr1:75764509-75764713|Enhancer
loop_chr1-chr1-11210|K562_RAD21_17m	chr1:46053314-46053589|Enhancer	chr1:46053709-46054197|Enhancer
loop_chr1-chr1-11213|K562_RAD21_17m	chr1:30478800-30479021|Enhancer	chr1:30479072-30479300|Enhancer
loop_chr1-chr1-11214|K562_RAD21_17m	chr1:244007472-244007557|Enhancer	chr1:244007656-244007912|Enhancer
loop_chr1-chr1-11216|K562_RAD21_17m	chr1:234482942-234483043|Enhancer	chr1:234483152-234483487|Enhancer
loop_chr1-chr1-11217|K562_RAD21_17m	chr1:26263062-26263301|Promoter	chr1:26263062-26263301|Promoter
loop_chr1-chr1-11221|K562_RAD21_17m	chr1:226596746-226596992|Enhancer	chr1:226597021-226597192|Enhancer
loop_chr1-chr1-11222|K562_RAD21_17m	chr1:223834591-223835024|Enhancer	chr1:223835073-223835279|Enhancer
loop_chr1-chr1-11223|K562_RAD21_17m	chr1:77313613-77313692|Enhancer	chr1:77313748-77313960|Enhancer
loop_chr1-chr1-11224|K562_RAD21_17m	chr1:24097281-24097644|Enhancer	chr1:24097681-24097750|Enhancer
loop_chr1-chr1-11225|K562_RAD21_17m	chr1:39363398-39363636|Enhancer	chr1:39363729-39364037|Enhancer
loop_chr1-chr1-11229|K562_RAD21_17m	chr1:211556085-211556157|Enhancer	chr1:211556316-211556735|Enhancer
loop_chr1-chr1-11230|K562_RAD21_17m	chr1:168039937-168040066|Enhancer	chr1:168040096-168040518|Enhancer
loop_chr1-chr1-11233|K562_RAD21_17m	chr1:225660545-225660865|Enhancer	chr1:225660894-225661189|Enhancer
loop_chr1-chr1-11234|K562_RAD21_17m	chr1:9404462-9404609|Enhancer	chr1:9404660-9404760|Enhancer
loop_chr1-chr1-11236|K562_RAD21_17m	chr1:46498431-46498608|Enhancer	chr1:46498636-46499022|Enhancer
loop_chr1-chr1-11237|K562_RAD21_17m	chr1:36416910-36417073|Promoter	chr1:36417110-36417284|Promoter
loop_chr1-chr1-11239|K562_RAD21_17m	chr1:183942889-183943053|Enhancer	chr1:183943056-183943458|Enhancer
loop_chr1-chr1-11243|K562_RAD21_17m	chr1:147098209-147098410|Enhancer	chr1:147098481-147099015|Enhancer
loop_chr1-chr1-11245|K562_RAD21_17m	chr1:205748133-205748248|Promoter	chr1:205748585-205749311|Promoter
loop_chr1-chr1-11246|K562_RAD21_17m	chr1:22981654-22981945|Enhancer	chr1:22981948-22982351|Enhancer
loop_chr1-chr1-11248|K562_RAD21_17m	chr1:99867321-99867511|Enhancer	chr1:99867588-99867715|Enhancer
loop_chr1-chr1-11249|K562_RAD21_17m	chr1:39399659-39399681|Enhancer	chr1:39399748-39399813|Enhancer
loop_chr1-chr1-11251|K562_RAD21_17m	chr1:111202828-111203013|Promoter	chr1:111203088-111203225|Promoter
