anchor	chrom	start	end	type	nearestDistanceToTSS	nearestGene	nearestGeneLoc
chr13:36839213-36839231|Enhancer	chr13	36839213	36839231	Enhancer	10824	SMAD9-IT1	chr13:36849366-36850046|-|SMAD9-IT1
chr13:37042112-37042353|Enhancer	chr13	37042112	37042353	Enhancer	17480	SUPT20H	chr13:37009312-37059713|-|SUPT20H
chr13:37042404-37042762|Enhancer	chr13	37042404	37042762	Enhancer	17130	SUPT20H	chr13:37009312-37059713|-|SUPT20H
chr13:37870425-37870847|Promoter	chr13	37870425	37870847	Promoter	0	TRPC4	chr13:37636636-37870425|-|TRPC4
chr13:37918539-37918758|Enhancer	chr13	37918539	37918758	Enhancer	15916	LINC02334	chr13:37934565-38048169|+|LINC02334
chr13:37918843-37918983|Enhancer	chr13	37918843	37918983	Enhancer	15652	LINC02334	chr13:37934565-38048169|+|LINC02334
chr13:38044171-38046795|Enhancer	chr13	38044171	38046795	Enhancer	50763	HSPD1P9	chr13:37993085-37994720|-|HSPD1P9
chr13:40349522-40349636|Enhancer	chr13	40349522	40349636	Enhancer	57861	RN7SKP2	chr13:40407122-40407440|-|RN7SKP2
chr13:40349817-40349929|Enhancer	chr13	40349817	40349929	Enhancer	57567	RN7SKP2	chr13:40407122-40407440|-|RN7SKP2
chr13:40541111-40541243|Enhancer	chr13	40541111	40541243	Enhancer	60105	LINC00598	chr13:40079106-40481072|-|LINC00598
chr13:40541458-40541696|Enhancer	chr13	40541458	40541696	Enhancer	60505	LINC00598	chr13:40079106-40481072|-|LINC00598
chr13:40568225-40568373|Enhancer	chr13	40568225	40568373	Enhancer	50439	RLIMP1	chr13:40618738-40621348|+|RLIMP1
chr13:40568579-40568620|Enhancer	chr13	40568579	40568620	Enhancer	50138	RLIMP1	chr13:40618738-40621348|+|RLIMP1
chr13:40932374-40932395|Enhancer	chr13	40932374	40932395	Enhancer	10610	SUGT1P3	chr13:40882577-40921774|-|SUGT1P3
chr13:40932777-40932863|Enhancer	chr13	40932777	40932863	Enhancer	11046	SUGT1P3	chr13:40882577-40921774|-|SUGT1P3
chr13:41081181-41081226|Enhancer	chr13	41081181	41081226	Enhancer	19694	WBP4	chr13:41061509-41084006|+|WBP4
chr13:41081343-41081381|Enhancer	chr13	41081343	41081381	Enhancer	19738	MIR3168	chr13:41101019-41101100|-|MIR3168
chr13:41648939-41648959|Enhancer	chr13	41648939	41648959	Enhancer	80554	MIR5006	chr13:41568286-41568395|-|MIR5006
chr13:41649112-41649350|Enhancer	chr13	41649112	41649350	Enhancer	80836	MIR5006	chr13:41568286-41568395|-|MIR5006
chr13:44297253-44297324|Enhancer	chr13	44297253	44297324	Enhancer	54096	AL589745.1	chr13:44234118-44243192|-|AL589745.1
chr13:44297431-44297489|Enhancer	chr13	44297431	44297489	Enhancer	54268	AL589745.1	chr13:44234118-44243192|-|AL589745.1
chr13:44381668-44383314|Enhancer	chr13	44381668	44383314	Enhancer	8667	SERP2	chr13:44373824-44397714|+|SERP2
chr13:44437051-44438210|Promoter	chr13	44437051	44438210	Promoter	0	AL139184.1	chr13:44437057-44464921|+|AL139184.1
chr13:45001037-45001177|Promoter	chr13	45001037	45001177	Promoter	1043	RN7SL49P	chr13:45002150-45002447|+|RN7SL49P
chr13:45001304-45001360|Promoter	chr13	45001304	45001360	Promoter	818	RN7SL49P	chr13:45002150-45002447|+|RN7SL49P
chr13:45553984-45554194|Promoter	chr13	45553984	45554194	Promoter	953	TIMM9P3	chr13:45552863-45553136|-|TIMM9P3
chr13:45554278-45554345|Promoter	chr13	45554278	45554345	Promoter	1175	TIMM9P3	chr13:45552863-45553136|-|TIMM9P3
chr13:45842304-45842328|Enhancer	chr13	45842304	45842328	Enhancer	9437	SIAH3	chr13:45777242-45851753|-|SIAH3
chr13:45842445-45842642|Enhancer	chr13	45842445	45842642	Enhancer	9209	SIAH3	chr13:45777242-45851753|-|SIAH3
chr13:46070156-46072123|Enhancer	chr13	46070156	46072123	Enhancer	18299	CPB2-AS1	chr13:46052840-46122670|+|CPB2-AS1
chr13:46126485-46126755|Enhancer	chr13	46126485	46126755	Enhancer	21587	CPB2	chr13:46053186-46105033|-|CPB2
chr13:47797446-47797661|Enhancer	chr13	47797446	47797661	Enhancer	30468	RPL27AP8	chr13:47766640-47767085|-|RPL27AP8
chr13:47797721-47797805|Enhancer	chr13	47797721	47797805	Enhancer	30678	RPL27AP8	chr13:47766640-47767085|-|RPL27AP8
chr13:48146481-48146916|Enhancer	chr13	48146481	48146916	Enhancer	12164	POLR2KP2	chr13:48134358-48134534|-|POLR2KP2
chr13:48147005-48147207|Enhancer	chr13	48147005	48147207	Enhancer	12572	POLR2KP2	chr13:48134358-48134534|-|POLR2KP2
chr13:48963546-48963728|Enhancer	chr13	48963546	48963728	Enhancer	12275	FNDC3A	chr13:48975912-49209779|+|FNDC3A
chr13:48963795-48963885|Enhancer	chr13	48963795	48963885	Enhancer	12072	FNDC3A	chr13:48975912-49209779|+|FNDC3A
chr13:48979024-48979151|Enhancer	chr13	48979024	48979151	Enhancer	2220	AL161421.1	chr13:48974967-48976867|-|AL161421.1
chr13:48979345-48979360|Enhancer	chr13	48979345	48979360	Enhancer	2485	AL161421.1	chr13:48974967-48976867|-|AL161421.1
chr13:49607172-49607182|Enhancer	chr13	49607172	49607182	Enhancer	13137	AL135901.1	chr13:49620314-49620646|+|AL135901.1
chr13:49608908-49608940|Enhancer	chr13	49608908	49608940	Enhancer	11390	AL135901.1	chr13:49620314-49620646|+|AL135901.1
chr13:49820678-49821584|Enhancer	chr13	49820678	49821584	Enhancer	28245	AL136301.1	chr13:49792886-49793307|+|AL136301.1
chr13:49848109-49848167|Enhancer	chr13	49848109	49848167	Enhancer	41590	RNY4P30	chr13:49889634-49889728|-|RNY4P30
chr13:49973233-49973481|Enhancer	chr13	49973233	49973481	Enhancer	23144	MIR3613	chr13:49996415-49996501|-|MIR3613
chr13:49973609-49973799|Enhancer	chr13	49973609	49973799	Enhancer	22797	MIR3613	chr13:49996415-49996501|-|MIR3613
chr13:50007873-50008146|Enhancer	chr13	50007873	50008146	Enhancer	7244	KCNRG	chr13:50015254-50020922|+|KCNRG
chr13:50008485-50008550|Enhancer	chr13	50008485	50008550	Enhancer	6736	KCNRG	chr13:50015254-50020922|+|KCNRG
chr13:50092344-50092492|Enhancer	chr13	50092344	50092492	Enhancer	6913	RPL18P10	chr13:50099331-50099868|+|RPL18P10
chr13:50092551-50092665|Enhancer	chr13	50092551	50092665	Enhancer	6723	RPL18P10	chr13:50099331-50099868|+|RPL18P10
chr13:50326529-50326700|Enhancer	chr13	50326529	50326700	Enhancer	35148	RPL34P26	chr13:50361410-50361763|-|RPL34P26
chr13:50326736-50326802|Enhancer	chr13	50326736	50326802	Enhancer	34994	RPL34P26	chr13:50361410-50361763|-|RPL34P26
chr13:51067959-51068229|Enhancer	chr13	51067959	51068229	Enhancer	12768	GUCY1B2	chr13:50994511-51080862|-|GUCY1B2
chr13:51070168-51070276|Enhancer	chr13	51070168	51070276	Enhancer	10640	GUCY1B2	chr13:50994511-51080862|-|GUCY1B2
chr13:51731311-51731340|Enhancer	chr13	51731311	51731340	Enhancer	72512	AL162377.1	chr13:51803838-51813832|+|AL162377.1
chr13:51731525-51731799|Enhancer	chr13	51731525	51731799	Enhancer	72176	AL162377.1	chr13:51803838-51813832|+|AL162377.1
chr13:51934688-51936142|Enhancer	chr13	51934688	51936142	Enhancer	14164	AL162377.2	chr13:51921251-51921587|+|AL162377.2
chr13:51947530-51947719|Enhancer	chr13	51947530	51947719	Enhancer	19117	FABP5P2	chr13:51966742-51967149|+|FABP5P2
chr13:51947822-51947973|Enhancer	chr13	51947822	51947973	Enhancer	18844	FABP5P2	chr13:51966742-51967149|+|FABP5P2
chr13:52127876-52128822|Promoter	chr13	52127876	52128822	Promoter	542	AL139082.1	chr13:52128891-52132723|+|AL139082.1
chr13:52169145-52169220|Promoter	chr13	52169145	52169220	Promoter	861	AL139082.2	chr13:52167954-52168321|-|AL139082.2
chr13:52169397-52169649|Promoter	chr13	52169397	52169649	Promoter	1202	AL139082.2	chr13:52167954-52168321|-|AL139082.2
chr13:52875190-52875440|Enhancer	chr13	52875190	52875440	Enhancer	26674	PCDH8	chr13:52842889-52848641|-|PCDH8
chr13:52875483-52875591|Enhancer	chr13	52875483	52875591	Enhancer	26896	PCDH8	chr13:52842889-52848641|-|PCDH8
chr13:53069003-53069051|Enhancer	chr13	53069003	53069051	Enhancer	40214	OLFM4	chr13:53028813-53052057|+|OLFM4
chr13:53069289-53069357|Enhancer	chr13	53069289	53069357	Enhancer	40510	OLFM4	chr13:53028813-53052057|+|OLFM4
chr13:57687920-57688095|Enhancer	chr13	57687920	57688095	Enhancer	54432	AL445288.1	chr13:57632759-57633575|-|AL445288.1
chr13:57688246-57688437|Enhancer	chr13	57688246	57688437	Enhancer	54766	AL445288.1	chr13:57632759-57633575|-|AL445288.1
chr13:59468125-59468513|Enhancer	chr13	59468125	59468513	Enhancer	11751	RNU7-88P	chr13:59480070-59480132|+|RNU7-88P
chr13:59468588-59468932|Enhancer	chr13	59468588	59468932	Enhancer	11310	RNU7-88P	chr13:59480070-59480132|+|RNU7-88P
chr13:59494741-59494906|Enhancer	chr13	59494741	59494906	Enhancer	14753	RNU7-88P	chr13:59480070-59480132|+|RNU7-88P
chr13:59495120-59495260|Enhancer	chr13	59495120	59495260	Enhancer	15120	RNU7-88P	chr13:59480070-59480132|+|RNU7-88P
chr13:60163834-60164795|Promoter	chr13	60163834	60164795	Promoter	0	DIAPH3	chr13:59665583-60163987|-|DIAPH3
chr13:60176216-60176810|Enhancer	chr13	60176216	60176810	Enhancer	11317	RNY4P28	chr13:60187738-60187830|-|RNY4P28
chr13:60180596-60180726|Enhancer	chr13	60180596	60180726	Enhancer	7169	RNY4P28	chr13:60187738-60187830|-|RNY4P28
chr13:60226374-60227038|Enhancer	chr13	60226374	60227038	Enhancer	11760	LINC00434	chr13:60214352-60214946|-|LINC00434
chr13:69233759-69234130|Enhancer	chr13	69233759	69234130	Enhancer	11620	LINC00383	chr13:69222324-69322190|+|LINC00383
chr13:69234204-69234291|Enhancer	chr13	69234204	69234291	Enhancer	11923	LINC00383	chr13:69222324-69322190|+|LINC00383
chr13:72696195-72696383|Enhancer	chr13	72696195	72696383	Enhancer	7404	RPL21P110	chr13:72703693-72704138|+|RPL21P110
chr13:72696628-72696750|Enhancer	chr13	72696628	72696750	Enhancer	7004	RPL21P110	chr13:72703693-72704138|+|RPL21P110
chr13:72775169-72775618|Enhancer	chr13	72775169	72775618	Enhancer	6702	DIS3	chr13:72752169-72782096|-|DIS3
chr13:72776889-72777239|Enhancer	chr13	72776889	72777239	Enhancer	5032	DIS3	chr13:72752169-72782096|-|DIS3
chr13:73181528-73181638|Enhancer	chr13	73181528	73181638	Enhancer	9945	RNU4-10P	chr13:73191528-73191667|+|RNU4-10P
chr13:73182082-73182282|Enhancer	chr13	73182082	73182282	Enhancer	9346	RNU4-10P	chr13:73191528-73191667|+|RNU4-10P
chr13:73578672-73578895|Enhancer	chr13	73578672	73578895	Enhancer	14539	LINC00392	chr13:73564244-73588070|+|LINC00392
chr13:73578950-73579236|Enhancer	chr13	73578950	73579236	Enhancer	14849	LINC00392	chr13:73564244-73588070|+|LINC00392
chr13:74024021-74024359|Enhancer	chr13	74024021	74024359	Enhancer	29141	KLF12	chr13:73686089-73995049|-|KLF12
chr13:74024558-74024585|Enhancer	chr13	74024558	74024585	Enhancer	29522	KLF12	chr13:73686089-73995049|-|KLF12
chr13:74905646-74905671|Enhancer	chr13	74905646	74905671	Enhancer	77105	RIOK3P1	chr13:74828553-74830080|+|RIOK3P1
chr13:74905836-74905873|Enhancer	chr13	74905836	74905873	Enhancer	77301	RIOK3P1	chr13:74828553-74830080|+|RIOK3P1
chr13:75691299-75691326|Enhancer	chr13	75691299	75691326	Enhancer	2115	FAM204CP	chr13:75688556-75689197|-|FAM204CP
chr13:75691394-75691469|Enhancer	chr13	75691394	75691469	Enhancer	2234	FAM204CP	chr13:75688556-75689197|-|FAM204CP
chr13:77003698-77003805|Enhancer	chr13	77003698	77003805	Enhancer	11673	AC001226.2	chr13:76992078-77078025|+|AC001226.2
chr13:77003923-77003964|Enhancer	chr13	77003923	77003964	Enhancer	11865	AC001226.2	chr13:76992078-77078025|+|AC001226.2
chr13:78603626-78603923|Promoter	chr13	78603626	78603923	Promoter	222	POU4F1	chr13:78598362-78603552|-|POU4F1
chr13:78605039-78605743|Promoter	chr13	78605039	78605743	Promoter	1839	POU4F1	chr13:78598362-78603552|-|POU4F1
chr13:80161524-80161533|Enhancer	chr13	80161524	80161533	Enhancer	27160	AL137781.1	chr13:80115733-80134368|-|AL137781.1
chr13:80162950-80162951|Enhancer	chr13	80162950	80162951	Enhancer	28582	AL137781.1	chr13:80115733-80134368|-|AL137781.1
chr13:80565252-80565305|Enhancer	chr13	80565252	80565305	Enhancer	54788	HNRNPA1P31	chr13:80619098-80620067|-|HNRNPA1P31
chr13:80565710-80566011|Enhancer	chr13	80565710	80566011	Enhancer	54206	HNRNPA1P31	chr13:80619098-80620067|-|HNRNPA1P31
chr13:80815137-80815194|Enhancer	chr13	80815137	80815194	Enhancer	73182	ARF4P4	chr13:80888348-80888867|+|ARF4P4
chr13:80815435-80815493|Enhancer	chr13	80815435	80815493	Enhancer	72884	ARF4P4	chr13:80888348-80888867|+|ARF4P4
chr13:80847948-80848339|Enhancer	chr13	80847948	80848339	Enhancer	40204	ARF4P4	chr13:80888348-80888867|+|ARF4P4
chr13:80848421-80848841|Enhancer	chr13	80848421	80848841	Enhancer	39717	ARF4P4	chr13:80888348-80888867|+|ARF4P4
chr13:80869294-80869486|Enhancer	chr13	80869294	80869486	Enhancer	18958	ARF4P4	chr13:80888348-80888867|+|ARF4P4
chr13:80869643-80869807|Enhancer	chr13	80869643	80869807	Enhancer	18623	ARF4P4	chr13:80888348-80888867|+|ARF4P4
chr13:82632543-82632713|Enhancer	chr13	82632543	82632713	Enhancer	190503	GYG1P2	chr13:82823131-82824136|+|GYG1P2
chr13:82632806-82632842|Enhancer	chr13	82632806	82632842	Enhancer	190307	GYG1P2	chr13:82823131-82824136|+|GYG1P2
chr13:83045973-83046610|Enhancer	chr13	83045973	83046610	Enhancer	99248	AL512782.1	chr13:83145540-83145903|+|AL512782.1
chr13:83046613-83046763|Enhancer	chr13	83046613	83046763	Enhancer	98852	AL512782.1	chr13:83145540-83145903|+|AL512782.1
chr13:83693833-83694002|Enhancer	chr13	83693833	83694002	Enhancer	183973	AL355481.1	chr13:83877891-83892570|+|AL355481.1
chr13:83694044-83694054|Enhancer	chr13	83694044	83694054	Enhancer	183842	AL355481.1	chr13:83877891-83892570|+|AL355481.1
chr13:84739061-84739407|Enhancer	chr13	84739061	84739407	Enhancer	176870	LINC00333	chr13:84562364-84563236|+|LINC00333
chr13:84739435-84739681|Enhancer	chr13	84739435	84739681	Enhancer	177194	LINC00333	chr13:84562364-84563236|+|LINC00333
chr13:86876208-86876515|Enhancer	chr13	86876208	86876515	Enhancer	35556	LINC00430	chr13:86911918-86937108|+|LINC00430
chr13:86876625-86876871|Enhancer	chr13	86876625	86876871	Enhancer	35170	LINC00430	chr13:86911918-86937108|+|LINC00430
chr13:89859247-89859434|Enhancer	chr13	89859247	89859434	Enhancer	25399	RPL7L1P1	chr13:89833157-89833941|-|RPL7L1P1
chr13:89859622-89859710|Enhancer	chr13	89859622	89859710	Enhancer	25725	RPL7L1P1	chr13:89833157-89833941|-|RPL7L1P1
chr13:90221750-90221860|Enhancer	chr13	90221750	90221860	Enhancer	8579	KRT18P27	chr13:90230384-90231682|+|KRT18P27
chr13:90221949-90222115|Enhancer	chr13	90221949	90222115	Enhancer	8352	KRT18P27	chr13:90230384-90231682|+|KRT18P27
chr13:90334404-90334458|Enhancer	chr13	90334404	90334458	Enhancer	103249	MIR622	chr13:90231182-90231277|+|MIR622
chr13:90334627-90334648|Enhancer	chr13	90334627	90334648	Enhancer	103455	MIR622	chr13:90231182-90231277|+|MIR622
chr13:90401391-90401510|Enhancer	chr13	90401391	90401510	Enhancer	91836	LINC01049	chr13:90493287-90535080|+|LINC01049
chr13:90401659-90401718|Enhancer	chr13	90401659	90401718	Enhancer	91598	LINC01049	chr13:90493287-90535080|+|LINC01049
chr13:90547663-90547749|Enhancer	chr13	90547663	90547749	Enhancer	54419	LINC01049	chr13:90493287-90535080|+|LINC01049
chr13:90548037-90548104|Enhancer	chr13	90548037	90548104	Enhancer	54783	LINC01049	chr13:90493287-90535080|+|LINC01049
chr13:90584586-90584851|Enhancer	chr13	90584586	90584851	Enhancer	91431	LINC01049	chr13:90493287-90535080|+|LINC01049
chr13:90584899-90584919|Enhancer	chr13	90584899	90584919	Enhancer	91622	LINC01049	chr13:90493287-90535080|+|LINC01049
chr13:90628318-90628363|Enhancer	chr13	90628318	90628363	Enhancer	135053	LINC01049	chr13:90493287-90535080|+|LINC01049
chr13:90628559-90628753|Enhancer	chr13	90628559	90628753	Enhancer	135369	LINC01049	chr13:90493287-90535080|+|LINC01049
chr13:90642168-90643008|Enhancer	chr13	90642168	90643008	Enhancer	139281	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90643127-90643703|Enhancer	chr13	90643127	90643703	Enhancer	138454	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90649686-90649743|Enhancer	chr13	90649686	90649743	Enhancer	132154	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90650133-90650355|Enhancer	chr13	90650133	90650355	Enhancer	131625	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90650972-90651311|Enhancer	chr13	90650972	90651311	Enhancer	130727	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90651425-90651831|Enhancer	chr13	90651425	90651831	Enhancer	130241	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90670539-90670777|Enhancer	chr13	90670539	90670777	Enhancer	111211	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90670975-90671193|Enhancer	chr13	90670975	90671193	Enhancer	110785	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90790095-90790150|Enhancer	chr13	90790095	90790150	Enhancer	8253	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90790202-90790300|Enhancer	chr13	90790202	90790300	Enhancer	8382	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90839163-90839384|Enhancer	chr13	90839163	90839384	Enhancer	57404	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90839528-90840440|Enhancer	chr13	90839528	90840440	Enhancer	58115	RNU6-75P	chr13:90781766-90781869|-|RNU6-75P
chr13:90903032-90903538|Enhancer	chr13	90903032	90903538	Enhancer	23312	LINC00410	chr13:90890954-90926597|-|LINC00410
chr13:90903736-90904035|Enhancer	chr13	90903736	90904035	Enhancer	22711	LINC00410	chr13:90890954-90926597|-|LINC00410
chr13:90979967-90980417|Enhancer	chr13	90979967	90980417	Enhancer	43762	BRK1P2	chr13:91023732-91023954|-|BRK1P2
chr13:90980482-90980930|Enhancer	chr13	90980482	90980930	Enhancer	43248	BRK1P2	chr13:91023732-91023954|-|BRK1P2
chr13:91066114-91066329|Enhancer	chr13	91066114	91066329	Enhancer	23371	LINC00380	chr13:91087254-91089593|-|LINC00380
chr13:91066455-91066650|Enhancer	chr13	91066455	91066650	Enhancer	23040	LINC00380	chr13:91087254-91089593|-|LINC00380
chr13:91452947-91453073|Enhancer	chr13	91452947	91453073	Enhancer	32783	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91453160-91453358|Enhancer	chr13	91453160	91453358	Enhancer	32534	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91477671-91477933|Enhancer	chr13	91477671	91477933	Enhancer	7991	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91478005-91478297|Enhancer	chr13	91478005	91478297	Enhancer	7642	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91483091-91483196|Enhancer	chr13	91483091	91483196	Enhancer	2649	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91483392-91483582|Enhancer	chr13	91483392	91483582	Enhancer	2306	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91529489-91529682|Enhancer	chr13	91529489	91529682	Enhancer	43792	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91529826-91529920|Enhancer	chr13	91529826	91529920	Enhancer	44080	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91542318-91542392|Enhancer	chr13	91542318	91542392	Enhancer	56562	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91542475-91542669|Enhancer	chr13	91542475	91542669	Enhancer	56779	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91561754-91562190|Enhancer	chr13	91561754	91562190	Enhancer	76179	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91562238-91562385|Enhancer	chr13	91562238	91562385	Enhancer	76518	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91635804-91635970|Enhancer	chr13	91635804	91635970	Enhancer	150094	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91636110-91636311|Enhancer	chr13	91636110	91636311	Enhancer	150417	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91695023-91695171|Enhancer	chr13	91695023	91695171	Enhancer	209304	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91695176-91695292|Enhancer	chr13	91695176	91695292	Enhancer	209441	AL356118.1	chr13:91485793-91486870|+|AL356118.1
chr13:91770526-91770822|Enhancer	chr13	91770526	91770822	Enhancer	223844	AL162456.1	chr13:91994518-91996523|+|AL162456.1
chr13:91770830-91771012|Enhancer	chr13	91770830	91771012	Enhancer	223597	AL162456.1	chr13:91994518-91996523|+|AL162456.1
chr13:91991532-91991627|Enhancer	chr13	91991532	91991627	Enhancer	2938	AL162456.1	chr13:91994518-91996523|+|AL162456.1
chr13:91991900-91991919|Enhancer	chr13	91991900	91991919	Enhancer	2608	AL162456.1	chr13:91994518-91996523|+|AL162456.1
chr13:92484647-92484936|Promoter	chr13	92484647	92484936	Promoter	185	GPC5-IT1	chr13:92484606-92510094|+|GPC5-IT1
chr13:92485132-92485325|Promoter	chr13	92485132	92485325	Promoter	622	GPC5-IT1	chr13:92484606-92510094|+|GPC5-IT1
chr13:92646621-92647286|Enhancer	chr13	92646621	92647286	Enhancer	12273	AL356737.1	chr13:92658994-92659227|-|AL356737.1
chr13:92647395-92647689|Enhancer	chr13	92647395	92647689	Enhancer	11685	AL356737.1	chr13:92658994-92659227|-|AL356737.1
chr13:93224333-93224379|Enhancer	chr13	93224333	93224379	Enhancer	2451	GPC6	chr13:93226807-94408020|+|GPC6
chr13:93224554-93224678|Enhancer	chr13	93224554	93224678	Enhancer	2191	GPC6	chr13:93226807-94408020|+|GPC6
chr13:93287451-93287679|Enhancer	chr13	93287451	93287679	Enhancer	60248	AL354811.1	chr13:93226612-93227317|-|AL354811.1
chr13:93287915-93287984|Enhancer	chr13	93287915	93287984	Enhancer	60632	AL354811.1	chr13:93226612-93227317|-|AL354811.1
chr13:94620434-94620494|Enhancer	chr13	94620434	94620494	Enhancer	18607	GPR180	chr13:94601857-94634661|+|GPR180
chr13:94798490-94798499|Enhancer	chr13	94798490	94798499	Enhancer	37479	RPL21P112	chr13:94760553-94761015|-|RPL21P112
chr13:94805595-94805597|Enhancer	chr13	94805595	94805597	Enhancer	44581	RPL21P112	chr13:94760553-94761015|-|RPL21P112
chr13:94928480-94928676|Enhancer	chr13	94928480	94928676	Enhancer	31463	LINC00557	chr13:94960041-94961319|+|LINC00557
chr13:94929112-94929284|Enhancer	chr13	94929112	94929284	Enhancer	30843	LINC00557	chr13:94960041-94961319|+|LINC00557
chr13:94950549-94950730|Enhancer	chr13	94950549	94950730	Enhancer	9401	LINC00557	chr13:94960041-94961319|+|LINC00557
chr13:95704518-95704739|Enhancer	chr13	95704518	95704739	Enhancer	10059	MTCYBP3	chr13:95694569-95695705|+|MTCYBP3
chr13:95833169-95834324|Enhancer	chr13	95833169	95834324	Enhancer	24139	HMGN1P24	chr13:95809310-95809607|-|HMGN1P24
chr13:96407264-96407430|Enhancer	chr13	96407264	96407430	Enhancer	19882	MIR4501	chr13:96427229-96427292|+|MIR4501
chr13:96408611-96409102|Enhancer	chr13	96408611	96409102	Enhancer	18372	MIR4501	chr13:96427229-96427292|+|MIR4501
chr13:97355266-97355375|Enhancer	chr13	97355266	97355375	Enhancer	7780	RNA5SP37	chr13:97362972-97363101|-|RNA5SP37
chr13:97356148-97356154|Enhancer	chr13	97356148	97356154	Enhancer	6950	RNA5SP37	chr13:97362972-97363101|-|RNA5SP37
chr13:97592960-97593359|Enhancer	chr13	97592960	97593359	Enhancer	84803	AL359502.1	chr13:97675011-97677963|-|AL359502.1
chr13:97593456-97593658|Enhancer	chr13	97593456	97593658	Enhancer	84406	AL359502.1	chr13:97675011-97677963|-|AL359502.1
chr13:98759473-98759502|Enhancer	chr13	98759473	98759502	Enhancer	6815	SLC15A1	chr13:98683801-98752672|-|SLC15A1
chr13:98759643-98759914|Enhancer	chr13	98759643	98759914	Enhancer	7106	SLC15A1	chr13:98683801-98752672|-|SLC15A1
chr13:98883592-98883885|Enhancer	chr13	98883592	98883885	Enhancer	11996	AL161420.1	chr13:98871742-98872005|+|AL161420.1
chr13:98884079-98884196|Enhancer	chr13	98884079	98884196	Enhancer	12395	AL161420.1	chr13:98871742-98872005|+|AL161420.1
chr13:99600382-99600463|Enhancer	chr13	99600382	99600463	Enhancer	6246	CLYBL	chr13:99606669-99897134|+|CLYBL
chr13:99614192-99615008|Enhancer	chr13	99614192	99615008	Enhancer	7931	CLYBL	chr13:99606669-99897134|+|CLYBL
chr13:99855485-99855754|Enhancer	chr13	99855485	99855754	Enhancer	116289	ZIC5	chr13:99962964-99971909|-|ZIC5
chr13:99856001-99856471|Enhancer	chr13	99856001	99856471	Enhancer	115673	ZIC5	chr13:99962964-99971909|-|ZIC5
chr13:99899105-99899169|Enhancer	chr13	99899105	99899169	Enhancer	72772	ZIC5	chr13:99962964-99971909|-|ZIC5
chr13:99899368-99899432|Enhancer	chr13	99899368	99899432	Enhancer	72509	ZIC5	chr13:99962964-99971909|-|ZIC5
chr13:100106765-100107178|Enhancer	chr13	100106765	100107178	Enhancer	17956	PCCA	chr13:100089015-100530435|+|PCCA
chr13:100107417-100107615|Enhancer	chr13	100107417	100107615	Enhancer	18501	PCCA	chr13:100089015-100530435|+|PCCA
chr13:100160453-100160499|Enhancer	chr13	100160453	100160499	Enhancer	9384	RPL15P18	chr13:100150481-100151092|-|RPL15P18
chr13:100160664-100160788|Enhancer	chr13	100160664	100160788	Enhancer	9634	RPL15P18	chr13:100150481-100151092|-|RPL15P18
chr13:100498228-100498622|Enhancer	chr13	100498228	100498622	Enhancer	17410	PCCA-AS1	chr13:100464440-100481015|-|PCCA-AS1
chr13:100498669-100499318|Enhancer	chr13	100498669	100499318	Enhancer	17978	PCCA-AS1	chr13:100464440-100481015|-|PCCA-AS1
chr13:103353769-103354045|Enhancer	chr13	103353769	103354045	Enhancer	10247	AL162717.1	chr13:103343660-103396450|+|AL162717.1
chr13:103354414-103354517|Enhancer	chr13	103354414	103354517	Enhancer	10805	AL162717.1	chr13:103343660-103396450|+|AL162717.1
chr13:103964581-103964592|Enhancer	chr13	103964581	103964592	Enhancer	519618	ATP6V1G1P7	chr13:103444620-103444968|-|ATP6V1G1P7
chr13:103964910-103964934|Enhancer	chr13	103964910	103964934	Enhancer	519954	ATP6V1G1P7	chr13:103444620-103444968|-|ATP6V1G1P7
