loopId	mergedAnchorA	mergedAnchorB
loop_chr6-chr6-18367|K562_RAD21_17m	chr6:35331397-35331409|Enhancer	chr6:35331587-35331672|Enhancer
loop_chr6-chr6-18370|K562_RAD21_17m	chr6:35840728-35840764|Enhancer	chr6:35840824-35840920|Enhancer
loop_chr6-chr6-18373|K562_RAD21_17m	chr6:12843242-12843424|Enhancer	chr6:12843823-12844315|Enhancer
loop_chr6-chr6-18375|K562_RAD21_17m	chr6:108658632-108658852|Enhancer	chr6:108658978-108659073|Enhancer
loop_chr6-chr6-18376|K562_RAD21_17m	chr6:151123276-151123450|Enhancer	chr6:151123513-151123671|Enhancer
loop_chr6-chr6-18378|K562_RAD21_17m	chr6:139973701-139973840|Enhancer	chr6:139973918-139974035|Enhancer
loop_chr6-chr6-18379|K562_RAD21_17m	chr6:105108247-105108341|Enhancer	chr6:105108425-105109178|Enhancer
loop_chr6-chr6-18380|K562_RAD21_17m	chr6:150322220-150322296|Enhancer	chr6:150322462-150322526|Enhancer
loop_chr6-chr6-18384|K562_RAD21_17m	chr6:100114573-100114625|Enhancer	chr6:100114768-100114772|Enhancer
loop_chr6-chr6-18386|K562_RAD21_17m	chr6:36833708-36833951|Enhancer	chr6:36834055-36834077|Enhancer
loop_chr6-chr6-18389|K562_RAD21_17m	chr6:38159420-38159510|Enhancer	chr6:38159683-38159895|Enhancer
loop_chr6-chr6-18391|K562_RAD21_17m	chr6:15158089-15158160|Enhancer	chr6:15158410-15158562|Enhancer
loop_chr6-chr6-18392|K562_RAD21_17m	chr6:149939090-149939196|Enhancer	chr6:149939473-149939520|Enhancer
loop_chr6-chr6-18394|K562_RAD21_17m	chr6:84911571-84911672|Enhancer	chr6:84911772-84911878|Enhancer
loop_chr6-chr6-18395|K562_RAD21_17m	chr6:13500643-13500705|Enhancer	chr6:13500739-13500945|Enhancer
loop_chr6-chr6-18396|K562_RAD21_17m	chr6:125174791-125174838|Enhancer	chr6:125174939-125175144|Enhancer
loop_chr6-chr6-18397|K562_RAD21_17m	chr6:163788578-163788809|Enhancer	chr6:163788925-163789162|Enhancer
loop_chr6-chr6-18398|K562_RAD21_17m	chr6:112938177-112938198|Enhancer	chr6:112938289-112938363|Enhancer
loop_chr6-chr6-18401|K562_RAD21_17m	chr6:28362733-28362760|Enhancer	chr6:28362901-28363020|Enhancer
loop_chr6-chr6-18404|K562_RAD21_17m	chr6:35194187-35194274|Enhancer	chr6:35194470-35194616|Enhancer
loop_chr6-chr6-18405|K562_RAD21_17m	chr6:70667660-70667698|Promoter	chr6:70667730-70667758|Promoter
loop_chr6-chr6-18407|K562_RAD21_17m	chr6:116014632-116014731|Enhancer	chr6:116014860-116015150|Enhancer
loop_chr6-chr6-18409|K562_RAD21_17m	chr6:143546757-143546759|Enhancer	chr6:143546891-143546899|Enhancer
loop_chr6-chr6-18411|K562_RAD21_17m	chr6:44036658-44036693|Enhancer	chr6:44036746-44036805|Enhancer
loop_chr6-chr6-18414|K562_RAD21_17m	chr6:35822310-35822335|Enhancer	chr6:35822532-35822662|Enhancer
loop_chr6-chr6-18416|K562_RAD21_17m	chr6:35507007-35507180|Enhancer	chr6:35507235-35507298|Enhancer
loop_chr6-chr6-18417|K562_RAD21_17m	chr6:20533275-20533278|Promoter	chr6:20533404-20533421|Promoter
loop_chr6-chr6-18418|K562_RAD21_17m	chr6:120487153-120487428|Enhancer	chr6:120487731-120487853|Enhancer
loop_chr6-chr6-18419|K562_RAD21_17m	chr6:41766684-41766793|Enhancer	chr6:41766928-41767109|Enhancer
loop_chr6-chr6-18423|K562_RAD21_17m	chr6:12913877-12913980|Enhancer	chr6:12914026-12914105|Enhancer
loop_chr6-chr6-18425|K562_RAD21_17m	chr6:82007183-82007271|Enhancer	chr6:82007499-82007585|Enhancer
loop_chr6-chr6-18426|K562_RAD21_17m	chr6:143112781-143112936|Enhancer	chr6:143113179-143113217|Enhancer
loop_chr6-chr6-18427|K562_RAD21_17m	chr6:156565663-156565683|Enhancer	chr6:156565950-156566066|Enhancer
loop_chr6-chr6-18428|K562_RAD21_17m	chr6:90106386-90106789|Enhancer	chr6:90106816-90106971|Enhancer
loop_chr6-chr6-18429|K562_RAD21_17m	chr6:169501988-169502249|Enhancer	chr6:169502350-169502594|Enhancer
loop_chr6-chr6-18432|K562_RAD21_17m	chr6:67484262-67484309|Enhancer	chr6:67484610-67484662|Enhancer
loop_chr6-chr6-18434|K562_RAD21_17m	chr6:26303715-26304041|Enhancer	chr6:26304073-26304403|Enhancer
loop_chr6-chr6-18435|K562_RAD21_17m	chr6:4952516-4952933|Enhancer	chr6:4953204-4953388|Enhancer
loop_chr6-chr6-18436|K562_RAD21_17m	chr6:39269372-39269413|Enhancer	chr6:39269623-39269731|Enhancer
loop_chr6-chr6-18438|K562_RAD21_17m	chr6:49666787-49666903|Enhancer	chr6:49667016-49667184|Enhancer
loop_chr6-chr6-18439|K562_RAD21_17m	chr6:28368024-28368125|Enhancer	chr6:28368231-28368272|Enhancer
loop_chr6-chr6-18440|K562_RAD21_17m	chr6:133749197-133749290|Enhancer	chr6:133749428-133749561|Enhancer
loop_chr6-chr6-18441|K562_RAD21_17m	chr6:143585202-143585253|Enhancer	chr6:143585496-143585542|Enhancer
loop_chr6-chr6-18442|K562_RAD21_17m	chr6:146994070-146994536|Enhancer	chr6:146994070-146994536|Enhancer
loop_chr6-chr6-18444|K562_RAD21_17m	chr6:155639062-155639101|Enhancer	chr6:155639443-155639471|Enhancer
loop_chr6-chr6-18445|K562_RAD21_17m	chr6:147718795-147718822|Enhancer	chr6:147718945-147719166|Enhancer
loop_chr6-chr6-18447|K562_RAD21_17m	chr6:14737099-14737286|Enhancer	chr6:14737454-14737477|Enhancer
loop_chr6-chr6-18450|K562_RAD21_17m	chr6:150675111-150675197|Enhancer	chr6:150675251-150675341|Enhancer
loop_chr6-chr6-18451|K562_RAD21_17m	chr6:87380997-87381000|Enhancer	chr6:87381449-87381459|Enhancer
loop_chr6-chr6-18453|K562_RAD21_17m	chr6:53330299-53330351|Enhancer	chr6:53330587-53330683|Enhancer
loop_chr6-chr6-18457|K562_RAD21_17m	chr6:163544513-163544677|Enhancer	chr6:163544928-163544951|Enhancer
loop_chr6-chr6-18458|K562_RAD21_17m	chr6:6861456-6861471|Enhancer	chr6:6861650-6861700|Enhancer
loop_chr6-chr6-18459|K562_RAD21_17m	chr6:109075651-109075707|Enhancer	chr6:109075958-109075981|Enhancer
loop_chr6-chr6-18461|K562_RAD21_17m	chr6:2638989-2639156|Enhancer	chr6:2639326-2639380|Enhancer
loop_chr6-chr6-18462|K562_RAD21_17m	chr6:151077792-151077801|Enhancer	chr6:151077884-151077913|Enhancer
loop_chr6-chr6-18463|K562_RAD21_17m	chr6:169973452-169973511|Enhancer	chr6:169973705-169973746|Enhancer
loop_chr6-chr6-18467|K562_RAD21_17m	chr6:168575772-168575818|Enhancer	chr6:168575989-168575993|Enhancer
loop_chr6-chr6-18468|K562_RAD21_17m	chr6:34218189-34218291|Promoter	chr6:34218404-34218550|Promoter
loop_chr6-chr6-18473|K562_RAD21_17m	chr6:109289854-109289910|Promoter	chr6:109289977-109290357|Promoter
loop_chr6-chr6-18474|K562_RAD21_17m	chr6:2222277-2222361|Enhancer	chr6:2222540-2222560|Enhancer
loop_chr6-chr6-18476|K562_RAD21_17m	chr6:160533289-160533295|Enhancer	chr6:160533703-160533704|Enhancer
loop_chr6-chr6-18477|K562_RAD21_17m	chr6:111246302-111246312|Enhancer	chr6:111246499-111246528|Enhancer
loop_chr6-chr6-18478|K562_RAD21_17m	chr6:163699746-163699824|Enhancer	chr6:163699946-163700008|Enhancer
loop_chr6-chr6-18479|K562_RAD21_17m	chr6:75894208-75894229|Enhancer	chr6:75894556-75894625|Enhancer
loop_chr6-chr6-18480|K562_RAD21_17m	chr6:42184258-42184280|Enhancer	chr6:42184398-42184447|Enhancer
loop_chr6-chr6-18483|K562_RAD21_17m	chr6:65964140-65964324|Enhancer	chr6:65964398-65964529|Enhancer
loop_chr6-chr6-18484|K562_RAD21_17m	chr6:166976572-166976885|Enhancer	chr6:166976916-166976943|Enhancer
loop_chr6-chr6-18485|K562_RAD21_17m	chr6:108805382-108805465|Enhancer	chr6:108805676-108805711|Enhancer
loop_chr6-chr6-18487|K562_RAD21_17m	chr6:7444520-7444649|Enhancer	chr6:7444738-7444958|Enhancer
loop_chr6-chr6-18489|K562_RAD21_17m	chr6:57323770-57323791|Enhancer	chr6:57323989-57324005|Enhancer
loop_chr6-chr6-18490|K562_RAD21_17m	chr6:42239099-42239113|Enhancer	chr6:42239302-42239484|Enhancer
loop_chr6-chr6-18494|K562_RAD21_17m	chr6:109767564-109767737|Enhancer	chr6:109767863-109767968|Enhancer
loop_chr6-chr6-18495|K562_RAD21_17m	chr6:167221310-167221384|Enhancer	chr6:167221688-167221811|Enhancer
loop_chr6-chr6-18496|K562_RAD21_17m	chr6:45375204-45375345|Enhancer	chr6:45375611-45375623|Enhancer
loop_chr6-chr6-18497|K562_RAD21_17m	chr6:137160184-137160355|Enhancer	chr6:137160551-137160574|Enhancer
loop_chr6-chr6-18500|K562_RAD21_17m	chr6:118365449-118365480|Enhancer	chr6:118365952-118366009|Enhancer
loop_chr6-chr6-18502|K562_RAD21_17m	chr6:10279344-10279910|Enhancer	chr6:10280098-10280315|Enhancer
loop_chr6-chr6-18504|K562_RAD21_17m	chr6:2058516-2058719|Enhancer	chr6:2058783-2058919|Enhancer
loop_chr6-chr6-18505|K562_RAD21_17m	chr6:13100685-13100869|Enhancer	chr6:13100974-13101149|Enhancer
loop_chr6-chr6-18506|K562_RAD21_17m	chr6:139396774-139396779|Enhancer	chr6:139397052-139397053|Enhancer
loop_chr6-chr6-18512|K562_RAD21_17m	chr6:34851638-34851713|Enhancer	chr6:34851898-34851987|Enhancer
loop_chr6-chr6-18513|K562_RAD21_17m	chr6:40197075-40197258|Enhancer	chr6:40197296-40197468|Enhancer
loop_chr6-chr6-18516|K562_RAD21_17m	chr6:6494875-6494957|Enhancer	chr6:6496232-6496318|Enhancer
loop_chr6-chr6-18517|K562_RAD21_17m	chr6:41893928-41893944|Promoter	chr6:41894090-41894111|Promoter
loop_chr6-chr6-18519|K562_RAD21_17m	chr6:110740318-110740482|Enhancer	chr6:110740592-110740700|Enhancer
loop_chr6-chr6-18520|K562_RAD21_17m	chr6:57084206-57084374|Enhancer	chr6:57084521-57084560|Enhancer
loop_chr6-chr6-18521|K562_RAD21_17m	chr6:153152582-153152591|Enhancer	chr6:153152769-153152891|Enhancer
loop_chr6-chr6-18522|K562_RAD21_17m	chr6:37090224-37090239|Promoter	chr6:37090292-37090329|Promoter
loop_chr6-chr6-18523|K562_RAD21_17m	chr6:15178217-15178230|Enhancer	chr6:15178323-15178436|Enhancer
loop_chr6-chr6-18524|K562_RAD21_17m	chr6:104938170-104938281|Enhancer	chr6:104938434-104938535|Enhancer
loop_chr6-chr6-18526|K562_RAD21_17m	chr6:42037267-42037275|Enhancer	chr6:42037510-42037521|Enhancer
loop_chr6-chr6-18529|K562_RAD21_17m	chr6:107485702-107485759|Enhancer	chr6:107485958-107485986|Enhancer
loop_chr6-chr6-18530|K562_RAD21_17m	chr6:82039863-82039889|Enhancer	chr6:82040564-82040570|Enhancer
loop_chr6-chr6-18531|K562_RAD21_17m	chr6:3007661-3007761|Enhancer	chr6:3007809-3007834|Enhancer
loop_chr6-chr6-18532|K562_RAD21_17m	chr6:148143062-148143109|Enhancer	chr6:148143245-148143305|Enhancer
loop_chr6-chr6-18535|K562_RAD21_17m	chr6:153711728-153711801|Enhancer	chr6:153711931-153712400|Enhancer
loop_chr6-chr6-18537|K562_RAD21_17m	chr6:158141718-158141813|Enhancer	chr6:158141970-158141987|Enhancer
loop_chr6-chr6-18539|K562_RAD21_17m	chr6:135306651-135306720|Enhancer	chr6:135306774-135306997|Enhancer
loop_chr6-chr6-18540|K562_RAD21_17m	chr6:14961156-14961219|Enhancer	chr6:14961280-14961615|Enhancer
loop_chr6-chr6-18546|K562_RAD21_17m	chr6:13028765-13028929|Enhancer	chr6:13029081-13029291|Enhancer
loop_chr6-chr6-18547|K562_RAD21_17m	chr6:158625469-158625811|Enhancer	chr6:158625833-158626116|Enhancer
loop_chr6-chr6-18551|K562_RAD21_17m	chr6:2478115-2478214|Enhancer	chr6:2478221-2478477|Enhancer
loop_chr6-chr6-18558|K562_RAD21_17m	chr6:15024929-15024950|Enhancer	chr6:15025068-15025176|Enhancer
loop_chr6-chr6-18561|K562_RAD21_17m	chr6:16257944-16258328|Enhancer	chr6:16258349-16258399|Enhancer
loop_chr6-chr6-18563|K562_RAD21_17m	chr6:35328846-35329015|Enhancer	chr6:35329244-35329343|Enhancer
loop_chr6-chr6-18565|K562_RAD21_17m	chr6:47145797-47146024|Enhancer	chr6:47146116-47146210|Enhancer
loop_chr6-chr6-18567|K562_RAD21_17m	chr6:20910776-20911086|Enhancer	chr6:20911258-20911322|Enhancer
loop_chr6-chr6-18569|K562_RAD21_17m	chr6:83423800-83423892|Enhancer	chr6:83424040-83424125|Enhancer
loop_chr6-chr6-18572|K562_RAD21_17m	chr6:16434609-16434986|Enhancer	chr6:16436999-16437211|Enhancer
loop_chr6-chr6-18573|K562_RAD21_17m	chr6:14068645-14068700|Enhancer	chr6:14068834-14068890|Enhancer
loop_chr6-chr6-18575|K562_RAD21_17m	chr6:138329183-138329270|Enhancer	chr6:138329306-138329441|Enhancer
loop_chr6-chr6-18578|K562_RAD21_17m	chr6:27301734-27301920|Enhancer	chr6:27302111-27302374|Enhancer
loop_chr6-chr6-18579|K562_RAD21_17m	chr6:44284512-44284594|Enhancer	chr6:44284622-44284812|Enhancer
loop_chr6-chr6-18582|K562_RAD21_17m	chr6:6228673-6228722|Enhancer	chr6:6228827-6228980|Enhancer
loop_chr6-chr6-18583|K562_RAD21_17m	chr6:43934935-43934996|Enhancer	chr6:43935318-43935502|Enhancer
loop_chr6-chr6-18584|K562_RAD21_17m	chr6:144011479-144011683|Enhancer	chr6:144011831-144011899|Enhancer
loop_chr6-chr6-18585|K562_RAD21_17m	chr6:26113723-26113873|Enhancer	chr6:26113901-26114454|Enhancer
loop_chr6-chr6-18587|K562_RAD21_17m	chr6:18014739-18014833|Enhancer	chr6:18015130-18015175|Enhancer
loop_chr6-chr6-18588|K562_RAD21_17m	chr6:161309474-161309744|Enhancer	chr6:161309838-161309875|Enhancer
loop_chr6-chr6-18589|K562_RAD21_17m	chr6:20658341-20658834|Enhancer	chr6:20658907-20659004|Enhancer
loop_chr6-chr6-18591|K562_RAD21_17m	chr6:73034611-73034829|Enhancer	chr6:73035060-73035123|Enhancer
loop_chr6-chr6-18593|K562_RAD21_17m	chr6:7502276-7502601|Enhancer	chr6:7502704-7503057|Enhancer
loop_chr6-chr6-18595|K562_RAD21_17m	chr6:44030024-44030054|Enhancer	chr6:44030075-44030298|Enhancer
loop_chr6-chr6-18596|K562_RAD21_17m	chr6:44775254-44775592|Enhancer	chr6:44775748-44775878|Enhancer
loop_chr6-chr6-18597|K562_RAD21_17m	chr6:17427501-17427586|Enhancer	chr6:17427636-17427889|Enhancer
loop_chr6-chr6-18600|K562_RAD21_17m	chr6:17931978-17933253|Enhancer	chr6:17931978-17933253|Enhancer
loop_chr6-chr6-18601|K562_RAD21_17m	chr6:109214447-109214664|Enhancer	chr6:109214860-109214952|Enhancer
loop_chr6-chr6-18606|K562_RAD21_17m	chr6:17584377-17584876|Enhancer	chr6:17600410-17603917|Promoter
loop_chr6-chr6-18609|K562_RAD21_17m	chr6:154819400-154819578|Enhancer	chr6:154819724-154819959|Enhancer
loop_chr6-chr6-18611|K562_RAD21_17m	chr6:152748936-152748991|Promoter	chr6:152749067-152749130|Promoter
loop_chr6-chr6-18625|K562_RAD21_17m	chr6:17396709-17397108|Enhancer	chr6:17397128-17397150|Enhancer
loop_chr6-chr6-18626|K562_RAD21_17m	chr6:155871796-155871926|Enhancer	chr6:155872084-155872266|Enhancer
loop_chr6-chr6-18629|K562_RAD21_17m	chr6:135868265-135868626|Enhancer	chr6:135868688-135868835|Enhancer
loop_chr6-chr6-18630|K562_RAD21_17m	chr6:21522927-21522996|Promoter	chr6:21523206-21523447|Promoter
loop_chr6-chr6-18631|K562_RAD21_17m	chr6:131283360-131283549|Enhancer	chr6:131283727-131283836|Enhancer
loop_chr6-chr6-18634|K562_RAD21_17m	chr6:4176874-4177297|Enhancer	chr6:4177534-4177714|Enhancer
loop_chr6-chr6-18639|K562_RAD21_17m	chr6:15187981-15187996|Enhancer	chr6:15188167-15188203|Enhancer
loop_chr6-chr6-18641|K562_RAD21_17m	chr6:71016472-71016683|Enhancer	chr6:71016739-71016894|Enhancer
loop_chr6-chr6-18643|K562_RAD21_17m	chr6:147881787-147882043|Enhancer	chr6:147882553-147882594|Enhancer
loop_chr6-chr6-18645|K562_RAD21_17m	chr6:37412210-37412409|Enhancer	chr6:37412669-37412989|Enhancer
loop_chr6-chr6-18649|K562_RAD21_17m	chr6:53165977-53165989|Enhancer	chr6:53166071-53166204|Enhancer
loop_chr6-chr6-18653|K562_RAD21_17m	chr6:99360634-99360912|Enhancer	chr6:99361019-99361230|Enhancer
loop_chr6-chr6-18658|K562_RAD21_17m	chr6:130257991-130258054|Enhancer	chr6:130258208-130258374|Enhancer
loop_chr6-chr6-18665|K562_RAD21_17m	chr6:34420328-34420350|Enhancer	chr6:34420500-34420876|Enhancer
loop_chr6-chr6-18667|K562_RAD21_17m	chr6:108574364-108574629|Enhancer	chr6:108574892-108575456|Enhancer
loop_chr6-chr6-18668|K562_RAD21_17m	chr6:159957065-159957158|Enhancer	chr6:159957207-159957314|Enhancer
loop_chr6-chr6-18669|K562_RAD21_17m	chr6:79171240-79171418|Enhancer	chr6:79171641-79171775|Enhancer
loop_chr6-chr6-18673|K562_RAD21_17m	chr6:160245297-160245688|Enhancer	chr6:160245962-160246000|Enhancer
loop_chr6-chr6-18685|K562_RAD21_17m	chr6:122485578-122485631|Enhancer	chr6:122485633-122485967|Enhancer
loop_chr6-chr6-18691|K562_RAD21_17m	chr6:20739961-20740102|Enhancer	chr6:20740217-20740366|Enhancer
loop_chr6-chr6-18692|K562_RAD21_17m	chr6:35548236-35548443|Enhancer	chr6:35548445-35548838|Enhancer
loop_chr6-chr6-18698|K562_RAD21_17m	chr6:87399873-87400093|Enhancer	chr6:87400120-87400208|Enhancer
loop_chr6-chr6-18699|K562_RAD21_17m	chr6:155299957-155300184|Enhancer	chr6:155300516-155300630|Enhancer
loop_chr6-chr6-18702|K562_RAD21_17m	chr6:6247427-6247701|Enhancer	chr6:6247749-6247797|Enhancer
loop_chr6-chr6-18703|K562_RAD21_17m	chr6:154844451-154844613|Promoter	chr6:154844880-154845005|Promoter
loop_chr6-chr6-18708|K562_RAD21_17m	chr6:5207628-5207884|Enhancer	chr6:5208104-5208332|Enhancer
loop_chr6-chr6-18709|K562_RAD21_17m	chr6:43649547-43649563|Enhancer	chr6:43649685-43649773|Enhancer
loop_chr6-chr6-18714|K562_RAD21_17m	chr6:117531880-117532066|Enhancer	chr6:117532179-117532385|Enhancer
loop_chr6-chr6-18716|K562_RAD21_17m	chr6:37510037-37510050|Enhancer	chr6:37510205-37510270|Enhancer
loop_chr6-chr6-18717|K562_RAD21_17m	chr6:46439263-46439382|Promoter	chr6:46439471-46439785|Promoter
loop_chr6-chr6-18718|K562_RAD21_17m	chr6:123211434-123212053|Enhancer	chr6:123212343-123212514|Enhancer
loop_chr6-chr6-18720|K562_RAD21_17m	chr6:15115782-15116000|Enhancer	chr6:15116109-15116139|Enhancer
loop_chr6-chr6-18726|K562_RAD21_17m	chr6:34264278-34264393|Promoter	chr6:34264509-34265257|Promoter
loop_chr6-chr6-18731|K562_RAD21_17m	chr6:38887478-38887628|Enhancer	chr6:38887841-38887930|Enhancer
loop_chr6-chr6-18732|K562_RAD21_17m	chr6:155222087-155222139|Enhancer	chr6:155222193-155222471|Enhancer
loop_chr6-chr6-18738|K562_RAD21_17m	chr6:113488965-113488979|Enhancer	chr6:113489224-113489291|Enhancer
loop_chr6-chr6-18742|K562_RAD21_17m	chr6:170047135-170047281|Enhancer	chr6:170047661-170047743|Enhancer
loop_chr6-chr6-18744|K562_RAD21_17m	chr6:106313290-106313471|Enhancer	chr6:106313678-106313736|Enhancer
loop_chr6-chr6-18745|K562_RAD21_17m	chr6:63362365-63362454|Enhancer	chr6:63362712-63362813|Enhancer
loop_chr6-chr6-18746|K562_RAD21_17m	chr6:4866405-4866651|Enhancer	chr6:4866726-4866882|Enhancer
loop_chr6-chr6-18747|K562_RAD21_17m	chr6:48111196-48111522|Enhancer	chr6:48111572-48111725|Enhancer
loop_chr6-chr6-18750|K562_RAD21_17m	chr6:110989860-110989866|Enhancer	chr6:110990208-110990240|Enhancer
loop_chr6-chr6-18755|K562_RAD21_17m	chr6:125642659-125643448|Enhancer	chr6:125643510-125643601|Enhancer
loop_chr6-chr6-18760|K562_RAD21_17m	chr6:168278215-168278817|Enhancer	chr6:168279076-168279186|Enhancer
loop_chr6-chr6-18761|K562_RAD21_17m	chr6:144886025-144886156|Enhancer	chr6:144886404-144886869|Enhancer
loop_chr6-chr6-18762|K562_RAD21_17m	chr6:167711334-167711659|Enhancer	chr6:167711832-167711898|Enhancer
loop_chr6-chr6-18763|K562_RAD21_17m	chr6:47366281-47366638|Enhancer	chr6:47366701-47366815|Enhancer
loop_chr6-chr6-18773|K562_RAD21_17m	chr6:151208284-151208439|Enhancer	chr6:151208541-151208916|Enhancer
loop_chr6-chr6-18779|K562_RAD21_17m	chr6:156804869-156805007|Enhancer	chr6:156805218-156805306|Enhancer
loop_chr6-chr6-18780|K562_RAD21_17m	chr6:106320762-106320954|Enhancer	chr6:106321067-106321260|Enhancer
loop_chr6-chr6-18784|K562_RAD21_17m	chr6:107271909-107272061|Enhancer	chr6:107272149-107272354|Enhancer
loop_chr6-chr6-18785|K562_RAD21_17m	chr6:36256061-36256581|Enhancer	chr6:36256682-36256734|Enhancer
loop_chr6-chr6-18787|K562_RAD21_17m	chr6:15016427-15016490|Enhancer	chr6:15017296-15017578|Enhancer
loop_chr6-chr6-18788|K562_RAD21_17m	chr6:404506-404625|Enhancer	chr6:404691-404800|Enhancer
loop_chr6-chr6-18790|K562_RAD21_17m	chr6:90318937-90319087|Promoter	chr6:90319225-90319315|Promoter
loop_chr6-chr6-18791|K562_RAD21_17m	chr6:134017936-134018089|Enhancer	chr6:134018100-134018232|Enhancer
loop_chr6-chr6-18803|K562_RAD21_17m	chr6:123315251-123315780|Enhancer	chr6:123316522-123316934|Enhancer
loop_chr6-chr6-18805|K562_RAD21_17m	chr6:144425140-144425209|Enhancer	chr6:144425473-144426709|Enhancer
loop_chr6-chr6-18806|K562_RAD21_17m	chr6:3748366-3749636|Enhancer	chr6:3932714-3934038|Enhancer
loop_chr6-chr6-18807|K562_RAD21_17m	chr6:5470998-5471555|Enhancer	chr6:5474369-5474637|Enhancer
loop_chr6-chr6-18809|K562_RAD21_17m	chr6:22117655-22118338|Enhancer	chr6:22118684-22118830|Enhancer
loop_chr6-chr6-18811|K562_RAD21_17m	chr6:13063191-13063778|Enhancer	chr6:13063893-13064069|Enhancer
loop_chr6-chr6-18812|K562_RAD21_17m	chr6:9274586-9274731|Enhancer	chr6:9275554-9276128|Enhancer
loop_chr6-chr6-18813|K562_RAD21_17m	chr6:38997027-38999394|Enhancer	chr6:39102473-39104321|Enhancer
loop_chr6-chr6-18814|K562_RAD21_17m	chr6:10031071-10031120|Enhancer	chr6:10033261-10033782|Enhancer
loop_chr6-chr6-18815|K562_RAD21_17m	chr6:134451209-134451726|Enhancer	chr6:134454246-134454366|Enhancer
loop_chr6-chr6-18816|K562_RAD21_17m	chr6:155094492-155094548|Enhancer	chr6:155094760-155094916|Enhancer
loop_chr6-chr6-18818|K562_RAD21_17m	chr6:142495102-142495492|Enhancer	chr6:142495660-142495819|Enhancer
loop_chr6-chr6-18820|K562_RAD21_17m	chr6:3410382-3411577|Enhancer	chr6:3732724-3734265|Enhancer
loop_chr6-chr6-18821|K562_RAD21_17m	chr6:42082649-42085740|Enhancer	chr6:42166435-42166740|Enhancer
loop_chr6-chr6-18823|K562_RAD21_17m	chr6:108576140-108576429|Enhancer	chr6:108578311-108578775|Enhancer
loop_chr6-chr6-18824|K562_RAD21_17m	chr6:136342094-136342669|Enhancer	chr6:136550322-136551031|Promoter
loop_chr6-chr6-18825|K562_RAD21_17m	chr6:49516306-49516633|Enhancer	chr6:49516785-49517073|Enhancer
loop_chr6-chr6-18829|K562_RAD21_17m	chr6:149833919-149841442|Enhancer	chr6:149833919-149841442|Enhancer
loop_chr6-chr6-18830|K562_RAD21_17m	chr6:161166516-161166954|Enhancer	chr6:161369544-161371278|Enhancer
loop_chr6-chr6-18833|K562_RAD21_17m	chr6:167765865-167769664|Promoter	chr6:167896527-167899387|Enhancer
loop_chr6-chr6-18834|K562_RAD21_17m	chr6:116532883-116534111|Enhancer	chr6:116536200-116536838|Enhancer
loop_chr6-chr6-18835|K562_RAD21_17m	chr6:43282118-43282478|Enhancer	chr6:43506536-43506844|Enhancer
loop_chr6-chr6-18836|K562_RAD21_17m	chr6:3456328-3457864|Promoter	chr6:3732724-3734265|Enhancer
loop_chr6-chr6-18839|K562_RAD21_17m	chr6:10847159-10847879|Enhancer	chr6:11068899-11069333|Enhancer
loop_chr6-chr6-18842|K562_RAD21_17m	chr6:8107841-8108153|Enhancer	chr6:8110097-8110613|Enhancer
loop_chr6-chr6-18843|K562_RAD21_17m	chr6:121055655-121055990|Enhancer	chr6:121058355-121058651|Enhancer
loop_chr6-chr6-18845|K562_RAD21_17m	chr6:43454174-43455226|Promoter	chr6:43494547-43496834|Enhancer
loop_chr6-chr6-18847|K562_RAD21_17m	chr6:2791285-2791327|Enhancer	chr6:2841633-2842129|Promoter
loop_chr6-chr6-18854|K562_RAD21_17m	chr6:4849009-4849972|Enhancer	chr6:4935931-4937018|Enhancer
loop_chr6-chr6-18861|K562_RAD21_17m	chr6:38705846-38706060|Enhancer	chr6:38706122-38706571|Enhancer
loop_chr6-chr6-18863|K562_RAD21_17m	chr6:124263693-124263986|Enhancer	chr6:124264039-124264297|Enhancer
loop_chr6-chr6-18876|K562_RAD21_17m	chr6:7419712-7420056|Enhancer	chr6:7425146-7425775|Enhancer
loop_chr6-chr6-18879|K562_RAD21_17m	chr6:157461527-157463935|Enhancer	chr6:157514907-157516613|Enhancer
loop_chr6-chr6-18880|K562_RAD21_17m	chr6:36546534-36547312|Promoter	chr6:36578492-36579796|Enhancer
loop_chr6-chr6-18885|K562_RAD21_17m	chr6:15691202-15691707|Enhancer	chr6:15752955-15754155|Enhancer
loop_chr6-chr6-18891|K562_RAD21_17m	chr6:4055446-4055997|Enhancer	chr6:4155113-4156679|Enhancer
loop_chr6-chr6-18894|K562_RAD21_17m	chr6:37483761-37485537|Enhancer	chr6:37560117-37562490|Enhancer
loop_chr6-chr6-18896|K562_RAD21_17m	chr6:15691202-15691707|Enhancer	chr6:15893235-15894431|Enhancer
loop_chr6-chr6-18903|K562_RAD21_17m	chr6:42957600-42958310|Promoter	chr6:43143129-43144288|Enhancer
loop_chr6-chr6-18904|K562_RAD21_17m	chr6:138210325-138210480|Enhancer	chr6:138210565-138211278|Enhancer
loop_chr6-chr6-18906|K562_RAD21_17m	chr6:2986560-2990913|Promoter	chr6:2997124-2998366|Promoter
loop_chr6-chr6-18910|K562_RAD21_17m	chr6:17768515-17768990|Enhancer	chr6:17770130-17770641|Enhancer
loop_chr6-chr6-18918|K562_RAD21_17m	chr6:28281455-28281910|Promoter	chr6:28349719-28351557|Promoter
