anchor	chrom	start	end	type	nearestDistanceToTSS	nearestGene	nearestGeneLoc
chr10:80471360-80473895|Enhancer	chr10	80471360	80473895	Enhancer	18461	TSPAN14	chr10:80454166-80533124|+|TSPAN14
chr10:80500798-80508852|Enhancer	chr10	80500798	80508852	Enhancer	31117	AC021028.1	chr10:80529597-80535942|-|AC021028.1
chr10:80535548-80536150|Promoter	chr10	80535548	80536150	Promoter	0	AC021028.1	chr10:80529597-80535942|-|AC021028.1
chr10:80596260-80600511|Enhancer	chr10	80596260	80600511	Enhancer	51411	LINC02655	chr10:80649797-80653732|+|LINC02655
chr10:83425178-83425789|Enhancer	chr10	83425178	83425789	Enhancer	111008	MARK2P15	chr10:83311628-83314475|-|MARK2P15
chr10:83870732-83871747|Enhancer	chr10	83870732	83871747	Enhancer	41682	AL390786.1	chr10:83911654-83912922|-|AL390786.1
chr10:84147284-84153640|Enhancer	chr10	84147284	84153640	Enhancer	9880	AL603756.1	chr10:84138420-84140582|-|AL603756.1
chr10:84201489-84207204|Enhancer	chr10	84201489	84207204	Enhancer	9809	CDHR1	chr10:84194537-84219621|+|CDHR1
chr10:86099449-86102023|Enhancer	chr10	86099449	86102023	Enhancer	48288	RNA5SP322	chr10:86052448-86052566|+|RNA5SP322
chr10:86260845-86262140|Enhancer	chr10	86260845	86262140	Enhancer	3295	MIR346	chr10:86264694-86264788|-|MIR346
chr10:86376844-86377511|Enhancer	chr10	86376844	86377511	Enhancer	10382	GRID1	chr10:85599552-86366795|-|GRID1
chr10:86399126-86401685|Enhancer	chr10	86399126	86401685	Enhancer	33610	GRID1	chr10:85599552-86366795|-|GRID1
chr10:86582855-86587896|Enhancer	chr10	86582855	86587896	Enhancer	46252	RPL7AP8	chr10:86630825-86631628|-|RPL7AP8
chr10:86693849-86694594|Enhancer	chr10	86693849	86694594	Enhancer	25772	LDB3	chr10:86668449-86736068|+|LDB3
chr10:86898357-86900387|Enhancer	chr10	86898357	86900387	Enhancer	9803	RNU1-19P	chr10:86889569-86889733|+|RNU1-19P
chr10:87532886-87535193|Enhancer	chr10	87532886	87535193	Enhancer	29164	MINPP1	chr10:87504875-87553461|+|MINPP1
chr10:87655097-87658751|Enhancer	chr10	87655097	87658751	Enhancer	2689	PAPSS2	chr10:87659613-87747705|+|PAPSS2
chr10:87734894-87738775|Enhancer	chr10	87734894	87738775	Enhancer	76831	AL138767.1	chr10:87610163-87660003|-|AL138767.1
chr10:88062692-88067426|Enhancer	chr10	88062692	88067426	Enhancer	15236	MED6P1	chr10:88048135-88049823|-|MED6P1
chr10:88089547-88093719|Enhancer	chr10	88089547	88093719	Enhancer	41810	MED6P1	chr10:88048135-88049823|-|MED6P1
chr10:88107525-88110516|Enhancer	chr10	88107525	88110516	Enhancer	59197	MED6P1	chr10:88048135-88049823|-|MED6P1
chr10:88113713-88117184|Enhancer	chr10	88113713	88117184	Enhancer	65625	MED6P1	chr10:88048135-88049823|-|MED6P1
chr10:88269793-88273411|Enhancer	chr10	88269793	88273411	Enhancer	12230	AL353149.1	chr10:88259129-88259372|-|AL353149.1
chr10:88385194-88390121|Enhancer	chr10	88385194	88390121	Enhancer	128285	AL353149.1	chr10:88259129-88259372|-|AL353149.1
chr10:88470933-88474123|Enhancer	chr10	88470933	88474123	Enhancer	112002	RNLS	chr10:88273864-88584530|-|RNLS
chr10:88552468-88554724|Enhancer	chr10	88552468	88554724	Enhancer	30934	RNLS	chr10:88273864-88584530|-|RNLS
chr10:88563654-88565892|Enhancer	chr10	88563654	88565892	Enhancer	19757	RNLS	chr10:88273864-88584530|-|RNLS
chr10:88687827-88688146|Enhancer	chr10	88687827	88688146	Enhancer	11696	NAPGP1	chr10:88699683-88700401|+|NAPGP1
chr10:88727753-88728848|Promoter	chr10	88727753	88728848	Promoter	815	KRT8P38	chr10:88727485-88728914|+|KRT8P38
chr10:88808790-88810695|Enhancer	chr10	88808790	88810695	Enhancer	7012	LIPM	chr10:88802730-88820546|+|LIPM
chr10:88834078-88841103|Enhancer	chr10	88834078	88841103	Enhancer	14253	ANKRD22	chr10:88819896-88851844|-|ANKRD22
chr10:88878589-88880600|Promoter	chr10	88878589	88880600	Promoter	0	STAMBPL1	chr10:88879734-88975153|+|STAMBPL1
chr10:88931361-88939126|Promoter	chr10	88931361	88939126	Promoter	0	ACTA2-AS1	chr10:88932643-88940340|+|ACTA2-AS1
chr10:88982927-88988316|Enhancer	chr10	88982927	88988316	Enhancer	4909	FAS	chr10:88990531-89017059|+|FAS
chr10:89027203-89032461|Enhancer	chr10	89027203	89032461	Enhancer	13996	AL157394.1	chr10:89015836-89017059|+|AL157394.1
chr10:89209783-89214643|Enhancer	chr10	89209783	89214643	Enhancer	4899	CH25H	chr10:89205629-89207314|-|CH25H
chr10:89260431-89263138|Enhancer	chr10	89260431	89263138	Enhancer	21909	IFIT2	chr10:89283694-89309271|+|IFIT2
chr10:89291473-89293750|Enhancer	chr10	89291473	89293750	Enhancer	8846	AL353751.1	chr10:89283765-89292125|+|AL353751.1
chr10:89331561-89333316|Enhancer	chr10	89331561	89333316	Enhancer	4441	IFIT3	chr10:89327997-89340971|+|IFIT3
chr10:89367552-89371727|Enhancer	chr10	89367552	89371727	Enhancer	7345	IFIT6P	chr10:89362294-89363487|+|IFIT6P
chr10:89391050-89392894|Promoter	chr10	89391050	89392894	Promoter	0	IFIT1	chr10:89392546-89406487|+|IFIT1
chr10:89413793-89415857|Promoter	chr10	89413793	89415857	Promoter	0	IFIT5,LIPA	chr10:89414568-89420997|+|IFIT5,chr10:89213569-89414557|-|LIPA
chr10:89564096-89567202|Enhancer	chr10	89564096	89567202	Enhancer	27178	MIR107	chr10:89592747-89592827|-|MIR107
chr10:89643126-89645316|Promoter	chr10	89643126	89645316	Promoter	0	AL157400.2,AL157400.5	chr10:89645282-89650667|+|AL157400.2,chr10:89644603-89645223|-|AL157400.5
chr10:89700134-89702216|Promoter	chr10	89700134	89702216	Promoter	0	KIF20B	chr10:89701610-89774939|+|KIF20B
chr10:89792156-89793919|Enhancer	chr10	89792156	89793919	Enhancer	6427	MTND5P42	chr10:89786610-89787107|+|MTND5P42
chr10:89954903-89956326|Promoter	chr10	89954903	89956326	Promoter	1758	LINC01375	chr10:89915489-89957373|-|LINC01375
chr10:90086701-90088601|Enhancer	chr10	90086701	90088601	Enhancer	76309	RN7SKP143	chr10:90163651-90163960|-|RN7SKP143
chr10:90138141-90139262|Enhancer	chr10	90138141	90139262	Enhancer	25258	RN7SKP143	chr10:90163651-90163960|-|RN7SKP143
chr10:90750202-90753590|Enhancer	chr10	90750202	90753590	Enhancer	106143	HTR7	chr10:90740823-90858039|-|HTR7
chr10:90787382-90788730|Enhancer	chr10	90787382	90788730	Enhancer	69983	HTR7	chr10:90740823-90858039|-|HTR7
chr10:90860072-90863135|Enhancer	chr10	90860072	90863135	Enhancer	3564	HTR7	chr10:90740823-90858039|-|HTR7
chr10:90911657-90912274|Enhancer	chr10	90911657	90912274	Enhancer	9310	ANKRD1	chr10:90912096-90921276|-|ANKRD1
chr10:91005816-91009646|Enhancer	chr10	91005816	91009646	Enhancer	10018	AL365434.2	chr10:90997480-90997713|-|AL365434.2
chr10:91087976-91092280|Enhancer	chr10	91087976	91092280	Enhancer	37077	DDX18P6	chr10:91053051-91055047|+|DDX18P6
chr10:91162772-91164838|Promoter	chr10	91162772	91164838	Promoter	0	PCGF5	chr10:91163012-91284337|+|PCGF5
chr10:91249999-91253884|Enhancer	chr10	91249999	91253884	Enhancer	88929	PCGF5	chr10:91163012-91284337|+|PCGF5
chr10:92087013-92088160|Enhancer	chr10	92087013	92088160	Enhancer	31077	SDHCP2	chr10:92118664-92119164|+|SDHCP2
chr10:92142018-92144022|Enhancer	chr10	92142018	92144022	Enhancer	6145	EIF4A1P8	chr10:92136875-92138370|+|EIF4A1P8
chr10:92232493-92233444|Enhancer	chr10	92232493	92233444	Enhancer	16636	NHP2P1	chr10:92216332-92216793|+|NHP2P1
chr10:92288641-92294360|Promoter	chr10	92288641	92294360	Promoter	0	CPEB3,MARCH5	chr10:92046692-92291078|-|CPEB3,chr10:92291167-92353964|+|MARCH5
chr10:92515120-92518548|Enhancer	chr10	92515120	92518548	Enhancer	57242	IDE	chr10:92451684-92574076|-|IDE
chr10:92573429-92576279|Promoter	chr10	92573429	92576279	Promoter	0	IDE	chr10:92451684-92574076|-|IDE
chr10:92729969-92730323|Enhancer	chr10	92729969	92730323	Enhancer	40191	HHEX	chr10:92689955-92695647|+|HHEX
chr10:92755870-92757550|Enhancer	chr10	92755870	92757550	Enhancer	66755	HHEX	chr10:92689955-92695647|+|HHEX
chr10:93376023-93377468|Enhancer	chr10	93376023	93377468	Enhancer	92187	RPL17P34	chr10:93284004-93284558|-|RPL17P34
chr10:93481329-93483484|Promoter	chr10	93481329	93483484	Promoter	0	MYOF	chr10:93306429-93482334|-|MYOF
chr10:93553040-93555081|Enhancer	chr10	93553040	93555081	Enhancer	12604	FFAR4	chr10:93566665-93604480|+|FFAR4
chr10:93702131-93703220|Promoter	chr10	93702131	93703220	Promoter	0	FRA10AC1	chr10:93667883-93702592|-|FRA10AC1
chr10:93815455-93816531|Enhancer	chr10	93815455	93816531	Enhancer	27388	AL358154.1	chr10:93772681-93788605|-|AL358154.1
chr10:93859212-93859503|Enhancer	chr10	93859212	93859503	Enhancer	22580	RAB11AP1	chr10:93881293-93881938|-|RAB11AP1
chr10:95133109-95134173|Enhancer	chr10	95133109	95134173	Enhancer	34784	AL157834.1	chr10:95141925-95168425|-|AL157834.1
chr10:95183554-95183885|Promoter	chr10	95183554	95183885	Promoter	0	PAWRP1	chr10:95183653-95184217|+|PAWRP1
chr10:95208626-95209457|Enhancer	chr10	95208626	95209457	Enhancer	14841	ACSM6	chr10:95194200-95228928|+|ACSM6
chr10:95235152-95236547|Enhancer	chr10	95235152	95236547	Enhancer	4705	AL157834.2	chr10:95228243-95231144|-|AL157834.2
chr10:95241793-95246880|Enhancer	chr10	95241793	95246880	Enhancer	13192	AL157834.2	chr10:95228243-95231144|-|AL157834.2
chr10:95287092-95295791|Promoter	chr10	95287092	95295791	Promoter	0	PDLIM1	chr10:95237572-95291003|-|PDLIM1
chr10:95362317-95363777|Enhancer	chr10	95362317	95363777	Enhancer	72044	PDLIM1	chr10:95237572-95291003|-|PDLIM1
chr10:95374039-95375553|Enhancer	chr10	95374039	95375553	Enhancer	83793	PDLIM1	chr10:95237572-95291003|-|PDLIM1
chr10:95430330-95430697|Enhancer	chr10	95430330	95430697	Enhancer	130900	SORBS1	chr10:95311771-95561414|-|SORBS1
chr10:95445762-95446719|Enhancer	chr10	95445762	95446719	Enhancer	115173	SORBS1	chr10:95311771-95561414|-|SORBS1
chr10:95693946-95695015|Promoter	chr10	95693946	95695015	Promoter	0	TCTN3	chr10:95663396-95694143|-|TCTN3
chr10:95755138-95760443|Enhancer	chr10	95755138	95760443	Enhancer	46011	ENTPD1	chr10:95711779-95877266|+|ENTPD1
chr10:95782131-95785485|Enhancer	chr10	95782131	95785485	Enhancer	49700	AL365273.1	chr10:95833508-95873758|+|AL365273.1
chr10:95840751-95842226|Enhancer	chr10	95840751	95842226	Enhancer	7980	AL365273.1	chr10:95833508-95873758|+|AL365273.1
chr10:96016294-96018030|Enhancer	chr10	96016294	96018030	Enhancer	16919	RPL21P90	chr10:95999778-96000243|-|RPL21P90
chr10:96227764-96231970|Enhancer	chr10	96227764	96231970	Enhancer	39648	NPM1P25	chr10:96189366-96190219|-|NPM1P25
chr10:96243485-96245862|Enhancer	chr10	96243485	96245862	Enhancer	26866	BLNK	chr10:96191702-96271540|-|BLNK
chr10:96268703-96271210|Promoter	chr10	96268703	96271210	Promoter	1583	BLNK	chr10:96191702-96271540|-|BLNK
chr10:96273061-96273652|Promoter	chr10	96273061	96273652	Promoter	1816	BLNK	chr10:96191702-96271540|-|BLNK
chr10:96287904-96288473|Enhancer	chr10	96287904	96288473	Enhancer	16220	DNTT	chr10:96304409-96338564|+|DNTT
chr10:96289527-96294569|Enhancer	chr10	96289527	96294569	Enhancer	12361	DNTT	chr10:96304409-96338564|+|DNTT
chr10:96340396-96342008|Enhancer	chr10	96340396	96342008	Enhancer	18163	OPALIN	chr10:96343221-96359365|-|OPALIN
chr10:96375362-96375784|Enhancer	chr10	96375362	96375784	Enhancer	16208	OPALIN	chr10:96343221-96359365|-|OPALIN
chr10:96394572-96397444|Enhancer	chr10	96394572	96397444	Enhancer	36643	OPALIN	chr10:96343221-96359365|-|OPALIN
chr10:96511356-96513973|Promoter	chr10	96511356	96513973	Promoter	0	TLL2	chr10:96364608-96513926|-|TLL2
chr10:96639556-96643582|Enhancer	chr10	96639556	96643582	Enhancer	19862	RPS2P36	chr10:96620877-96621707|-|RPS2P36
chr10:96694400-96697843|Enhancer	chr10	96694400	96697843	Enhancer	24392	PIK3AP1	chr10:96593315-96720514|-|PIK3AP1
chr10:96699950-96703032|Enhancer	chr10	96699950	96703032	Enhancer	19023	PIK3AP1	chr10:96593315-96720514|-|PIK3AP1
chr10:96717345-96722773|Promoter	chr10	96717345	96722773	Promoter	0	PIK3AP1	chr10:96593315-96720514|-|PIK3AP1
chr10:96764593-96766029|Enhancer	chr10	96764593	96766029	Enhancer	15023	RPL13AP5	chr10:96750288-96750899|+|RPL13AP5
chr10:96829733-96832801|Promoter	chr10	96829733	96832801	Promoter	0	LCOR	chr10:96832282-96995959|+|LCOR
chr10:97037435-97037868|Enhancer	chr10	97037435	97037868	Enhancer	65104	SLIT1-AS1	chr10:97102756-97103747|+|SLIT1-AS1
chr10:97071460-97073023|Enhancer	chr10	97071460	97073023	Enhancer	30514	SLIT1-AS1	chr10:97102756-97103747|+|SLIT1-AS1
chr10:97081702-97082313|Enhancer	chr10	97081702	97082313	Enhancer	20748	SLIT1-AS1	chr10:97102756-97103747|+|SLIT1-AS1
chr10:97196404-97196642|Enhancer	chr10	97196404	97196642	Enhancer	10564	SLIT1	chr10:96998038-97185959|-|SLIT1
chr10:97208567-97210754|Enhancer	chr10	97208567	97210754	Enhancer	23701	SLIT1	chr10:96998038-97185959|-|SLIT1
chr10:97462519-97464029|Enhancer	chr10	97462519	97464029	Enhancer	17104	ZDHHC16	chr10:97446170-97457370|+|ZDHHC16
chr10:97551574-97554023|Enhancer	chr10	97551574	97554023	Enhancer	19700	ANKRD2	chr10:97572499-97583884|+|ANKRD2
chr10:97676842-97677254|Enhancer	chr10	97676842	97677254	Enhancer	10193	AVPI1	chr10:97677424-97687241|-|AVPI1
chr10:97686917-97687414|Promoter	chr10	97686917	97687414	Promoter	0	AVPI1	chr10:97677424-97687241|-|AVPI1
chr10:98261773-98263749|Enhancer	chr10	98261773	98263749	Enhancer	5433	LOXL4	chr10:98247690-98268194|-|LOXL4
chr10:98306839-98309794|Enhancer	chr10	98306839	98309794	Enhancer	40122	LOXL4	chr10:98247690-98268194|-|LOXL4
chr10:98467169-98469681|Enhancer	chr10	98467169	98469681	Enhancer	21478	HPS1	chr10:98416198-98446947|-|HPS1
chr10:98662951-98665509|Enhancer	chr10	98662951	98665509	Enhancer	217283	HPS1	chr10:98416198-98446947|-|HPS1
chr10:99560311-99562203|Enhancer	chr10	99560311	99562203	Enhancer	28315	NKX2-3	chr10:99532942-99536524|+|NKX2-3
chr10:99611716-99612571|Enhancer	chr10	99611716	99612571	Enhancer	8295	SLC25A28	chr10:99610522-99620439|-|SLC25A28
chr10:99846000-99846393|Enhancer	chr10	99846000	99846393	Enhancer	56786	NANOGP6	chr10:99788564-99789410|-|NANOGP6
chr10:99937749-99939935|Enhancer	chr10	99937749	99939935	Enhancer	11633	DNMBP-AS1	chr10:99927209-99958381|+|DNMBP-AS1
chr10:100008624-100011108|Promoter	chr10	100008624	100011108	Promoter	0	DNMBP	chr10:99875577-100009947|-|DNMBP
chr10:100020322-100021527|Enhancer	chr10	100020322	100021527	Enhancer	10977	DNMBP	chr10:99875577-100009947|-|DNMBP
chr10:100044613-100047069|Enhancer	chr10	100044613	100047069	Enhancer	35894	DNMBP	chr10:99875577-100009947|-|DNMBP
chr10:100100014-100102477|Enhancer	chr10	100100014	100102477	Enhancer	13977	TPM4P1	chr10:100114417-100115223|-|TPM4P1
chr10:100336189-100343828|Enhancer	chr10	100336189	100343828	Enhancer	6381	AL139819.1	chr10:100335563-100346390|-|AL139819.1
chr10:100429017-100434880|Enhancer	chr10	100429017	100434880	Enhancer	31092	WNT8B	chr10:100463041-100483744|+|WNT8B
chr10:100668467-100674332|Enhancer	chr10	100668467	100674332	Enhancer	74311	PAX2	chr10:100745711-100829941|+|PAX2
chr10:100743585-100745575|Promoter	chr10	100743585	100745575	Promoter	1131	PAX2	chr10:100745711-100829941|+|PAX2
chr10:100872374-100872516|Enhancer	chr10	100872374	100872516	Enhancer	40294	AL138762.1	chr10:100911103-100912739|-|AL138762.1
chr10:100878467-100881427|Enhancer	chr10	100878467	100881427	Enhancer	32792	AL138762.1	chr10:100911103-100912739|-|AL138762.1
chr10:100969059-100969944|Promoter	chr10	100969059	100969944	Promoter	1813	AL133215.3	chr10:100967688-100968135|+|AL133215.3
chr10:100986957-100988888|Promoter	chr10	100986957	100988888	Promoter	0	MRPL43,TWNK	chr10:100977821-100987515|-|MRPL43,chr10:100987367-100994403|+|TWNK
chr10:101012988-101015225|Enhancer	chr10	101012988	101015225	Enhancer	17026	PDZD7	chr10:101007679-101031133|-|PDZD7
chr10:101038415-101043152|Enhancer	chr10	101038415	101043152	Enhancer	9549	SFXN3	chr10:101031234-101041244|+|SFXN3
chr10:101066134-101071178|Enhancer	chr10	101066134	101071178	Enhancer	6815	KAZALD1	chr10:101061841-101065592|+|KAZALD1
chr10:101138616-101143052|Enhancer	chr10	101138616	101143052	Enhancer	9534	TLX1	chr10:101131300-101137789|+|TLX1
chr10:101213756-101215568|Enhancer	chr10	101213756	101215568	Enhancer	15132	LBX1	chr10:101226195-101229794|-|LBX1
chr10:101290673-101294387|Enhancer	chr10	101290673	101294387	Enhancer	14999	RNU2-43P	chr10:101307529-101307718|+|RNU2-43P
chr10:101599004-101603779|Promoter	chr10	101599004	101603779	Promoter	0	MIR3158-1,MIR3158-2	chr10:101601417-101601497|+|MIR3158-1,chr10:101601417-101601497|-|MIR3158-2
chr10:101779064-101783204|Promoter	chr10	101779064	101783204	Promoter	0	FGF8	chr10:101770130-101780369|-|FGF8
chr10:101832746-101836262|Enhancer	chr10	101832746	101836262	Enhancer	9416	KCNIP2	chr10:101825974-101843920|-|KCNIP2
chr10:101838038-101843620|Enhancer	chr10	101838038	101843620	Enhancer	3091	KCNIP2	chr10:101825974-101843920|-|KCNIP2
chr10:101885984-101891529|Enhancer	chr10	101885984	101891529	Enhancer	44836	KCNIP2	chr10:101825974-101843920|-|KCNIP2
chr10:101901622-101905989|Enhancer	chr10	101901622	101905989	Enhancer	59885	KCNIP2	chr10:101825974-101843920|-|KCNIP2
chr10:101967437-101970646|Enhancer	chr10	101967437	101970646	Enhancer	87151	ARMH3	chr10:101845599-102056193|-|ARMH3
chr10:102001169-102012549|Enhancer	chr10	102001169	102012549	Enhancer	49334	ARMH3	chr10:101845599-102056193|-|ARMH3
chr10:102065208-102066137|Promoter	chr10	102065208	102066137	Promoter	0	HPS6	chr10:102065390-102068038|+|HPS6
chr10:102072914-102073134|Enhancer	chr10	102072914	102073134	Enhancer	7634	HPS6	chr10:102065390-102068038|+|HPS6
chr10:102169523-102169754|Enhancer	chr10	102169523	102169754	Enhancer	17462	NOLC1	chr10:102152176-102163871|+|NOLC1
chr10:102229750-102235104|Enhancer	chr10	102229750	102235104	Enhancer	6128	ELOVL3	chr10:102226299-102229589|+|ELOVL3
chr10:102351520-102354434|Enhancer	chr10	102351520	102354434	Enhancer	41133	NFKB2	chr10:102394110-102402524|+|NFKB2
chr10:102398911-102400071|Enhancer	chr10	102398911	102400071	Enhancer	5381	NFKB2	chr10:102394110-102402524|+|NFKB2
chr10:102501717-102506016|Promoter	chr10	102501717	102506016	Promoter	0	SUFU,ACTR1A	chr10:102503987-102633535|+|SUFU,chr10:102479229-102502712|-|ACTR1A
chr10:102580476-102586955|Enhancer	chr10	102580476	102586955	Enhancer	7808	RNU6-43P	chr10:102591524-102591630|+|RNU6-43P
chr10:102642872-102648716|Promoter	chr10	102642872	102648716	Promoter	0	AL391121.1	chr10:102642792-102644140|-|AL391121.1
chr10:102661177-102661751|Enhancer	chr10	102661177	102661751	Enhancer	17324	AL391121.1	chr10:102642792-102644140|-|AL391121.1
chr10:102678598-102679452|Enhancer	chr10	102678598	102679452	Enhancer	34885	AL391121.1	chr10:102642792-102644140|-|AL391121.1
chr10:102701230-102701532|Enhancer	chr10	102701230	102701532	Enhancer	13016	ARL3	chr10:102673731-102714397|-|ARL3
chr10:102712553-102715507|Promoter	chr10	102712553	102715507	Promoter	0	SFXN2,ARL3	chr10:102714636-102743492|+|SFXN2,chr10:102673731-102714397|-|ARL3
chr10:102752733-102753361|Enhancer	chr10	102752733	102753361	Enhancer	9099	WBP1L	chr10:102743948-102816267|+|WBP1L
chr10:102771581-102772904|Enhancer	chr10	102771581	102772904	Enhancer	28294	WBP1L	chr10:102743948-102816267|+|WBP1L
chr10:102913744-102919427|Promoter	chr10	102913744	102919427	Promoter	0	CNNM2,AL356608.1	chr10:102918294-103090222|+|CNNM2,chr10:102914585-102915404|+|AL356608.1
chr10:103062487-103063407|Enhancer	chr10	103062487	103063407	Enhancer	62469	RPS15AP29	chr10:103125017-103125416|-|RPS15AP29
chr10:103065255-103071349|Enhancer	chr10	103065255	103071349	Enhancer	57114	RPS15AP29	chr10:103125017-103125416|-|RPS15AP29
chr10:103191827-103195258|Promoter	chr10	103191827	103195258	Promoter	0	NT5C2	chr10:103088017-103193306|-|NT5C2
chr10:103239789-103247303|Promoter	chr10	103239789	103247303	Promoter	0	RPEL1	chr10:103245887-103248016|+|RPEL1
chr10:103367487-103369308|Promoter	chr10	103367487	103369308	Promoter	0	TAF5	chr10:103367976-103389065|+|TAF5
chr10:103395652-103399388|Promoter	chr10	103395652	103399388	Promoter	0	ATP5MD,PDCD11	chr10:103389041-103396492|-|ATP5MD,chr10:103396626-103446294|+|PDCD11
chr10:103414984-103418789|Enhancer	chr10	103414984	103418789	Enhancer	20260	PDCD11	chr10:103396626-103446294|+|PDCD11
chr10:103451498-103452397|Promoter	chr10	103451498	103452397	Promoter	454	CALHM2	chr10:103446786-103452402|-|CALHM2
chr10:103471046-103472531|Enhancer	chr10	103471046	103472531	Enhancer	7451	CALHM3	chr10:103472804-103479240|-|CALHM3
chr10:103481916-103485944|Enhancer	chr10	103481916	103485944	Enhancer	4690	CALHM3	chr10:103472804-103479240|-|CALHM3
chr10:104288237-104293097|Enhancer	chr10	104288237	104293097	Enhancer	21474	AL162742.1	chr10:104312141-104313881|+|AL162742.1
chr10:104349615-104352240|Enhancer	chr10	104349615	104352240	Enhancer	2647	CFAP58-DT	chr10:104351591-104353575|-|CFAP58-DT
chr10:106710904-106712500|Enhancer	chr10	106710904	106712500	Enhancer	161596	RPL23AP59	chr10:106550106-106551121|+|RPL23AP59
chr10:106795519-106797794|Enhancer	chr10	106795519	106797794	Enhancer	173364	RNA5SP325	chr10:106970021-106970150|+|RNA5SP325
chr10:106980152-106983760|Enhancer	chr10	106980152	106983760	Enhancer	11935	RNA5SP325	chr10:106970021-106970150|+|RNA5SP325
chr10:107010805-107012716|Enhancer	chr10	107010805	107012716	Enhancer	41739	RNA5SP325	chr10:106970021-106970150|+|RNA5SP325
chr10:107409622-107409917|Enhancer	chr10	107409622	107409917	Enhancer	51790	RNA5SP326	chr10:107461560-107461669|+|RNA5SP326
chr10:107814653-107815177|Enhancer	chr10	107814653	107815177	Enhancer	254379	LINC01435	chr10:107694973-108069294|-|LINC01435
chr10:109883220-109885267|Enhancer	chr10	109883220	109885267	Enhancer	14385	RNU4-5P	chr10:109869858-109869992|+|RNU4-5P
chr10:109956295-109958403|Enhancer	chr10	109956295	109958403	Enhancer	33796	XPNPEP1	chr10:109864766-109923553|-|XPNPEP1
chr10:110135843-110138353|Enhancer	chr10	110135843	110138353	Enhancer	2328	SNRPGP12	chr10:110139214-110139426|-|SNRPGP12
chr10:110309662-110315398|Enhancer	chr10	110309662	110315398	Enhancer	7579	SMNDC1	chr10:110290730-110304951|-|SMNDC1
chr10:110353344-110358765|Enhancer	chr10	110353344	110358765	Enhancer	51103	SMNDC1	chr10:110290730-110304951|-|SMNDC1
chr10:110388142-110388568|Enhancer	chr10	110388142	110388568	Enhancer	62274	HMGB3P5	chr10:110450629-110451240|+|HMGB3P5
chr10:110395904-110396885|Enhancer	chr10	110395904	110396885	Enhancer	54234	HMGB3P5	chr10:110450629-110451240|+|HMGB3P5
chr10:110409449-110417182|Enhancer	chr10	110409449	110417182	Enhancer	37313	HMGB3P5	chr10:110450629-110451240|+|HMGB3P5
chr10:110441616-110441980|Enhancer	chr10	110441616	110441980	Enhancer	8831	HMGB3P5	chr10:110450629-110451240|+|HMGB3P5
chr10:110496648-110501383|Promoter	chr10	110496648	110501383	Promoter	0	DUSP5	chr10:110497907-110511533|+|DUSP5
chr10:110502542-110504400|Enhancer	chr10	110502542	110504400	Enhancer	5564	DUSP5	chr10:110497907-110511533|+|DUSP5
chr10:110544737-110548178|Enhancer	chr10	110544737	110548178	Enhancer	4396	RPL7P35	chr10:110550115-110550854|-|RPL7P35
chr10:110566764-110567833|Promoter	chr10	110566764	110567833	Promoter	0	SMC3	chr10:110567691-110604636|+|SMC3
chr10:110610181-110611338|Enhancer	chr10	110610181	110611338	Enhancer	33576	RBM20	chr10:110644336-110839468|+|RBM20
chr10:110671314-110673121|Enhancer	chr10	110671314	110673121	Enhancer	27881	RBM20	chr10:110644336-110839468|+|RBM20
chr10:110723686-110725466|Enhancer	chr10	110723686	110725466	Enhancer	31880	RN7SKP288	chr10:110756456-110756723|+|RN7SKP288
chr10:110744834-110749527|Enhancer	chr10	110744834	110749527	Enhancer	9275	RN7SKP288	chr10:110756456-110756723|+|RN7SKP288
chr10:110802670-110805995|Enhancer	chr10	110802670	110805995	Enhancer	43190	RNA5SP327	chr10:110761142-110761242|+|RNA5SP327
chr10:110841720-110845492|Enhancer	chr10	110841720	110845492	Enhancer	26137	AL136368.1	chr10:110869743-110871594|+|AL136368.1
chr10:110870828-110878609|Promoter	chr10	110870828	110878609	Promoter	0	PDCD4,PDCD4-AS1	chr10:110871795-110900006|+|PDCD4,chr10:110869868-110872233|-|PDCD4-AS1
chr10:110889735-110894689|Enhancer	chr10	110889735	110894689	Enhancer	5878	MIR4680	chr10:110898090-110898155|+|MIR4680
chr10:111075354-111077081|Promoter	chr10	111075354	111077081	Promoter	945	ADRA2A	chr10:111077163-111080907|+|ADRA2A
chr10:111358459-111360776|Enhancer	chr10	111358459	111360776	Enhancer	7514	AC021035.1	chr10:111349939-111352103|-|AC021035.1
chr10:113705111-113705579|Enhancer	chr10	113705111	113705579	Enhancer	13987	AL592546.1	chr10:113710681-113719332|-|AL592546.1
chr10:113796962-113801752|Enhancer	chr10	113796962	113801752	Enhancer	21303	MIR4483	chr10:113777993-113778054|-|MIR4483
chr10:114102338-114107094|Enhancer	chr10	114102338	114107094	Enhancer	6698	RNU6-709P	chr10:114111414-114111517|+|RNU6-709P
chr10:114109764-114114323|Promoter	chr10	114109764	114114323	Promoter	0	RNU6-709P	chr10:114111414-114111517|+|RNU6-709P
chr10:114304097-114305245|Enhancer	chr10	114304097	114305245	Enhancer	23413	AC005383.1	chr10:114280725-114281258|-|AC005383.1
chr10:114403749-114404903|Promoter	chr10	114403749	114404903	Promoter	0	AFAP1L2	chr10:114294824-114404756|-|AFAP1L2
