loopId	mergedAnchorA	mergedAnchorB
loop_chr10-chr10-3751|GM12878_RAD21_17m	chr10:95374039-95375553|Enhancer	chr10:95445762-95446719|Enhancer
loop_chr10-chr10-3754|GM12878_RAD21_17m	chr10:23314020-23315547|Enhancer	chr10:23525517-23526041|Enhancer
loop_chr10-chr10-3757|GM12878_RAD21_17m	chr10:87532886-87535193|Enhancer	chr10:87655097-87658751|Enhancer
loop_chr10-chr10-3759|GM12878_RAD21_17m	chr10:119206388-119209663|Promoter	chr10:119444184-119449369|Enhancer
loop_chr10-chr10-3760|GM12878_RAD21_17m	chr10:23314020-23315547|Enhancer	chr10:23529020-23530760|Enhancer
loop_chr10-chr10-3761|GM12878_RAD21_17m	chr10:93702131-93703220|Promoter	chr10:93815455-93816531|Enhancer
loop_chr10-chr10-3767|GM12878_RAD21_17m	chr10:55091170-55092085|Enhancer	chr10:55263720-55264103|Enhancer
loop_chr10-chr10-3771|GM12878_RAD21_17m	chr10:32254259-32258194|Enhancer	chr10:32366183-32369594|Enhancer
loop_chr10-chr10-3772|GM12878_RAD21_17m	chr10:52308311-52308437|Enhancer	chr10:52489006-52489156|Enhancer
loop_chr10-chr10-3774|GM12878_RAD21_17m	chr10:97676842-97677254|Enhancer	chr10:97686917-97687414|Promoter
loop_chr10-chr10-3775|GM12878_RAD21_17m	chr10:48655194-48664892|Enhancer	chr10:48701044-48702259|Enhancer
loop_chr10-chr10-3778|GM12878_RAD21_17m	chr10:89291473-89293750|Enhancer	chr10:89367552-89371727|Enhancer
loop_chr10-chr10-3779|GM12878_RAD21_17m	chr10:109883220-109885267|Enhancer	chr10:110135843-110138353|Enhancer
loop_chr10-chr10-3781|GM12878_RAD21_17m	chr10:114470600-114472925|Enhancer	chr10:114546827-114553901|Enhancer
loop_chr10-chr10-3791|GM12878_RAD21_17m	chr10:95430330-95430697|Enhancer	chr10:95445762-95446719|Enhancer
loop_chr10-chr10-3794|GM12878_RAD21_17m	chr10:89792156-89793919|Enhancer	chr10:90138141-90139262|Enhancer
loop_chr10-chr10-3799|GM12878_RAD21_17m	chr10:96273061-96273652|Promoter	chr10:96287904-96288473|Enhancer
loop_chr10-chr10-3800|GM12878_RAD21_17m	chr10:21278824-21278908|Enhancer	chr10:21951791-21954617|Enhancer
loop_chr10-chr10-3801|GM12878_RAD21_17m	chr10:90911657-90912274|Enhancer	chr10:91249999-91253884|Enhancer
loop_chr10-chr10-3804|GM12878_RAD21_17m	chr10:43690043-43690289|Enhancer	chr10:44030295-44030568|Enhancer
loop_chr10-chr10-3810|GM12878_RAD21_17m	chr10:73095256-73097130|Promoter	chr10:73157602-73159281|Enhancer
loop_chr10-chr10-3814|GM12878_RAD21_17m	chr10:110353344-110358765|Enhancer	chr10:110496648-110501383|Promoter
loop_chr10-chr10-3815|GM12878_RAD21_17m	chr10:99560311-99562203|Enhancer	chr10:99611716-99612571|Enhancer
loop_chr10-chr10-3816|GM12878_RAD21_17m	chr10:71319082-71319938|Promoter	chr10:71569638-71570257|Enhancer
loop_chr10-chr10-3818|GM12878_RAD21_17m	chr10:97081702-97082313|Enhancer	chr10:97196404-97196642|Enhancer
loop_chr10-chr10-3819|GM12878_RAD21_17m	chr10:24641711-24644850|Enhancer	chr10:24988768-24991683|Enhancer
loop_chr10-chr10-3820|GM12878_RAD21_17m	chr10:120949035-120949155|Enhancer	chr10:121608531-121608929|Enhancer
loop_chr10-chr10-3822|GM12878_RAD21_17m	chr10:101038415-101043152|Enhancer	chr10:101138616-101143052|Enhancer
loop_chr10-chr10-3826|GM12878_RAD21_17m	chr10:97462519-97464029|Enhancer	chr10:97551574-97554023|Enhancer
loop_chr10-chr10-3834|GM12878_RAD21_17m	chr10:43671822-43672104|Enhancer	chr10:44030295-44030568|Enhancer
loop_chr10-chr10-3841|GM12878_RAD21_17m	chr10:95782131-95785485|Enhancer	chr10:95840751-95842226|Enhancer
loop_chr10-chr10-3843|GM12878_RAD21_17m	chr10:3781581-3787073|Promoter	chr10:3874010-3877450|Enhancer
loop_chr10-chr10-3847|GM12878_RAD21_17m	chr10:89260431-89263138|Enhancer	chr10:89564096-89567202|Enhancer
loop_chr10-chr10-3848|GM12878_RAD21_17m	chr10:86693849-86694594|Enhancer	chr10:86898357-86900387|Enhancer
loop_chr10-chr10-3851|GM12878_RAD21_17m	chr10:91005816-91009646|Enhancer	chr10:91087976-91092280|Enhancer
loop_chr10-chr10-3853|GM12878_RAD21_17m	chr10:45469281-45471035|Enhancer	chr10:45672254-45673066|Promoter
loop_chr10-chr10-3854|GM12878_RAD21_17m	chr10:30687346-30687963|Enhancer	chr10:30718390-30718582|Enhancer
loop_chr10-chr10-3855|GM12878_RAD21_17m	chr10:114304097-114305245|Enhancer	chr10:114403749-114404903|Promoter
loop_chr10-chr10-3858|GM12878_RAD21_17m	chr10:96016294-96018030|Enhancer	chr10:96340396-96342008|Enhancer
loop_chr10-chr10-3859|GM12878_RAD21_17m	chr10:62614436-62614800|Enhancer	chr10:62816438-62821040|Promoter
loop_chr10-chr10-3860|GM12878_RAD21_17m	chr10:110353344-110358765|Enhancer	chr10:110409449-110417182|Enhancer
loop_chr10-chr10-3867|GM12878_RAD21_17m	chr10:110309662-110315398|Enhancer	chr10:110496648-110501383|Promoter
loop_chr10-chr10-3868|GM12878_RAD21_17m	chr10:102229750-102235104|Enhancer	chr10:102398911-102400071|Enhancer
loop_chr10-chr10-3869|GM12878_RAD21_17m	chr10:110309662-110315398|Enhancer	chr10:110566764-110567833|Promoter
loop_chr10-chr10-3875|GM12878_RAD21_17m	chr10:63217195-63219058|Enhancer	chr10:63719624-63720669|Enhancer
loop_chr10-chr10-3876|GM12878_RAD21_17m	chr10:96764593-96766029|Enhancer	chr10:96829733-96832801|Promoter
loop_chr10-chr10-3878|GM12878_RAD21_17m	chr10:69228623-69229870|Enhancer	chr10:69392605-69392781|Enhancer
loop_chr10-chr10-3879|GM12878_RAD21_17m	chr10:119199084-119199648|Enhancer	chr10:119444184-119449369|Enhancer
loop_chr10-chr10-3881|GM12878_RAD21_17m	chr10:75099476-75100315|Enhancer	chr10:75235473-75236225|Promoter
loop_chr10-chr10-3882|GM12878_RAD21_17m	chr10:71726034-71728695|Enhancer	chr10:71772402-71774102|Promoter
loop_chr10-chr10-3885|GM12878_RAD21_17m	chr10:30359313-30360890|Enhancer	chr10:30589594-30592298|Enhancer
loop_chr10-chr10-3886|GM12878_RAD21_17m	chr10:110802670-110805995|Enhancer	chr10:110889735-110894689|Enhancer
loop_chr10-chr10-3887|GM12878_RAD21_17m	chr10:79241115-79245207|Enhancer	chr10:79283792-79287450|Enhancer
loop_chr10-chr10-3889|GM12878_RAD21_17m	chr10:101832746-101836262|Enhancer	chr10:102001169-102012549|Enhancer
loop_chr10-chr10-3892|GM12878_RAD21_17m	chr10:131884034-131887271|Enhancer	chr10:132142419-132144715|Enhancer
loop_chr10-chr10-3893|GM12878_RAD21_17m	chr10:62076734-62080669|Enhancer	chr10:62243633-62245463|Enhancer
loop_chr10-chr10-3894|GM12878_RAD21_17m	chr10:80454499-80455661|Promoter	chr10:80500798-80508852|Enhancer
loop_chr10-chr10-3896|GM12878_RAD21_17m	chr10:119685470-119688788|Enhancer	chr10:119724924-119726268|Promoter
loop_chr10-chr10-3898|GM12878_RAD21_17m	chr10:96375362-96375784|Enhancer	chr10:96394572-96397444|Enhancer
loop_chr10-chr10-3899|GM12878_RAD21_17m	chr10:30783353-30784330|Enhancer	chr10:31769916-31771432|Enhancer
loop_chr10-chr10-3900|GM12878_RAD21_17m	chr10:88727753-88728848|Promoter	chr10:88808790-88810695|Enhancer
loop_chr10-chr10-3901|GM12878_RAD21_17m	chr10:93553040-93555081|Enhancer	chr10:93859212-93859503|Enhancer
loop_chr10-chr10-3904|GM12878_RAD21_17m	chr10:88687827-88688146|Enhancer	chr10:88808790-88810695|Enhancer
loop_chr10-chr10-3909|GM12878_RAD21_17m	chr10:7121346-7122508|Enhancer	chr10:7416816-7417441|Enhancer
loop_chr10-chr10-3911|GM12878_RAD21_17m	chr10:62631483-62639159|Enhancer	chr10:62816438-62821040|Promoter
loop_chr10-chr10-3912|GM12878_RAD21_17m	chr10:88089547-88093719|Enhancer	chr10:88107525-88110516|Enhancer
loop_chr10-chr10-3914|GM12878_RAD21_17m	chr10:48548605-48553452|Enhancer	chr10:48605393-48610068|Enhancer
loop_chr10-chr10-3915|GM12878_RAD21_17m	chr10:6050874-6053156|Enhancer	chr10:6072293-6073061|Promoter
loop_chr10-chr10-3916|GM12878_RAD21_17m	chr10:97037435-97037868|Enhancer	chr10:97071460-97073023|Enhancer
loop_chr10-chr10-3917|GM12878_RAD21_17m	chr10:88878589-88880600|Promoter	chr10:88931361-88939126|Promoter
loop_chr10-chr10-3918|GM12878_RAD21_17m	chr10:12263200-12265826|Enhancer	chr10:12655593-12657456|Enhancer
loop_chr10-chr10-3919|GM12878_RAD21_17m	chr10:89643126-89645316|Promoter	chr10:89700134-89702216|Promoter
loop_chr10-chr10-3923|GM12878_RAD21_17m	chr10:113796962-113801752|Enhancer	chr10:114109764-114114323|Promoter
loop_chr10-chr10-3924|GM12878_RAD21_17m	chr10:92087013-92088160|Enhancer	chr10:92142018-92144022|Enhancer
loop_chr10-chr10-3925|GM12878_RAD21_17m	chr10:89954903-89956326|Promoter	chr10:90086701-90088601|Enhancer
loop_chr10-chr10-3927|GM12878_RAD21_17m	chr10:72292725-72298832|Enhancer	chr10:72332193-72337377|Enhancer
loop_chr10-chr10-3928|GM12878_RAD21_17m	chr10:130109828-130111605|Promoter	chr10:130136297-130137029|Promoter
loop_chr10-chr10-3929|GM12878_RAD21_17m	chr10:80471360-80473895|Enhancer	chr10:80500798-80508852|Enhancer
loop_chr10-chr10-3930|GM12878_RAD21_17m	chr10:119206388-119209663|Promoter	chr10:119303767-119309727|Enhancer
loop_chr10-chr10-3932|GM12878_RAD21_17m	chr10:110610181-110611338|Enhancer	chr10:110671314-110673121|Enhancer
loop_chr10-chr10-3933|GM12878_RAD21_17m	chr10:101885984-101891529|Enhancer	chr10:101967437-101970646|Enhancer
loop_chr10-chr10-3934|GM12878_RAD21_17m	chr10:31082883-31084124|Enhancer	chr10:31490861-31491301|Enhancer
loop_chr10-chr10-3935|GM12878_RAD21_17m	chr10:88269793-88273411|Enhancer	chr10:88385194-88390121|Enhancer
loop_chr10-chr10-3936|GM12878_RAD21_17m	chr10:62609467-62612965|Enhancer	chr10:62631483-62639159|Enhancer
loop_chr10-chr10-3938|GM12878_RAD21_17m	chr10:72248512-72249259|Enhancer	chr10:72292725-72298832|Enhancer
loop_chr10-chr10-3940|GM12878_RAD21_17m	chr10:14498341-14499318|Enhancer	chr10:14821456-14825501|Enhancer
loop_chr10-chr10-3941|GM12878_RAD21_17m	chr10:120422863-120424723|Enhancer	chr10:120734423-120736902|Enhancer
loop_chr10-chr10-3942|GM12878_RAD21_17m	chr10:88107525-88110516|Enhancer	chr10:88269793-88273411|Enhancer
loop_chr10-chr10-3943|GM12878_RAD21_17m	chr10:110388142-110388568|Enhancer	chr10:110409449-110417182|Enhancer
loop_chr10-chr10-3944|GM12878_RAD21_17m	chr10:26859744-26861528|Promoter	chr10:26882149-26882364|Enhancer
loop_chr10-chr10-3945|GM12878_RAD21_17m	chr10:133379360-133380417|Promoter	chr10:133394023-133394639|Promoter
loop_chr10-chr10-3946|GM12878_RAD21_17m	chr10:102169523-102169754|Enhancer	chr10:102229750-102235104|Enhancer
loop_chr10-chr10-3948|GM12878_RAD21_17m	chr10:89954903-89956326|Promoter	chr10:90138141-90139262|Enhancer
loop_chr10-chr10-3949|GM12878_RAD21_17m	chr10:95693946-95695015|Promoter	chr10:95755138-95760443|Enhancer
loop_chr10-chr10-3950|GM12878_RAD21_17m	chr10:59809455-59810156|Enhancer	chr10:60032134-60032985|Enhancer
loop_chr10-chr10-3951|GM12878_RAD21_17m	chr10:109883220-109885267|Enhancer	chr10:109956295-109958403|Enhancer
loop_chr10-chr10-3952|GM12878_RAD21_17m	chr10:99846000-99846393|Enhancer	chr10:100100014-100102477|Enhancer
loop_chr10-chr10-3954|GM12878_RAD21_17m	chr10:83425178-83425789|Enhancer	chr10:83870732-83871747|Enhancer
loop_chr10-chr10-3956|GM12878_RAD21_17m	chr10:70477328-70480299|Promoter	chr10:70540308-70540731|Enhancer
loop_chr10-chr10-3957|GM12878_RAD21_17m	chr10:103451498-103452397|Promoter	chr10:103471046-103472531|Enhancer
loop_chr10-chr10-3959|GM12878_RAD21_17m	chr10:72363956-72364557|Enhancer	chr10:73059254-73061759|Enhancer
loop_chr10-chr10-3961|GM12878_RAD21_17m	chr10:102065208-102066137|Promoter	chr10:102072914-102073134|Enhancer
loop_chr10-chr10-3962|GM12878_RAD21_17m	chr10:7457699-7458102|Enhancer	chr10:7470903-7472575|Promoter
loop_chr10-chr10-3964|GM12878_RAD21_17m	chr10:68550259-68551149|Enhancer	chr10:68721258-68722101|Promoter
loop_chr10-chr10-3965|GM12878_RAD21_17m	chr10:72272558-72276015|Promoter	chr10:72332193-72337377|Enhancer
loop_chr10-chr10-3966|GM12878_RAD21_17m	chr10:133357634-133358914|Promoter	chr10:133394023-133394639|Promoter
loop_chr10-chr10-3968|GM12878_RAD21_17m	chr10:26334717-26337922|Enhancer	chr10:26436190-26440441|Promoter
loop_chr10-chr10-3970|GM12878_RAD21_17m	chr10:12263200-12265826|Enhancer	chr10:12485116-12485428|Enhancer
loop_chr10-chr10-3971|GM12878_RAD21_17m	chr10:95208626-95209457|Enhancer	chr10:95241793-95246880|Enhancer
loop_chr10-chr10-3972|GM12878_RAD21_17m	chr10:102752733-102753361|Enhancer	chr10:102771581-102772904|Enhancer
loop_chr10-chr10-3974|GM12878_RAD21_17m	chr10:88931361-88939126|Promoter	chr10:89209783-89214643|Enhancer
loop_chr10-chr10-3979|GM12878_RAD21_17m	chr10:62609467-62612965|Enhancer	chr10:62655194-62655873|Enhancer
loop_chr10-chr10-3980|GM12878_RAD21_17m	chr10:102642872-102648716|Promoter	chr10:102661177-102661751|Enhancer
loop_chr10-chr10-3981|GM12878_RAD21_17m	chr10:61750991-61752129|Enhancer	chr10:61819087-61819621|Promoter
loop_chr10-chr10-3982|GM12878_RAD21_17m	chr10:89391050-89392894|Promoter	chr10:89413793-89415857|Promoter
loop_chr10-chr10-3984|GM12878_RAD21_17m	chr10:100986957-100988888|Promoter	chr10:101012988-101015225|Enhancer
loop_chr10-chr10-3985|GM12878_RAD21_17m	chr10:74265968-74266371|Enhancer	chr10:74738286-74740003|Enhancer
loop_chr10-chr10-3986|GM12878_RAD21_17m	chr10:48655194-48664892|Enhancer	chr10:49162191-49164915|Enhancer
loop_chr10-chr10-3987|GM12878_RAD21_17m	chr10:119444184-119449369|Enhancer	chr10:119489622-119490416|Enhancer
loop_chr10-chr10-3988|GM12878_RAD21_17m	chr10:123390926-123393268|Enhancer	chr10:123552384-123561205|Enhancer
loop_chr10-chr10-3989|GM12878_RAD21_17m	chr10:24641711-24644850|Enhancer	chr10:24722495-24724876|Promoter
loop_chr10-chr10-3990|GM12878_RAD21_17m	chr10:6107875-6111983|Enhancer	chr10:6162714-6165737|Enhancer
loop_chr10-chr10-3994|GM12878_RAD21_17m	chr10:62593857-62596012|Enhancer	chr10:62680120-62682929|Enhancer
loop_chr10-chr10-3995|GM12878_RAD21_17m	chr10:100008624-100011108|Promoter	chr10:100020322-100021527|Enhancer
loop_chr10-chr10-3996|GM12878_RAD21_17m	chr10:114546827-114553901|Enhancer	chr10:114703686-114705299|Enhancer
loop_chr10-chr10-3997|GM12878_RAD21_17m	chr10:61902854-61904735|Enhancer	chr10:61987980-61989040|Enhancer
loop_chr10-chr10-3998|GM12878_RAD21_17m	chr10:86260845-86262140|Enhancer	chr10:86376844-86377511|Enhancer
loop_chr10-chr10-4000|GM12878_RAD21_17m	chr10:88931361-88939126|Promoter	chr10:89027203-89032461|Enhancer
loop_chr10-chr10-4006|GM12878_RAD21_17m	chr10:124717648-124719693|Enhancer	chr10:124740242-124746211|Promoter
loop_chr10-chr10-4007|GM12878_RAD21_17m	chr10:72131355-72134134|Enhancer	chr10:72222033-72223859|Enhancer
loop_chr10-chr10-4008|GM12878_RAD21_17m	chr10:12263200-12265826|Enhancer	chr10:12332021-12334401|Enhancer
loop_chr10-chr10-4011|GM12878_RAD21_17m	chr10:103367487-103369308|Promoter	chr10:103395652-103399388|Promoter
loop_chr10-chr10-4012|GM12878_RAD21_17m	chr10:74738286-74740003|Enhancer	chr10:74795588-74796401|Enhancer
loop_chr10-chr10-4014|GM12878_RAD21_17m	chr10:74244316-74246058|Enhancer	chr10:75099476-75100315|Enhancer
loop_chr10-chr10-4016|GM12878_RAD21_17m	chr10:95241793-95246880|Enhancer	chr10:95287092-95295791|Promoter
loop_chr10-chr10-4017|GM12878_RAD21_17m	chr10:96394572-96397444|Enhancer	chr10:96511356-96513973|Promoter
loop_chr10-chr10-4018|GM12878_RAD21_17m	chr10:35148637-35151697|Enhancer	chr10:35194599-35197184|Enhancer
loop_chr10-chr10-4022|GM12878_RAD21_17m	chr10:95133109-95134173|Enhancer	chr10:95241793-95246880|Enhancer
loop_chr10-chr10-4024|GM12878_RAD21_17m	chr10:62609467-62612965|Enhancer	chr10:62680120-62682929|Enhancer
loop_chr10-chr10-4026|GM12878_RAD21_17m	chr10:100668467-100674332|Enhancer	chr10:100872374-100872516|Enhancer
loop_chr10-chr10-4028|GM12878_RAD21_17m	chr10:12902331-12903975|Enhancer	chr10:13099532-13100070|Promoter
loop_chr10-chr10-4030|GM12878_RAD21_17m	chr10:110802670-110805995|Enhancer	chr10:110841720-110845492|Enhancer
loop_chr10-chr10-4032|GM12878_RAD21_17m	chr10:79241115-79245207|Enhancer	chr10:79317232-79317854|Enhancer
loop_chr10-chr10-4034|GM12878_RAD21_17m	chr10:113705111-113705579|Enhancer	chr10:114102338-114107094|Enhancer
loop_chr10-chr10-4035|GM12878_RAD21_17m	chr10:129030252-129031784|Enhancer	chr10:130127889-130128723|Enhancer
loop_chr10-chr10-4037|GM12878_RAD21_17m	chr10:69003748-69004972|Enhancer	chr10:69122948-69124016|Promoter
loop_chr10-chr10-4039|GM12878_RAD21_17m	chr10:59624671-59627172|Enhancer	chr10:60208132-60208851|Enhancer
loop_chr10-chr10-4041|GM12878_RAD21_17m	chr10:88089547-88093719|Enhancer	chr10:88113713-88117184|Enhancer
loop_chr10-chr10-4042|GM12878_RAD21_17m	chr10:102642872-102648716|Promoter	chr10:102701230-102701532|Enhancer
loop_chr10-chr10-4043|GM12878_RAD21_17m	chr10:62436230-62439206|Enhancer	chr10:62490235-62492674|Enhancer
loop_chr10-chr10-4046|GM12878_RAD21_17m	chr10:95287092-95295791|Promoter	chr10:95362317-95363777|Enhancer
loop_chr10-chr10-4047|GM12878_RAD21_17m	chr10:96243485-96245862|Enhancer	chr10:96268703-96271210|Promoter
loop_chr10-chr10-4048|GM12878_RAD21_17m	chr10:110802670-110805995|Enhancer	chr10:110870828-110878609|Promoter
loop_chr10-chr10-4049|GM12878_RAD21_17m	chr10:80535548-80536150|Promoter	chr10:80596260-80600511|Enhancer
loop_chr10-chr10-4058|GM12878_RAD21_17m	chr10:11111586-11115431|Enhancer	chr10:11162828-11167442|Enhancer
loop_chr10-chr10-4060|GM12878_RAD21_17m	chr10:35148637-35151697|Enhancer	chr10:35216445-35218694|Enhancer
loop_chr10-chr10-4064|GM12878_RAD21_17m	chr10:102642872-102648716|Promoter	chr10:102678598-102679452|Enhancer
loop_chr10-chr10-4066|GM12878_RAD21_17m	chr10:6088705-6090888|Promoter	chr10:6401851-6402074|Enhancer
loop_chr10-chr10-4067|GM12878_RAD21_17m	chr10:62609467-62612965|Enhancer	chr10:62631483-62639159|Enhancer
loop_chr10-chr10-4069|GM12878_RAD21_17m	chr10:48655194-48664892|Enhancer	chr10:48800274-48803513|Enhancer
loop_chr10-chr10-4070|GM12878_RAD21_17m	chr10:95183554-95183885|Promoter	chr10:95235152-95236547|Enhancer
loop_chr10-chr10-4072|GM12878_RAD21_17m	chr10:97037435-97037868|Enhancer	chr10:97208567-97210754|Enhancer
loop_chr10-chr10-4075|GM12878_RAD21_17m	chr10:92142018-92144022|Enhancer	chr10:92288641-92294360|Promoter
loop_chr10-chr10-4078|GM12878_RAD21_17m	chr10:86099449-86102023|Enhancer	chr10:86376844-86377511|Enhancer
loop_chr10-chr10-4080|GM12878_RAD21_17m	chr10:124532047-124534495|Enhancer	chr10:124740242-124746211|Promoter
loop_chr10-chr10-4082|GM12878_RAD21_17m	chr10:16777566-16780070|Enhancer	chr10:16808660-16809802|Enhancer
loop_chr10-chr10-4084|GM12878_RAD21_17m	chr10:92232493-92233444|Enhancer	chr10:92288641-92294360|Promoter
loop_chr10-chr10-4086|GM12878_RAD21_17m	chr10:61750991-61752129|Enhancer	chr10:61900440-61902663|Promoter
loop_chr10-chr10-4087|GM12878_RAD21_17m	chr10:11676505-11679409|Promoter	chr10:11723951-11730796|Enhancer
loop_chr10-chr10-4089|GM12878_RAD21_17m	chr10:88470933-88474123|Enhancer	chr10:88552468-88554724|Enhancer
loop_chr10-chr10-4090|GM12878_RAD21_17m	chr10:88062692-88067426|Enhancer	chr10:88107525-88110516|Enhancer
loop_chr10-chr10-4092|GM12878_RAD21_17m	chr10:96639556-96643582|Enhancer	chr10:96699950-96703032|Enhancer
loop_chr10-chr10-4093|GM12878_RAD21_17m	chr10:21448388-21450238|Enhancer	chr10:21494473-21496817|Promoter
loop_chr10-chr10-4094|GM12878_RAD21_17m	chr10:44948436-44950312|Enhancer	chr10:44972610-44978680|Enhancer
loop_chr10-chr10-4097|GM12878_RAD21_17m	chr10:59624671-59627172|Enhancer	chr10:59673067-59676456|Enhancer
loop_chr10-chr10-4099|GM12878_RAD21_17m	chr10:89331561-89333316|Enhancer	chr10:89367552-89371727|Enhancer
loop_chr10-chr10-4100|GM12878_RAD21_17m	chr10:13658105-13664234|Enhancer	chr10:13757247-13758478|Enhancer
loop_chr10-chr10-4102|GM12878_RAD21_17m	chr10:103191827-103195258|Promoter	chr10:103239789-103247303|Promoter
loop_chr10-chr10-4103|GM12878_RAD21_17m	chr10:79249306-79250710|Enhancer	chr10:79283792-79287450|Enhancer
loop_chr10-chr10-4104|GM12878_RAD21_17m	chr10:62680120-62682929|Enhancer	chr10:62708053-62710472|Enhancer
loop_chr10-chr10-4107|GM12878_RAD21_17m	chr10:96694400-96697843|Enhancer	chr10:96717345-96722773|Promoter
loop_chr10-chr10-4108|GM12878_RAD21_17m	chr10:88107525-88110516|Enhancer	chr10:88385194-88390121|Enhancer
loop_chr10-chr10-4110|GM12878_RAD21_17m	chr10:14602295-14604417|Enhancer	chr10:14647274-14648502|Enhancer
loop_chr10-chr10-4111|GM12878_RAD21_17m	chr10:110409449-110417182|Enhancer	chr10:110502542-110504400|Enhancer
loop_chr10-chr10-4114|GM12878_RAD21_17m	chr10:79241115-79245207|Enhancer	chr10:79265864-79268227|Enhancer
loop_chr10-chr10-4115|GM12878_RAD21_17m	chr10:26724582-26730245|Enhancer	chr10:26859744-26861528|Promoter
loop_chr10-chr10-4119|GM12878_RAD21_17m	chr10:106710904-106712500|Enhancer	chr10:106980152-106983760|Enhancer
loop_chr10-chr10-4120|GM12878_RAD21_17m	chr10:13711394-13713512|Enhancer	chr10:13775109-13780702|Enhancer
loop_chr10-chr10-4121|GM12878_RAD21_17m	chr10:32191043-32193723|Enhancer	chr10:32344903-32349190|Promoter
loop_chr10-chr10-4122|GM12878_RAD21_17m	chr10:119685470-119688788|Enhancer	chr10:119720067-119720961|Enhancer
loop_chr10-chr10-4126|GM12878_RAD21_17m	chr10:11111586-11115431|Enhancer	chr10:11268952-11270840|Enhancer
loop_chr10-chr10-4129|GM12878_RAD21_17m	chr10:5628614-5630223|Enhancer	chr10:5684544-5686329|Promoter
loop_chr10-chr10-4133|GM12878_RAD21_17m	chr10:110744834-110749527|Enhancer	chr10:110841720-110845492|Enhancer
loop_chr10-chr10-4134|GM12878_RAD21_17m	chr10:11171672-11175916|Enhancer	chr10:11268952-11270840|Enhancer
loop_chr10-chr10-4135|GM12878_RAD21_17m	chr10:116787291-116790456|Enhancer	chr10:117174725-117177408|Enhancer
loop_chr10-chr10-4139|GM12878_RAD21_17m	chr10:14658320-14660226|Enhancer	chr10:14736070-14738241|Enhancer
loop_chr10-chr10-4140|GM12878_RAD21_17m	chr10:3810124-3811882|Enhancer	chr10:3851503-3853232|Enhancer
loop_chr10-chr10-4145|GM12878_RAD21_17m	chr10:101901622-101905989|Enhancer	chr10:102001169-102012549|Enhancer
loop_chr10-chr10-4146|GM12878_RAD21_17m	chr10:11660981-11664418|Enhancer	chr10:11723951-11730796|Enhancer
loop_chr10-chr10-4149|GM12878_RAD21_17m	chr10:14604657-14605951|Enhancer	chr10:14658320-14660226|Enhancer
loop_chr10-chr10-4150|GM12878_RAD21_17m	chr10:111075354-111077081|Promoter	chr10:111358459-111360776|Enhancer
loop_chr10-chr10-4151|GM12878_RAD21_17m	chr10:106795519-106797794|Enhancer	chr10:107010805-107012716|Enhancer
loop_chr10-chr10-4152|GM12878_RAD21_17m	chr10:92729969-92730323|Enhancer	chr10:92755870-92757550|Enhancer
loop_chr10-chr10-4155|GM12878_RAD21_17m	chr10:11514053-11518183|Enhancer	chr10:11676505-11679409|Promoter
loop_chr10-chr10-4157|GM12878_RAD21_17m	chr10:7409245-7410984|Promoter	chr10:7470903-7472575|Promoter
loop_chr10-chr10-4158|GM12878_RAD21_17m	chr10:69042081-69046022|Enhancer	chr10:69091324-69093419|Enhancer
loop_chr10-chr10-4160|GM12878_RAD21_17m	chr10:12042946-12044559|Promoter	chr10:12129650-12130453|Promoter
loop_chr10-chr10-4161|GM12878_RAD21_17m	chr10:110409449-110417182|Enhancer	chr10:110496648-110501383|Promoter
loop_chr10-chr10-4164|GM12878_RAD21_17m	chr10:72261380-72262154|Enhancer	chr10:72332193-72337377|Enhancer
loop_chr10-chr10-4166|GM12878_RAD21_17m	chr10:24641711-24644850|Enhancer	chr10:24700218-24702104|Enhancer
loop_chr10-chr10-4167|GM12878_RAD21_17m	chr10:99937749-99939935|Enhancer	chr10:100008624-100011108|Promoter
loop_chr10-chr10-4168|GM12878_RAD21_17m	chr10:90750202-90753590|Enhancer	chr10:90787382-90788730|Enhancer
loop_chr10-chr10-4169|GM12878_RAD21_17m	chr10:102642872-102648716|Promoter	chr10:102712553-102715507|Promoter
loop_chr10-chr10-4171|GM12878_RAD21_17m	chr10:124647571-124649003|Enhancer	chr10:124740242-124746211|Promoter
loop_chr10-chr10-4172|GM12878_RAD21_17m	chr10:11431873-11434498|Enhancer	chr10:11757484-11759379|Enhancer
loop_chr10-chr10-4174|GM12878_RAD21_17m	chr10:123401837-123402983|Enhancer	chr10:123552384-123561205|Enhancer
loop_chr10-chr10-4175|GM12878_RAD21_17m	chr10:119543186-119543427|Promoter	chr10:119595280-119598912|Promoter
loop_chr10-chr10-4178|GM12878_RAD21_17m	chr10:96717345-96722773|Promoter	chr10:96829733-96832801|Promoter
loop_chr10-chr10-4179|GM12878_RAD21_17m	chr10:123042863-123046223|Enhancer	chr10:123380707-123382050|Enhancer
loop_chr10-chr10-4180|GM12878_RAD21_17m	chr10:110744834-110749527|Enhancer	chr10:110870828-110878609|Promoter
loop_chr10-chr10-4181|GM12878_RAD21_17m	chr10:14903905-14907644|Enhancer	chr10:14971980-14972665|Enhancer
loop_chr10-chr10-4182|GM12878_RAD21_17m	chr10:5843287-5846399|Enhancer	chr10:5872388-5874610|Enhancer
loop_chr10-chr10-4184|GM12878_RAD21_17m	chr10:123042863-123046223|Enhancer	chr10:123129882-123137105|Promoter
