loopId	mergedAnchorA	mergedAnchorB
loop_chr19-chr19-21628|K562_RAD21_17m	chr19:14537312-14537466|Enhancer	chr19:14556756-14557212|Enhancer
loop_chr19-chr19-21629|K562_RAD21_17m	chr19:48899500-48902308|Promoter	chr19:48969185-48972446|Enhancer
loop_chr19-chr19-21630|K562_RAD21_17m	chr19:8352613-8356072|Enhancer	chr19:8585767-8586050|Enhancer
loop_chr19-chr19-21631|K562_RAD21_17m|loop_chr19-chr19-10728|GM12878_RAD21_17m	chr19:15418030-15420777|Promoter	chr19:15554067-15560237|Enhancer
loop_chr19-chr19-21632|K562_RAD21_17m	chr19:18021863-18022250|Promoter	chr19:18056009-18066523|Enhancer
loop_chr19-chr19-21633|K562_RAD21_17m	chr19:3692557-3693335|Enhancer	chr19:3719154-3720108|Enhancer
loop_chr19-chr19-21634|K562_RAD21_17m	chr19:11880478-11881688|Enhancer	chr19:11986079-11990178|Promoter
loop_chr19-chr19-21635|K562_RAD21_17m	chr19:12773269-12780638|Promoter	chr19:12788780-12789315|Promoter
loop_chr19-chr19-21636|K562_RAD21_17m	chr19:51471406-51474853|Enhancer	chr19:51546008-51548224|Enhancer
loop_chr19-chr19-21637|K562_RAD21_17m	chr19:18894745-18895543|Promoter	chr19:18986597-18987771|Enhancer
loop_chr19-chr19-21638|K562_RAD21_17m	chr19:46702958-46705285|Enhancer	chr19:46753561-46760432|Enhancer
loop_chr19-chr19-21639|K562_RAD21_17m	chr19:32340434-32340538|Enhancer	chr19:32568927-32570855|Enhancer
loop_chr19-chr19-21640|K562_RAD21_17m	chr19:51471406-51474853|Enhancer	chr19:51514522-51515347|Enhancer
loop_chr19-chr19-21641|K562_RAD21_17m	chr19:47537475-47537487|Enhancer	chr19:47537585-47537648|Enhancer
loop_chr19-chr19-21642|K562_RAD21_17m	chr19:48996152-48996234|Enhancer	chr19:48996340-48996401|Enhancer
loop_chr19-chr19-21643|K562_RAD21_17m	chr19:13838290-13839728|Enhancer	chr19:13859885-13866387|Enhancer
loop_chr19-chr19-21644|K562_RAD21_17m	chr19:40431889-40435086|Enhancer	chr19:40597061-40605774|Enhancer
loop_chr19-chr19-21645|K562_RAD21_17m|loop_chr19-chr19-11084|GM12878_RAD21_17m	chr19:41321389-41323881|Enhancer	chr19:41349664-41355870|Promoter
loop_chr19-chr19-21646|K562_RAD21_17m	chr19:18276336-18283583|Promoter	chr19:18290858-18292524|Enhancer
loop_chr19-chr19-21647|K562_RAD21_17m	chr19:10285876-10290701|Promoter	chr19:10332262-10337097|Promoter
loop_chr19-chr19-21648|K562_RAD21_17m|loop_chr19-chr19-10862|GM12878_RAD21_17m	chr19:50355906-50358999|Promoter	chr19:50459624-50464004|Enhancer
loop_chr19-chr19-21649|K562_RAD21_17m|loop_chr19-chr19-11078|GM12878_RAD21_17m	chr19:43743335-43748667|Enhancer	chr19:43765129-43768261|Enhancer
loop_chr19-chr19-21650|K562_RAD21_17m	chr19:43594345-43595628|Promoter	chr19:43622882-43626325|Enhancer
loop_chr19-chr19-21651|K562_RAD21_17m|loop_chr19-chr19-11137|GM12878_RAD21_17m	chr19:12760517-12768134|Enhancer	chr19:12845528-12849078|Enhancer
loop_chr19-chr19-21652|K562_RAD21_17m	chr19:46783937-46787457|Enhancer	chr19:46837255-46842261|Enhancer
loop_chr19-chr19-21653|K562_RAD21_17m	chr19:10257007-10261861|Promoter	chr19:10267243-10272428|Promoter
loop_chr19-chr19-21654|K562_RAD21_17m	chr19:48587835-48589352|Enhancer	chr19:48607439-48608970|Promoter
loop_chr19-chr19-21655|K562_RAD21_17m	chr19:555677-556759|Enhancer	chr19:571237-572699|Promoter
loop_chr19-chr19-21656|K562_RAD21_17m	chr19:48872721-48874628|Promoter	chr19:48899500-48902308|Promoter
loop_chr19-chr19-21657|K562_RAD21_17m	chr19:3670230-3672639|Promoter	chr19:3847751-3850511|Enhancer
loop_chr19-chr19-21658|K562_RAD21_17m	chr19:9625327-9628303|Enhancer	chr19:9788729-9798356|Promoter
loop_chr19-chr19-21659|K562_RAD21_17m	chr19:9930062-9937319|Promoter	chr19:9999275-10002900|Enhancer
loop_chr19-chr19-21660|K562_RAD21_17m	chr19:11450737-11455453|Enhancer	chr19:11480865-11483871|Promoter
loop_chr19-chr19-21661|K562_RAD21_17m	chr19:48351216-48351854|Enhancer	chr19:48445189-48446414|Promoter
loop_chr19-chr19-21662|K562_RAD21_17m|loop_chr19-chr19-10850|GM12878_RAD21_17m	chr19:39473888-39475487|Enhancer	chr19:39531663-39534733|Promoter
loop_chr19-chr19-21663|K562_RAD21_17m	chr19:44902804-44905152|Promoter	chr19:44913704-44915317|Promoter
loop_chr19-chr19-21664|K562_RAD21_17m	chr19:58554292-58555706|Promoter	chr19:58580413-58582411|Promoter
loop_chr19-chr19-21665|K562_RAD21_17m	chr19:49672203-49673557|Enhancer	chr19:49679584-49680755|Promoter
loop_chr19-chr19-21666|K562_RAD21_17m	chr19:39224651-39225050|Enhancer	chr19:39407058-39414676|Promoter
loop_chr19-chr19-21667|K562_RAD21_17m	chr19:48505881-48508150|Enhancer	chr19:48787337-48789820|Enhancer
loop_chr19-chr19-21668|K562_RAD21_17m	chr19:58573422-58576991|Promoter	chr19:58580413-58582411|Promoter
loop_chr19-chr19-21669|K562_RAD21_17m	chr19:45692414-45693071|Promoter	chr19:45767925-45770864|Promoter
loop_chr19-chr19-21670|K562_RAD21_17m|loop_chr19-chr19-10874|GM12878_RAD21_17m	chr19:10218969-10220830|Enhancer	chr19:10246568-10252328|Promoter
loop_chr19-chr19-21671|K562_RAD21_17m	chr19:3304659-3305854|Enhancer	chr19:3518895-3521820|Enhancer
loop_chr19-chr19-21672|K562_RAD21_17m|loop_chr19-chr19-10767|GM12878_RAD21_17m	chr19:16770431-16773087|Enhancer	chr19:16896039-16901642|Enhancer
loop_chr19-chr19-21673|K562_RAD21_17m	chr19:51468091-51468635|Promoter	chr19:51471406-51474853|Enhancer
loop_chr19-chr19-21674|K562_RAD21_17m	chr19:5965645-5968335|Enhancer	chr19:5985044-5987024|Enhancer
loop_chr19-chr19-21675|K562_RAD21_17m	chr19:1502535-1503629|Enhancer	chr19:1511633-1515657|Promoter
loop_chr19-chr19-21676|K562_RAD21_17m	chr19:43532871-43535149|Enhancer	chr19:43622882-43626325|Enhancer
loop_chr19-chr19-21677|K562_RAD21_17m	chr19:10099015-10099602|Enhancer	chr19:10111362-10114410|Promoter
loop_chr19-chr19-21678|K562_RAD21_17m	chr19:548582-552407|Enhancer	chr19:584036-586088|Enhancer
loop_chr19-chr19-21679|K562_RAD21_17m|loop_chr19-chr19-10910|GM12878_RAD21_17m	chr19:6164172-6169742|Enhancer	chr19:6298463-6301113|Enhancer
loop_chr19-chr19-21680|K562_RAD21_17m	chr19:12522161-12522268|Enhancer	chr19:12669159-12674511|Promoter
loop_chr19-chr19-21681|K562_RAD21_17m|loop_chr19-chr19-11022|GM12878_RAD21_17m	chr19:45401748-45405826|Enhancer	chr19:45476529-45480244|Promoter
loop_chr19-chr19-21682|K562_RAD21_17m	chr19:7943146-7945338|Promoter	chr19:8249385-8255191|Enhancer
loop_chr19-chr19-21683|K562_RAD21_17m	chr19:45178251-45178408|Promoter	chr19:45246718-45250253|Enhancer
loop_chr19-chr19-21684|K562_RAD21_17m	chr19:5772200-5774696|Enhancer	chr19:6017995-6022972|Enhancer
loop_chr19-chr19-21685|K562_RAD21_17m	chr19:55140317-55146987|Enhancer	chr19:55166104-55167830|Promoter
loop_chr19-chr19-21686|K562_RAD21_17m	chr19:4632619-4633663|Enhancer	chr19:4660563-4660950|Enhancer
loop_chr19-chr19-21687|K562_RAD21_17m	chr19:45815205-45818428|Promoter	chr19:46009082-46010636|Enhancer
loop_chr19-chr19-21688|K562_RAD21_17m	chr19:4351887-4355357|Promoter	chr19:4398722-4403116|Promoter
loop_chr19-chr19-21689|K562_RAD21_17m	chr19:38243069-38246816|Enhancer	chr19:38255555-38256738|Promoter
loop_chr19-chr19-21690|K562_RAD21_17m	chr19:36104187-36105473|Enhancer	chr19:36113960-36114026|Promoter
loop_chr19-chr19-21691|K562_RAD21_17m	chr19:1871346-1872658|Enhancer	chr19:1875921-1876153|Promoter
loop_chr19-chr19-21692|K562_RAD21_17m	chr19:40522857-40524234|Enhancer	chr19:40525784-40530514|Enhancer
loop_chr19-chr19-21693|K562_RAD21_17m|loop_chr19-chr19-10886|GM12878_RAD21_17m	chr19:10716442-10719923|Promoter	chr19:10862860-10865155|Enhancer
loop_chr19-chr19-21694|K562_RAD21_17m|loop_chr19-chr19-11229|GM12878_RAD21_17m	chr19:38402603-38405256|Promoter	chr19:38542936-38545138|Enhancer
loop_chr19-chr19-21695|K562_RAD21_17m	chr19:6942958-6943376|Enhancer	chr19:7013019-7014690|Promoter
loop_chr19-chr19-21696|K562_RAD21_17m	chr19:48787337-48789820|Enhancer	chr19:49207916-49210669|Enhancer
loop_chr19-chr19-21697|K562_RAD21_17m	chr19:58404085-58404200|Enhancer	chr19:58407050-58408330|Promoter
loop_chr19-chr19-21698|K562_RAD21_17m	chr19:13162708-13163244|Enhancer	chr19:13166163-13166647|Enhancer
loop_chr19-chr19-21699|K562_RAD21_17m|loop_chr19-chr19-10919|GM12878_RAD21_17m	chr19:6630546-6637642|Enhancer	chr19:6736052-6741304|Promoter
loop_chr19-chr19-21700|K562_RAD21_17m	chr19:1765169-1768960|Enhancer	chr19:1825686-1827029|Enhancer
loop_chr19-chr19-21701|K562_RAD21_17m	chr19:29285987-29286233|Enhancer	chr19:29527410-29528450|Promoter
loop_chr19-chr19-21702|K562_RAD21_17m	chr19:18339670-18341440|Promoter	chr19:18400639-18402413|Enhancer
loop_chr19-chr19-21703|K562_RAD21_17m	chr19:39198092-39199231|Promoter	chr19:39326225-39330159|Enhancer
loop_chr19-chr19-21704|K562_RAD21_17m	chr19:55301742-55303417|Enhancer	chr19:55353670-55354701|Promoter
loop_chr19-chr19-21705|K562_RAD21_17m	chr19:33240047-33242387|Enhancer	chr19:33311430-33311541|Enhancer
loop_chr19-chr19-21706|K562_RAD21_17m|loop_chr19-chr19-11108|GM12878_RAD21_17m	chr19:48489011-48490154|Enhancer	chr19:48582850-48585426|Enhancer
loop_chr19-chr19-21707|K562_RAD21_17m	chr19:45436317-45446729|Promoter	chr19:45640303-45645934|Promoter
loop_chr19-chr19-21708|K562_RAD21_17m	chr19:605150-605214|Enhancer	chr19:632461-633595|Promoter
loop_chr19-chr19-21709|K562_RAD21_17m	chr19:13795047-13795268|Promoter	chr19:13833372-13836807|Promoter
loop_chr19-chr19-21710|K562_RAD21_17m	chr19:48917902-48919374|Promoter	chr19:48954498-48954766|Promoter
loop_chr19-chr19-21711|K562_RAD21_17m	chr19:41306808-41311322|Promoter	chr19:41349664-41355870|Promoter
loop_chr19-chr19-21712|K562_RAD21_17m	chr19:40463092-40465798|Promoter	chr19:40522857-40524234|Enhancer
loop_chr19-chr19-21713|K562_RAD21_17m	chr19:16051949-16052295|Promoter	chr19:16180620-16185994|Promoter
loop_chr19-chr19-21714|K562_RAD21_17m	chr19:1240773-1241672|Promoter	chr19:1265232-1271991|Promoter
loop_chr19-chr19-21715|K562_RAD21_17m	chr19:7566711-7569870|Enhancer	chr19:7611739-7612366|Enhancer
loop_chr19-chr19-21716|K562_RAD21_17m	chr19:42229292-42229921|Enhancer	chr19:42242687-42247794|Promoter
loop_chr19-chr19-21717|K562_RAD21_17m	chr19:5718452-5719765|Promoter	chr19:5793302-5795628|Enhancer
loop_chr19-chr19-21718|K562_RAD21_17m	chr19:9999275-10002900|Enhancer	chr19:10026662-10029116|Enhancer
loop_chr19-chr19-21719|K562_RAD21_17m	chr19:1765169-1768960|Enhancer	chr19:1775023-1777029|Enhancer
loop_chr19-chr19-21720|K562_RAD21_17m	chr19:1406317-1407829|Promoter	chr19:1511633-1515657|Promoter
loop_chr19-chr19-21721|K562_RAD21_17m	chr19:2473704-2477223|Promoter	chr19:2543708-2543810|Enhancer
loop_chr19-chr19-21722|K562_RAD21_17m	chr19:45492956-45494666|Enhancer	chr19:45640303-45645934|Promoter
loop_chr19-chr19-21723|K562_RAD21_17m	chr19:40162933-40166626|Enhancer	chr19:40221302-40222603|Enhancer
loop_chr19-chr19-21724|K562_RAD21_17m	chr19:892258-893634|Promoter	chr19:917320-928261|Promoter
loop_chr19-chr19-21725|K562_RAD21_17m	chr19:48833097-48836921|Promoter	chr19:48969185-48972446|Enhancer
loop_chr19-chr19-21726|K562_RAD21_17m	chr19:15091746-15093855|Enhancer	chr19:15554067-15560237|Enhancer
loop_chr19-chr19-21727|K562_RAD21_17m	chr19:6482053-6482286|Promoter	chr19:6515266-6519395|Enhancer
loop_chr19-chr19-21728|K562_RAD21_17m	chr19:33427899-33429330|Enhancer	chr19:33770787-33774448|Enhancer
loop_chr19-chr19-21729|K562_RAD21_17m	chr19:35351835-35355693|Enhancer	chr19:35591720-35593359|Enhancer
loop_chr19-chr19-21730|K562_RAD21_17m|loop_chr19-chr19-10985|GM12878_RAD21_17m	chr19:6736052-6741304|Promoter	chr19:6766259-6770391|Promoter
loop_chr19-chr19-21731|K562_RAD21_17m	chr19:49862777-49862982|Enhancer	chr19:49927968-49931260|Promoter
loop_chr19-chr19-21732|K562_RAD21_17m	chr19:17425135-17427614|Enhancer	chr19:17855012-17860786|Promoter
loop_chr19-chr19-21733|K562_RAD21_17m|loop_chr19-chr19-11075|GM12878_RAD21_17m	chr19:12982162-12986682|Enhancer	chr19:13029923-13035934|Enhancer
loop_chr19-chr19-21734|K562_RAD21_17m	chr19:56076439-56077585|Enhancer	chr19:56332994-56334748|Enhancer
loop_chr19-chr19-21735|K562_RAD21_17m	chr19:1765169-1768960|Enhancer	chr19:1794622-1797971|Enhancer
loop_chr19-chr19-21736|K562_RAD21_17m	chr19:7354682-7354923|Enhancer	chr19:7796928-7801462|Enhancer
loop_chr19-chr19-21737|K562_RAD21_17m	chr19:5987312-5990767|Enhancer	chr19:6123231-6129079|Enhancer
loop_chr19-chr19-21738|K562_RAD21_17m	chr19:46753561-46760432|Enhancer	chr19:46783937-46787457|Enhancer
loop_chr19-chr19-21739|K562_RAD21_17m	chr19:16062239-16067691|Promoter	chr19:16086662-16086972|Enhancer
loop_chr19-chr19-21740|K562_RAD21_17m	chr19:40191517-40191989|Promoter	chr19:40217556-40218222|Promoter
loop_chr19-chr19-21741|K562_RAD21_17m	chr19:3556879-3558391|Promoter	chr19:3572324-3575385|Promoter
loop_chr19-chr19-21742|K562_RAD21_17m	chr19:18917256-18918991|Promoter	chr19:18986597-18987771|Enhancer
loop_chr19-chr19-21743|K562_RAD21_17m	chr19:38141105-38142768|Enhancer	chr19:38333442-38337148|Promoter
loop_chr19-chr19-21744|K562_RAD21_17m	chr19:11797160-11800054|Promoter	chr19:11812254-11813179|Promoter
loop_chr19-chr19-21745|K562_RAD21_17m	chr19:917320-928261|Promoter	chr19:1240365-1240555|Promoter
loop_chr19-chr19-21746|K562_RAD21_17m	chr19:8614836-8617079|Enhancer	chr19:8641341-8642161|Enhancer
loop_chr19-chr19-21747|K562_RAD21_17m	chr19:16770431-16773087|Enhancer	chr19:16834195-16838382|Enhancer
loop_chr19-chr19-21748|K562_RAD21_17m	chr19:46863284-46864593|Enhancer	chr19:46990750-46992024|Enhancer
loop_chr19-chr19-21749|K562_RAD21_17m	chr19:6630546-6637642|Enhancer	chr19:6860743-6865194|Enhancer
loop_chr19-chr19-21750|K562_RAD21_17m	chr19:4523282-4525587|Enhancer	chr19:4558270-4558540|Promoter
loop_chr19-chr19-21751|K562_RAD21_17m	chr19:48787337-48789820|Enhancer	chr19:48991779-48993575|Promoter
loop_chr19-chr19-21752|K562_RAD21_17m|loop_chr19-chr19-10974|GM12878_RAD21_17m	chr19:3760650-3763083|Promoter	chr19:3821522-3823747|Enhancer
loop_chr19-chr19-21753|K562_RAD21_17m	chr19:41950416-41952857|Enhancer	chr19:41957377-41958209|Promoter
loop_chr19-chr19-21754|K562_RAD21_17m|loop_chr19-chr19-10768|GM12878_RAD21_17m	chr19:44902804-44905152|Promoter	chr19:44948953-44953618|Enhancer
loop_chr19-chr19-21755|K562_RAD21_17m	chr19:10290774-10293786|Enhancer	chr19:10299626-10300354|Enhancer
loop_chr19-chr19-21756|K562_RAD21_17m	chr19:11292990-11296125|Promoter	chr19:11361505-11361698|Enhancer
loop_chr19-chr19-21757|K562_RAD21_17m	chr19:12832612-12833781|Promoter	chr19:12964128-12966625|Promoter
loop_chr19-chr19-21758|K562_RAD21_17m|loop_chr19-chr19-11225|GM12878_RAD21_17m	chr19:14198317-14200764|Enhancer	chr19:14347145-14350229|Enhancer
loop_chr19-chr19-21759|K562_RAD21_17m	chr19:17292349-17294268|Promoter	chr19:17334057-17334530|Promoter
loop_chr19-chr19-21760|K562_RAD21_17m	chr19:47315344-47316476|Enhancer	chr19:47347628-47349435|Promoter
loop_chr19-chr19-21761|K562_RAD21_17m	chr19:35557523-35558328|Promoter	chr19:35691929-35695011|Enhancer
loop_chr19-chr19-21762|K562_RAD21_17m	chr19:50704198-50706565|Enhancer	chr19:50921520-50925221|Enhancer
loop_chr19-chr19-21763|K562_RAD21_17m	chr19:28466524-28467996|Enhancer	chr19:28633327-28634094|Promoter
loop_chr19-chr19-21764|K562_RAD21_17m	chr19:14431408-14433764|Promoter	chr19:14450460-14451110|Enhancer
loop_chr19-chr19-21765|K562_RAD21_17m	chr19:33777945-33779520|Enhancer	chr19:33795474-33797814|Promoter
loop_chr19-chr19-21766|K562_RAD21_17m	chr19:49073760-49075155|Promoter	chr19:49144470-49149348|Enhancer
loop_chr19-chr19-21767|K562_RAD21_17m	chr19:5047033-5052678|Enhancer	chr19:5535127-5535979|Enhancer
loop_chr19-chr19-21768|K562_RAD21_17m	chr19:34555637-34557056|Enhancer	chr19:34663546-34663894|Enhancer
loop_chr19-chr19-21769|K562_RAD21_17m	chr19:39391495-39392354|Promoter	chr19:39396079-39398942|Enhancer
loop_chr19-chr19-21770|K562_RAD21_17m	chr19:3339795-3344359|Enhancer	chr19:3428477-3430143|Enhancer
loop_chr19-chr19-21771|K562_RAD21_17m	chr19:51338075-51342168|Promoter	chr19:51653763-51658817|Enhancer
loop_chr19-chr19-21772|K562_RAD21_17m	chr19:48787337-48789820|Enhancer	chr19:48839700-48843574|Enhancer
loop_chr19-chr19-21773|K562_RAD21_17m|loop_chr19-chr19-10957|GM12878_RAD21_17m	chr19:44985880-44989855|Enhancer	chr19:45057024-45061360|Enhancer
loop_chr19-chr19-21774|K562_RAD21_17m	chr19:17292349-17294268|Promoter	chr19:17338180-17339412|Enhancer
loop_chr19-chr19-21775|K562_RAD21_17m	chr19:55599298-55600511|Promoter	chr19:55604621-55606426|Promoter
loop_chr19-chr19-21776|K562_RAD21_17m	chr19:40661365-40664194|Enhancer	chr19:40689582-40690903|Promoter
loop_chr19-chr19-21777|K562_RAD21_17m	chr19:917320-928261|Promoter	chr19:960527-961530|Enhancer
loop_chr19-chr19-21778|K562_RAD21_17m	chr19:980548-984332|Promoter	chr19:999641-1002506|Promoter
loop_chr19-chr19-21779|K562_RAD21_17m	chr19:18439059-18440670|Promoter	chr19:18461085-18463533|Enhancer
loop_chr19-chr19-21780|K562_RAD21_17m	chr19:51783265-51784676|Enhancer	chr19:51803755-51804179|Enhancer
loop_chr19-chr19-21781|K562_RAD21_17m	chr19:44550950-44552546|Enhancer	chr19:44656087-44657636|Enhancer
loop_chr19-chr19-21782|K562_RAD21_17m|loop_chr19-chr19-10761|GM12878_RAD21_17m	chr19:17945733-17948402|Enhancer	chr19:17993375-18008634|Promoter
loop_chr19-chr19-21783|K562_RAD21_17m	chr19:8154145-8154811|Enhancer	chr19:8249385-8255191|Enhancer
loop_chr19-chr19-21784|K562_RAD21_17m	chr19:19224704-19225538|Enhancer	chr19:19359864-19362916|Enhancer
loop_chr19-chr19-21785|K562_RAD21_17m|loop_chr19-chr19-11089|GM12878_RAD21_17m	chr19:5965645-5968335|Enhancer	chr19:6017995-6022972|Enhancer
loop_chr19-chr19-21786|K562_RAD21_17m	chr19:892258-893634|Promoter	chr19:907670-908985|Enhancer
loop_chr19-chr19-21787|K562_RAD21_17m	chr19:3821522-3823747|Enhancer	chr19:3847751-3850511|Enhancer
loop_chr19-chr19-21788|K562_RAD21_17m	chr19:16164827-16164942|Enhancer	chr19:16180620-16185994|Promoter
loop_chr19-chr19-21789|K562_RAD21_17m|loop_chr19-chr19-10658|GM12878_RAD21_17m	chr19:42450204-42452845|Enhancer	chr19:42528043-42534657|Promoter
loop_chr19-chr19-21790|K562_RAD21_17m	chr19:730907-738373|Enhancer	chr19:730907-738373|Enhancer
loop_chr19-chr19-21791|K562_RAD21_17m	chr19:18406731-18411610|Enhancer	chr19:18418862-18419415|Promoter
loop_chr19-chr19-21792|K562_RAD21_17m	chr19:899681-901449|Enhancer	chr19:906570-907642|Enhancer
loop_chr19-chr19-21793|K562_RAD21_17m	chr19:40715762-40716999|Promoter	chr19:40740233-40740531|Enhancer
loop_chr19-chr19-21794|K562_RAD21_17m	chr19:38417826-38418934|Enhancer	chr19:38450853-38452697|Enhancer
loop_chr19-chr19-21795|K562_RAD21_17m	chr19:48489011-48490154|Enhancer	chr19:48557188-48560582|Enhancer
loop_chr19-chr19-21796|K562_RAD21_17m	chr19:2155575-2157731|Enhancer	chr19:2260422-2262025|Enhancer
loop_chr19-chr19-21797|K562_RAD21_17m|loop_chr19-chr19-10924|GM12878_RAD21_17m	chr19:8352613-8356072|Enhancer	chr19:8577546-8581094|Promoter
loop_chr19-chr19-21798|K562_RAD21_17m	chr19:17453581-17454715|Promoter	chr19:17469099-17469499|Promoter
loop_chr19-chr19-21799|K562_RAD21_17m	chr19:40305584-40306552|Enhancer	chr19:40442890-40447433|Promoter
loop_chr19-chr19-21800|K562_RAD21_17m	chr19:5772200-5774696|Enhancer	chr19:5793302-5795628|Enhancer
loop_chr19-chr19-21801|K562_RAD21_17m	chr19:48645252-48648297|Promoter	chr19:48674038-48678412|Enhancer
loop_chr19-chr19-21802|K562_RAD21_17m	chr19:12982162-12986682|Enhancer	chr19:12995935-12996835|Promoter
loop_chr19-chr19-21803|K562_RAD21_17m	chr19:38374094-38375243|Promoter	chr19:38402603-38405256|Promoter
loop_chr19-chr19-21804|K562_RAD21_17m	chr19:34961663-34962646|Enhancer	chr19:35010775-35015779|Enhancer
loop_chr19-chr19-21805|K562_RAD21_17m	chr19:41751649-41755686|Promoter	chr19:41819831-41823523|Enhancer
loop_chr19-chr19-21806|K562_RAD21_17m	chr19:7870194-7872735|Promoter	chr19:7903348-7903679|Promoter
loop_chr19-chr19-21807|K562_RAD21_17m	chr19:45506132-45509604|Promoter	chr19:45514803-45515971|Enhancer
loop_chr19-chr19-21808|K562_RAD21_17m|loop_chr19-chr19-10995|GM12878_RAD21_17m	chr19:13950623-13953356|Promoter	chr19:14030859-14033358|Promoter
loop_chr19-chr19-21809|K562_RAD21_17m	chr19:1775023-1777029|Enhancer	chr19:1825686-1827029|Enhancer
loop_chr19-chr19-21810|K562_RAD21_17m	chr19:48859228-48860759|Enhancer	chr19:48878613-48879043|Enhancer
loop_chr19-chr19-21811|K562_RAD21_17m|loop_chr19-chr19-10961|GM12878_RAD21_17m	chr19:6515266-6519395|Enhancer	chr19:6736052-6741304|Promoter
loop_chr19-chr19-21812|K562_RAD21_17m	chr19:899681-901449|Enhancer	chr19:917320-928261|Promoter
loop_chr19-chr19-21813|K562_RAD21_17m	chr19:56078975-56081964|Enhancer	chr19:56252104-56254316|Enhancer
loop_chr19-chr19-21814|K562_RAD21_17m	chr19:48963471-48964738|Promoter	chr19:48969185-48972446|Enhancer
loop_chr19-chr19-21815|K562_RAD21_17m	chr19:4807458-4813308|Enhancer	chr19:5575477-5578806|Promoter
loop_chr19-chr19-21816|K562_RAD21_17m|loop_chr19-chr19-11228|GM12878_RAD21_17m	chr19:8505068-8508043|Enhancer	chr19:8577546-8581094|Promoter
loop_chr19-chr19-21817|K562_RAD21_17m	chr19:3224216-3224883|Promoter	chr19:3483881-3485492|Promoter
loop_chr19-chr19-21818|K562_RAD21_17m	chr19:13029923-13035934|Enhancer	chr19:13088735-13096522|Enhancer
loop_chr19-chr19-21819|K562_RAD21_17m	chr19:46485838-46491958|Enhancer	chr19:46512175-46517256|Enhancer
loop_chr19-chr19-21820|K562_RAD21_17m	chr19:35266869-35269987|Promoter	chr19:35326523-35328115|Promoter
loop_chr19-chr19-21821|K562_RAD21_17m	chr19:44902804-44905152|Promoter	chr19:45057024-45061360|Enhancer
loop_chr19-chr19-21822|K562_RAD21_17m	chr19:943663-944473|Enhancer	chr19:960527-961530|Enhancer
loop_chr19-chr19-21823|K562_RAD21_17m|loop_chr19-chr19-11227|GM12878_RAD21_17m	chr19:41857692-41864449|Promoter	chr19:41950416-41952857|Enhancer
loop_chr19-chr19-21824|K562_RAD21_17m	chr19:6064687-6066104|Enhancer	chr19:6091990-6092386|Enhancer
loop_chr19-chr19-21825|K562_RAD21_17m	chr19:4369016-4371659|Enhancer	chr19:4374697-4376003|Enhancer
loop_chr19-chr19-21826|K562_RAD21_17m	chr19:35139340-35144714|Promoter	chr19:35153704-35155730|Promoter
loop_chr19-chr19-21827|K562_RAD21_17m	chr19:18400639-18402413|Enhancer	chr19:18406731-18411610|Enhancer
loop_chr19-chr19-21828|K562_RAD21_17m	chr19:1205884-1208396|Promoter	chr19:1221920-1223112|Enhancer
loop_chr19-chr19-21829|K562_RAD21_17m	chr19:46279887-46282609|Enhancer	chr19:46512175-46517256|Enhancer
loop_chr19-chr19-21830|K562_RAD21_17m	chr19:13783560-13787105|Enhancer	chr19:13833372-13836807|Promoter
loop_chr19-chr19-21831|K562_RAD21_17m	chr19:51294640-51296587|Enhancer	chr19:51653763-51658817|Enhancer
loop_chr19-chr19-21832|K562_RAD21_17m	chr19:50823675-50824052|Promoter	chr19:50833427-50838917|Promoter
loop_chr19-chr19-21833|K562_RAD21_17m	chr19:40431889-40435086|Enhancer	chr19:40463092-40465798|Promoter
loop_chr19-chr19-21834|K562_RAD21_17m	chr19:51471406-51474853|Enhancer	chr19:51506816-51508835|Promoter
loop_chr19-chr19-21835|K562_RAD21_17m	chr19:4246507-4247768|Promoter	chr19:4351887-4355357|Promoter
loop_chr19-chr19-21836|K562_RAD21_17m	chr19:40231642-40232689|Enhancer	chr19:40270114-40270781|Enhancer
loop_chr19-chr19-21837|K562_RAD21_17m	chr19:38224162-38226213|Enhancer	chr19:38243069-38246816|Enhancer
loop_chr19-chr19-21838|K562_RAD21_17m	chr19:15629434-15629818|Enhancer	chr19:15869206-15871089|Promoter
loop_chr19-chr19-21839|K562_RAD21_17m	chr19:4803574-4806675|Enhancer	chr19:4807458-4813308|Enhancer
loop_chr19-chr19-21840|K562_RAD21_17m|loop_chr19-chr19-11218|GM12878_RAD21_17m	chr19:10267243-10272428|Promoter	chr19:10314271-10317365|Promoter
loop_chr19-chr19-21841|K562_RAD21_17m	chr19:15262547-15265812|Enhancer	chr19:15418030-15420777|Promoter
loop_chr19-chr19-21842|K562_RAD21_17m	chr19:3193322-3194392|Enhancer	chr19:3210873-3210936|Enhancer
loop_chr19-chr19-21843|K562_RAD21_17m	chr19:17993375-18008634|Promoter	chr19:18056009-18066523|Enhancer
loop_chr19-chr19-21844|K562_RAD21_17m|loop_chr19-chr19-11190|GM12878_RAD21_17m	chr19:39119935-39124841|Enhancer	chr19:39326225-39330159|Enhancer
loop_chr19-chr19-21845|K562_RAD21_17m	chr19:10505500-10510845|Enhancer	chr19:10540065-10544151|Promoter
loop_chr19-chr19-21846|K562_RAD21_17m	chr19:38412735-38413917|Enhancer	chr19:38441181-38445479|Enhancer
