loopId	chrA	startA	endA	chrB	startB	endB	distance(bp)	centerA	centerB	rawTargetAnchorAReads	rawTargetAnchorBReads	rawControlAnchorAReads	rawControlAnchorBReads	scaledTargetAnchorAReads	scaledTargetAnchorBReads	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMedianCounts	scaledTargetNearbyMedianCounts	rawControlNearbyMedianCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue	significant
loop_chr1-chr1-10996|K562_RAD21_17m	chr1	160978644	160978669	chr1	160978929	160979216	416.0	160978656.5	160979072.5	9	14	0	3	5.09229902699635	7.162626325318151	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	1.6968325791855206	0.1885369421524272	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-10997|K562_RAD21_17m	chr1	246309957	246310094	chr1	246310207	246310278	217.0	246310025.5	246310242.5	11	9	1	0	5.94571619739258	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	2.5452488687782804	0.2828054132286409	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11000|K562_RAD21_17m	chr1	156885057	156885070	chr1	156885189	156885233	147.5	156885063.5	156885211.0	10	9	0	2	5.523878412791145	5.09229902699635	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	9.287925696594426	1.0319916833606542	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11002|K562_RAD21_17m	chr1	29944864	29945093	chr1	29945172	29945282	248.5	29944978.5	29945227.0	12	9	3	2	6.358891703576133	5.09229902699635	9	5.09229902699635	0	3.75	2.5902739714452885	0.0	2.4	0.0	1.5616866215512752	0.17352072552081796	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11003|K562_RAD21_17m	chr1	212631137	212631216	chr1	212631449	212631525	310.5	212631176.5	212631487.0	13	15	1	4	6.764285036394197	7.554530147022621	11	5.94571619739258	0	2.75	2.0386488117697805	0.0	4.0	0.0	4.174573055028463	0.3795066190423052	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11004|K562_RAD21_17m	chr1	14349986	14350025	chr1	14350235	14350274	249.0	14350005.5	14350254.5	9	9	0	1	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	6.787330316742081	0.7541477686097089	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11005|K562_RAD21_17m	chr1	8149945	8149988	chr1	8150171	8150221	229.5	8149966.5	8150196.0	13	9	0	0	6.764285036394197	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	5.6925996204933575	0.6325110317371753	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11006|K562_RAD21_17m	chr1	33842484	33842487	chr1	33842563	33842564	78.0	33842485.5	33842563.5	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	3.5	2.4558991991014234	0.0	2.571428571428572	0.0	132.35294117647058	14.705881487889323	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11008|K562_RAD21_17m	chr1	196137572	196137574	chr1	196137914	196137915	341.5	196137573.0	196137914.5	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	176.47058823529412	19.60784198385243	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11009|K562_RAD21_17m	chr1	200830408	200830590	chr1	200830638	200831832	736.0	200830499.0	200831235.0	13	27	0	7	6.764285036394197	11.893457489622508	13	6.764285036394197	0	1.5	1.2766998079638479	0.0	8.666666666666666	0.0	0.5557455540355677	0.04274965548805036	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11010|K562_RAD21_17m	chr1	43053877	43053971	chr1	43054005	43054063	110.0	43053924.0	43054034.0	12	11	1	1	6.358891703576133	5.94571619739258	9	5.09229902699635	0	2.5	1.8940103746519041	0.0	3.6	0.0	3.4829721362229105	0.3869968812602453	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11012|K562_RAD21_17m	chr1	44182456	44182607	chr1	44182682	44182780	199.5	44182531.5	44182731.0	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	2.1261516654854717	0.2362390600464148	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11017|K562_RAD21_17m	chr1	155669310	155669444	chr1	155669596	155669793	317.5	155669377.0	155669694.5	9	11	0	0	5.09229902699635	5.94571619739258	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	1.5994313133108229	0.1777145799140704	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11018|K562_RAD21_17m	chr1	245017746	245017779	chr1	245017989	245018158	311.0	245017762.5	245018073.5	9	11	0	1	5.09229902699635	5.94571619739258	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	2.62085032032615	0.2912055740176104	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11021|K562_RAD21_17m	chr1	155581718	155581795	chr1	155581995	155582075	278.5	155581756.5	155582035.0	9	9	0	1	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	3.3720494567253656	0.3746721398188363	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11023|K562_RAD21_17m	chr1	162428561	162428593	chr1	162428640	162428801	143.5	162428577.0	162428720.5	9	9	0	1	5.09229902699635	5.09229902699635	9	5.09229902699635	0	0.5	0.5466313891930411	0.0	9.0	0.0	2.743066138372447	0.3047851085572917	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11024|K562_RAD21_17m	chr1	181842284	181842285	chr1	181842545	181842546	261.0	181842284.5	181842545.5	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	264.70588235294116	29.411762975778647	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11025|K562_RAD21_17m	chr1	201626071	201626320	chr1	201626327	201626605	270.5	201626195.5	201626466.0	23	25	2	2	10.508504746097707	11.207300561046672	17	8.321047944013081	0	8.25	4.761421678207096	0.25	2.060606060606061	0.0	1.89753320683112	0.1116195938359721	inf	inf	1.097442700673135e-05	1
loop_chr1-chr1-11026|K562_RAD21_17m	chr1	40104750	40104871	chr1	40104877	40105098	177.0	40104810.5	40104987.5	9	14	3	2	5.09229902699635	7.162626325318151	9	5.09229902699635	0	5.25	3.3587206580612876	0.0	1.7142857142857142	0.0	1.5479876160990709	0.17199861389344234	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11028|K562_RAD21_17m	chr1	154802785	154802827	chr1	154802952	154803139	239.5	154802806.0	154803045.5	9	12	1	5	5.09229902699635	6.358891703576133	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	2.3118417672745952	0.256871292364879	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11029|K562_RAD21_17m	chr1	109318475	109318549	chr1	109318935	109318966	438.5	109318512.0	109318950.5	11	9	2	0	5.94571619739258	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	5.042016806722689	0.5602240566814981	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11030|K562_RAD21_17m	chr1	66913597	66913657	chr1	66913877	66913920	271.5	66913627.0	66913898.5	9	12	0	0	5.09229902699635	6.358891703576133	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	5.139920045688178	0.5711021937044397	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11031|K562_RAD21_17m	chr1	205243133	205243393	chr1	205243432	205243761	333.5	205243263.0	205243596.5	14	13	2	6	7.162626325318151	6.764285036394197	13	6.764285036394197	0	6.25	3.8427246127126296	0.25	2.08	0.0	1.298312194147608	0.09987016290586978	inf	inf	0.009913146248712349	1
loop_chr1-chr1-11033|K562_RAD21_17m	chr1	55259119	55259138	chr1	55259163	55259305	105.5	55259128.5	55259234.0	9	9	0	1	5.09229902699635	5.09229902699635	9	5.09229902699635	0	1.5	1.2766998079638479	0.0	6.0	0.0	3.2882718304713188	0.365363515227064	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11035|K562_RAD21_17m	chr1	92018240	92018277	chr1	92018481	92018657	310.5	92018258.5	92018569.0	9	12	0	1	5.09229902699635	6.358891703576133	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	2.4855012427506216	0.27616678850496384	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11036|K562_RAD21_17m	chr1	38437424	38437505	chr1	38437629	38437647	173.5	38437464.5	38437638.0	9	9	1	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	5.3475935828877015	0.5941770298137101	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11041|K562_RAD21_17m	chr1	219666919	219666928	chr1	219667140	219667216	254.5	219666923.5	219667178.0	9	12	0	3	5.09229902699635	6.358891703576133	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	6.228373702422145	0.6920414817830269	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11042|K562_RAD21_17m	chr1	68321248	68321278	chr1	68321355	68321392	110.5	68321263.0	68321373.5	11	10	1	1	5.94571619739258	5.523878412791145	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	7.9016681299385425	0.8779630739038402	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11043|K562_RAD21_17m	chr1	16447590	16447612	chr1	16447790	16447811	199.5	16447601.0	16447800.5	9	9	1	1	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	12.311901504787965	1.3679889756176116	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11044|K562_RAD21_17m	chr1	204579941	204580158	chr1	204580360	204580377	319.0	204580049.5	204580368.5	15	10	2	0	7.554530147022621	5.523878412791145	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	2.262443438914027	0.2513825895365697	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11045|K562_RAD21_17m	chr1	151032541	151032650	chr1	151032927	151033088	412.0	151032595.5	151033007.5	12	9	0	3	6.358891703576133	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	1.9607843137254903	0.21786491093169366	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11046|K562_RAD21_17m	chr1	245276149	245276160	chr1	245276369	245276374	217.0	245276154.5	245276371.5	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	1.5	1.2766998079638479	0.0	6.0	0.0	33.088235294117645	3.6764703719723313	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11047|K562_RAD21_17m	chr1	38598724	38598756	chr1	38598937	38599118	287.5	38598740.0	38599027.5	9	22	0	3	5.09229902699635	10.1539507837345	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	2.4855012427506216	0.27616678850496384	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11048|K562_RAD21_17m	chr1	47724770	47724838	chr1	47724955	47725008	177.5	47724804.0	47724981.5	9	11	0	1	5.09229902699635	5.94571619739258	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	4.375303840544483	0.4861448425748537	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11049|K562_RAD21_17m	chr1	229999564	229999624	chr1	229999670	229999831	156.5	229999594.0	229999750.5	9	12	0	1	5.09229902699635	6.358891703576133	9	5.09229902699635	0	1.25	1.1090508908745822	0.0	7.2	0.0	2.3955283470854405	0.2661698006857796	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11052|K562_RAD21_17m	chr1	17482450	17482519	chr1	17482716	17482731	239.0	17482484.5	17482723.5	9	9	1	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	6.302521008403361	0.7002800708518726	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11053|K562_RAD21_17m	chr1	59309754	59309789	chr1	59309892	59309899	124.0	59309771.5	59309895.5	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	12.605042016806722	1.4005601417037452	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11055|K562_RAD21_17m	chr1	43044979	43045070	chr1	43045103	43045125	89.5	43045024.5	43045114.0	12	12	0	0	6.358891703576133	6.358891703576133	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	4.685059864653827	0.520562176562454	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11058|K562_RAD21_17m	chr1	35690049	35690166	chr1	35690187	35690339	155.5	35690107.5	35690263.0	13	15	0	1	6.764285036394197	7.554530147022621	13	6.764285036394197	0	5.25	3.3587206580612876	0.0	2.4761904761904763	0.0	2.842772796851083	0.21867481766378175	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11060|K562_RAD21_17m	chr1	99829236	99829277	chr1	99829514	99829778	389.5	99829256.5	99829646.0	9	13	0	6	5.09229902699635	6.764285036394197	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	1.7357762777242045	0.1928640195133026	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11061|K562_RAD21_17m	chr1	11352242	11352272	chr1	11352350	11352790	313.0	11352257.0	11352570.0	9	18	0	5	5.09229902699635	8.696505514147391	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	1.1264080100125158	0.12515643819480274	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11064|K562_RAD21_17m	chr1	113035598	113035613	chr1	113035743	113035784	158.0	113035605.5	113035763.5	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	9.453781512605042	1.0504201062778091	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11066|K562_RAD21_17m	chr1	44774732	44774775	chr1	44774927	44774959	189.5	44774753.5	44774943.0	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	7.0588235294117645	0.7843136793540973	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11069|K562_RAD21_17m	chr1	86854642	86854743	chr1	86854944	86855095	327.0	86854692.5	86855019.5	11	14	2	1	5.94571619739258	7.162626325318151	11	5.94571619739258	0	2.75	2.0386488117697805	0.0	4.0	0.0	2.5676937441643326	0.23342669028395754	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11071|K562_RAD21_17m	chr1	61527591	61527641	chr1	61527680	61527766	107.0	61527616.0	61527723.0	9	9	1	1	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	3.8927335640138407	0.4325259261143919	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11072|K562_RAD21_17m	chr1	11702896	11702929	chr1	11703067	11703198	220.0	11702912.5	11703132.5	9	15	0	3	5.09229902699635	7.554530147022621	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	3.2281205164992834	0.3586800362899835	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11074|K562_RAD21_17m	chr1	53858615	53858628	chr1	53858698	53858706	80.5	53858621.5	53858702.0	11	12	3	1	5.94571619739258	6.358891703576133	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	25.210084033613445	2.8011202834074904	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11077|K562_RAD21_17m	chr1	109204806	109204959	chr1	109205165	109205361	380.5	109204882.5	109205263.0	13	15	1	1	6.764285036394197	7.554530147022621	11	5.94571619739258	0	2.75	2.0386488117697805	0.0	4.0	0.0	1.854036743637283	0.16854878496148226	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11078|K562_RAD21_17m	chr1	194889367	194889425	chr1	194889485	194889560	126.5	194889396.0	194889522.5	9	12	0	0	5.09229902699635	6.358891703576133	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	3.980539584254754	0.44228215001170895	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11079|K562_RAD21_17m	chr1	230186276	230186287	chr1	230186427	230186479	171.5	230186281.5	230186453.0	10	14	0	3	5.523878412791145	7.162626325318151	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	8.403361344537815	0.9337067611358302	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11081|K562_RAD21_17m	chr1	115615366	115615410	chr1	115615452	115615612	144.0	115615388.0	115615532.0	9	9	0	3	5.09229902699635	5.09229902699635	9	5.09229902699635	0	1.25	1.1090508908745822	0.0	7.2	0.0	2.5951557093425612	0.2883506174095946	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11084|K562_RAD21_17m	chr1	12580409	12580535	chr1	12580643	12580666	182.5	12580472.0	12580654.5	18	10	3	0	8.696505514147391	5.523878412791145	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	3.5530990919857874	0.3947887647755523	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11086|K562_RAD21_17m	chr1	11983844	11983885	chr1	11984052	11984128	225.5	11983864.5	11984090.0	11	10	1	0	5.94571619739258	5.523878412791145	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	4.524886877828054	0.5027651790731393	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11087|K562_RAD21_17m	chr1	4386798	4386909	chr1	4387356	4387440	544.5	4386853.5	4387398.0	9	9	1	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	2.7149321266968327	0.3016591074438836	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11088|K562_RAD21_17m	chr1	178503995	178504099	chr1	178504447	178504524	438.5	178504047.0	178504485.5	10	9	3	2	5.523878412791145	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	2.9249268768280787	0.3249918560859519	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11089|K562_RAD21_17m	chr1	180091157	180091169	chr1	180091285	180091291	125.0	180091163.0	180091288.0	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	1.0	0.9335239083803982	0.0	9.0	0.0	29.411764705882355	3.2679736639754053	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11090|K562_RAD21_17m	chr1	189344822	189344910	chr1	189345113	189345130	255.5	189344866.0	189345121.5	9	9	0	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	5.042016806722689	0.5602240566814981	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11091|K562_RAD21_17m	chr1	234663895	234663970	chr1	234664117	234664154	203.0	234663932.5	234664135.5	9	9	2	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	4.726890756302521	0.5252100531389045	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11092|K562_RAD21_17m	chr1	26015449	26015524	chr1	26015572	26015618	108.5	26015486.5	26015595.0	13	11	0	1	6.764285036394197	5.94571619739258	9	5.09229902699635	0	2.5	1.8940103746519041	0.0	3.6	0.0	4.375303840544483	0.4861448425748537	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11095|K562_RAD21_17m	chr1	55849005	55849051	chr1	55849158	55849186	144.0	55849028.0	55849172.0	10	10	0	2	5.523878412791145	5.523878412791145	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	7.154213036565977	0.7949125128588824	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11098|K562_RAD21_17m	chr1	224306360	224306558	chr1	224306699	224306725	253.0	224306459.0	224306712.0	13	9	4	0	6.764285036394197	5.09229902699635	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	2.3634453781512605	0.2626050265694522	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11099|K562_RAD21_17m	chr1	156193336	156193556	chr1	156193814	156193909	415.5	156193446.0	156193861.5	16	16	10	8	7.940520280416436	7.940520280416436	13	6.764285036394197	0	4.25	2.8530952269771763	0.0	3.0588235294117645	0.0	2.427637721755369	0.18674135222716606	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11100|K562_RAD21_17m	chr1	18376717	18376828	chr1	18376871	18376915	120.5	18376772.5	18376893.0	11	9	0	1	5.94571619739258	5.09229902699635	9	5.09229902699635	0	1.25	1.1090508908745822	0.0	7.2	0.0	3.415559772296015	0.3795066190423052	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11101|K562_RAD21_17m	chr1	7635329	7635467	chr1	7635486	7635639	164.5	7635398.0	7635562.5	10	9	1	0	5.523878412791145	5.09229902699635	9	5.09229902699635	0	3.0	2.1803171536093853	0.0	3.0	0.0	1.8192844147968463	0.20214270086445807	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11102|K562_RAD21_17m	chr1	167818129	167818206	chr1	167818350	167818440	227.5	167818167.5	167818395.0	11	9	0	1	5.94571619739258	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	3.1701303275801336	0.3522366823446545	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11105|K562_RAD21_17m	chr1	31152224	31152368	chr1	31152591	31152660	329.5	31152296.0	31152625.5	15	14	0	2	7.554530147022621	7.162626325318151	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	2.4855012427506216	0.27616678850496384	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11108|K562_RAD21_17m	chr1	1731545	1731605	chr1	1731901	1731949	350.0	1731575.0	1731925.0	9	9	0	2	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	4.901960784313727	0.5446622773292341	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11109|K562_RAD21_17m	chr1	27411419	27411612	chr1	27411745	27411806	260.0	27411515.5	27411775.5	15	10	8	0	7.554530147022621	5.523878412791145	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	2.0842982862436314	0.2315886848486508	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11110|K562_RAD21_17m	chr1	11635056	11635107	chr1	11635206	11635225	134.0	11635081.5	11635215.5	9	12	0	0	5.09229902699635	6.358891703576133	9	5.09229902699635	0	1.25	1.1090508908745822	0.0	7.2	0.0	7.563025210084032	0.8403360850222471	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11111|K562_RAD21_17m	chr1	213596927	213597001	chr1	213597021	213597194	143.5	213596964.0	213597107.5	9	12	0	0	5.09229902699635	6.358891703576133	9	5.09229902699635	0	2.75	2.0386488117697805	0.0	3.272727272727273	0.0	2.143367468444868	0.2381519269293817	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11112|K562_RAD21_17m	chr1	90777744	90778129	chr1	90778133	90778202	231.0	90777936.5	90778167.5	21	9	1	0	9.795703754299797	5.09229902699635	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	1.1661052086032653	0.1295672377787606	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11114|K562_RAD21_17m	chr1	10298927	10299053	chr1	10299113	10299261	197.0	10298990.0	10299187.0	12	11	1	2	6.358891703576133	5.94571619739258	9	5.09229902699635	0	2.75	2.0386488117697805	0.0	3.272727272727273	0.0	1.9321597252039504	0.21468440128305585	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11117|K562_RAD21_17m	chr1	54617438	54617584	chr1	54617689	54617834	250.5	54617511.0	54617761.5	10	9	5	1	5.523878412791145	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	1.8192844147968463	0.20214270086445807	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11118|K562_RAD21_17m	chr1	70514891	70515059	chr1	70515144	70515216	205.0	70514975.0	70515180.0	12	9	1	0	6.358891703576133	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	2.2058823529411766	0.24509802479815546	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11119|K562_RAD21_17m	chr1	178313130	178313187	chr1	178313429	178313567	339.5	178313158.5	178313498.0	12	9	3	2	6.358891703576133	5.09229902699635	9	5.09229902699635	0	1.25	1.1090508908745822	0.0	7.2	0.0	2.7149321266968327	0.3016591074438836	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11121|K562_RAD21_17m	chr1	168243507	168243677	chr1	168243746	168243846	204.0	168243592.0	168243796.0	15	11	1	2	7.554530147022621	5.94571619739258	10	5.523878412791145	0	3.25	2.3193171678736664	0.0	3.0769230769230766	0.0	2.178649237472767	0.21786491093169366	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11122|K562_RAD21_17m	chr1	23018001	23018134	chr1	23018226	23018324	207.5	23018067.5	23018275.0	14	13	2	1	7.162626325318151	6.764285036394197	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	2.2918258212375857	0.2546472984915901	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11124|K562_RAD21_17m	chr1	181880276	181880339	chr1	181880578	181880621	292.0	181880307.5	181880599.5	13	9	0	0	6.764285036394197	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	4.994450610432851	0.5549389240712952	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11127|K562_RAD21_17m	chr1	15015776	15016238	chr1	15016394	15016476	428.0	15016007.0	15016435.0	22	15	4	0	10.1539507837345	7.554530147022621	12	6.358891703576133	0	0.0	0.0	0.0	12.0	0.0	1.2975778546712804	0.10813148152859796	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11128|K562_RAD21_17m	chr1	19511674	19511793	chr1	19511908	19511917	179.0	19511733.5	19511912.5	10	10	1	0	5.523878412791145	5.523878412791145	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	4.595588235294118	0.4595587964965414	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11133|K562_RAD21_17m	chr1	244410821	244410936	chr1	244411161	244411249	326.5	244410878.5	244411205.0	9	9	1	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	2.25	1.7460317673950132	0.0	4.0	0.0	2.607939727615184	0.2897710638007749	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11134|K562_RAD21_17m	chr1	109703339	109703470	chr1	109703578	109703586	177.5	109703404.5	109703582.0	9	9	2	0	5.09229902699635	5.09229902699635	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	3.8087177316969947	0.42319083418386544	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11137|K562_RAD21_17m	chr1	85102758	85102785	chr1	85102960	85103126	271.5	85102771.5	85103043.0	9	11	0	1	5.09229902699635	5.94571619739258	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	2.743066138372447	0.3047851085572917	inf	inf	3.6203999999999977e-296	1
loop_chr1-chr1-11138|K562_RAD21_17m	chr1	201605105	201605133	chr1	201605163	201605326	125.5	201605119.0	201605244.5	9	16	1	0	5.09229902699635	7.940520280416436	9	5.09229902699635	0	0.5	0.5466313891930411	0.0	9.0	0.0	2.7717893440098558	0.3079765756626037	inf	inf	3.6203999999999977e-296	1
