loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr21-chr21-7595|GM12878_RAD21_17m	Enhancer	Enhancer	137170	23726	chr21:31060600-31063168|-|UBE3AP2	chr21:31627127-31628600|-|FBXW11P1
loop_chr21-chr21-7597|GM12878_RAD21_17m	Promoter	Enhancer	901	16359	chr21:45478266-45478326|+|MIR6815	chr21:45827961-45836419|-|AL592528.1
loop_chr21-chr21-7598|GM12878_RAD21_17m	Enhancer	Promoter	50852	0	chr21:41739369-41767089|-|RIPK4	chr21:41874756-41877613|-|AP001619.1,chr21:41798225-41879482|-|PRDM15
loop_chr21-chr21-7600|GM12878_RAD21_17m	Promoter	Enhancer	0	71183	chr21:34745757-34784886|+|LINC01426	chr21:35472095-35472432|-|RPL34P3
loop_chr21-chr21-7603|GM12878_RAD21_17m	Enhancer	Enhancer	36193	2646	chr21:14829154-14829989|-|RBMX2P1	chr21:14961235-15065000|-|NRIP1
loop_chr21-chr21-7605|GM12878_RAD21_17m	Promoter	Promoter	0	1375	chr21:41986831-42010387|-|ZBTB21	chr21:42062959-42143453|+|UMODL1
loop_chr1-chr1-9344|K562_RAD21_17m|loop_chr1-chr1-5282|GM12878_RAD21_17m	Enhancer	Enhancer	34619	13256	chr1:12088441-12092264|-|AL357835.1	chr1:12220794-12221109|-|RPL10P17
loop_chr1-chr1-9345|K562_RAD21_17m|loop_chr1-chr1-5408|GM12878_RAD21_17m	Enhancer	Enhancer	63923	21558	chr1:44635238-44674481|-|TMEM53	chr1:44635238-44674481|-|TMEM53
loop_chr1-chr1-9346|K562_RAD21_17m|loop_chr1-chr1-5537|GM12878_RAD21_17m	Enhancer	Enhancer	27828	11824	chr1:46446673-46451281|-|LINC01398	chr1:46538696-46570255|+|MKNK1-AS1
loop_chr1-chr1-9347|K562_RAD21_17m|loop_chr1-chr1-5861|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr1:153534599-153536244|-|S100A6,chr1:153533603-153535115|+|BX470102.1	chr1:153561108-153567890|-|S100A2
loop_chr1-chr1-9348|K562_RAD21_17m|loop_chr1-chr1-5171|GM12878_RAD21_17m	Enhancer	Enhancer	3345	10772	chr1:156388226-156395609|+|AL139130.1	chr1:156446412-156456577|-|AL139412.1
loop_chr1-chr1-9349|K562_RAD21_17m|loop_chr1-chr1-5584|GM12878_RAD21_17m	Enhancer	Enhancer	9376	30137	chr1:32680360-32703119|-|SYNC	chr1:32741830-32774970|+|KIAA1522
loop_chr1-chr1-9351|K562_RAD21_17m|loop_chr1-chr1-5358|GM12878_RAD21_17m	Enhancer	Enhancer	4466	7054	chr1:16006160-16006671|-|AL355994.3	chr1:16035178-16040029|-|AL355994.2
loop_chr1-chr1-9353|K562_RAD21_17m|loop_chr1-chr1-5199|GM12878_RAD21_17m	Enhancer	Enhancer	4144	22814	chr1:205595041-205595147|+|RNU6-418P	chr1:205657851-205680509|-|SLC45A3
loop_chr1-chr1-9356|K562_RAD21_17m|loop_chr1-chr1-5384|GM12878_RAD21_17m	Enhancer	Enhancer	18187	37786	chr1:9646825-149636929|+|RF00003	chr1:9672426-9687555|-|PIK3CD-AS2
loop_chr1-chr1-9357|K562_RAD21_17m|loop_chr1-chr1-5161|GM12878_RAD21_17m	Enhancer	Enhancer	9043	14145	chr1:157092043-157099808|-|ETV3L	chr1:157171116-157191963|+|AL357143.1
loop_chr1-chr1-9359|K562_RAD21_17m|loop_chr1-chr1-6127|GM12878_RAD21_17m	Promoter	Enhancer	0	14785	chr1:26111165-26125555|+|PDIK1L	chr1:26159079-26163962|+|FAM110D
loop_chr1-chr1-9360|K562_RAD21_17m|loop_chr1-chr1-5169|GM12878_RAD21_17m	Promoter	Enhancer	0	5447	chr1:155063748-155086807|+|AL691442.1,chr1:155063737-155069553|+|EFNA4	chr1:155078837-155087538|+|EFNA3
loop_chr1-chr1-9361|K562_RAD21_17m|loop_chr1-chr1-5860|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr1:156689676-156704757|+|AL590666.4,chr1:156687695-156691997|-|AL590666.3	chr1:156699606-156705816|-|CRABP2
loop_chr1-chr1-9362|K562_RAD21_17m|loop_chr1-chr1-5498|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr1:34761426-34788097|-|AL121988.1	chr1:34850694-34851555|+|AL122010.1
loop_chr1-chr1-9363|K562_RAD21_17m|loop_chr1-chr1-5176|GM12878_RAD21_17m	Enhancer	Enhancer	14013	20298	chr1:156082578-156140089|+|LMNA	chr1:156150019-156177752|+|SEMA4A
loop_chr1-chr1-9364|K562_RAD21_17m|loop_chr1-chr1-6251|GM12878_RAD21_17m	Enhancer	Enhancer	4569	31880	chr1:26993692-27000886|+|TRNP1	chr1:27005020-27012850|-|TENT5B
loop_chr1-chr1-9366|K562_RAD21_17m|loop_chr1-chr1-5194|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr1:156646507-156661424|-|AL590666.2	chr1:156668763-156677407|-|NES
loop_chr1-chr1-9367|K562_RAD21_17m|loop_chr1-chr1-5324|GM12878_RAD21_17m	Enhancer	Enhancer	9059	10679	chr1:109651370-109652099|+|RPL7P8	chr1:109750080-109764027|-|EPS8L3
loop_chr1-chr1-9368|K562_RAD21_17m|loop_chr1-chr1-5342|GM12878_RAD21_17m	Enhancer	Promoter	11312	0	chr1:153500463-153500764|-|RN7SL44P	chr1:153561108-153567890|-|S100A2
loop_chr1-chr1-9369|K562_RAD21_17m|loop_chr1-chr1-5223|GM12878_RAD21_17m	Enhancer	Promoter	6767	0	chr1:25888970-25889109|+|AL033528.1	chr1:25959767-25998063|-|PAFAH2
loop_chr1-chr1-9370|K562_RAD21_17m|loop_chr1-chr1-5185|GM12878_RAD21_17m	Enhancer	Enhancer	7684	12280	chr1:16057769-16073651|-|FAM131C	chr1:16197854-16198357|+|ARHGEF19-AS1
loop_chr1-chr1-9371|K562_RAD21_17m|loop_chr1-chr1-5179|GM12878_RAD21_17m	Enhancer	Enhancer	10989	23968	chr1:21266082-21267251|+|AL031005.1	chr1:21217247-21345572|-|ECE1
loop_chr1-chr1-9372|K562_RAD21_17m|loop_chr1-chr1-5219|GM12878_RAD21_17m	Enhancer	Enhancer	40364	13952	chr1:201518703-201584367|+|RPS10P7	chr1:201719508-201719627|+|MIR5191
loop_chr1-chr1-9373|K562_RAD21_17m|loop_chr1-chr1-5208|GM12878_RAD21_17m	Enhancer	Enhancer	20605	31995	chr1:205657851-205680509|-|SLC45A3	chr1:205657851-205680509|-|SLC45A3
loop_chr1-chr1-9374|K562_RAD21_17m|loop_chr1-chr1-5243|GM12878_RAD21_17m	Enhancer	Enhancer	33588	23504	chr1:21266082-21267251|+|AL031005.1	chr1:21217247-21345572|-|ECE1
loop_chr1-chr1-9375|K562_RAD21_17m|loop_chr1-chr1-5334|GM12878_RAD21_17m	Promoter	Enhancer	0	5089	chr1:201898100-201899978|+|AL513217.1	chr1:201978461-201978595|+|SNORA70H
loop_chr1-chr1-9377|K562_RAD21_17m|loop_chr1-chr1-5514|GM12878_RAD21_17m	Enhancer	Enhancer	4332	3468	chr1:26280086-26281522|+|SH3BGRL3	chr1:26281328-26318363|-|UBXN11
loop_chr1-chr1-9380|K562_RAD21_17m|loop_chr1-chr1-5227|GM12878_RAD21_17m	Enhancer	Enhancer	19580	44434	chr1:180552749-180566520|+|OVAAL	chr1:180906651-180909166|+|AL162431.1
loop_chr1-chr1-9383|K562_RAD21_17m|loop_chr1-chr1-5340|GM12878_RAD21_17m	Enhancer	Enhancer	15783	26018	chr1:205775559-205783623|+|AC119673.1	chr1:205976740-206003461|-|RAB7B
loop_chr1-chr1-9385|K562_RAD21_17m|loop_chr1-chr1-5345|GM12878_RAD21_17m	Enhancer	Enhancer	4390	14797	chr1:11843812-11843984|+|RF02156	chr1:11908147-11913232|+|AL021155.2
loop_chr1-chr1-9386|K562_RAD21_17m|loop_chr1-chr1-5957|GM12878_RAD21_17m	Enhancer	Enhancer	11381	9031	chr1:40861051-40862366|-|CITED4	chr1:40942251-40942515|-|UBE2V1P8
loop_chr1-chr1-9387|K562_RAD21_17m	Enhancer	Enhancer	2918	2710	chr1:27355184-27366961|-|MAP3K6	chr1:27355184-27366961|-|MAP3K6
loop_chr1-chr1-9388|K562_RAD21_17m|loop_chr1-chr1-5209|GM12878_RAD21_17m	Enhancer	Enhancer	19478	28120	chr1:214281159-214337131|+|SMYD2	chr1:214344172-214357615|-|AL929236.1
loop_chr1-chr1-9389|K562_RAD21_17m|loop_chr1-chr1-5581|GM12878_RAD21_17m	Promoter	Enhancer	0	5438	chr1:202011370-202015657|+|AL691482.3,chr1:202007945-202017183|+|ELF3,chr1:201995696-202010463|-|ELF3-AS1	chr1:202122917-202133592|+|GPR37L1
loop_chr1-chr1-9390|K562_RAD21_17m|loop_chr1-chr1-5261|GM12878_RAD21_17m	Enhancer	Enhancer	52286	26423	chr1:27098809-27155125|-|SLC9A1	chr1:27311240-27311838|+|FO393419.3
loop_chr1-chr1-9391|K562_RAD21_17m|loop_chr1-chr1-5708|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr1:112396214-112461164|+|CTTNBP2NL	chr1:112466541-112530165|+|WNT2B
loop_chr1-chr1-9392|K562_RAD21_17m|loop_chr1-chr1-5356|GM12878_RAD21_17m	Enhancer	Enhancer	4170	21732	chr1:204562413-204562521|-|RNA5SP74	chr1:204828654-205022822|+|NFASC
loop_chr1-chr1-9393|K562_RAD21_17m|loop_chr1-chr1-5248|GM12878_RAD21_17m	Enhancer	Promoter	18264	0	chr1:92840719-92840851|+|SNORA66	chr1:92832737-92961522|-|DIPK1A
loop_chr1-chr1-9394|K562_RAD21_17m|loop_chr1-chr1-5553|GM12878_RAD21_17m	Enhancer	Enhancer	28823	14590	chr1:201283452-201332993|+|PKP1	chr1:201359008-201377762|-|TNNT2
loop_chr1-chr1-9398|K562_RAD21_17m|loop_chr1-chr1-5397|GM12878_RAD21_17m	Enhancer	Enhancer	5740	10472	chr1:11654375-11663327|+|FBXO44	chr1:11709819-179201627|+|RF00272
loop_chr1-chr1-9399|K562_RAD21_17m|loop_chr1-chr1-5503|GM12878_RAD21_17m	Enhancer	Enhancer	12984	3489	chr1:160848010-160848502|+|PPIAP37	chr1:160945025-160954809|-|ITLN2
loop_chr1-chr1-9400|K562_RAD21_17m|loop_chr1-chr1-5777|GM12878_RAD21_17m	Enhancer	Enhancer	13920	3289	chr1:30810378-30815553|-|AL137027.1	chr1:30869466-30908758|-|SDC3
loop_chr1-chr1-9401|K562_RAD21_17m|loop_chr1-chr1-5200|GM12878_RAD21_17m	Enhancer	Enhancer	10331	48251	chr1:223701593-223776018|+|CAPN2	chr1:223701593-223776018|+|CAPN2
loop_chr1-chr1-9403|K562_RAD21_17m|loop_chr1-chr1-5378|GM12878_RAD21_17m	Enhancer	Promoter	24989	0	chr1:9900614-9908034|+|AL357140.4	chr1:9942923-9949974|+|AL357140.2,chr1:9926293-9943407|-|LZIC,chr1:9943428-9985498|+|NMNAT1
loop_chr1-chr1-9404|K562_RAD21_17m|loop_chr1-chr1-5254|GM12878_RAD21_17m	Enhancer	Enhancer	18391	2319	chr1:36322031-36324154|-|EVA1B	chr1:36418450-36418578|-|SNORA63C
loop_chr1-chr1-9407|K562_RAD21_17m	Enhancer	Enhancer	30760	29887	chr1:51707138-51708137|-|GAPDHP51	chr1:51707138-51708137|-|GAPDHP51
loop_chr1-chr1-9408|K562_RAD21_17m|loop_chr1-chr1-5253|GM12878_RAD21_17m	Enhancer	Enhancer	4232	5520	chr1:110058340-110062555|+|AL160006.1	chr1:110112468-110113945|+|UBL4B
loop_chr1-chr1-9410|K562_RAD21_17m	Enhancer	Enhancer	59056	58619	chr1:25800176-25818221|+|SELENON	chr1:25800176-25818221|+|SELENON
loop_chr1-chr1-9411|K562_RAD21_17m|loop_chr1-chr1-5348|GM12878_RAD21_17m	Promoter	Enhancer	0	59765	chr1:181190471-181191149|-|AL358393.1	chr1:181483517-181808084|+|CACNA1E
loop_chr1-chr1-9412|K562_RAD21_17m|loop_chr1-chr1-5300|GM12878_RAD21_17m	Promoter	Enhancer	0	23238	chr1:31906421-31938368|-|PTP4A2	chr1:31972189-31987034|-|AL136115.3
loop_chr1-chr1-9416|K562_RAD21_17m|loop_chr1-chr1-5630|GM12878_RAD21_17m	Enhancer	Enhancer	23528	18169	chr1:205373252-205387440|+|LEMD1-AS1	chr1:205504595-205532793|+|CDK18
loop_chr1-chr1-9417|K562_RAD21_17m|loop_chr1-chr1-5766|GM12878_RAD21_17m	Enhancer	Enhancer	5057	7289	chr1:35573314-35595328|+|TFAP2E	chr1:35713877-35718884|-|C1orf216
loop_chr1-chr1-9419|K562_RAD21_17m|loop_chr1-chr1-5266|GM12878_RAD21_17m	Enhancer	Enhancer	10484	30535	chr1:112890767-112890922|-|AL390729.1	chr1:113011687-113073105|-|AL357055.3
loop_chr1-chr1-9421|K562_RAD21_17m|loop_chr1-chr1-5239|GM12878_RAD21_17m	Enhancer	Enhancer	6706	4814	chr1:207801518-207879096|-|MIR29B2CHG	chr1:207959292-207969329|+|AL356275.1
loop_chr1-chr1-9424|K562_RAD21_17m|loop_chr1-chr1-5184|GM12878_RAD21_17m	Enhancer	Promoter	17861	0	chr1:31629866-31644876|-|PEF1	chr1:31789130-31791322|+|AL354919.2
loop_chr1-chr1-9425|K562_RAD21_17m|loop_chr1-chr1-5220|GM12878_RAD21_17m	Enhancer	Enhancer	10773	9285	chr1:36088892-36093932|+|ADPRHL2	chr1:36095239-36125222|-|COL8A2
loop_chr1-chr1-9427|K562_RAD21_17m|loop_chr1-chr1-6434|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr1:151300665-151300964|-|RN7SL444P	chr1:151340648-151341966|+|AL391069.1
loop_chr1-chr1-9430|K562_RAD21_17m|loop_chr1-chr1-6368|GM12878_RAD21_17m	Enhancer	Promoter	9345	0	chr1:16057769-16073651|-|FAM131C	chr1:16124337-16156069|-|EPHA2,chr1:16155211-16157329|+|AL451042.2
loop_chr1-chr1-9432|K562_RAD21_17m|loop_chr1-chr1-5221|GM12878_RAD21_17m	Enhancer	Enhancer	14298	10823	chr1:145964690-145978848|+|POLR3GL	chr1:145992435-145996600|-|TXNIP
loop_chr1-chr1-9433|K562_RAD21_17m	Enhancer	Enhancer	2096	2260	chr1:31576485-31587686|+|TINAGL1	chr1:31576485-31587686|+|TINAGL1
loop_chr1-chr1-9434|K562_RAD21_17m|loop_chr1-chr1-6011|GM12878_RAD21_17m	Enhancer	Promoter	15224	0	chr1:227743831-227747191|-|SNAP47-AS1	chr1:227918656-227947932|-|WNT9A
loop_chr1-chr1-9437|K562_RAD21_17m	Promoter	Promoter	0	313	chr1:32539427-32605941|+|ZBTB8A	chr1:32539427-32605941|+|ZBTB8A
loop_chr1-chr1-9438|K562_RAD21_17m|loop_chr1-chr1-5327|GM12878_RAD21_17m	Enhancer	Enhancer	9663	27987	chr1:203494143-203508864|+|OPTC	chr1:203729581-203729705|+|SNORA77
loop_chr1-chr1-9439|K562_RAD21_17m|loop_chr1-chr1-5191|GM12878_RAD21_17m	Enhancer	Enhancer	10031	6959	chr1:15334166-15335464|-|AL031283.3	chr1:15438439-15449242|+|CTRC
loop_chr1-chr1-9440|K562_RAD21_17m|loop_chr1-chr1-5350|GM12878_RAD21_17m	Enhancer	Enhancer	32945	57845	chr1:27005020-27012850|-|TENT5B	chr1:27098809-27155125|-|SLC9A1
loop_chr1-chr1-9443|K562_RAD21_17m	Enhancer	Enhancer	41421	41678	chr1:50582404-50582511|+|RNU6-1026P	chr1:50582404-50582511|+|RNU6-1026P
loop_chr1-chr1-9445|K562_RAD21_17m|loop_chr1-chr1-5337|GM12878_RAD21_17m	Enhancer	Enhancer	9019	34302	chr1:167591392-167591846|+|AL031733.1	chr1:167721982-167791919|+|MPZL1
loop_chr1-chr1-9449|K562_RAD21_17m|loop_chr1-chr1-5792|GM12878_RAD21_17m	Enhancer	Enhancer	24138	4146	chr1:30732469-30757774|-|LAPTM5	chr1:30869466-30908758|-|SDC3
loop_chr1-chr1-9450|K562_RAD21_17m	Promoter	Promoter	709	460	chr1:20482391-20486210|-|CAMK2N1	chr1:20482391-20486210|-|CAMK2N1
loop_chr1-chr1-9451|K562_RAD21_17m|loop_chr1-chr1-5814|GM12878_RAD21_17m	Enhancer	Enhancer	30964	24951	chr1:43196417-43196536|+|RNA5SP46	chr1:43389882-43454247|+|SZT2
loop_chr1-chr1-9453|K562_RAD21_17m|loop_chr1-chr1-5197|GM12878_RAD21_17m	Enhancer	Enhancer	14294	51952	chr1:24704894-24717596|+|AL445648.1	chr1:24777873-24777979|-|RNU6-1208P
loop_chr1-chr1-9454|K562_RAD21_17m|loop_chr1-chr1-5241|GM12878_RAD21_17m	Enhancer	Enhancer	2759	62163	chr1:115606471-115606768|+|RN7SL420P	chr1:115700007-115768781|-|CASQ2
loop_chr1-chr1-9456|K562_RAD21_17m|loop_chr1-chr1-5271|GM12878_RAD21_17m	Enhancer	Enhancer	18363	11163	chr1:205976740-206003461|-|RAB7B	chr1:206106936-206117388|-|AVPR1B
loop_chr1-chr1-9457|K562_RAD21_17m|loop_chr1-chr1-5165|GM12878_RAD21_17m	Enhancer	Enhancer	8090	19860	chr1:156082578-156140089|+|LMNA	chr1:156150019-156177752|+|SEMA4A
loop_chr1-chr1-9461|K562_RAD21_17m|loop_chr1-chr1-5292|GM12878_RAD21_17m	Enhancer	Enhancer	14092	11651	chr1:27872543-27886685|+|THEMIS2	chr1:27990158-27990524|-|AL512288.2
loop_chr1-chr1-9464|K562_RAD21_17m|loop_chr1-chr1-5232|GM12878_RAD21_17m	Enhancer	Enhancer	37783	33097	chr1:93592199-93602440|+|AL109613.1	chr1:93846832-93846911|+|MIR760
loop_chr1-chr1-9465|K562_RAD21_17m	Enhancer	Enhancer	5066	5487	chr1:26432316-26471306|+|DHDDS	chr1:26432316-26471306|+|DHDDS
loop_chr1-chr1-9467|K562_RAD21_17m|loop_chr1-chr1-5709|GM12878_RAD21_17m	Enhancer	Enhancer	29510	19501	chr1:204946608-204947169|+|AL391822.1	chr1:205042968-205078289|+|CNTN2
loop_chr1-chr1-9469|K562_RAD21_17m|loop_chr1-chr1-5376|GM12878_RAD21_17m	Enhancer	Enhancer	12508	18789	chr1:31571585-31575573|-|AC114488.1	chr1:31576485-31587686|+|TINAGL1
loop_chr1-chr1-9470|K562_RAD21_17m	Enhancer	Enhancer	10776	10540	chr1:248681249-248748349|-|CR589904.2	chr1:248681249-248748349|-|CR589904.2
loop_chr1-chr1-9471|K562_RAD21_17m|loop_chr1-chr1-5374|GM12878_RAD21_17m	Promoter	Promoter	667	0	chr1:227482253-227482454|+|AL451054.2	chr1:227918656-227947932|-|WNT9A
loop_chr1-chr1-9472|K562_RAD21_17m	Enhancer	Enhancer	38742	38576	chr1:59733227-59733296|-|MIR4711	chr1:59733227-59733296|-|MIR4711
loop_chr1-chr1-9473|K562_RAD21_17m|loop_chr1-chr1-5745|GM12878_RAD21_17m	Enhancer	Enhancer	13609	11820	chr1:31409565-31434680|+|SERINC2	chr1:31409565-31434680|+|SERINC2
loop_chr1-chr1-9475|K562_RAD21_17m|loop_chr1-chr1-6049|GM12878_RAD21_17m	Enhancer	Enhancer	4332	15686	chr1:28887091-29120046|+|EPB41	chr1:29147743-29181900|-|SRSF4
loop_chr1-chr1-9476|K562_RAD21_17m|loop_chr1-chr1-6496|GM12878_RAD21_17m	Enhancer	Enhancer	32309	25195	chr1:43269983-43274002|+|TMEM125	chr1:43389882-43454247|+|SZT2
loop_chr1-chr1-9477|K562_RAD21_17m|loop_chr1-chr1-5741|GM12878_RAD21_17m	Enhancer	Promoter	9966	0	chr1:10381978-10387150|-|AL139424.3	chr1:10430102-10452153|+|CENPS-CORT
loop_chr1-chr1-9480|K562_RAD21_17m|loop_chr1-chr1-5432|GM12878_RAD21_17m	Enhancer	Enhancer	3951	6442	chr1:156579727-156586770|+|TTC24	chr1:156614742-156615288|-|AL365181.4
loop_chr1-chr1-9481|K562_RAD21_17m|loop_chr1-chr1-5247|GM12878_RAD21_17m	Enhancer	Enhancer	11252	35712	chr1:22142850-22157401|+|AL445253.1	chr1:22451851-22531157|+|ZBTB40
loop_chr1-chr1-9484|K562_RAD21_17m|loop_chr1-chr1-5368|GM12878_RAD21_17m	Enhancer	Enhancer	44569	10974	chr1:200933345-200933447|-|RNU6-704P	chr1:201031136-201043073|+|AL358473.2
loop_chr1-chr1-9485|K562_RAD21_17m|loop_chr1-chr1-5206|GM12878_RAD21_17m	Enhancer	Enhancer	30772	2317	chr1:22451851-22531157|+|ZBTB40	chr1:22643633-22648110|+|C1QC
loop_chr1-chr1-9490|K562_RAD21_17m|loop_chr1-chr1-5249|GM12878_RAD21_17m	Promoter	Enhancer	0	11619	chr1:16006160-16006671|-|AL355994.3	chr1:16043736-16057308|+|CLCNKB
loop_chr1-chr1-9491|K562_RAD21_17m|loop_chr1-chr1-5640|GM12878_RAD21_17m	Enhancer	Enhancer	14865	4995	chr1:43991599-43996528|+|CCDC24	chr1:43991500-44031386|-|SLC6A9
loop_chr1-chr1-9494|K562_RAD21_17m	Enhancer	Enhancer	52089	52264	chr1:163509484-163509595|+|RNA5SP63	chr1:163509484-163509595|+|RNA5SP63
loop_chr1-chr1-9495|K562_RAD21_17m|loop_chr1-chr1-5727|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr1:156689676-156704757|+|AL590666.4,chr1:156687695-156691997|-|AL590666.3	chr1:156728442-156736960|+|RRNAD1,chr1:156721891-156728799|-|ISG20L2
loop_chr1-chr1-9496|K562_RAD21_17m	Enhancer	Enhancer	11004	8841	chr1:16155211-16157329|+|AL451042.2	chr1:16155211-16157329|+|AL451042.2
loop_chr1-chr1-9497|K562_RAD21_17m	Enhancer	Enhancer	13161	41738	chr1:246025897-246035603|+|AC118555.1	chr1:246321663-246322438|-|SMYD3-IT1
loop_chr1-chr1-9499|K562_RAD21_17m	Enhancer	Enhancer	6345	9626	chr1:109725820-109775252|+|AL158847.1	chr1:109750080-109764027|-|EPS8L3
loop_chr1-chr1-9502|K562_RAD21_17m|loop_chr1-chr1-5702|GM12878_RAD21_17m	Enhancer	Enhancer	11312	10785	chr1:206928522-206946466|-|PIGR	chr1:206957967-206970625|-|FCAMR
loop_chr1-chr1-9504|K562_RAD21_17m|loop_chr1-chr1-5955|GM12878_RAD21_17m	Enhancer	Promoter	7367	0	chr1:109279556-109283186|-|PSRC1	chr1:109309568-109397918|-|SORT1
loop_chr1-chr1-9507|K562_RAD21_17m	Enhancer	Enhancer	4172	20881	chr1:28887091-29120046|+|EPB41	chr1:29223933-29224816|+|AL590729.1
loop_chr1-chr1-9510|K562_RAD21_17m	Enhancer	Enhancer	10596	11006	chr1:176207648-176229330|+|AL359265.3	chr1:176207648-176229330|+|AL359265.3
loop_chr1-chr1-9512|K562_RAD21_17m|loop_chr1-chr1-5843|GM12878_RAD21_17m	Enhancer	Enhancer	5907	31819	chr1:181033425-181061938|+|MR1	chr1:181174484-181182208|+|LINC01732
loop_chr1-chr1-9513|K562_RAD21_17m|loop_chr1-chr1-5806|GM12878_RAD21_17m	Enhancer	Enhancer	6452	67320	chr1:13657311-13659910|-|AL359771.1	chr1:13892792-15118043|+|KAZN
loop_chr1-chr1-9514|K562_RAD21_17m|loop_chr1-chr1-5294|GM12878_RAD21_17m	Enhancer	Promoter	5489	0	chr1:110401249-110407942|-|LAMTOR5	chr1:110456505-110457354|-|AL358215.1
loop_chr1-chr1-9515|K562_RAD21_17m	Enhancer	Enhancer	24194	21874	chr1:177929146-177970213|-|SEC16B	chr1:177929146-177970213|-|SEC16B
loop_chr1-chr1-9517|K562_RAD21_17m	Enhancer	Enhancer	3353	3660	chr1:159009892-159055155|+|IFI16	chr1:159009892-159055155|+|IFI16
loop_chr1-chr1-9519|K562_RAD21_17m|loop_chr1-chr1-6387|GM12878_RAD21_17m	Promoter	Enhancer	0	3914	chr1:23778418-23788232|+|PITHD1,chr1:23760382-23778287|-|ELOA-AS1	chr1:23870515-23913362|-|CNR2
loop_chr1-chr1-9521|K562_RAD21_17m	Enhancer	Enhancer	22335	22516	chr1:61124733-61125202|+|AC096947.1	chr1:61124733-61125202|+|AC096947.1
loop_chr1-chr1-9522|K562_RAD21_17m	Enhancer	Promoter	8975	1838	chr1:46046818-46048368|+|AL358075.1	chr1:46175087-46185962|+|TSPAN1
loop_chr1-chr1-9523|K562_RAD21_17m|loop_chr1-chr1-5910|GM12878_RAD21_17m	Enhancer	Promoter	25388	0	chr1:116164284-116166241|+|LINC01779	chr1:116493016-116499212|-|AL390066.1
loop_chr1-chr1-9524|K562_RAD21_17m	Enhancer	Enhancer	4909	2412	chr1:156388226-156395609|+|AL139130.1	chr1:156388226-156395609|+|AL139130.1
loop_chr1-chr1-9526|K562_RAD21_17m	Enhancer	Enhancer	18222	10154	chr1:46506996-46514226|+|DMBX1	chr1:46538696-46570255|+|MKNK1-AS1
loop_chr1-chr1-9527|K562_RAD21_17m|loop_chr1-chr1-5757|GM12878_RAD21_17m	Enhancer	Enhancer	10462	6628	chr1:22953043-22965338|-|LACTBL1	chr1:23084023-23177808|-|LUZP1
loop_chr1-chr1-9532|K562_RAD21_17m|loop_chr1-chr1-5436|GM12878_RAD21_17m	Enhancer	Enhancer	18529	12896	chr1:31629866-31644876|-|PEF1	chr1:31758660-31758735|-|MIR4254
loop_chr1-chr1-9533|K562_RAD21_17m|loop_chr1-chr1-5747|GM12878_RAD21_17m	Enhancer	Enhancer	29587	23259	chr1:108815901-108857094|-|AKNAD1	chr1:108875350-108934545|+|GPSM2
loop_chr1-chr1-9534|K562_RAD21_17m	Enhancer	Enhancer	14522	14838	chr1:114001433-114002235|-|AL591742.1	chr1:114001433-114002235|-|AL591742.1
loop_chr1-chr1-9536|K562_RAD21_17m|loop_chr1-chr1-5875|GM12878_RAD21_17m	Enhancer	Promoter	8227	0	chr1:111490317-111490423|-|RNU6-792P	chr1:111755901-111768000|+|DDX20,chr1:111745299-111755509|-|AL049557.1,chr1:111722064-111755797|-|INKA2
loop_chr1-chr1-9537|K562_RAD21_17m	Enhancer	Enhancer	82583	82223	chr1:7008376-7014279|-|AL512330.1	chr1:7008376-7014279|-|AL512330.1
loop_chr1-chr1-9538|K562_RAD21_17m|loop_chr1-chr1-5365|GM12878_RAD21_17m	Enhancer	Enhancer	11864	26623	chr1:119601340-119609250|+|HSD3BP5	chr1:119648411-119744226|+|PHGDH
loop_chr1-chr1-9539|K562_RAD21_17m	Enhancer	Enhancer	40565	37971	chr1:175156986-175192943|-|KIAA0040	chr1:175156986-175192943|-|KIAA0040
loop_chr1-chr1-9540|K562_RAD21_17m	Enhancer	Enhancer	24423	24573	chr1:231281414-231281524|-|RNA5SP80	chr1:231281414-231281524|-|RNA5SP80
loop_chr1-chr1-9542|K562_RAD21_17m|loop_chr1-chr1-5682|GM12878_RAD21_17m	Promoter	Enhancer	0	6401	chr1:236110061-236112370|+|AL122018.1	chr1:236483165-236484468|+|ENO1P1
loop_chr1-chr1-9543|K562_RAD21_17m	Enhancer	Enhancer	14634	14870	chr1:31263245-31263681|-|AC114495.2	chr1:31263245-31263681|-|AC114495.2
loop_chr1-chr1-9548|K562_RAD21_17m|loop_chr1-chr1-5269|GM12878_RAD21_17m	Enhancer	Enhancer	13056	9327	chr1:203287152-203288801|+|LINC01353	chr1:203318996-203319099|-|RNU6-487P
loop_chr1-chr1-9549|K562_RAD21_17m|loop_chr1-chr1-5548|GM12878_RAD21_17m	Enhancer	Enhancer	6606	2669	chr1:110208834-110209987|-|LINC02586	chr1:110456505-110457354|-|AL358215.1
