Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr17:58059775-58060163|Promoter	chr17:58050789-58060739|-|AC015813.8			chr17:58059419-58059770|Promoter			
chr17:58081622-58081795|Promoter	chr17:58076891-58083204|-|AC015813.3			chr17:58081836-58081956|Promoter			
chr17:58081836-58081956|Promoter	chr17:58076891-58083204|-|AC015813.3			chr17:58081622-58081795|Promoter			
chr17:58218473-58218644|Promoter	chr17:58218548-58268518|+|LPO		chr17:58248660-58250015|Enhancer	chr17:58218836-58221305|Promoter			
chr17:58218836-58221305|Promoter	chr17:58205437-58219605|-|MKS1	chr17:58248660-58250015|Enhancer		chr17:58218473-58218644|Promoter			
chr17:58328415-58332993|Promoter	chr17:58331232-58331318|-|MIR142,chr17:58330884-58332508|-|AC004687.1,chr17:58301231-58328795|-|TSPOAP1	chr17:58337996-58339838|Enhancer,chr17:58343369-58347540|Enhancer	chr17:58391413-58392767|Enhancer,chr17:58445461-58449327|Enhancer,chr17:58277000-58277490|Enhancer,chr17:58316194-58319482|Enhancer,chr17:58303248-58305709|Enhancer	chr17:58351619-58354922|Promoter,chr17:58415748-58418539|Promoter		chr17:58343369-58347540|Enhancer	chr17:58316194-58319482|Enhancer
chr17:58351619-58354922|Promoter	chr17:58345178-58353093|-|SUPT4H1		chr17:58391413-58392767|Enhancer,chr17:58445461-58449327|Enhancer,chr17:58337996-58339838|Enhancer,chr17:58277000-58277490|Enhancer,chr17:58316194-58319482|Enhancer,chr17:58343369-58347540|Enhancer,chr17:58303248-58305709|Enhancer	chr17:58415748-58418539|Promoter,chr17:58328415-58332993|Promoter			chr17:58316194-58319482|Enhancer
chr17:58415748-58418539|Promoter	chr17:58352500-58417582|-|RNF43,chr17:58345206-58417595|-|AC004687.2	chr17:58316194-58319482|Enhancer,chr17:58277000-58277490|Enhancer,chr17:58303248-58305709|Enhancer,chr17:58391413-58392767|Enhancer	chr17:58445461-58449327|Enhancer,chr17:58337996-58339838|Enhancer,chr17:58343369-58347540|Enhancer	chr17:58351619-58354922|Promoter,chr17:58328415-58332993|Promoter		chr17:58316194-58319482|Enhancer	chr17:58343369-58347540|Enhancer
chr17:58518825-58519278|Promoter	chr17:58519837-58556925|+|SEPT4-AS1			chr17:58520774-58521266|Promoter			
chr17:58520774-58521266|Promoter	chr17:58519837-58556925|+|SEPT4-AS1			chr17:58518825-58519278|Promoter			
chr17:59156667-59157020|Promoter	chr17:59155499-59203834|+|PRR11	chr17:59157674-59157807|Enhancer					
chr17:59220345-59221304|Promoter	chr17:59220511-59275970|+|GDPD1	chr17:59310114-59311886|Enhancer	chr17:59314455-59317497|Enhancer,chr17:59519977-59524920|Enhancer,chr17:59435762-59442486|Enhancer,chr17:59558603-59559907|Enhancer		chr17:59327879-59332304|Promoter		chr17:59435762-59442486|Enhancer
chr17:59327879-59332304|Promoter	chr17:59331655-59401729|+|YPEL2	chr17:59435762-59442486|Enhancer	chr17:59314455-59317497|Enhancer,chr17:59519977-59524920|Enhancer,chr17:59310114-59311886|Enhancer,chr17:59558603-59559907|Enhancer		chr17:59220345-59221304|Promoter		chr17:59310114-59311886|Enhancer
chr17:59838443-59841217|Promoter	chr17:59841266-59841337|+|MIR21	chr17:59751839-59756084|Enhancer	chr17:59858154-59860994|Enhancer,chr17:59853265-59853931|Enhancer				chr17:59853265-59853931|Enhancer
chr17:60230744-60231502|Promoter	chr17:60231516-60231646|-|SCARNA20		chr17:60142240-60143806|Enhancer,chr17:60159621-60160971|Enhancer	chr17:60435765-60437423|Promoter			chr17:60159621-60160971|Enhancer
chr17:60435765-60437423|Promoter	chr17:60433678-60435996|-|RPL12P38	chr17:60142240-60143806|Enhancer,chr17:60159621-60160971|Enhancer		chr17:60230744-60231502|Promoter		chr17:60159621-60160971|Enhancer	
chr17:61409721-61413327|Promoter	chr17:61411751-61413280|+|C17orf82	chr17:61575038-61575304|Enhancer,chr17:62108475-62110152|Enhancer,chr17:61550450-61552876|Enhancer	chr17:61837266-61837518|Enhancer,chr17:61635623-61638101|Enhancer,chr17:61426127-61426882|Enhancer,chr17:61416895-61417946|Enhancer,chr17:62179718-62180784|Enhancer		chr17:61925121-61927478|Promoter	chr17:62108475-62110152|Enhancer	chr17:62179718-62180784|Enhancer
chr17:61863695-61864294|Promoter	chr17:61681266-61863521|-|BRIP1			chr17:61864370-61864519|Promoter			
chr17:61864370-61864519|Promoter	chr17:61681266-61863521|-|BRIP1			chr17:61863695-61864294|Promoter			
chr17:61925121-61927478|Promoter	chr17:61865367-61928016|-|INTS2	chr17:62108475-62110152|Enhancer	chr17:61837266-61837518|Enhancer,chr17:61635623-61638101|Enhancer,chr17:61550450-61552876|Enhancer,chr17:61426127-61426882|Enhancer,chr17:61416895-61417946|Enhancer,chr17:62179718-62180784|Enhancer,chr17:61575038-61575304|Enhancer		chr17:61409721-61413327|Promoter		chr17:61550450-61552876|Enhancer
chr17:62967147-62970345|Promoter	chr17:62910021-62968549|-|AC005972.3	chr17:62671502-62673095|Enhancer,chr17:62702651-62704727|Enhancer	chr17:63405957-63407624|Enhancer,chr17:63081793-63083349|Enhancer			chr17:62702651-62704727|Enhancer	chr17:63405957-63407624|Enhancer
chr17:63445863-63446289|Promoter	chr17:63432304-63446306|-|CYB561	chr17:63442711-63443093|Enhancer					
chr17:63477236-63480004|Promoter	chr17:63477061-63498380|+|ACE	chr17:63423586-63428589|Enhancer,chr17:63435543-63437014|Enhancer		chr17:63611003-63614673|Promoter		chr17:63423586-63428589|Enhancer	
chr17:63611003-63614673|Promoter	chr17:63610772-63611184|-|AC046185.2	chr17:63423586-63428589|Enhancer	chr17:63435543-63437014|Enhancer	chr17:63477236-63480004|Promoter			
chr17:63827469-63828211|Promoter	chr17:63819433-63827663|-|FTSJ3	chr17:63834292-63834943|Enhancer					
chr17:63842327-63844161|Promoter	chr17:63832081-63842940|-|SMARCD2			chr17:63849714-63850010|Promoter			
chr17:63849714-63850010|Promoter	chr17:63849292-63864379|+|TCAM1P			chr17:63842327-63844161|Promoter			
chr17:63919178-63921282|Promoter	chr17:63917200-63918839|-|GH1	chr17:64015860-64016413|Enhancer,chr17:64023970-64029528|Enhancer	chr17:63945839-63948654|Enhancer,chr17:64280682-64283057|Enhancer,chr17:64082159-64085280|Enhancer,chr17:64132068-64142882|Enhancer,chr17:64216060-64216993|Enhancer,chr17:64231776-64232071|Enhancer,chr17:64061627-64064437|Enhancer,chr17:63911354-63913329|Enhancer	chr17:63990211-63992244|Promoter	chr17:64128921-64129113|Promoter,chr17:64129151-64131637|Promoter	chr17:64023970-64029528|Enhancer	chr17:64280682-64283057|Enhancer
chr17:63990211-63992244|Promoter	chr17:63972920-63989422|-|AC127029.2		chr17:63945839-63948654|Enhancer,chr17:64015860-64016413|Enhancer,chr17:64023970-64029528|Enhancer,chr17:64280682-64283057|Enhancer,chr17:64082159-64085280|Enhancer,chr17:64132068-64142882|Enhancer,chr17:64216060-64216993|Enhancer,chr17:64231776-64232071|Enhancer,chr17:64061627-64064437|Enhancer,chr17:63911354-63913329|Enhancer	chr17:63919178-63921282|Promoter	chr17:64128921-64129113|Promoter,chr17:64129151-64131637|Promoter		chr17:64023970-64029528|Enhancer
chr17:64128921-64129113|Promoter	chr17:64039142-64130819|-|ERN1		chr17:63945839-63948654|Enhancer,chr17:64023970-64029528|Enhancer,chr17:64015860-64016413|Enhancer,chr17:64280682-64283057|Enhancer,chr17:64082159-64085280|Enhancer,chr17:64132068-64142882|Enhancer,chr17:64216060-64216993|Enhancer,chr17:64231776-64232071|Enhancer,chr17:64061627-64064437|Enhancer,chr17:63911354-63913329|Enhancer	chr17:64129151-64131637|Promoter	chr17:63990211-63992244|Promoter,chr17:63919178-63921282|Promoter		chr17:64023970-64029528|Enhancer
chr17:64129151-64131637|Promoter	chr17:64039142-64130819|-|ERN1	chr17:64061627-64064437|Enhancer	chr17:63945839-63948654|Enhancer,chr17:64023970-64029528|Enhancer,chr17:64015860-64016413|Enhancer,chr17:64280682-64283057|Enhancer,chr17:64082159-64085280|Enhancer,chr17:64132068-64142882|Enhancer,chr17:64216060-64216993|Enhancer,chr17:64231776-64232071|Enhancer,chr17:63911354-63913329|Enhancer	chr17:64128921-64129113|Promoter	chr17:63990211-63992244|Promoter,chr17:63919178-63921282|Promoter		chr17:64023970-64029528|Enhancer
chr17:6435316-6436369|Promoter	chr17:6423737-6435199|-|AIPL1	chr17:6420340-6423091|Enhancer	chr17:5586892-5588058|Enhancer				
chr17:64497071-64497716|Promoter	chr17:64477785-64497054|-|POLG2	chr17:64418684-64421527|Enhancer	chr17:64648251-64650687|Enhancer				
chr17:64776754-64778956|Promoter	chr17:64778842-64778937|-|AC103810.3	chr17:64774362-64774547|Enhancer		chr17:64938836-64939398|Promoter			
chr17:64938836-64939398|Promoter	chr17:64936485-64940229|-|AC103810.4		chr17:64774362-64774547|Enhancer	chr17:64776754-64778956|Promoter			
chr17:65561440-65561486|Promoter	chr17:65528563-65561648|-|AXIN2			chr17:65561617-65561681|Promoter			
chr17:65561617-65561681|Promoter	chr17:65528563-65561648|-|AXIN2			chr17:65561440-65561486|Promoter			
chr17:67377665-67379492|Promoter	chr17:67377281-67697261|+|PITPNC1	chr17:67599720-67604481|Enhancer,chr17:67386700-67388673|Enhancer	chr17:67475237-67475743|Enhancer,chr17:67559237-67563089|Enhancer			chr17:67386700-67388673|Enhancer	chr17:67559237-67563089|Enhancer
chr17:67823096-67826801|Promoter	chr17:67825503-67984378|+|BPTF	chr17:67800203-67802065|Enhancer					
chr17:68291662-68293049|Promoter	chr17:68267026-68291127|-|SLC16A6	chr17:68434821-68438077|Enhancer					
chr17:69234939-69236118|Promoter	chr17:69232963-69235012|-|AC005495.1	chr17:68774038-68779077|Enhancer					
chr17:7014863-7015495|Promoter	chr17:7014495-7017520|+|C17orf49	chr17:6912934-6915269|Enhancer	chr17:7004862-7007393|Enhancer,chr17:6999085-7002432|Enhancer	chr17:7022002-7022376|Promoter			chr17:6999085-7002432|Enhancer
chr17:7022002-7022376|Promoter	chr17:7023020-7029642|+|BCL6B	chr17:7004862-7007393|Enhancer	chr17:6912934-6915269|Enhancer,chr17:6999085-7002432|Enhancer	chr17:7014863-7015495|Promoter			chr17:6912934-6915269|Enhancer
chr17:7043664-7047066|Promoter	chr17:7041630-7043923|-|SLC16A11	chr17:7175976-7177785|Enhancer,chr17:7343111-7349295|Enhancer,chr17:7136132-7136781|Enhancer	chr17:7051433-7052408|Enhancer,chr17:7324143-7325978|Enhancer		chr17:7294728-7296824|Promoter,chr17:7351304-7352688|Promoter,chr17:7354021-7357296|Promoter,chr17:7279072-7282726|Promoter,chr17:7560280-7563050|Promoter	chr17:7343111-7349295|Enhancer	chr17:7324143-7325978|Enhancer
chr17:7279072-7282726|Promoter	chr17:7281667-7288257|+|SLC2A4	chr17:7343111-7349295|Enhancer	chr17:7175976-7177785|Enhancer,chr17:7051433-7052408|Enhancer,chr17:7324143-7325978|Enhancer,chr17:7136132-7136781|Enhancer	chr17:7294728-7296824|Promoter,chr17:7351304-7352688|Promoter	chr17:7043664-7047066|Promoter,chr17:7354021-7357296|Promoter,chr17:7560280-7563050|Promoter		chr17:7175976-7177785|Enhancer
chr17:7294728-7296824|Promoter	chr17:7288263-7294639|-|YBX2	chr17:7175976-7177785|Enhancer	chr17:7051433-7052408|Enhancer,chr17:7324143-7325978|Enhancer,chr17:7343111-7349295|Enhancer,chr17:7136132-7136781|Enhancer	chr17:7279072-7282726|Promoter	chr17:7043664-7047066|Promoter,chr17:7354021-7357296|Promoter,chr17:7560280-7563050|Promoter,chr17:7351304-7352688|Promoter		chr17:7343111-7349295|Enhancer
chr17:7318053-7318189|Promoter	chr17:7312661-7319174|-|AC026954.2			chr17:7318224-7318428|Promoter			
chr17:7318224-7318428|Promoter	chr17:7312661-7319174|-|AC026954.2			chr17:7318053-7318189|Promoter			
chr17:73189056-73192783|Promoter	chr17:73192632-73208507|+|COG1	chr17:72559224-72560863|Enhancer,chr17:72724162-72728260|Enhancer	chr17:72984445-72987346|Enhancer,chr17:72557017-72557454|Enhancer,chr17:73155097-73157323|Enhancer			chr17:72724162-72728260|Enhancer	chr17:73155097-73157323|Enhancer
chr17:73309436-73311835|Promoter	chr17:73283624-73312001|-|CDC42EP4	chr17:73254834-73256786|Enhancer					
chr17:7336824-7336914|Promoter	chr17:7336529-7351477|+|ACAP1			chr17:7336922-7337033|Promoter			
chr17:7336922-7337033|Promoter	chr17:7336529-7351477|+|ACAP1			chr17:7336824-7336914|Promoter			
chr17:7351304-7352688|Promoter	chr17:7351889-7354944|+|KCTD11		chr17:7343111-7349295|Enhancer,chr17:7051433-7052408|Enhancer,chr17:7324143-7325978|Enhancer,chr17:7136132-7136781|Enhancer,chr17:7175976-7177785|Enhancer	chr17:7279072-7282726|Promoter	chr17:7043664-7047066|Promoter,chr17:7294728-7296824|Promoter,chr17:7560280-7563050|Promoter,chr17:7354021-7357296|Promoter		chr17:7343111-7349295|Enhancer
chr17:7354021-7357296|Promoter	chr17:7355123-7357219|+|TMEM95,chr17:7352687-7354944|-|AC026954.3		chr17:7343111-7349295|Enhancer,chr17:7051433-7052408|Enhancer,chr17:7324143-7325978|Enhancer,chr17:7136132-7136781|Enhancer,chr17:7175976-7177785|Enhancer	chr17:7560280-7563050|Promoter	chr17:7043664-7047066|Promoter,chr17:7294728-7296824|Promoter,chr17:7351304-7352688|Promoter,chr17:7279072-7282726|Promoter		chr17:7343111-7349295|Enhancer
chr17:74210526-74212589|Promoter	chr17:74209980-74213321|-|AC100786.1	chr17:74295918-74296823|Enhancer	chr17:74282899-74285502|Enhancer				
chr17:74308312-74308488|Promoter	chr17:74307210-74309790|-|AC103809.1	chr17:74305963-74306252|Enhancer	chr17:74299043-74302663|Enhancer,chr17:74352748-74356233|Enhancer		chr17:74359682-74363029|Promoter		chr17:74299043-74302663|Enhancer
chr17:74359682-74363029|Promoter	chr17:74356416-74361868|-|BTBD17	chr17:74299043-74302663|Enhancer,chr17:74305963-74306252|Enhancer	chr17:74352748-74356233|Enhancer		chr17:74308312-74308488|Promoter	chr17:74305963-74306252|Enhancer	
chr17:74366226-74370433|Promoter	chr17:74367458-74372600|+|GPR142	chr17:74601832-74602849|Enhancer,chr17:74456532-74460542|Enhancer,chr17:74492227-74495134|Enhancer	chr17:74376637-74376772|Enhancer,chr17:74376858-74381785|Enhancer			chr17:74492227-74495134|Enhancer	chr17:74376858-74381785|Enhancer
chr17:74776810-74776972|Promoter	chr17:74776483-74839779|+|TMEM104			chr17:74777092-74777441|Promoter			
chr17:74777092-74777441|Promoter	chr17:74776483-74839779|+|TMEM104			chr17:74776810-74776972|Promoter			
chr17:74923417-74923777|Promoter	chr17:74916083-74923255|-|USH1G	chr17:74960370-74962687|Enhancer	chr17:74958007-74958684|Enhancer,chr17:75005834-75007812|Enhancer		chr17:75047796-75049457|Promoter,chr17:75033151-75034324|Promoter		chr17:75005834-75007812|Enhancer
chr17:75033151-75034324|Promoter	chr17:75032612-75065886|+|KCTD2	chr17:74960370-74962687|Enhancer	chr17:74958007-74958684|Enhancer,chr17:75005834-75007812|Enhancer		chr17:74923417-74923777|Promoter,chr17:75047796-75049457|Promoter		chr17:75005834-75007812|Enhancer
chr17:75047796-75049457|Promoter	chr17:75038863-75046985|-|ATP5PD	chr17:74960370-74962687|Enhancer	chr17:74958007-74958684|Enhancer,chr17:75005834-75007812|Enhancer		chr17:74923417-74923777|Promoter,chr17:75033151-75034324|Promoter		chr17:75005834-75007812|Enhancer
chr17:75060221-75060517|Promoter	chr17:75060491-75060620|-|AC111186.1	chr17:75112655-75117056|Enhancer	chr17:75054742-75055954|Enhancer,chr17:75199997-75202224|Enhancer,chr17:75123348-75124412|Enhancer		chr17:75086815-75089258|Promoter,chr17:75130374-75131738|Promoter		chr17:75123348-75124412|Enhancer
chr17:75086815-75089258|Promoter	chr17:75087727-75106162|+|SLC16A5	chr17:75112655-75117056|Enhancer	chr17:75054742-75055954|Enhancer,chr17:75199997-75202224|Enhancer,chr17:75123348-75124412|Enhancer		chr17:75130374-75131738|Promoter,chr17:75060221-75060517|Promoter		chr17:75123348-75124412|Enhancer
chr17:75130374-75131738|Promoter	chr17:75130883-75133043|+|AC022211.4	chr17:75054742-75055954|Enhancer,chr17:75112655-75117056|Enhancer	chr17:75199997-75202224|Enhancer,chr17:75123348-75124412|Enhancer		chr17:75086815-75089258|Promoter,chr17:75060221-75060517|Promoter	chr17:75112655-75117056|Enhancer	chr17:75123348-75124412|Enhancer
chr17:75261630-75262771|Promoter	chr17:75261674-75266376|+|MRPS7,chr17:75236599-75262363|-|GGA3	chr17:75238895-75241961|Enhancer	chr17:75411457-75413183|Enhancer		chr17:75402989-75407623|Promoter,chr17:75269468-75273414|Promoter,chr17:75289529-75290889|Promoter		
chr17:75269468-75273414|Promoter	chr17:75266228-75271227|-|MIF4GD,chr17:75271369-75273895|+|AC022211.2	chr17:75238895-75241961|Enhancer,chr17:75411457-75413183|Enhancer		chr17:75402989-75407623|Promoter	chr17:75261630-75262771|Promoter,chr17:75289529-75290889|Promoter	chr17:75238895-75241961|Enhancer	
chr17:75289529-75290889|Promoter	chr17:75272981-75289449|-|SLC25A19		chr17:75238895-75241961|Enhancer,chr17:75411457-75413183|Enhancer	chr17:75402989-75407623|Promoter	chr17:75261630-75262771|Promoter,chr17:75269468-75273414|Promoter		chr17:75238895-75241961|Enhancer
chr17:75402989-75407623|Promoter	chr17:75318076-75405709|-|GRB2,chr17:75406069-75406162|+|MIR3678		chr17:75238895-75241961|Enhancer,chr17:75411457-75413183|Enhancer	chr17:75269468-75273414|Promoter,chr17:75289529-75290889|Promoter	chr17:75261630-75262771|Promoter		chr17:75238895-75241961|Enhancer
chr17:75514628-75517890|Promoter	chr17:75516528-75524735|+|TSEN54,chr17:75500261-75515537|-|CASKIN2	chr17:75425054-75427227|Enhancer,chr17:75600880-75602879|Enhancer	chr17:75747178-75751481|Enhancer,chr17:75498985-75504444|Enhancer,chr17:75674586-75678858|Enhancer,chr17:75758588-75759130|Enhancer	chr17:75524511-75525901|Promoter,chr17:75587589-75591667|Promoter		chr17:75425054-75427227|Enhancer	chr17:75747178-75751481|Enhancer
chr17:75524511-75525901|Promoter	chr17:75525726-75575208|+|LLGL2	chr17:75425054-75427227|Enhancer	chr17:75747178-75751481|Enhancer,chr17:75674586-75678858|Enhancer,chr17:75498985-75504444|Enhancer,chr17:75600880-75602879|Enhancer,chr17:75758588-75759130|Enhancer	chr17:75514628-75517890|Promoter	chr17:75587589-75591667|Promoter		chr17:75747178-75751481|Enhancer
chr17:75587589-75591667|Promoter	chr17:75588058-75626484|+|MYO15B	chr17:75425054-75427227|Enhancer,chr17:75747178-75751481|Enhancer	chr17:75674586-75678858|Enhancer,chr17:75498985-75504444|Enhancer,chr17:75600880-75602879|Enhancer,chr17:75758588-75759130|Enhancer	chr17:75514628-75517890|Promoter	chr17:75524511-75525901|Promoter	chr17:75425054-75427227|Enhancer	chr17:75600880-75602879|Enhancer
chr17:7560280-7563050|Promoter	chr17:7561919-7571969|+|SENP3	chr17:7324143-7325978|Enhancer	chr17:7175976-7177785|Enhancer,chr17:7051433-7052408|Enhancer,chr17:7343111-7349295|Enhancer,chr17:7136132-7136781|Enhancer	chr17:7354021-7357296|Promoter	chr17:7043664-7047066|Promoter,chr17:7294728-7296824|Promoter,chr17:7351304-7352688|Promoter,chr17:7279072-7282726|Promoter		chr17:7343111-7349295|Enhancer
chr17:75632710-75633645|Promoter	chr17:75633434-75641404|+|SMIM5	chr17:75652968-75654372|Enhancer					
chr17:75721059-75721162|Promoter	chr17:75721328-75757818|+|ITGB4			chr17:75721272-75721344|Promoter			
chr17:75721272-75721344|Promoter	chr17:75721328-75757818|+|ITGB4			chr17:75721059-75721162|Promoter			
chr17:75855387-75856677|Promoter	chr17:75845699-75856507|-|WBP2		chr17:76003642-76006553|Enhancer	chr17:75895847-75896970|Promoter,chr17:75904083-75907495|Promoter	chr17:75999051-76001070|Promoter		
chr17:75895847-75896970|Promoter	chr17:75888963-75896951|-|TRIM65		chr17:76003642-76006553|Enhancer	chr17:75855387-75856677|Promoter	chr17:75999051-76001070|Promoter,chr17:75904083-75907495|Promoter		
chr17:75904083-75907495|Promoter	chr17:75898643-75905413|-|MRPL38	chr17:76003642-76006553|Enhancer		chr17:75999051-76001070|Promoter,chr17:75855387-75856677|Promoter	chr17:75895847-75896970|Promoter		
chr17:75999051-76001070|Promoter	chr17:76000906-76005999|+|CDK3	chr17:76003642-76006553|Enhancer		chr17:75904083-75907495|Promoter	chr17:75895847-75896970|Promoter,chr17:75855387-75856677|Promoter		
chr17:76498762-76501817|Promoter	chr17:76470896-76501790|-|RHBDF2	chr17:76465724-76466904|Enhancer					
chr17:76545276-76551533|Promoter	chr17:76527356-76551175|-|CYGB,chr17:76551352-76551750|+|AC015802.5,chr17:76549951-76550826|+|AC015802.3	chr17:76458721-76463823|Enhancer,chr17:76679613-76682397|Enhancer,chr17:76521872-76525323|Enhancer,chr17:76504745-76508402|Enhancer	chr17:76613302-76613961|Enhancer,chr17:76384271-76385980|Enhancer,chr17:76301799-76305671|Enhancer,chr17:76397315-76398497|Enhancer,chr17:76622220-76627596|Enhancer,chr17:76456930-76457074|Enhancer,chr17:76639143-76642928|Enhancer,chr17:76714985-76715020|Enhancer		chr17:76557630-76558743|Promoter	chr17:76679613-76682397|Enhancer	chr17:76622220-76627596|Enhancer
chr17:76557630-76558743|Promoter	chr17:76545668-76557683|-|AC015802.4,chr17:76557769-76565348|+|SNHG16	chr17:76622220-76627596|Enhancer,chr17:76679613-76682397|Enhancer	chr17:76458721-76463823|Enhancer,chr17:76613302-76613961|Enhancer,chr17:76384271-76385980|Enhancer,chr17:76301799-76305671|Enhancer,chr17:76397315-76398497|Enhancer,chr17:76504745-76508402|Enhancer,chr17:76521872-76525323|Enhancer,chr17:76456930-76457074|Enhancer,chr17:76639143-76642928|Enhancer,chr17:76714985-76715020|Enhancer		chr17:76545276-76551533|Promoter	chr17:76679613-76682397|Enhancer	chr17:76521872-76525323|Enhancer
chr17:76727215-76727499|Promoter	chr17:76726830-76733936|+|METTL23	chr17:76780541-76781722|Enhancer					
chr17:76798666-76799011|Promoter	chr17:76799044-76807102|+|LINC02080	chr17:76793188-76794108|Enhancer	chr17:77055474-77056849|Enhancer,chr17:77059127-77059236|Enhancer		chr17:76868122-76870486|Promoter		chr17:77055474-77056849|Enhancer
chr17:76868122-76870486|Promoter	chr17:76868456-76950382|+|MGAT5B	chr17:77055474-77056849|Enhancer	chr17:76793188-76794108|Enhancer,chr17:77059127-77059236|Enhancer		chr17:76798666-76799011|Promoter		chr17:76793188-76794108|Enhancer
chr17:7687489-7689618|Promoter	chr17:7661779-7687550|-|TP53	chr17:7632701-7636094|Enhancer	chr17:7673224-7673884|Enhancer	chr17:7715605-7717649|Promoter			
chr17:7715605-7717649|Promoter	chr17:7717354-7833744|+|DNAH2		chr17:7673224-7673884|Enhancer,chr17:7632701-7636094|Enhancer	chr17:7687489-7689618|Promoter			chr17:7632701-7636094|Enhancer
chr17:77443688-77446032|Promoter	chr17:77444704-77447167|+|AC111170.3	chr17:77490883-77498240|Enhancer	chr17:77427573-77434948|Enhancer,chr17:77451371-77452940|Enhancer,chr17:77329672-77333539|Enhancer				chr17:77329672-77333539|Enhancer
chr17:77526207-77526340|Promoter	chr17:77528125-77536592|+|AC021683.3			chr17:77526407-77526560|Promoter			
chr17:77526407-77526560|Promoter	chr17:77528125-77536592|+|AC021683.3			chr17:77526207-77526340|Promoter			
chr17:78111422-78115388|Promoter	chr17:78107398-78111799|-|TNRC6C-AS1	chr17:78018767-78020196|Enhancer,chr17:78134332-78140865|Enhancer,chr17:78173900-78177466|Enhancer	chr17:78013453-78014141|Enhancer,chr17:78421282-78423569|Enhancer,chr17:78308211-78308532|Enhancer,chr17:77606151-77608501|Enhancer,chr17:77542278-77544763|Enhancer,chr17:78288165-78290981|Enhancer,chr17:78082527-78086144|Enhancer,chr17:77649801-77649891|Enhancer,chr17:77772292-77773760|Enhancer	chr17:78249445-78252563|Promoter	chr17:78357277-78362012|Promoter,chr17:78315166-78316677|Promoter	chr17:78018767-78020196|Enhancer	chr17:78421282-78423569|Enhancer
chr17:78187622-78187755|Promoter	chr17:78187317-78207701|+|AFMID	chr17:78184037-78184155|Enhancer					
chr17:78249445-78252563|Promoter	chr17:78250346-78250932|-|AC087645.3	chr17:78288165-78290981|Enhancer,chr17:78421282-78423569|Enhancer,chr17:78082527-78086144|Enhancer	chr17:78013453-78014141|Enhancer,chr17:78308211-78308532|Enhancer,chr17:78173900-78177466|Enhancer,chr17:77542278-77544763|Enhancer,chr17:77606151-77608501|Enhancer,chr17:78018767-78020196|Enhancer,chr17:77649801-77649891|Enhancer,chr17:78134332-78140865|Enhancer,chr17:77772292-77773760|Enhancer	chr17:78357277-78362012|Promoter,chr17:78111422-78115388|Promoter	chr17:78315166-78316677|Promoter	chr17:78421282-78423569|Enhancer	chr17:78018767-78020196|Enhancer
chr17:78315166-78316677|Promoter	chr17:78315729-78347798|+|AC087645.2	chr17:78288165-78290981|Enhancer,chr17:78308211-78308532|Enhancer	chr17:78013453-78014141|Enhancer,chr17:78421282-78423569|Enhancer,chr17:78173900-78177466|Enhancer,chr17:77606151-77608501|Enhancer,chr17:77542278-77544763|Enhancer,chr17:78018767-78020196|Enhancer,chr17:78082527-78086144|Enhancer,chr17:77649801-77649891|Enhancer,chr17:78134332-78140865|Enhancer,chr17:77772292-77773760|Enhancer		chr17:78357277-78362012|Promoter,chr17:78111422-78115388|Promoter,chr17:78249445-78252563|Promoter	chr17:78288165-78290981|Enhancer	chr17:78421282-78423569|Enhancer
chr17:78357277-78362012|Promoter	chr17:78360453-78373911|+|AC061992.1,chr17:78356778-78360077|-|SOCS3	chr17:78288165-78290981|Enhancer,chr17:78421282-78423569|Enhancer	chr17:78013453-78014141|Enhancer,chr17:78308211-78308532|Enhancer,chr17:77606151-77608501|Enhancer,chr17:78173900-78177466|Enhancer,chr17:77542278-77544763|Enhancer,chr17:78018767-78020196|Enhancer,chr17:78082527-78086144|Enhancer,chr17:77649801-77649891|Enhancer,chr17:78134332-78140865|Enhancer,chr17:77772292-77773760|Enhancer	chr17:78249445-78252563|Promoter	chr17:78111422-78115388|Promoter,chr17:78315166-78316677|Promoter	chr17:78421282-78423569|Enhancer	chr17:78018767-78020196|Enhancer
chr17:7856943-7858689|Promoter	chr17:7857746-7862282|+|CYB5D1	chr17:7822157-7825420|Enhancer,chr17:7833378-7835389|Enhancer	chr17:7841328-7842787|Enhancer			chr17:7833378-7835389|Enhancer	
chr17:79708733-79708969|Promoter	chr17:79707266-79712317|+|LINC02078	chr17:79612319-79612861|Enhancer					
chr17:79837161-79840555|Promoter	chr17:79833156-79839440|-|CBX4	chr17:79808890-79814994|Enhancer,chr17:79915965-79916774|Enhancer	chr17:79970758-79970941|Enhancer,chr17:79833649-79836296|Enhancer,chr17:79789072-79792988|Enhancer,chr17:79742103-79742523|Enhancer,chr17:79745177-79746596|Enhancer,chr17:79844997-79845759|Enhancer,chr17:79923541-79925583|Enhancer			chr17:79915965-79916774|Enhancer	chr17:79789072-79792988|Enhancer
chr17:80101422-80101990|Promoter	chr17:80101581-80119881|+|GAA	chr17:80194947-80196324|Enhancer	chr17:80363938-80364460|Enhancer				
