chromosome1	x1	x2	chromosome2	y1	y2	color	loopId	distance	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMeanCounts	scaledTargetNearbyMeanCounts	rawControlNearbyMeanCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue
chr10	117400160	117400314	chr10	117407322	117408299	"0,255,255"	loop_chr10-chr10-7347|K562_RAD21_17m	7573.5	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	0.5721121339782598	0.05201019093860062	inf	inf	3.6204e-296
chr10	73909008	73911575	chr10	73940793	73941156	"0,255,255"	loop_chr10-chr10-7349|K562_RAD21_17m	30683.0	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	0.22083918891788795	0.02007628872066802	inf	inf	3.6204e-296
chr10	80699620	80699947	chr10	80854276	80855313	"0,255,255"	loop_chr10-chr10-7350|K562_RAD21_17m	155011.0	8	4.649626638197297	0	0.0	0.0	0.0	8.0	0.0	0.3450060376056581	0.04312575216389831	inf	inf	3.6204e-296
chr10	21993325	21994213	chr10	22218475	22219081	"0,255,255"	loop_chr10-chr10-7351|K562_RAD21_17m	225009.0	8	4.649626638197297	0	2.0	1.5942496255187761	0.0	4.0	0.0	0.31498543192377354	0.039373176674402474	inf	inf	3.6204e-296
chr10	72258864	72260910	chr10	72326831	72328383	"0,255,255"	loop_chr10-chr10-7353|K562_RAD21_17m	67720.0	12	6.358891703576134	0	3.0	2.1803171536093853	0.0	4.0	0.0	0.19618742438609685	0.016348951070471733	inf	inf	3.6204e-296
chr10	50555064	50555995	chr10	50653369	50654984	"0,255,255"	loop_chr10-chr10-7357|K562_RAD21_17m	98647.0	8	4.649626638197297	0	1.75	1.4380687831037844	0.0	4.571428571428571	0.0	0.18483434222078465	0.023104291418522115	inf	inf	3.6204e-296
chr10	71377035	71378045	chr10	71384387	71384439	"0,255,255"	loop_chr10-chr10-7358|K562_RAD21_17m	6873.0	8	4.649626638197297	0	0.0	0.0	0.0	8.0	0.0	0.4431150991470034	0.055389384135176356	inf	inf	3.6204e-296
chr10	43348069	43349932	chr10	43395933	43397027	"0,255,255"	loop_chr10-chr10-7361|K562_RAD21_17m	47479.5	9	5.09229902699635	0	1.75	1.4380687831037844	0.0	5.142857142857143	0.0	0.17903678211223617	0.019892974620073486	inf	inf	3.6204e-296
chr10	77391866	77392126	chr10	77642615	77644161	"0,255,255"	loop_chr10-chr10-7365|K562_RAD21_17m	251392.0	8	4.649626638197297	0	0.0	0.0	0.0	8.0	0.0	0.2605693440166764	0.032571166086133606	inf	inf	3.6204e-296
chr10	97462051	97463831	chr10	97612643	97612834	"0,255,255"	loop_chr10-chr10-7368|K562_RAD21_17m	149797.5	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	0.2686005909213	0.029844508346807352	inf	inf	3.6204e-296
chr10	110644741	110648520	chr10	110681252	110681522	"0,255,255"	loop_chr10-chr10-7369|K562_RAD21_17m	34756.5	12	6.358891703576134	0	0.0	0.0	0.0	12.0	0.0	0.17433498467304928	0.014527914534837563	inf	inf	3.6204e-296
chr10	72244233	72245437	chr10	72259839	72261756	"0,255,255"	loop_chr10-chr10-7378|K562_RAD21_17m	15962.5	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	0.1884765440940875	0.01884765330072326	inf	inf	3.6204e-296
chr10	79046737	79047219	chr10	79195255	79196154	"0,255,255"	loop_chr10-chr10-7380|K562_RAD21_17m	148726.5	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	0.42594880095412535	0.04259487758983149	inf	inf	3.6204e-296
chr10	123582369	123583799	chr10	123663671	123663744	"0,255,255"	loop_chr10-chr10-7381|K562_RAD21_17m	80623.5	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	0.3522367030644593	0.03913740914940605	inf	inf	3.6204e-296
chr10	78657783	78658908	chr10	79196089	79196546	"0,255,255"	loop_chr10-chr10-7387|K562_RAD21_17m	537972.0	9	5.09229902699635	0	1.5	1.276699807963848	0.0	6.0	0.0	0.334647133189559	0.03718301261160386	inf	inf	3.6204e-296
chr10	71837353	71838374	chr10	71850296	71852145	"0,255,255"	loop_chr10-chr10-7389|K562_RAD21_17m	13357.0	8	4.649626638197297	0	2.0	1.5942496255187761	0.0	4.0	0.0	0.1639680262348842	0.020496002073713344	inf	inf	3.6204e-296
chr10	133218256	133219220	chr10	133246741	133247538	"0,255,255"	loop_chr10-chr10-7403|K562_RAD21_17m	28401.5	9	5.09229902699635	0	2.25	1.746031767395013	0.0	4.0	0.0	0.3006313257841467	0.03340347867777246	inf	inf	3.6204e-296
chr10	31862417	31862562	chr10	31927345	31929142	"0,255,255"	loop_chr10-chr10-7411|K562_RAD21_17m	65754.0	8	4.649626638197297	0	0.0	0.0	0.0	8.0	0.0	0.24232143938934994	0.03029017814189356	inf	inf	3.6204e-296
chr10	17428944	17431923	chr10	17474121	17475033	"0,255,255"	loop_chr10-chr10-7416|K562_RAD21_17m	44143.5	8	4.649626638197297	0	0.0	0.0	0.0	8.0	0.0	0.12094274872632169	0.015117842701505346	inf	inf	3.6204e-296
chr10	79068835	79069851	chr10	79145962	79146475	"0,255,255"	loop_chr10-chr10-7418|K562_RAD21_17m	76875.5	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	0.38471896279767626	0.038471894016715046	inf	inf	3.6204e-296
chr10	48976150	48976741	chr10	49364949	49366764	"0,255,255"	loop_chr10-chr10-7421|K562_RAD21_17m	389411.0	8	4.649626638197297	0	0.0	0.0	0.0	8.0	0.0	0.19558945772822844	0.024448680777870865	inf	inf	3.6204e-296
chr10	70681943	70683225	chr10	70715972	70716385	"0,255,255"	loop_chr10-chr10-7423|K562_RAD21_17m	33594.5	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	0.31233732431025507	0.0347041451041636	inf	inf	3.6204e-296
chr10	50291853	50292723	chr10	50421129	50421474	"0,255,255"	loop_chr10-chr10-7426|K562_RAD21_17m	129013.5	8	4.649626638197297	0	2.0	1.5942496255187761	0.0	4.0	0.0	0.38731541999515856	0.048414424651487487	inf	inf	3.6204e-296
chr10	91551962	91552914	chr10	91629994	91632540	"0,255,255"	loop_chr10-chr10-7434|K562_RAD21_17m	78829.0	9	5.09229902699635	0	2.0	1.5942496255187761	0.0	4.5	0.0	0.15134698819493492	0.016816331032463494	inf	inf	3.6204e-296
chr10	71724471	71726140	chr10	71811351	71812521	"0,255,255"	loop_chr10-chr10-7450|K562_RAD21_17m	86630.5	8	4.649626638197297	0	2.0	1.5942496255187761	0.0	4.0	0.0	0.16575844850092203	0.020719804843803206	inf	inf	3.6204e-296
chr10	68527772	68528338	chr10	68560749	68563924	"0,255,255"	loop_chr10-chr10-7455|K562_RAD21_17m	34281.5	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	0.14151610925043634	0.015724011213995536	inf	inf	3.6204e-296
chr10	118719793	118721173	chr10	118800807	118802356	"0,255,255"	loop_chr10-chr10-7460|K562_RAD21_17m	81098.5	8	4.649626638197297	0	2.0	1.5942496255187761	0.0	4.0	0.0	0.16066515373646897	0.02008314303569727	inf	inf	3.6204e-296
chr10	71303425	71303552	chr10	71696132	71697583	"0,255,255"	loop_chr10-chr10-7469|K562_RAD21_17m	393369.0	8	4.649626638197297	0	0.0	0.0	0.0	8.0	0.0	0.298218146574219	0.03727726612899702	inf	inf	3.6204e-296
chr10	73653097	73655005	chr10	73878483	73879917	"0,255,255"	loop_chr10-chr10-7471|K562_RAD21_17m	225149.0	9	5.09229902699635	0	3.0	2.1803171536093853	0.0	3.0	0.0	0.15841165909810961	0.017601294419975252	inf	inf	3.6204e-296
chr10	70558520	70559857	chr10	70617877	70619519	"0,255,255"	loop_chr10-chr10-7474|K562_RAD21_17m	59509.5	9	5.09229902699635	0	2.25	1.746031767395013	0.0	4.0	0.0	0.17771459036786919	0.01974606443489671	inf	inf	3.6204e-296
chr10	35368466	35369372	chr10	35378036	35379547	"0,255,255"	loop_chr10-chr10-7476|K562_RAD21_17m	9872.5	8	4.649626638197297	0	2.0	1.5942496255187761	0.0	4.0	0.0	0.19469931125118642	0.024337412474785807	inf	inf	3.6204e-296
chr10	28807632	28808926	chr10	28822350	28823256	"0,255,255"	loop_chr10-chr10-7518|K562_RAD21_17m	14524.0	8	4.649626638197297	0	2.0	1.5942496255187761	0.0	4.0	0.0	0.21390374331550802	0.026737966341616955	inf	inf	3.6204e-296
chr10	128267667	128268552	chr10	128858821	128860062	"0,255,255"	loop_chr10-chr10-7519|K562_RAD21_17m	591332.0	8	4.649626638197297	0	2.0	1.5942496255187761	0.0	4.0	0.0	0.2213491229041005	0.02766863873544558	inf	inf	3.6204e-296
chr6	14128503	14130445	chr6	14143137	14146822	"0,255,255"	loop_chr6-chr6-17633|K562_RAD21_17m	15505.5	30	12.901444461938125	1	1.5	1.276699807963848	0.75	20.0	1.0	0.3136139830021221	0.01045379881847473	4.90689068047293	3.6894606955290303	3.0107635328284775e-05
chr6	13908468	13909358	chr6	14065631	14067742	"0,255,255"	loop_chr6-chr6-17634|K562_RAD21_17m	157773.5	32	13.560629106372827	2	2.5	1.894010374651904	0.0	12.8	2.0	0.6272418997589039	0.039202616428895234	4.000000084864411	2.7613522045998935	0.007506789272392883
chr6	156982986	156983034	chr6	156983117	156983135	"0,255,255"	loop_chr6-chr6-17639|K562_RAD21_17m	116.0	18	8.696505514147391	0	1.5	1.276699807963848	0.0	12.0	0.0	16.042780748663098	0.8912655447205651	inf	inf	3.6204e-296
chr6	106867034	106867262	chr6	106867294	106867372	"0,255,255"	loop_chr6-chr6-17641|K562_RAD21_17m	185.0	20	9.433546384775646	0	6.0	3.7234930722711774	0.0	3.3333333333333335	0.0	3.8446751249519417	0.19223374493972972	inf	inf	3.6204e-296
chr6	15487468	15487501	chr6	15487645	15487721	"0,255,255"	loop_chr6-chr6-17648|K562_RAD21_17m	198.5	15	7.554530147022621	0	3.75	2.5902739714452885	0.0	4.0	0.0	8.094981111710739	0.5396653757023605	inf	inf	3.6204e-296
chr6	13689009	13689012	chr6	13793533	13793543	"0,255,255"	loop_chr6-chr6-17650|K562_RAD21_17m	104527.5	15	7.554530147022621	0	0.0	0.0	0.0	15.0	0.0	67.8733031674208	4.524886611658254	inf	inf	3.6204e-296
chr6	24854926	24855061	chr6	24856054	24856325	"0,255,255"	loop_chr6-chr6-17652|K562_RAD21_17m	1196.0	15	7.554530147022621	0	3.75	2.5902739714452885	0.0	4.0	0.0	2.1732831063459868	0.14488553190038744	inf	inf	3.6204e-296
chr6	73264365	73264478	chr6	73264600	73264634	"0,255,255"	loop_chr6-chr6-17653|K562_RAD21_17m	195.5	14	7.16262632531815	0	0.0	0.0	0.0	14.0	0.0	5.602240896358543	0.40016004048678433	inf	inf	3.6204e-296
chr6	72410646	72412993	chr6	72578924	72580618	"0,255,255"	loop_chr6-chr6-17657|K562_RAD21_17m	167951.5	45	17.64418834820119	1	13.0	6.764285036394198	0.25	3.4615384615384617	1.0	0.655050438883794	0.014556675563364832	5.4918531811940845	4.141121160994939	3.964048840021165e-11
chr6	149833919	149841442	chr6	149925421	149927329	"0,255,255"	loop_chr6-chr6-17658|K562_RAD21_17m	88694.5	45	17.64418834820119	3	1.75	1.4380687831037844	0.75	25.714285714285715	3.0	0.2806763676735672	0.018711756744212906	3.90689068047293	2.556158660273783	0.0007837385628157314
chr6	41040874	41041143	chr6	41041146	41041302	"0,255,255"	loop_chr6-chr6-17659|K562_RAD21_17m	215.5	14	7.16262632531815	0	6.25	3.8427246127126296	0.25	2.24	0.0	1.9377162629757787	0.13840829635660537	inf	inf	0.00035242862775520097
chr6	107749737	107749828	chr6	107749892	107750177	"0,255,255"	loop_chr6-chr6-17660|K562_RAD21_17m	252.0	14	7.16262632531815	0	1.25	1.1090508908745822	0.0	11.2	0.0	2.190237797246558	0.15644554774350344	inf	inf	3.6204e-296
chr6	157102394	157102525	chr6	157103295	157103340	"0,255,255"	loop_chr6-chr6-17661|K562_RAD21_17m	858.0	13	6.764285036394198	0	3.25	2.3193171678736664	0.0	4.0	0.0	4.344919786096257	0.33422457927021193	inf	inf	3.6204e-296
chr6	154113192	154113287	chr6	154113511	154113597	"0,255,255"	loop_chr6-chr6-17664|K562_RAD21_17m	314.5	13	6.764285036394198	0	3.25	2.3193171678736664	0.0	4.0	0.0	4.224894377640559	0.3249918560859519	inf	inf	3.6204e-296
chr6	160050569	160050625	chr6	160050661	160050794	"0,255,255"	loop_chr6-chr6-17665|K562_RAD21_17m	130.5	13	6.764285036394198	0	2.5	1.894010374651904	0.0	5.2	0.0	4.046062869592281	0.3112355870452767	inf	inf	3.6204e-296
chr6	105252856	105253196	chr6	105253222	105253334	"0,255,255"	loop_chr6-chr6-17666|K562_RAD21_17m	252.0	13	6.764285036394198	0	3.0	2.1803171536093853	0.0	4.333333333333333	0.0	1.691827173347215	0.1301405441406135	inf	inf	3.6204e-296
chr6	17975405	17975491	chr6	17975555	17975745	"0,255,255"	loop_chr6-chr6-17668|K562_RAD21_17m	202.0	13	6.764285036394198	0	3.25	2.3193171678736664	0.0	4.0	0.0	2.7706734867860185	0.2131287172157873	inf	inf	3.6204e-296
chr6	13403090	13403282	chr6	13403414	13403556	"0,255,255"	loop_chr6-chr6-17669|K562_RAD21_17m	299.0	13	6.764285036394198	0	2.75	2.0386488117697805	0.0	4.7272727272727275	0.0	2.2895385699189856	0.17611834117232725	inf	inf	3.6204e-296
chr6	4153040	4153178	chr6	4153235	4153251	"0,255,255"	loop_chr6-chr6-17672|K562_RAD21_17m	134.0	13	6.764285036394198	0	0.0	0.0	0.0	13.0	0.0	4.965622612681437	0.3819709477373851	inf	inf	3.6204e-296
chr6	68636323	68640365	chr6	68778586	68779536	"0,255,255"	loop_chr6-chr6-17674|K562_RAD21_17m	140717.0	24	10.859561952439838	1	0.0	0.0	0.0	24.0	1.0	0.2828054298642534	0.011783558884526701	4.584962585585565	3.4408940044947776	0.004034048017775045
chr6	46794949	46795310	chr6	46795394	46795603	"0,255,255"	loop_chr6-chr6-17676|K562_RAD21_17m	369.0	12	6.358891703576134	0	4.0	2.7226210766002983	0.0	3.0	0.0	1.238390092879257	0.10319916833606545	inf	inf	3.6204e-296
chr6	85738732	85738845	chr6	85738994	85739094	"0,255,255"	loop_chr6-chr6-17677|K562_RAD21_17m	255.5	12	6.358891703576134	0	5.5	3.481555293390401	0.0	2.1818181818181817	0.0	3.3140016570008286	0.27616678850496384	inf	inf	3.6204e-296
chr6	98498508	98498677	chr6	98498974	98499147	"0,255,255"	loop_chr6-chr6-17678|K562_RAD21_17m	468.0	12	6.358891703576134	0	3.0	2.1803171536093853	0.0	4.0	0.0	2.0639834881320946	0.17199861389344237	inf	inf	3.6204e-296
chr6	2131808	2131828	chr6	3521674	3521675	"0,255,255"	loop_chr6-chr6-17679|K562_RAD21_17m	1389856.5	12	6.358891703576134	0	0.0	0.0	0.0	12.0	0.0	33.61344537815126	2.8011202834074904	inf	inf	3.6204e-296
chr6	41705631	41706737	chr6	41776026	41778116	"0,255,255"	loop_chr6-chr6-17680|K562_RAD21_17m	70887.0	18	8.696505514147391	0	1.25	1.1090508908745822	0.0	14.4	0.0	0.33129647353309283	0.018405358558059227	inf	inf	3.6204e-296
chr6	108699605	108699845	chr6	108699861	108700004	"0,255,255"	loop_chr6-chr6-17682|K562_RAD21_17m	207.5	15	7.554530147022621	0	7.5	4.423607442611906	0.25	2.0	0.0	2.3037935800952236	0.1535862296385308	inf	inf	0.00035242862775520097
chr6	42519142	42519240	chr6	42519536	42519649	"0,255,255"	loop_chr6-chr6-17684|K562_RAD21_17m	401.5	12	6.358891703576134	0	3.0	2.1803171536093853	0.0	4.0	0.0	3.345413994981879	0.278784483182736	inf	inf	3.6204e-296
chr6	14162021	14162350	chr6	14162904	14162924	"0,255,255"	loop_chr6-chr6-17690|K562_RAD21_17m	728.5	12	6.358891703576134	0	0.0	0.0	0.0	12.0	0.0	2.0225855385134	0.16854878496148223	inf	inf	3.6204e-296
chr6	166312489	166312557	chr6	166313418	166313465	"0,255,255"	loop_chr6-chr6-17691|K562_RAD21_17m	918.5	12	6.358891703576134	0	3.0	2.1803171536093853	0.0	4.0	0.0	6.138107416879795	0.5115089213178896	inf	inf	3.6204e-296
chr6	102561490	102561500	chr6	102561898	102561935	"0,255,255"	loop_chr6-chr6-17692|K562_RAD21_17m	421.5	12	6.358891703576134	0	0.0	0.0	0.0	12.0	0.0	15.01877346683354	1.2515643819480275	inf	inf	3.6204e-296
chr6	5129953	5130150	chr6	5130487	5130825	"0,255,255"	loop_chr6-chr6-17695|K562_RAD21_17m	604.5	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	1.2094557449147885	0.10995051579730336	inf	inf	3.6204e-296
chr6	91223600	91223650	chr6	91223715	91223800	"0,255,255"	loop_chr6-chr6-17696|K562_RAD21_17m	132.5	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	4.793028322440088	0.43572982186338743	inf	inf	3.6204e-296
chr6	130530536	130530565	chr6	130530710	130530768	"0,255,255"	loop_chr6-chr6-17697|K562_RAD21_17m	188.5	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	7.437457741717377	0.676132482201808	inf	inf	3.6204e-296
chr6	142692969	142693415	chr6	143279402	143279777	"0,255,255"	loop_chr6-chr6-17698|K562_RAD21_17m	586397.5	14	7.16262632531815	0	3.5	2.4558991991014234	0.25	4.0	0.0	1.0030808913090206	0.07164863087887612	inf	inf	0.00035242862775520097
chr6	104916591	104916794	chr6	104916894	104917020	"0,255,255"	loop_chr6-chr6-17701|K562_RAD21_17m	264.5	11	5.945716197392579	0	3.25	2.3193171678736664	0.0	3.3846153846153846	0.0	1.9667441444662972	0.17879491170686107	inf	inf	3.6204e-296
chr6	25442756	25442809	chr6	25442945	25443161	"0,255,255"	loop_chr6-chr6-17708|K562_RAD21_17m	270.5	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	2.40542313579707	0.21867481766378177	inf	inf	3.6204e-296
chr6	135282042	135282106	chr6	135282110	135282232	"0,255,255"	loop_chr6-chr6-17709|K562_RAD21_17m	97.0	11	5.945716197392579	0	3.25	2.3193171678736664	0.0	3.3846153846153846	0.0	3.478810879190386	0.31625551586858763	inf	inf	3.6204e-296
chr6	143412867	143412913	chr6	143413039	143413044	"0,255,255"	loop_chr6-chr6-17710|K562_RAD21_17m	151.5	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	12.687427912341407	1.1534024696383784	inf	inf	3.6204e-296
chr6	41032903	41032968	chr6	41033141	41033187	"0,255,255"	loop_chr6-chr6-17711|K562_RAD21_17m	228.5	11	5.945716197392579	0	2.0	1.5942496255187761	0.0	5.5	0.0	5.829358770535241	0.529941675239255	inf	inf	3.6204e-296
chr6	34164011	34164184	chr6	34174942	34175141	"0,255,255"	loop_chr6-chr6-17712|K562_RAD21_17m	10944.0	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	1.739405439595193	0.15812775793429382	inf	inf	3.6204e-296
chr6	95590715	95590726	chr6	95590750	95590831	"0,255,255"	loop_chr6-chr6-17713|K562_RAD21_17m	70.0	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	7.033248081841433	0.6393861516473619	inf	inf	3.6204e-296
chr6	149400117	149400222	chr6	149400461	149400751	"0,255,255"	loop_chr6-chr6-17715|K562_RAD21_17m	436.5	11	5.945716197392579	0	2.25	1.746031767395013	0.0	4.888888888888889	0.0	1.6381236038719285	0.14892031886470203	inf	inf	3.6204e-296
chr6	62458731	62458821	chr6	62458891	62458917	"0,255,255"	loop_chr6-chr6-17716|K562_RAD21_17m	128.0	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	5.578093306288032	0.5070993616513559	inf	inf	3.6204e-296
chr6	36488405	36488502	chr6	36488625	36488726	"0,255,255"	loop_chr6-chr6-17721|K562_RAD21_17m	222.0	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	3.26797385620915	0.29708851490685506	inf	inf	3.6204e-296
chr6	147073521	147073637	chr6	147073647	147073744	"0,255,255"	loop_chr6-chr6-17722|K562_RAD21_17m	116.5	11	5.945716197392579	0	3.0	2.1803171536093853	0.0	3.6666666666666665	0.0	3.0378348522507594	0.27616678850496384	inf	inf	3.6204e-296
chr6	149898409	149898502	chr6	149899011	149899116	"0,255,255"	loop_chr6-chr6-17723|K562_RAD21_17m	608.0	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	3.26797385620915	0.29708851490685506	inf	inf	3.6204e-296
chr6	40890018	40890069	chr6	40890383	40890751	"0,255,255"	loop_chr6-chr6-17724|K562_RAD21_17m	523.5	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	1.544293134915064	0.14039027673402696	inf	inf	3.6204e-296
chr6	169071765	169071815	chr6	169072126	169072245	"0,255,255"	loop_chr6-chr6-17725|K562_RAD21_17m	395.5	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	3.8287504350852766	0.34806820089678875	inf	inf	3.6204e-296
chr6	107496449	107496521	chr6	107496608	107496802	"0,255,255"	loop_chr6-chr6-17727|K562_RAD21_17m	220.0	11	5.945716197392579	0	4.25	2.8530952269771763	0.0	2.588235294117647	0.0	2.432551968155683	0.22114107500585448	inf	inf	3.6204e-296
chr6	75802414	75802474	chr6	75802501	75802660	"0,255,255"	loop_chr6-chr6-17729|K562_RAD21_17m	136.5	10	5.523878412791145	0	1.75	1.4380687831037844	0.0	5.714285714285714	0.0	2.686005909213	0.26860057512126617	inf	inf	3.6204e-296
chr6	35710360	35710533	chr6	35727937	35728332	"0,255,255"	loop_chr6-chr6-17730|K562_RAD21_17m	17688.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	1.035625517812759	0.10356254568936145	inf	inf	3.6204e-296
chr6	18352172	18352173	chr6	18353119	18353120	"0,255,255"	loop_chr6-chr6-17732|K562_RAD21_17m	947.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	294.1176470588235	29.41176297577865	inf	inf	3.6204e-296
chr6	131123492	131123620	chr6	131123714	131123748	"0,255,255"	loop_chr6-chr6-17733|K562_RAD21_17m	175.0	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	3.6310820624546114	0.36310818488615615	inf	inf	3.6204e-296
chr6	42797490	42797568	chr6	42799093	42799291	"0,255,255"	loop_chr6-chr6-17734|K562_RAD21_17m	1663.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	2.131287297527707	0.2131287172157873	inf	inf	3.6204e-296
chr6	33652044	33652110	chr6	33652230	33652292	"0,255,255"	loop_chr6-chr6-17736|K562_RAD21_17m	184.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	4.595588235294117	0.4595587964965414	inf	inf	3.6204e-296
chr6	161101650	161102590	chr6	161369627	161371278	"0,255,255"	loop_chr6-chr6-17737|K562_RAD21_17m	268332.5	15	7.554530147022621	0	3.75	2.5902739714452885	0.0	4.0	0.0	0.34054532658296816	0.02270302043672609	inf	inf	3.6204e-296
chr6	73202594	73202761	chr6	73202870	73202896	"0,255,255"	loop_chr6-chr6-17738|K562_RAD21_17m	205.5	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	3.0478512648582745	0.30478510855729174	inf	inf	3.6204e-296
chr6	36899861	36900072	chr6	36900209	36900372	"0,255,255"	loop_chr6-chr6-17739|K562_RAD21_17m	324.0	12	6.358891703576134	0	3.0	2.1803171536093853	0.0	4.0	0.0	1.8873859704309532	0.15728215495068795	inf	inf	3.6204e-296
chr6	159671016	159671088	chr6	159671172	159671188	"0,255,255"	loop_chr6-chr6-17740|K562_RAD21_17m	128.0	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	6.684491978609626	0.6684491585404239	inf	inf	3.6204e-296
chr6	83777877	83777979	chr6	83778093	83778104	"0,255,255"	loop_chr6-chr6-17742|K562_RAD21_17m	170.5	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	5.205622071837585	0.520562176562454	inf	inf	3.6204e-296
chr6	23715522	23715568	chr6	23715719	23715803	"0,255,255"	loop_chr6-chr6-17743|K562_RAD21_17m	216.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	4.524886877828054	0.45248866116582537	inf	inf	3.6204e-296
chr6	118372263	118372266	chr6	118372573	118372592	"0,255,255"	loop_chr6-chr6-17745|K562_RAD21_17m	318.0	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	26.737967914438503	2.6737966341616954	inf	inf	3.6204e-296
chr6	86642967	86642980	chr6	86643014	86643115	"0,255,255"	loop_chr6-chr6-17746|K562_RAD21_17m	91.0	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	5.159958720330237	0.5159958416803271	inf	inf	3.6204e-296
chr6	46602692	46602693	chr6	46602935	46602954	"0,255,255"	loop_chr6-chr6-17749|K562_RAD21_17m	252.0	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	29.411764705882355	2.941176297577865	inf	inf	3.6204e-296
chr6	147506742	147506914	chr6	147971148	147971388	"0,255,255"	loop_chr6-chr6-17751|K562_RAD21_17m	464440.0	12	6.358891703576134	0	3.0	2.1803171536093853	0.25	4.0	0.0	1.7133066818960596	0.14277554842610993	inf	inf	0.009913146248712349
chr6	89634374	89634385	chr6	89634467	89634603	"0,255,255"	loop_chr6-chr6-17752|K562_RAD21_17m	155.5	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	4.001600640256103	0.40016004048678433	inf	inf	3.6204e-296
chr6	69432958	69432959	chr6	69433132	69433135	"0,255,255"	loop_chr6-chr6-17754|K562_RAD21_17m	175.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	147.05882352941174	14.705881487889325	inf	inf	3.6204e-296
chr6	126948762	126948981	chr6	126949162	126949222	"0,255,255"	loop_chr6-chr6-17756|K562_RAD21_17m	320.5	13	6.764285036394198	0	0.0	0.0	0.0	13.0	0.0	2.7408812987560616	0.2108370105790584	inf	inf	3.6204e-296
chr6	47617831	47618322	chr6	47618335	47618523	"0,255,255"	loop_chr6-chr6-17759|K562_RAD21_17m	352.5	14	7.16262632531815	0	3.75	2.5902739714452885	0.25	3.7333333333333334	0.0	1.212856276531231	0.08663258608476775	inf	inf	0.00035242862775520097
chr6	67937334	67937742	chr6	67937942	67938062	"0,255,255"	loop_chr6-chr6-17760|K562_RAD21_17m	464.0	13	6.764285036394198	0	0.0	0.0	0.0	13.0	0.0	1.4483065953654188	0.11140819309007063	inf	inf	3.6204e-296
chr6	11097460	11097596	chr6	11097680	11097714	"0,255,255"	loop_chr6-chr6-17761|K562_RAD21_17m	169.0	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	3.4602076124567476	0.3460207408915135	inf	inf	3.6204e-296
chr6	57191862	57191986	chr6	57192055	57192066	"0,255,255"	loop_chr6-chr6-17762|K562_RAD21_17m	136.5	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	4.357298474945534	0.43572982186338743	inf	inf	3.6204e-296
chr6	1437432	1437524	chr6	1437603	1437608	"0,255,255"	loop_chr6-chr6-17763|K562_RAD21_17m	127.5	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	6.064281382656155	0.6064281025933742	inf	inf	3.6204e-296
chr6	158543470	158543603	chr6	158543833	158543845	"0,255,255"	loop_chr6-chr6-17764|K562_RAD21_17m	302.5	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	4.056795131845842	0.4056794893210848	inf	inf	3.6204e-296
